,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,John's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Christmas at Wheeldale Inn,"Amor, Gemma*",,,B0BQBG224L,108        pp,4.52,116,"Dec 15, 2022","Dec 15, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Check out my Interview with Gemma Amor at Grimdark Magazine.My complete  is published at Before We Go Blog.“A grudge against death is an ill gruCheck out my Interview with Gemma Amor at Grimdark Magazine.My complete  is published at Before We Go Blog.“A grudge against death is an ill grudge indeed.”Christmas at Wheeldale Inn by Gemma Amor is the holiday horror I didn’t know I needed.The novella opens during a Christmas Eve snowstorm in the moors of Victorian England. Mr. and Mrs. Wilcox battle the harsh weather, traveling westward in a horse-drawn carriage, away from London and the threat of debtors’ prison.Mr. Wilcox’s unscrupulous business dealings and lavish lifestyle have finally caught up with him. Meanwhile, Mrs. Wilcox grieves over a terrible loss, much worse than that of the family fortune.The blizzard ultimately gets the best of the traveling Wilcoxes, forcing them to seek refuge in the Wheeldale Inn, where the friendly innkeeper and his silent son are mourning their own tragedy. The only other resident of the inn is a corpse, whose funeral and burial have been postponed indefinitely by the harsh winter conditions.Confinement at the Wheeldale Inn forces the Wilcoxes to confront the troubled reality of their broken marriage and determine whether they face a future together. Meanwhile, their isolation and fevered mental states plunge them into conditions ripe for horror.Christmas at Wheeldale Inn deals with several heavy themes, including domestic abuse, gaslighting, and overcoming grief. I am amazed by how much Gemma Amor packs into this slim volume and how she can ultimately find hope and autonomy amid a blizzard of despair and oppression.Gemma Amor’s writing in Christmas at Wheeldale Inn is perfect, as always. Every word is precisely chosen, without anything superfluous. Amor’s prose captures the spirit of Victorian Era literature so beautifully that I felt compelled to read several passages aloud, just to hear the lovely cadence of her words.Christmas at Wheeldale Inn is a modern-day Victorian classic. The most obvious comparison is to A Christmas Carol by Charles Dickens, who brought a didactic form of spookiness to the Christmas season. But Gemma Amor’s psychologically unsettling approach to Victorian supernatural fiction is more in line with The Turn of the Screw by Henry James, especially in walking the line between horror and insanity. Moreover, Gemma Amor’s melancholy tone and beautiful prose in Christmas at Wheeldale Inn evoke the best of Thomas Hardy, particularly Jude the Obscure.Gemma Amor is a literary chameleon, adapting her writing style across sci-fi horror (Full Immersion), occultist epistolary body horror (The Once Yellow House), Daphne du Maurier-style Gothic fiction (The Folly), and even a Victorian Christmas tale (Christmas at Wheeldale Inn). In every case, Amor brings a level of authenticity and stylistic perfection that blows my mind. Regardless of the genre or subgenre of fiction, Gemma Amor is always able to probe great emotional depths while telling gut-wrenching stories.Christmas at Wheeldale Inn makes the perfect holiday gift for the horror fan in your life. (And don’t forget to treat yourself to something special too!)...more",Notes are private!,0,51,1,"Nov 22, 2023","Nov 23, 2023","Nov 02, 2023",,Kindle Edition,view (with text),/book/show/68050215-christmas-at-wheeldale-inn
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Rival Most Vial: Potioneering for Love and Profit,"Ashwick, R.K.*",,9798985581935,B0BT16G4YZ,340        pp,4.25,902,"Jan 25, 2023","Jan 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 28, 2023",not set,"Oct 31, 2023",,Paperback,view,/book/show/86210935-a-rival-most-vial
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shadows of Nyn'Dira        (Fallen Light, #3)","Newell, H.C.*",,9798857900055,B0CJ4CRXZ2,475        pp,4.82,51,unknown,"Oct 31, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  is published at Grimdark Magazine.H.C. Newell mines new emotional depths in Shadows of Nyn’Dira, the third entry in her dark epic fMy complete  is published at Grimdark Magazine.H.C. Newell mines new emotional depths in Shadows of Nyn’Dira, the third entry in her dark epic fantasy series, Fallen Light. Shadows of Nyn’Dira builds upon her already strong worldbuilding and character development from the first two books of the series, Curse of the Fallen and The Forbidden Realms, as well as her masterfully written novella, The Banished. I will keep this  completely spoiler-free for readers who have not yet started the series.The lead protagonist of the Fallen Light series is Nerana Leithor, or Neer for short, a young woman who possesses forbidden magical powers. Neer is relentlessly pursued by the religious rulers of the human-controlled territories, who vilify her for her magical abilities.As Shadows of Nyn’Dira opens, Neer finds herself in the titular elven forest, her body tired and broken following the events of The Forbidden Realms. H.C. Newell skillfully juxtaposes the awe-inspiring beauty of the Nyn’Dira forest with Neer’s feelings of dread and desolation.Shadows of Nyn’Dira expands upon H.C. Newell’s world in every way, with increasingly powerful magic, deeper lore, and more extensive worldbuilding revealing a rich history and complex culture. Newell’s land of Laeroth feels truly “lived in,” much like J.R.R. Tolkien’s Middle-earth or George R.R. Martin’s Westeros. H.C. Newell earns bonus points for direwolf representation, which is fully worthy of comparison to Martin’s A Game of Thrones.Throughout Shadows of Nyn’Dira, H.C. Newell explores themes of individual, family, and cultural identity. Neer struggles to find her place, as she is rejected by her own people but can never fully integrate into the culture of a different race. At the same time, Neer must also confront her inner anger and decide whether to pursue a path of vengeance or one of forgiveness. H.C. Newell adopts a slower pace in Shadows of Nyn’Dira compared to Curse of the Fallen and especially its breakneck sequel, The Forbidden Realms. The more measured pacing of Shadows of Nyn’Dira works effectively to develop the emotional depth of Neer and her inner circle of companions. Much of the world views Neer as a monster, and she is beginning to feel like one.The story of Shadows of Nyn’Dira is engrossing from the first page and never lets up till the very end. The Fallen Light series is full of twists and turns, and H.C. Newell saves some of her biggest reveals for this third novel.Shadows of Nyn’Dira is H.C. Newell’s finest work to date, a dark emotional masterpiece that delivers high-stakes fantasy action with intricate, immersive worldbuilding and plenty of unexpected twists that kept me glued to the pages. I eagerly await the fourth volume of her Fallen Light series....more",Notes are private!,0,47,1,"Oct 31, 2023","Oct 31, 2023","Oct 31, 2023",,Paperback,view (with text),/book/show/197113127-shadows-of-nyn-dira
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hills of Heather and Bone,K.E.Andrews*,,9798828741885,B0C1212GJR,412        pp,4.32,120,"May 20, 2023","May 20, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 22, 2023",not set,"Oct 30, 2023",,Paperback,view,/book/show/61405963-hills-of-heather-and-bone
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Folly,"Amor, Gemma*",1957957352,9781957957357,1957957352,240        pp,3.18,336,"Dec 05, 2023","Dec 05, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Check out my Interview with Gemma Amor at Grimdark Magazine.My complete  of The Folly is published at Before We Go Blog.“When Dad had been senteCheck out my Interview with Gemma Amor at Grimdark Magazine.My complete  of The Folly is published at Before We Go Blog.“When Dad had been sentenced, I had been orphaned, practically and emotionally, at a much younger age than I had anticipated being parentless. I had been thrust into a new phase of life, a lonely phase, an unguided phase, which was both terrifying and oddly liberating.”The Folly is Gemma Amor’s brooding Gothic mystery that evokes the best of both Daphne du Maurier’s Rebecca and Ann Radcliffe’s The Mysteries of Udolpho.The Folly opens with forty-three-year-old Morgan as she retrieves her father from prison. Morgan’s father was sentenced in a high-profile trial for the murder of his wife but is now being released following an appeal and eventual retrial. The isolation of prison is replaced by the disquieting loneliness of the COVID-19 pandemic:“What a life, I thought, in which every basic human need had become a protracted operation. Grocery shopping, doctor appointments, dentist appointments, haircuts, all the everyday shit we’d taken for granted suddenly layered with anxious complexity. What a world for Dad to come out into, after everything he suffered already.”Financial strain and the unbearable memories of her mother’s death lead Morgan to sell their family home in Bristol and build a new life along the Cornwall coast. Morgan and her father become caretakers of the Folly, a gloomy lighthouse-style tower famous for its death tourists, whose visits to the Folly are destined to be their last.“A decorative, brooding, and yet wholly frivolous endeavour, the Folly was a tall black granite tower with distinct crenellations capping the roof. It sat stoically on the very tip of a craggy, hooked peninsula, rising confidently above the sea as if it belonged to another era, as if ancient kings had resided there once.”Gemma Amor channels Daphne du Maurier’s dark, poetic writing style, perfectly capturing the atmosphere and tone of Rebecca. Like du Maurier, Amor explores themes of personal identity and isolation, while slowly revealing hidden secrets and motivations.This wouldn’t be a Gemma Amor novel without a healthy dose of horror. Amor strikes just the right level of supernatural dread to make The Folly feel deeply unsettling but without ever becoming excessive.Following up on her back-to-back masterpieces, Full Immersion and The Once Yellow House, the Bram Stoker and British Fantasy Award nominated author Gemma Amor apparently can do no wrong. Although less ambitious in scope than her previous two novels, The Folly is an understated Gothic gem from one of today’s most exhilarating voices in speculative fiction....more",Notes are private!,2,80,1,"Oct 29, 2023","Oct 29, 2023","Oct 29, 2023",,Hardcover,view (with text),/book/show/126134737-the-folly
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Silent Witnesses : Civilian Camp Money of World War II,"Feller, Ray; Feller",0931960681,9780931960680,0931960681,168        pp,4.50,2,unknown,"Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,not set,not set,"Oct 28, 2023",,Paperback,view,/book/show/1143901.Silent_Witnesses_
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Grim Company        (The Grim Company, #1)","Scull, Luke*",042526484X,9780425264843,042526484X,400        pp,3.74,"7,300","Feb 04, 2013","Sep 03, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,15,1,"Nov 14, 2023","Nov 18, 2023","Oct 25, 2023",,Hardcover,view,/book/show/17707471-the-grim-company
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Words of Kings and Prophets        (Gael Song, #2)","Lawless, Shauna*",,,B09YKGXCZ5,476        pp,4.58,551,"Sep 14, 2023","Sep 14, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Please read my public service announement: Shauna Lawless Must Be Stopped.“Love was as absent to me as sunshine on a rainy day, and it would be a longPlease read my public service announement: Shauna Lawless Must Be Stopped.“Love was as absent to me as sunshine on a rainy day, and it would be a long time before the clouds would clear.”Despite the emotional wreckage caused by book one, The Children of Gods and Fighting Men, many readers are still unaware of the profound danger of this series. Shauna may seem kind and innocent from her official author photo, but don’t be fooled. She is an ancient enemy of humankind known as the Emerald Empress of Grimdark, possessing an immortality fueled by the eviscerated hearts of her readers. With each new book, the Emerald Empress of Grimdark grows only more powerful.Shauna lures in unsuspecting readers using advanced author techniques including: Perfect Prose, XCeptional Worldbuilding, and eMotion Mining. Next thing you know, she’s hydrofracking your tear ducts, extracting every last drop of moisture to satisfy her unquenchable thirst for pain and misery. Be warned: In The Words of Kings and Prophets, all of this happens by page six.Shauna achieves this emotional destruction of the heart while distracting the reader’s brain with purposely unpronounceable names like Fódla, Gormflaith, Aoife, and (worst of all) Brian. For example, according to Shauna’s pronunciation guide, Fódla is pronounced as “Foe-la” using a silent “d.”To make matters worse, Gormflaith actually has FOUR silent letters. That’s right, four out of ten letters in Gormflaith are only there as window dressing. Which four are silent? Using my professoring skills, the number of possible pronunciations is 10!/(4!6!) = 210, where “!” is pronounced “factorial.” Of these 210 possible ways of pronouncing Gormflaith, Shauna informs us that only “Gorm-la” is correct. Goodbye, fith; I barely knew thee.In next year’s final installment of the Gael Song trilogy, I’d like to petition Shauna to move all the silent letters to an epilogue under the title “Hello Darkness, My Old Friend.” This epilogue shall constitute 20% of the book. And it will also make the audiobook narrator’s job easier since they can charge for the epilogue but don’t actually have to say anything.What about “Aoife”? Which of the vowels should be pronounced in the first syllable? No matter which one you pick, you’re wrong. It’s actually pronounced “Ee,” as in “Ee-fa.” In much the same way, the “Shau” in Shauna’s first name is pronounced “Ee,” as in “Ee-vil.”Speaking of which, how does Shauna Lawless know so much about Ireland circa 1000 A.D.? It’s because she was actually there witnessing the events that are recorded in The Words of Kings and Prophets. You see, Shauna is actually an immortal descendant of a supernatural race of supposedly mythical beings known as Fomorians. She lives among mortal humans, pretending to be one of us while harvesting the tears of her readers.This is why she never ages. Shauna has been using that same author photo for the past 1,000 years, before photography was even invented.This is also why my ancestors left Ireland in search of a New World. Back then, Shauna employed an insidious author technique known as “oral storytelling tradition,” where she would extract the tears of her victims amidst the flickering shadows of a nighttime bonfire. Fast forward a little more than a century, and I’m sitting here in Pennsylvania with a first name that DEFINITELY DOES NOT have any silent letters, speaking with my boring American accent, deprived of the Irish lilt of my ancestors that could make reading the O’ section of the phone book seem like poetry.Oh, and that whole Irish Potato Famine thing. Where were all the potatoes? Buried in Shauna’s backyard, all part of her evil magical schemes.Returning to The Words of Kings and Prophets, Shauna Lawless has honed her tear-mining skills to a truly terrifying new level. For more than a millennium, the Emerald Empress of Grimdark has refined her storytelling skills to achieve exactly this goal, a perfect tear extraction efficiency in defiance of the second law of thermodynamics. But Shauna doesn’t care about laws, just as she doesn’t care about the number of broken hearts left in her wake.She is Lawless. And she must be stopped....more",Notes are private!,11,102,1,"Oct 25, 2023","Oct 25, 2023","Oct 25, 2023",,Kindle Edition,view (with text),/book/show/62847701-the-words-of-kings-and-prophets
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"No Safe Haven        (Malitu, #2)","Dulin, James Lloyd*",,9798987173626,B0CLLL85FM,441        pp,4.38,65,unknown,"Oct 24, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  of No Safe Haven is published at Grimdark Magazine.No Safe Haven is the second volume of James Lloyd Dulin’s anti-colonialist dark My complete  of No Safe Haven is published at Grimdark Magazine.No Safe Haven is the second volume of James Lloyd Dulin’s anti-colonialist dark fantasy series, Malitu. I will keep this  completely spoiler-free for readers who have not yet started the series.No Safe Haven picks up immediately following the conclusion of Dulin’s debut novel, No Heart for a Thief. As in the first book, there are two main protagonists: Kaylo, an aging thief and spirit dancer, and Tayen, a fourteen-year-old girl on the run from enemy soldiers who murdered her family. While Tayen recognizes Kaylo as a legendary hero, Kaylo is much harsher on himself, feeling personal responsibility for the war between his homeland of Ennea and the colonialist Gousht Empire. Despite his initial reservations, Kaylo becomes an adoptive father of sorts for Tayen, serving as mentor and guardian for the orphaned girl.As in No Heart for a Thief, No Safe Haven is told on two timelines: a present-day narrative centered on the relationship between Kaylo and Tayen, and a flashback narrative where Kaylo recounts his backstory which may hold some important lessons for his young protégé.My main criticism of No Heart for a Thief was that the story felt off-balance between the two timelines. As soon as I felt fully invested in the present-day narrative, the action switched to the past, with Kaylo’s backstory taking up most of the remaining page count. I’m happy to report that James Lloyd Dulin achieves a much better balance between the two timelines in this second volume of his series.However, the dual timeline format still did not work for me as well as I had hoped. The present-day narrative in No Safe Haven mirrors many of the key thematic elements from Kaylo’s backstory. I know this is intentional, as Kaylo’s story is meant to be didactic for the young Tayen. However, the parallels between the two timelines made the present-day narrative feel a bit repetitive and predictable.There is a strong anti-colonialist and anti-racist message to the Malitu series, which works well whenever it comes to the forefront of the story. Unfortunately, No Safe Haven focuses more on Kaylo and Tayen’s anger management issues rather than the larger external conflict. I would have preferred a better balance between these introspective aspects of the novel and the greater outward conflict with the Gousht Empire.Although No Safe Haven didn’t work as well for me as No Heart for a Thief, there is still lots to love here for fans of thoughtful character-driven fantasy with a socially conscious message. The series will continue with the third volume, Only a Grave Will Do....more",Notes are private!,0,29,1,"Oct 25, 2023","Oct 25, 2023","Oct 25, 2023",,Paperback,view (with text),/book/show/193551687-no-safe-haven
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Petition        (Resonance Crystal Legacy, #1)","Waan, Delilah*",,9780645510003,,428        pp,4.38,52,"May 31, 2022","May 31, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Oct 21, 2023","Oct 25, 2023","Oct 21, 2023",,ebook,view,/book/show/61189934-petition
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tree's Heart,"Rust, Angelika*",,9798374765014,B0BTPLYP21,490        pp,4.20,5,unknown,"Feb 01, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My SPFBO9  of A Tree's Heart is published at Before We Go Blog.“Ash slowly spun on his heels, pretending to scrutinize their surroundings. They My SPFBO9  of A Tree's Heart is published at Before We Go Blog.“Ash slowly spun on his heels, pretending to scrutinize their surroundings. They were standing high up on the Border embankment. In front of them, on the side they were supposed to watch, grassland extended as far as the eye could see. Any danger could easily be spotted from half a day away. Behind them was nothing but woods, woods, and more woods.”Woods, woods, and more woods. A Tree’s Heart is the epic arboreal fantasy by Angelika Rust set in the Joined Realm, which is defended by elite soldiers known as Trees. Their newest recruit is an unnamed six-year-old boy with no known family or memories. Adopting the name Ash, the newest sapling is determined to establish roots among his new community.We follow Ash as he grows up through civil war and later becomes personal guardian of the Prince and heir to the throne. Loyalties are tested in the face of internal rebellion, and Ash must make difficult decisions as he gets to the root of the problem.The plot branches along multiple timelines, providing backstory for the main conflict of the novel, which includes plenty of mystery and intrigue, as well as a lot of heart.The author is fully committed to the tree theme, with character names including Ash, Maple, Durian, Aspen, Spruce, Oak, Lord Cypress, Lord Cedar, Corporal Birch, and Captain Fir. It felt a bit overboard to me as I leafed through the pages. Although the story was engaging, the writing seemed a bit wooden and not as engaging as I had hoped.Although this is a cut for SPFBO9, you don’t have to be an ent to enjoy the woodsy wonders of A Tree’s Heart. If you think this book is for you, be sure to check it out....more",Notes are private!,0,32,1,"Oct 21, 2023","Oct 21, 2023","Oct 21, 2023",,Kindle Edition,view (with text),/book/show/123204664-a-tree-s-heart
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Third Crossing        (War of the Last Day, #0)","Soliman, Karim*",,,B0B6QL2P67,263        pp,4.25,20,unknown,"Aug 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My SPFBO9  of The Third Crossing is published at Before We Go Blog.“A dangerous game she was playing; she was aware of that, but she didn’t wantMy SPFBO9  of The Third Crossing is published at Before We Go Blog.“A dangerous game she was playing; she was aware of that, but she didn’t want to risk losing the very asset that put her on top of the underground trading business.”Fates intertwine in unexpected ways in The Third Crossing by Karim Soliman. The Third Crossing is a prequel novel to Soliman’s epic fantasy series, War of the Last Day, taking place about seventeen years prior to the events of the main series.The Third Crossing alternates perspectives between two main point-of-view characters. First up is Natsu, a widowed sea smuggler carrying on her late husband’s trafficking of enhanced bowstrings. We meet the second point-of-view character, Akira, on his way to see the Emperor. Akira is shocked when his cousin, Kim, is selected for training with the elite junior Red Cloaks.There is an obvious East Asian influence throughout the worldbuilding of The Third Crossing, apparent in both the character names and geographical locations. For example, much of the action concerns the island of Hokydo, a thinly veiled version of the northern Japanese island of Hokkaido.The Third Crossing has a vibrant magic system, although I was a bit annoyed by the terminology of channeling “anerjy,” which has just enough letters changed to escape being autocorrected to “energy.”As you can guess from the name of the series, the main plot concerns an impending War of the Last Day, a holy war that is at the forefront of everyone’s minds in the land of Koya. Unfortunately, The Third Crossing does not offer much context for the holy war beyond simply reclaiming the Koyans’ homeland. The novel would have benefitted from more exposition to motivate this key conflict and provide additional historical context. Despite the action-filled plot, with this underdeveloped exposition I felt detached from the characters and their motivations for most of the book.While this is a cut for SPFBO9, I believe fans of Karim Soliman’s War of the Last Day series will still find much to love here, with many unexpected twists that will enhance their enjoyment of the series as a whole....more",Notes are private!,0,40,1,"Oct 10, 2023","Oct 10, 2023","Oct 10, 2023",,Kindle Edition,view (with text),/book/show/61757090-the-third-crossing
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yumi and the Nightmare Painter,"Sanderson, Brandon*",1938570375,9781938570377,1938570375,480        pp,4.49,"46,270","Jul 01, 2023","Jul 01, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What works well:+ Yumi and Painter are both excellent lead characters. I love their individual personalities and their interactions with each other.+ What works well:+ Yumi and Painter are both excellent lead characters. I love their individual personalities and their interactions with each other.+ There are plenty of Cosmere connections to delight with seasoned worldhopper.+ Hoid's narration is a delight, although not quite on par with his narration in Tress+ I love how Sanderson explores the theme of art.What doesn't work well:- The pacing is off. The middle part of the book really drags until the Sanderwave kicks in during the last 20% or so.- Sometimes Sanderson's humor is funny, but other times it's just cringey.- Sanderson partially botches ending, using three info dump chapters to explain what actually happens. He recovers with a perfect conclusion at the end of the last chapter but then spoils it with two epilogues to make it happier....more",Notes are private!,2,74,1,"Oct 18, 2023","Oct 31, 2023","Oct 07, 2023",,Hardcover,view (with text),/book/show/60531416-yumi-and-the-nightmare-painter
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Banished,"Newell, H.C.*",,9798357471482,B0BHTRFL7D,156        pp,4.81,43,unknown,Oct 2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My complete  of The Banished is published at Grimdark Magazine.H.C. Newell captures the brutal aftermath of Curse of the Fallen with her novellaMy complete  of The Banished is published at Grimdark Magazine.H.C. Newell captures the brutal aftermath of Curse of the Fallen with her novella, The Banished, which is essential reading for fans of Newell’s dark epic fantasy series, Fallen Light. While the main books of the Fallen Light series focus predominantly on Neer, a young woman cursed with forbidden magic, The Banished turns the spotlight to two of my favorite supporting characters: the elven warrior Avelloch and the halfling Gil.Emotions run raw throughout The Banished, which picks up immediately following the tragic ending of Curse of the Fallen, the first book of the Fallen Light series. Since I don’t want to spoil the conclusion of Newell’s debut novel, let me just say the characters are physically and psychologically broken, suffering from both bodily injury and post-traumatic stress.Most of The Banished is told from the perspective of Avelloch, who returns to his homeland, the elven forest of Nyn’Dira, to find solace and hopefully to heal his weary heart. However, Avelloch is caught in the middle of a human invasion of the elven forest, needing to defend his relationship with Neer. Avelloch discovers that the threat to Nyn’Dira may be worse than initially meets the eye, with greater implications for the entire land of Laeroth.Avelloch shares point-of-view duties with Gil, the shapeshifting halfling who is another close friend of Neer. The relationships between characters are truly a highlight of The Banished, testing the limits of both friendships and familial relationships.Although worldbuilding takes a backseat in The Banished to focus on H.C. Newell’s outstanding character work, the novella fills in some important gaps left in the main books of the series. There are also some unexpected revelations that will change your perspective on the events of the Fallen Light series.Already a talented storyteller, H.C. Newell elevates her writing craft to new artistic heights in The Banished, capturing the deep emotions of the characters. It helps that she has slowed down the pacing of the novella compared to the main books of the series, giving her characters the time to reflect and deal with their emotional trauma.The Banished is a must-read for fans of H.C. Newell’s Fallen Light series, providing additional depth to several of the key characters. The novella format works well for delivering a character-focused story that packs a big emotional punch. The series continues with The Forbidden Realms and the upcoming Shadows of Nyn’Dira....more",Notes are private!,0,41,1,"Oct 07, 2023","Oct 15, 2023","Oct 06, 2023",,paperback,view (with text),/book/show/63026356-the-banished
