,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jessica's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born a Crime: Stories From a South African Childhood,"Noah, Trevor",,,0385689225,289        pp,4.49,"693,522","Nov 15, 2016","Nov 15, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Kinda feel bad about giving this rating? But it works. Not juiced about it tho?,Notes are private!,0,1,1,Jun 2023,"Jun 09, 2023","Jun 08, 2023",,Hardcover,view (with text),/book/show/29780253-born-a-crime
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Real Life,"Taylor, Brandon",0593418514,9780593418512,0593418514,327        pp,3.81,"33,263","Feb 18, 2020","Oct 27, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 31, 2023",not set,"Jun 07, 2023",,Paperback,view,/book/show/55814221-real-life
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Korean Folk & Fairy Tales,"Han, Suzanne Crowder",0930878035,9780930878030,0930878035,269        pp,3.85,82,"Mar 01, 1991","Sep 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 06, 2023",,Hardcover,view,/book/show/1515522.Korean_Folk_Fairy_Tales
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Pattern Language: Towns, Buildings, Construction","Alexander, Christopher W.",0195019199,9780195019193,0195019199,"1,171        pp",4.42,"5,056",1977,"Jan 01, 1977",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2023",,Hardcover,view,/book/show/79766.A_Pattern_Language
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anne of Greenville,"Tamaki, Mariko",1368078400,9781368078405,1368078400,304        pp,3.46,954,"Oct 04, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2023",,Hardcover,view,/book/show/60099223-anne-of-greenville
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fangirl,"Rowell, Rainbow*",,,B00BMKH5NW,481        pp,3.95,"745,458","Sep 10, 2013",Oct 2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"How have I never rated this? My favorite Rainbow Rowell.I spent a lot of my youth reading HP fanfiction especially when I felt stuck at home. SomethinHow have I never rated this? My favorite Rainbow Rowell.I spent a lot of my youth reading HP fanfiction especially when I felt stuck at home. Something about Cath's particular brand of anxiety and being ""fine"" reminds me of that time. ...more",Notes are private!,0,1,1,not set,not set,"May 09, 2023",,Kindle Edition,view (with text),/book/show/59354777-fangirl
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bel Canto,"Patchett, Ann",,,0060838728,318        pp,3.93,"283,422","May 22, 2001","Feb 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"July: I’m glad I read this now, rather than earlier in life. I think I wouldn’t have patience for it back then.Like the characters I wanted to stay anJuly: I’m glad I read this now, rather than earlier in life. I think I wouldn’t have patience for it back then.Like the characters I wanted to stay and learn more and just exist. And not think about the inevitable future/ending (which was a let down) I didn’t realize a similar event had happened in the mid 90s in Peru. I did find it annoying that Pachett chooses to not name the country when it’s clear she had a specific country in mind— the interchangeableness of South America reeks of laziness rather than clever anywhere is everywhere. Boo to the epilogue. May: Coming back for this- but it got stolenz :( so whenever my library hold comes back in...more",Notes are private!,0,5,1,"May 08, 2023","Jul 08, 2023","May 08, 2023",,Paperback,view (with text),/book/show/5826.Bel_Canto
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girls That Never Die: Poems,"Elhillo, Safia*",,9780593229484,0593229487,144        pp,4.30,"1,113","Jul 12, 2022","Jul 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,see Roxane Gay's  for same samesee Roxane Gay's  for same same...more,Notes are private!,0,1,1,not set,"May 07, 2023","May 07, 2023",,Paperback,view (with text),/book/show/59788399-girls-that-never-die
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Babel,"Kuang, R.F.*",0063021420,9780063021426,0063021420,544        pp,4.20,"218,401","Aug 23, 2022","Aug 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don’t know how to rate this. Very readable; the plot propels us forward, any exposition a delight. Kuang is a more deft writer now than she was at tI don’t know how to rate this. Very readable; the plot propels us forward, any exposition a delight. Kuang is a more deft writer now than she was at the Poppy War. This is still a blunt instrument. A sledgehammer that works (a la Seafire etc)Don’t look at the magic system too carefully, don’t look at the supposed fantastical world, don’t hope for deeper depictions of the side characters. But all of it hums along to The Point. I think the best takes in here are about Academia. Those at least got me to lol. Other thematic concerns about empire or race are fine. clear. blunt. But ultimately unsurprising. (view spoiler)[There’s a really beautiful moment in the last chapter about how the act of translation is listening and seeing from someone else’s perspective. And that is why books about language will always get me. Also I feel like the epilogue sets up a jic sequel? I hope not.  (hide spoiler)]...more",Notes are private!,0,4,1,"Apr 27, 2023","Apr 29, 2023","Apr 27, 2023",,Hardcover,view (with text),/book/show/57945316-babel
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,They Can't Kill Us Until They Kill Us,"Abdurraqib, Hanif",,9781937512651,1937512657,291        pp,4.57,"13,698","Nov 14, 2017","Nov 07, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,There are some writers that I think are good writers but I don’t feel envy. For some reason I’m envious of Abdurraqib’s prose. He just. I mean. Ugh. OThere are some writers that I think are good writers but I don’t feel envy. For some reason I’m envious of Abdurraqib’s prose. He just. I mean. Ugh. Off to go read his more recent (also off to go listen to all the music he writes about here) ...more,Notes are private!,0,1,1,"Apr 24, 2023","May 07, 2023","Apr 24, 2023",,Paperback,view (with text),/book/show/33947154-they-can-t-kill-us-until-they-kill-us
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shubeik Lubeik,"Mohamed, Deena",1524748420,9781524748425,1524748420,528        pp,4.51,"2,638","Oct 01, 2022","Oct 01, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"beautiful art, one of the best visuals/descriptions of depression. funny, thoughtful, all around a complete package",Notes are private!,0,3,1,"Jan 18, 2024","Jan 25, 2024","Apr 23, 2023",,ebook,view (with text),/book/show/60465407-shubeik-lubeik
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light from Uncommon Stars,"Aoki, Ryka*",1250789060,9781250789068,1250789060,372        pp,4.07,"29,099","Sep 28, 2021","Sep 28, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 A fast read. A sledgehammer story (blunt instrument is blunt). A few things I love: details about food, finding a home in a strange place, the fee3.5 A fast read. A sledgehammer story (blunt instrument is blunt). A few things I love: details about food, finding a home in a strange place, the feeling of using your senses to be transported by taste, sound, etc, and I believe (in my little cis experience) the authenticity of some of the concerns of being trans in this place. This story was not written for me. But I’m glad it exists in the world. ...more",Notes are private!,0,2,1,not set,"Jun 26, 2023","Apr 11, 2023",,Hardcover,view (with text),/book/show/56179360-light-from-uncommon-stars
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birnam Wood,"Catton, Eleanor",0374110336,9780374110338,0374110336,432        pp,3.83,"30,725","Mar 02, 2023","Mar 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I regretted purchasing Birnam Wood (and then toting a hardcover to norther WI) in the first 60 pages. And then I finished it. There’s a lot of direct I regretted purchasing Birnam Wood (and then toting a hardcover to norther WI) in the first 60 pages. And then I finished it. There’s a lot of direct characterization and didactic set up in those first pages that felt heavy handed.Part of the enjoyment in this book is to see those initial characterizations twist and compel characters— the publisher’s summary says this is shakespearean. And what they mean is that it’s really just gore drama / relational jealousy wrapped in a bigger wrapper. That’s a compliment. Very readable after part I. ...more,Notes are private!,0,3,1,"Jul 24, 2023","Jul 24, 2023","Apr 06, 2023",,Hardcover,view (with text),/book/show/60784757-birnam-wood
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Stone is Most Precious Where it Belongs,"Hoja, Gulchehra",0306828847,9780306828843,,320        pp,4.39,695,"Feb 21, 2023","Feb 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2023",,Hardcover,view,/book/show/61173577-a-stone-is-most-precious-where-it-belongs
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lakelore,"McLemore, Anna-Marie*",1250624142,9781250624147,1250624142,304        pp,3.92,"2,859","Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2023",,Hardcover,view,/book/show/56978096-lakelore
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Deaf Republic,"Kaminsky, Ilya",1555978312,9781555978310,1555978312,80        pp,4.41,"8,183","Mar 05, 2019","Mar 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 good, but idk if most poems will stick with me. I probably still need to digest the difference between deafness and silence in this one",Notes are private!,0,3,1,not set,"Sep 30, 2023","Feb 28, 2023",,Paperback,view (with text),/book/show/40121980-deaf-republic
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Waiting,"Gendry-Kim, Keum Suk",1770464573,9781770464575,1770464573,248        pp,4.44,"3,689","Sep 21, 2020","Nov 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think it's necessary to go into this knowing that it's a fictional account of a family separated during the Korean war rather than a memoir. Given tI think it's necessary to go into this knowing that it's a fictional account of a family separated during the Korean war rather than a memoir. Given that Grass is a memoir, and given the narrative structure here, it feels memoir-ish even though it's not. 3 things: 1) Gendry-Kim perfectly captures the stiffness and the movement of the halmoni in this comic- hunching over, getting up, scowling, walking. it's perfect. 2) Gendry-Kim also is still great at using brushwork and landscape and physical space to create a sense of interior space on the page. 3) This comic makes this story personal. I've heard and thought about families separated by the 38th parallel. My uncle even got his US citizenship so he could visit North Korea and find his older brother. But I've always thought about the Korean war on a historic scale rather than a individual one. My last grandparent refused to talk about what she did during the war to survive with 2 small children and a third on the way. It's a shame that I don't know the story of what happened in my own family better. ...more",Notes are private!,0,2,1,not set,"Feb 23, 2023","Feb 24, 2023",,Paperback,view (with text),/book/show/56269286-the-waiting
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chinese Groove,"Ma, Kathryn*",1640095667,9781640095663,1640095667,304        pp,3.98,"3,090","Jan 24, 2023","Jan 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2023",,Hardcover,view,/book/show/58978261-the-chinese-groove
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grass,"Gendry-Kim, Keum Suk",1770463623,9781770463622,1770463623,480        pp,4.52,"11,819","Aug 14, 2017","Aug 27, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Read this in one go. Beautiful, evocative brushwork. Another s aptly said that readers provide enough of their own horror without adding Gendry Read this in one go. Beautiful, evocative brushwork. Another s aptly said that readers provide enough of their own horror without adding Gendry Kim’s on top of Lee Oksun’s testimony. They’re right. The story is better for it. Can’t say I enjoyed it but I’m glad it exists....more",Notes are private!,0,7,1,not set,"Feb 14, 2023","Feb 14, 2023",,Paperback,view (with text),/book/show/41940333-grass
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ways and Means: Lincoln and His Cabinet and the Financing of the Civil War,"Lowenstein, Roger",0735223556,9780735223554,0735223556,448        pp,4.25,594,"Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2023",,Hardcover,view,/book/show/58494811-ways-and-means
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle*",,,,401        pp,4.18,"845,146","Jul 05, 2022","Jul 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Edit: on second read, this loses a star. The character relationships, still tops. But do I believe this is the 90s? Not really. As I teach Macbeth I’mEdit: on second read, this loses a star. The character relationships, still tops. But do I believe this is the 90s? Not really. As I teach Macbeth I’m also thinking about whether Zevin deliberately or accidentally misreads the titular soliloquy, bc that shit ain’t right. And I have the sneaking suspicion it’s accidental? First read: The beginning of this book made my brain frizzle with grokitude. I don't know that the end held up as well, but overall, this was like an old friend. And the end made me want to go back and reread (aka replay) the beginning. I didn't, but I could have. There are a few choices that I don't love, but overall, the framework holds. My biggest critique (Sara said it first) is that Zevin holds our hand a little too much and assumes her readers are dumb with the references and underscoring themes, but I found the bits so enjoyable that I didn't mind. Second biggest critique is Zevin calls go-stop, stop-go. Like, come on, girl, do some googling. There were also plenty of allusiony easter eggs re: Emily Dickinson and Willy Shakes left for us nerds to forage. the enjoyable bits: (view spoiler)[- the anna lees, 1, 2, and 3- the idea of play being the most intimate thing- the Friendship is magic- I wanna make stuff with people who get it- the strawberry thief - NPCs being more important than sad heroes- Dong and Bong <3 (hide spoiler)]This hits the same space as Goon does- is it just popular? is it literary? i don't really know....more",Notes are private!,0,5,2,not setnot set,"Aug 18, 2023Feb 21, 2023","Feb 13, 2023",,Hardcover,view (with text),/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paladin's Strength        (The Saint of Steel, #2)","Kingfisher, T.",,,B08WWKXXVY,445        pp,4.24,"11,198","Feb 28, 2021","Feb 28, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.5? 3? for the second in this romance series +murder! +fantasy!I started this last night and then couldn't sleep (shockingly) so finished it in the w2.5? 3? for the second in this romance series +murder! +fantasy!I started this last night and then couldn't sleep (shockingly) so finished it in the wee hours.This is almost a carbon copy of the first book, and I maybe would have enjoyed it more with space between the two. My biggest gripe is that Ishtvan's personality is less... charming? charismatic? enjoyable? than it was in book 1. and that there's a lack of editing that was bothersome. Kingfisher's side characters continue to delight-Brindle, Brant and the warren-mind(?!) were great.Will eventually read the third but not now. ...more",Notes are private!,0,1,1,not set,"Feb 07, 2023","Feb 07, 2023",,Kindle Edition,view (with text),/book/show/57119466-paladin-s-strength
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paladin’s Grace        (The Saint of Steel, #1)","Kingfisher, T.",,,B0848Q8JVW,366        pp,4.14,"19,320","Feb 11, 2020","Feb 11, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Welp. Stayed up too late to finish this one. We get non-teen romance, a mystery about severed heads, a good cast of characters. I will continue to binWelp. Stayed up too late to finish this one. We get non-teen romance, a mystery about severed heads, a good cast of characters. I will continue to binge T Kingfisher. For this one, the (weird) thing that hooked me is when the protagonist walks through the supposedly seedy part of the city. And goddamn if Kingfisher doesn’t nail what it’s really like....more",Notes are private!,0,3,1,not set,"Feb 04, 2023","Feb 05, 2023",,Kindle Edition,view (with text),/book/show/50702014-paladin-s-grace
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bitter Root, Vol. 1: Family Business","Walker, David F.",1534312129,9781534312128,1534312129,160        pp,3.97,"2,349","May 21, 2019","May 14, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have mixed feelings about this. the premise is what made me check it out: hate (racism) is a poison turning people into demons- the main family usesI have mixed feelings about this. the premise is what made me check it out: hate (racism) is a poison turning people into demons- the main family uses old fashion fighting and potions to stop it. The art style is dynamic, busy, full. But this falls into the category of comics (with Saga and On a Sunbeam) that don't quite do it for me narratively. I'm glad this exists in the world but it might not be my aesthetic cup of tea? I have volumes 2 and 3 checked out, but unsure if I'm going to continue....more",Notes are private!,0,2,1,"Feb 13, 2023",Mar 2023,"Feb 03, 2023",,Paperback,view (with text),/book/show/42835842-bitter-root-vol-1
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"System Collapse        (The Murderbot Diaries, #7)","Wells, Martha*",1250826977,9781250826978,1250826977,245        pp,4.23,"33,828","Nov 13, 2023","Nov 14, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Even though I didn’t like this much as much as the others, can this become Rise and Fall of Sanctuary Moon so i have 200+episodes to syndicate? RereadEven though I didn’t like this much as much as the others, can this become Rise and Fall of Sanctuary Moon so i have 200+episodes to syndicate? Reread 1-5 so I could remember who the players were. I can understand why Wells is going in this direction but I feel less connected to murderfriend. ...more",Notes are private!,0,0,1,"Dec 21, 2023","Dec 24, 2023","Jan 27, 2023",,Hardcover,view (with text),/book/show/65211701-system-collapse
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlesex,"Eugenides, Jeffrey",0312422156,9780312422158,0312422156,529        pp,4.03,"639,172","Sep 04, 2002","Sep 16, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 26, 2023",,Paperback,view,/book/show/2187.Middlesex
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nettle & Bone,"Kingfisher, T.",1250244048,9781250244048,1250244048,243        pp,4.15,"74,816","Apr 26, 2022","Apr 26, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"V enjoyable. Reminds me of Gaiman’s Stardust but with more demon chickens. And old ladies. And other good details. The plot mechanics/characters work V enjoyable. Reminds me of Gaiman’s Stardust but with more demon chickens. And old ladies. And other good details. The plot mechanics/characters work for me, the tone is right, it’s definitely a quest, but one that doesn’t feel gimmicky or video gamey. I’m probably about to go read everything by Kingfisher that exists. Standby...more",Notes are private!,0,7,1,"Jan 24, 2023","Jan 27, 2023","Jan 24, 2023",,Hardcover,view (with text),/book/show/56179377-nettle-bone
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Introducing Kafka,"Mairowitz, David Zane",1840461225,9781840461220,1840461225,350        pp,4.04,"3,702",1993,"May 16, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,decent summary of Kafka's relationship to Prague and the factions within that part of Europe in his lifetime. I'm less interested in the quick cliff-ndecent summary of Kafka's relationship to Prague and the factions within that part of Europe in his lifetime. I'm less interested in the quick cliff-notes versions of each of his main works....more,Notes are private!,0,1,1,not set,"Jan 23, 2023","Jan 24, 2023",,Paperback,view (with text),/book/show/75602.Introducing_Kafka
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tigana,"Kay, Guy Gavriel*",0451457765,9780451457769,0451457765,676        pp,4.09,"48,227",Aug 1990,"Dec 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,Paperback,view,/book/show/104089.Tigana
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Goblin Emperor        (The Goblin Emperor, #1)","Addison, Katherine*",076532699X,9780765326997,076532699X,446        pp,4.07,"46,199","Apr 01, 2014","Apr 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Immersive and enjoyable. This fantasy is more about personal journey/political machinations than big plot action. Maia is a soft boy in a hard world. Immersive and enjoyable. This fantasy is more about personal journey/political machinations than big plot action. Maia is a soft boy in a hard world. Instead of growing edges, he softens everything around him. What a role model ...more",Notes are private!,0,5,1,"Feb 10, 2023","Feb 11, 2023","Jan 21, 2023",,Hardcover,view (with text),/book/show/17910048-the-goblin-emperor
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Way We Live Now,"Trollope, Anthony",1853262552,9781853262555,B00BG7304Y,776        pp,4.08,"13,293",1875,"Jan 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2023",,Paperback,view,/book/show/149785.The_Way_We_Live_Now
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under Fortunate Stars,"Hutchings, Ren*",178618592X,9781786185921,178618592X,480        pp,3.93,"1,907","May 12, 2022","Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2023",,Hardcover,view,/book/show/59365820-under-fortunate-stars
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daughter of the Moon Goddess        (The Celestial Kingdom Duology, #1)","Tan, Sue Lynn*",0063031302,9780063031302,0063031302,503        pp,4.12,"83,660","Jan 11, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2023",,Hardcover,view,/book/show/57789637-daughter-of-the-moon-goddess
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cultural Capital: The Problem of Literary Canon Formation,"Guillory, John",0226310442,9780226310442,0226310442,408        pp,3.83,84,"Jul 01, 1993","Mar 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2023",,Paperback,view,/book/show/320788.Cultural_Capital
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Professing Criticism: Essays on the Organization of Literary Study,"Guillory, John",0226821293,9780226821290,0226821293,456        pp,4.20,35,unknown,"Dec 30, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2023",,Hardcover,view,/book/show/60557048-professing-criticism
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Psalm for the Wild-Built        (Monk & Robot, #1)","Chambers, Becky*",,,,160        pp,4.28,"106,077","Jul 13, 2021","Jul 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,“Cozy punk”/slice of life works if you like the characters and want to spend time with them This book is the equivalent of the statement “we’re human “Cozy punk”/slice of life works if you like the characters and want to spend time with them This book is the equivalent of the statement “we’re human BEINGS not human doings”...more,Notes are private!,0,2,1,"Jan 05, 2023","Jan 07, 2023","Jan 05, 2023",,Kindle Edition,view (with text),/book/show/40864002-a-psalm-for-the-wild-built
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Verity,"Hoover, Colleen*",153872474X,9781538724743,153872474X,336        pp,4.32,"2,674,465","Dec 07, 2018","Oct 05, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I just watched Glass Onion (Knives Out 2) and one of my fave exchanges is:Blanc: ""It's so dumb"" Other:""It's so dumb it's brilliant!"" Blanc: ""NO! it's I just watched Glass Onion (Knives Out 2) and one of my fave exchanges is:Blanc: ""It's so dumb"" Other:""It's so dumb it's brilliant!"" Blanc: ""NO! it's just DUMB""This applies here.Two thoughts (with spoilers)(view spoiler)[1. When the writing is inconsistent, you can't read into the character motivations any deeper—the best part of this was reading other s trying to decide if the letter is accurate or the manuscript. People, use your analysis on something better written: the book won't reveal anything but contradictions that won't stand up to examination. 2. If you want a possibly abusive partner with a lady in the attic... you may as well go with the classic Jane Eyre. It's better in every possible way. (hide spoiler)] Sorry, Colleen- I can't. ...more",Notes are private!,0,3,1,not set,"Dec 31, 2022","Dec 31, 2022",,ebook,view (with text),/book/show/59344312-verity
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kitchen Confidential: Adventures in the Culinary Underbelly,"Bourdain, Anthony",0060899220,9780060899226,0060899220,312        pp,4.16,"315,252",2000,"Jan 09, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I wonder what AB would think about post-pandemic life? AB sounds the same in writing prose or narrating TV. Can't help but feel sad that we lost him. I wonder what AB would think about post-pandemic life? AB sounds the same in writing prose or narrating TV. Can't help but feel sad that we lost him. ...more,Notes are private!,0,4,1,not set,"Dec 29, 2022","Dec 31, 2022",,Paperback,view (with text),/book/show/33313.Kitchen_Confidential
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Spanish Love Deception        (Spanish Love Deception, #1)","Armas, Elena*",1668002531,9781668002537,,487        pp,3.84,"681,337","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2022",,ebook,view,/book/show/54189398-the-spanish-love-deception
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Summer After,"Fortune, Carley*",0593438531,9780593438534,0593438531,320        pp,4.22,"512,569","May 10, 2022","May 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2022",,Paperback,view,/book/show/58014893-every-summer-after
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Greywaren        (Dreamer Trilogy, #3)","Stiefvater, Maggie*",,,B09QC3SQRS,336        pp,4.29,"11,401","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A book of good moments but not a whole thing,Notes are private!,0,1,1,not set,"Dec 23, 2022","Dec 23, 2022",,Kindle Edition,view (with text),/book/show/31373240-greywaren
