,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,David's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Selected Essays of Gore Vidal,"Vidal, Gore",0307388689,9780307388681,0307388689,480        pp,4.03,322,"Jan 01, 2007","Jun 16, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 11, 2009","Aug 19, 2009",,Paperback,view,/book/show/6455399-the-selected-essays-of-gore-vidal
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Se habla español: Voces latinas en USA,"Paz Soldán, Edmundo",1581056761,9781581056761,1581056761,386        pp,3.21,39,2000,"Jan 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2009",,Paperback,view,/book/show/61257.Se_habla_espa_ol
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peeling the Onion,"Grass, Günter",0151014779,9780151014774,0151014779,425        pp,3.85,"1,980","Aug 01, 2006","Jan 01, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 29, 2012","Aug 19, 2009",,Hardcover,view,/book/show/35740.Peeling_the_Onion
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My French Whore: A Love Story,"Wilder, Gene",0312377991,9780312377991,0312377991,192        pp,3.76,"1,893","Mar 06, 2007","Feb 05, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a sweet, slight, story set during World War I. It was fun to read, and is well-executed by Wilder. ""Slight"" is the operative word, however. TThis was a sweet, slight, story set during World War I. It was fun to read, and is well-executed by Wilder. ""Slight"" is the operative word, however. The genre requires the lady mentioned in the title to have a heart of gold and Wilder does not disappoint. For a war that was, by all accounts, a brutal, bloody, muddy mess there is an awful lot of fine dining, excellent wine and civilized conversation. Why, there's not really anyone in this book who is even the least little bit nasty.If it were a dessert, it would be a meringue. Which makes its brevity all the more of a virtue....more",Notes are private!,0,1,1,"Jan 18, 2010","Jan 19, 2010","Aug 19, 2009",,Paperback,view (with text),/book/show/2929764-my-french-whore
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fences and Windows: Dispatches from the Front Lines of the Globalization Debate,"Klein, Naomi",0312307993,9780312307998,0312307993,304        pp,3.66,"1,311","Sep 05, 2000","Oct 04, 2002",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 11, 2009","Aug 19, 2009",,Paperback,view,/book/show/3615.Fences_and_Windows
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Big Necessity: The Unmentionable World of Human Waste and Why It Matters,"George, Rose*",0805090835,9780805090833,0805090835,304        pp,3.96,"2,557","Oct 14, 2008","Jul 07, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To be uninterested in the public toilet is to be uninterested in life. OK, folks. 2009 is over, and the results are in. There were plenty of honorabl To be uninterested in the public toilet is to be uninterested in life. OK, folks. 2009 is over, and the results are in. There were plenty of honorable mentions in the nonfiction category for the year - Henry Alford's ""How to Live"", Alain de Boton's ""The Pleasures and Sorrows of Work"", and the Brafman brothers' excellent ""Sway"". While these three books were particularly engaging and well-executed, they are nonetheless eclipsed by the sheer unadulterated genius of Rose George's inspired exploration of - well - shit. This book is completely awesome - Rose George is an ideal guide to what Newsweek refers to as ""the history and implications of a daily act that dare not speak its name"". She's a trouper - having decided to take the project on, she's not one for half-measures. Whether she's touring the sewers of London, getting to the bottom of the success of intelligent toilets in Japan, interviewing toilet crusaders in South Africa and India, contemplating the devastation wrought by inadequate sanitation across the world, learning about China's biogas boom, or the controversy that swirls around the use of retreated sewage (""biosolids"") as fertiliser, she is a gung-ho and engaging reporter, with an instinct for asking useful questions. The material covered in the book is far-ranging, fascinating, and fun, presented with with just the right balance of wit, curiosity and seriousness. My favorite chapter was the one about public toilets. However, the discussion of Japan's progression from a nation of pit latrines to high-end robot toilets with brains high-end is pretty kickass as well. Fascinating nuggets of information abound - for instance, the fact that soybean paste (miso) is a lethal weapon in the battle for toilet market domination, as it is a vital ingredient in making realistic ""fake body waste"", essential for quality control testing. Then there's the plasticity of disgust, the term used to describe the phenomenon that mothers find the smell of their own baby's diapers less disgusting than that of unrelated baby's diapers.Fecal transfusions are becoming an increasingly common procedure in modern medicine. One should beware of the 5Fs - different pathways for fecal-oral contamination: 5F diagram This book is terrific. Particularly suitable for bathroom reading. ...more",Notes are private!,0,10,1,not set,"Oct 31, 2009","Aug 19, 2009",,Paperback,view (with text),/book/show/6578756-the-big-necessity
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Horse Latitudes: Poems,"Muldoon, Paul",0374531013,9780374531010,0374531013,120        pp,3.63,241,2006,"Aug 21, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 11, 2009","Aug 19, 2009",,Paperback,view,/book/show/1895066.Horse_Latitudes
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Penny Arcade,"Millhauser, Steven",1564781828,9781564781826,1564781828,176        pp,4.05,441,1985,"Mar 01, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 19, 2009",,Paperback,view,/book/show/863477.In_the_Penny_Arcade
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Not Hanging Noodles on Your Ears and Other Intriguing Idioms From Around the World,"Bhalla, Jag",1426204582,9781426204586,1426204582,272        pp,3.26,326,"Jan 01, 2009","Jun 16, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Sep 11, 2009","Aug 19, 2009",,Paperback,view,/book/show/6347745-i-m-not-hanging-noodles-on-your-ears-and-other-intriguing-idioms-from-ar
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gods Behaving Badly,"Phillips, Marie*",0316067628,9780316067621,0316067628,293        pp,3.40,"18,314","Dec 10, 2007","Dec 10, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book had a great concept, but the execution was disappointing. If your main premise is that a dozen of the ancient Greek gods are still alive andThis book had a great concept, but the execution was disappointing. If your main premise is that a dozen of the ancient Greek gods are still alive and living in squalor in a dilapidated house in London, it seems that there should be more fun to be had than that provided by Marie Phillips in this effort. Enjoyable, but entirely forgettable, ""Gods Behaving Badly"" did not fulfil the promise suggested by its very clever underlying conceit....more",Notes are private!,0,6,1,not set,"Aug 22, 2009","Aug 19, 2009",,Hardcover,view (with text),/book/show/1159679.Gods_Behaving_Badly
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Portrait of a Lady,"James, Henry",0141439637,9780141439631,0141439637,797        pp,3.79,"80,524","Jan 01, 1881","Sep 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It strikes me that one's experience of reading ""Portrait of a Lady"", which in my edition clocks in at 630 pages, is likely to be colored by one's prevIt strikes me that one's experience of reading ""Portrait of a Lady"", which in my edition clocks in at 630 pages, is likely to be colored by one's previous experience with James, and the resulting predisposition. Since my unlikely conversion upon reading ""The Ambassadors"", I am quite favorably predisposed. Thus, when instead of telling us that ""the three people enjoying tea on the lawn were all men"", Henry instead delivers himself of this sentence:""The persons concerned in it (the tea party) were taking their pleasures quietly, and they were not of the sex which is supposed to furnish the regular votaries of the ceremony I have mentioned"",I just smile to myself and think, ""O, Henry!"" (no, not that one, you know perfectly well what I mean).But this sentence, right there on the first page, is a good indication of what's to come. So you should either give yourself over and let Henry's orotund phrasing wash over you in all its florid glory, or if you don't have the patience for such verbosity, you should quit at once, because it's not going to be any different for the upcoming 600 pages.Me - right now, I've got the time, and I am happy to discover that I find James's style in this book (which, the cover informs me, is a masterpiece of his  middle period ) much easier reading than that in ""The Ambassadors"". As he's still got the same fascination with the psychological nuances of his characters' interactions that got me hooked in ""The Ambassadors"", I think that I'm going to enjoy Isabel Archer's story. We'll see how it goes....more",Notes are private!,0,14,0,not set,not set,"Aug 09, 2009",,Paperback,view (with text),/book/show/264.The_Portrait_of_a_Lady
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twenty Love Poems and a Song of Despair,"Neruda, Pablo",0143039962,9780143039969,0143039962,60        pp,4.22,"72,414",1924,"Dec 26, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 11, 2009","Aug 07, 2009",,Paperback,view,/book/show/5932.Twenty_Love_Poems_and_a_Song_of_Despair
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Navegaciones y Regresos,"Neruda, Pablo",9500302551,9789500302555,9500302551,0        pp,3.62,56,1959,"Apr 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"How can you not love a book that contains the magnificent ""Oda a las papas fritas""?http://www.enmitg.com/izquierdo/didac...This is just one of the joyHow can you not love a book that contains the magnificent ""Oda a las papas fritas""?http://www.enmitg.com/izquierdo/didac...This is just one of the joys to be found in this book, which also contains neruda's odes: al ancla (to the anchor), al caballo (to the horse), a la cama (to the bed), a las cosas (to things), a las cosas rotas (to broken things), al elefante, al gato, a la gran muralla en la niebla (to the great wall in the fog), a la guitarra, a Lenin, a una manana del Brasil, a una manana en Stokholmo, al perro, a la mesa, al piano, a la sandia (to the watermelon), a los trenes del Sur, a un tren en china, al violin de California, a los nombres de Venezuela.I LOVE these poems, for their concreteness, their specificity. Though I also have been enjoying Neruda's ""20 love poems and a song of despair"" since arriving here in Chile, their abstraction pales in comparison to the wonderfully concrete images evoked in the poems of this collection. Last Sunday I had the privilege of visiting Neruda's home in Valparaiso, (known as ""La Sebastiana"", see my current avatar), which is now preserved by the Neruda foundation as a museum. it's this indescribably wonderful four-story house overlooking the Pacific. The best part is that it's stuffed to the rafters with stuff - Neruda was obviously a complete pack-rat - the house is just filled with all manner of THINGS that he accumulated throughout his life. It provides a fascinating glimpse into his personality, and gives the ""Oda a las cosas"" a particular resonance.Before this trip, I had always mentally classified Neruda's work in a kind of ""future homework"" category. That is to say, I had always felt guilty about not having read it, but wasn't particularly looking forward to doing so. Nothing had prepared me for the joyful immediacy of these poems.I ADORE this book! Almost singlehandedly it has saved a trip whose other aspects have not always been pleasant. And I don't know whether it's the stage of life that I find myself at, or what the explanation for it is, but I find myself responding far more to Neruda's celebration of the small, concrete, pleasures of life (things! goddamit) than to the more abstract musings on love and loss in the collection from his youth (Veinte poemas de amor y una cancion desesperada). Though that, too, is well worth reading.I don't know if the poems in this volume are available in translation, but I hope that they are. Because they really will bring a smile to your face, if you can track them down.Who knew? Nobel Laureates can be fun to read as well! ...more",Notes are private!,0,5,1,not set,"Aug 07, 2009","Aug 02, 2009",,Paperback,view (with text),/book/show/6668986-navegaciones-y-regresos
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breve historia de Chile,"Rivera, Sergio Villalobos",9561118548,,,218        pp,3.40,55,1987,Mar 2008,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Who knew jellyfish could write? I'd use the word ""emasculated"" to describe the author of this pathetic ""short history of Chile"" if it weren't obvious Who knew jellyfish could write? I'd use the word ""emasculated"" to describe the author of this pathetic ""short history of Chile"" if it weren't obvious that to do so would be a grievous inaccuracy. Sergio Villalobos Rivera never had cojones to begin with. Hell, on the evidence, SVR doesn't even have a backbone. Which may warrant the creation of a new bookshelf in my collection - one for ""written by invertebrates"".OK, OK. Let me back up. All I was looking for was a ""brief history of Chile"", as the title of this execrable ""book"" promised. Enough to get me oriented, so that I wouldn't feel like a complete tourist-dickhead during my weeks here in the hellhole that is Santiago. Enough to distinguish Ambrosio O' Higgins from his progeny, Bernardo. And maybe to figure out just why the latter is known all about town as ""El libertador"", even to the extent of having Santiago's main drag named after him. (Understanding why and when the O' Higginses left Ireland would have been lagniappe, as would any available information about Viscount Mackenna, after whom the street where my school is located is named).Now, believe me, I understand completely that your average goodreads member probably gives a flying Wallenda about the history of Chile. (Though if you were a U.S. citizen of voting age back in 1973, you might want to ask yourself if such insouciance is wholly justifiable, know what I'm saying?). But please bear with me here. If I don't get some of the incensitude that this ""book"" has provoked off my chest, I may just blow a gasket. And I shudder to think what Kaiser Permanente's coverage of gasket replacement in a Latin American capital might be.What's so appalling about this book? Well, everything, really. Here's a short list:* Despite its 200-page length, it's virtually devoid of information. There's a plethora of generic, meaningless, illustrations which help to take up space, but add nothing whatsoever. Examples: page 78, woodcuts of ""mujeres chilenas"" in quasi-national garb; page 73, drawing of generic pirate ships; page 66, peasants using wooden ploughs; page 67, a generic grain mill; page 117, drawing of a gentleman in the costume of the era; page 124 drawing of an impoverished peasant; page 114, a ball in the governor's palace; page 93, woodcut of the ""building of the tribunal of the consulate"", page 58, daily life under the conquistadors. Any of these freaking illustrations could be inserted into the history of any 'brief history"" of any Latin American country and nobody would be any the wiser.* Such text as there is in the book has the texture of cotton wool. Cliche follows platitude follows cliche follows platitude. After a couple pages, you have to stop, because you can actually feel your brain rotting inside your head.* that spineless quality, alluded to earlier. the fall of the government of Allende is dispatched in less than a paragraph. the atrocities that followed under Pinochet get fewer than 3 lines, including the desultory observation that ""more than 3000"" people died. The closest Sergio (""Medusa"") V-R comes to expressing anything approximating a point of view is to allow that the political situation in 1973 was ""very confusing"".""Bah, humbug!"", say I. If you are incapable of formulation an opinion, motherfucker, then you are not qualified to be writing history books. On the plus side, I only paid $8 for this piece of basura. But, to put it another way - I PAID 8 DOLLARS FOR THIS PIECE OF TIME-WASTING RUBBISH?Caveat lector. If, for whatever reason, you are interested in learning more about the history of Chile, be assured you won't find anything pertinent here.Gaaaaah! Fade, to the sound of gaskets blowing.......more",Notes are private!,0,10,1,not set,"Aug 06, 2009","Jul 31, 2009",,Paperback,view (with text),/book/show/6663929-breve-historia-de-chile
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maisie Goes to Hospital,"Paterson, Aileen",1871512069,9781871512069,1871512069,32        pp,4.17,6,Apr 1989,"Jan 01, 1992",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For reasons which remain unclear, a friend of mine sent me this from Scotland. It's a simple cautionary tale - Maisie, a kitten with decidedly tomboyiFor reasons which remain unclear, a friend of mine sent me this from Scotland. It's a simple cautionary tale - Maisie, a kitten with decidedly tomboyish qualities (she might even be a feline  hoyden ) - falls out of a tree trying to retrieve a ball. The book describes her subsequent encounter with the dreaded British National Health Service, personified by Dr McGregor, Nurse Bunty and Ina the trolley cat. Other dramatis personae include Granny, Mrs McKitty the busybody next door, assorted little kitten friends of Maisie, and various police and firekitties.Aileen Paterson makes a valiant effort to camouflage the pure evil that is socialized medicine with her jolly drawings and positively skewed presentation of Maisie's ordeal. The attentive reader will not be fooled, however, and will not fail to notice how the author, through a deliberate blurring of the timeline, finesses such questions as just how long Maisie had to wait for that X-ray. There are other, subtler, indications of trouble: the Cheshire-cat grins of every feline in every picture strongly suggest that Nurse Bunty has been raiding the pharmacy yet again. Why is there a monkey on the loose in the hospital wards? And what of Maisie's parents? We are told that her Daddy is ""exploring in Africa"". But her mother receives nary a mention.More seriously, my only quibble with this very charming cautionary tale is that it may not be cautionary enough. The entire hospital visit is presented as such a delightful experience that any kitten reading it is likely to hurl herself from the nearest tree in order to duplicate it. I understand the desire to assuage children's potential fears about having to spend time in hospital. But is it really wise to portray a hospital stay as being as much fun as a trip to Disneyworld? I'm not going to rush out and buy the entire Maisie series, but I would certainly read ""Maisie Bites the Big Apple"" or ""Maisie and the Pirates"" if I stumbled across them. ...more",Notes are private!,0,1,1,not set,"Jul 24, 2009","Jul 24, 2009",,Paperback,view (with text),/book/show/6644332-maisie-goes-to-hospital
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How I Became a Famous Novelist,"Hely, Steve*",0802170609,9780802170606,0802170609,322        pp,3.69,"3,752","Jul 01, 2009","Jul 08, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a sly, often hilarious, satirical takedown of the current publishing scene. An invitation to his former girl friend's wedding pushes Pete TarsThis is a sly, often hilarious, satirical takedown of the current publishing scene. An invitation to his former girl friend's wedding pushes Pete Tarslow into an existential funk. He convinces himself that the only way to avoid losing face at the wedding is to become a bestselling author. Based on his examination of the NY Times bestseller lists, he develops a set of rules for writing a blockbuster novel. A few examples illustrate their tongue-in-cheek nature: Rule 1. Abandon truth.Rule 2. Write a popular book. Don't waste energy trying to make it good. Rule 7. Prose should be lyrical.Rule 9. At dull points include descriptions of delicious meals.Rule 15. Must have obscure exotic locations. The first half of the book is given over to Pete's development process for his masterwork, and is by far the best part. Particular highlights include Hely's wickedly imagined fake New York Times bestseller list: http://graphics8.nytimes.com/packages...The descriptions of his process are just as brilliantly on-target:I took out the folded best-seller list from my pocket, this time looking at non-fiction. Anything people liked. I started writing.  World War II. Football. America. The afterlife. Wise lessons learned. Food again. Sex. People accused of crimes they didn't commit. Pursuits. Las Vegas. Natural disasters - earthquakes, tornadoes etc. Gentle humor. Wise old people telling stories. Bargains. Hobos. Bounty hunters. Christmas.  From his outline to ""The Tornado Ashes Club"":  As they dodge bounty hunters, we hear the tale that brought them together, a story of lost love that begins in the hobo camps of the Depression and on mud-stained college football fields, crisscrossing through the fury of World War II France to the islands of the Mediterranean and the kitchens and vineyards of Peru, a saga whose heartbreaking but uplifting end can only come in the swirl of a tornado, sweeping across the milkweed and the bluestem of the prairie on a Christmas morning. Through a series of serendipitous coincidences, ""The Tornado Ashes Club"" actually achieves the blockbuster status Pete has dreamed of. The second half of the book describes what happens next. Although Hely has some fun with the arc of success and decline - set pieces on book fair panel discussions, the Hollywood screen treatment, the seriously high-minded writers' workshop, the high-profile TV interview meltdown, public excoriation in the blogosphere - he doesn't quite match the savage wit of the first half, so that the book coasts to a somewhat perfunctory conclusion. In a previous life, Hely was a writer for David Letterman and Fox's ""American Dad"" series. His novel displays similar strengths and weaknesses to the humor of those shows -- a series of often very clever, funny premises for which the development is somewhat perfunctory, almost as if, after setting up his various gags, the author loses interest. The book is a little bloated at over 300 pages. But the first half contains enough hysterically funny material to justify your giving it a whirl. ...more",Notes are private!,0,18,1,not set,"Jul 22, 2009","Jul 22, 2009",,Paperback,view (with text),/book/show/6013046-how-i-became-a-famous-novelist
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Shakespeare Wars: Clashing Scholars, Public Fiascoes, Palace Coups","Rosenbaum, Ron",0812978366,9780812978360,0812978366,624        pp,3.92,460,2006,"Jan 08, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2009",,Paperback,view,/book/show/2465406.The_Shakespeare_Wars
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Boy Lost,"Laski, Marghanita",1906462054,9781906462055,1906462054,232        pp,4.10,"1,319",1949,"Dec 31, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2009",,Paperback,view,/book/show/5167378-little-boy-lost
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stoner,"Williams, John",1590171993,9781590171998,1590171993,288        pp,4.33,"166,206",1965,"Jun 20, 2006",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Reading ""Stoner"" gave me another one of those parallel universe experiences. In the goodreads universe, where everyone else lives, this is apparently Reading ""Stoner"" gave me another one of those parallel universe experiences. In the goodreads universe, where everyone else lives, this is apparently a much loved and lauded book. Heck, those good folks at the New York Review of Books tell us it's a classic. And has this to say about the main protagonist:  William Stoner emerges from it not only as an archetypal American, but as an unlikely existential hero, standing, like a figure in a painting by Edward Hopper, in stark relief against an unforgiving world I'm sorry, but that's just a crock, even allowing for er hyperbole. The very best that you could manage to say about Stoner is that he's a wraithlike nebbish who manages to glide through this dismal story without leaving an impression on anyone, least of all the reader. People seem to admire John Edward Williams's writing. The thing that baffled me is how any author can use so many words to write about a character and end up describing someone who is utterly devoid of a single distinguishing trait, or even a semblance of a personality. Stoner is a stick figure who, over the course of the book, gets to interact with other stick figures (the resentful wife, the condescending academic colleagues, the college friend with a lust for life who gets mowed down before his prime in the Great War, etc etc ad bloody nauseam) as they act out standard plot #24*. Now I know the number of plots is finite, so it might seem unjust to fault an author for serving up the same story yet again. Fair enough. But it's considered good sport to mess with the template a little bit, to inject one's own authorial ""spark"", to add *something* to make the story rise above the generic template. Maybe you take the A.J. Cronin slant and stir in a little rage against the system. Or you might just add a big ladleful of chicken soup for the soul and give the story a Mr Chips vibe. What you can't do, and hope to keep the reader's interest and sympathy, is just trot out the bare-bones generic version of the tale, with no embellishment**. But this is exactly what Williams has done here. What's the point? I wasn't looking for much. Hell, I'd have settled for the odd chunk of snappy dialog. A sense of humor. Anything at all, really. But even the most basic dialog seems to exceed Williams's capacity, and decent characterization eludes him completely.Anyway, the bottom line is that, in my universe, this book was bleak, predictable, excruciatingly dull. Like one of those dreadful Thomas Hardy books where everyone is miserable all the time, but without the local color. One star, maximum. Though it isn't quite dreadful enough to earn a slot on the ""intellectual con artist at work"" shelf.(Story #24: Intelligent {farmboy/kid from slums/juvenile delinquent/will be played by Matt Damon in the movie} transcends hardscrabble background to be first in the family to attend college. Lurches into an unfulfilling marriage that ends up making everyone miserable, teaches college, is left wondering if that's all there is. Alienation everywhere you look.)**:Several authors have written intelligently within the framework of the ""academic novel"" (Francine Prose, Jane Smiley, James Hynes, Kingsley Amis, among others), even managing to be funny. But those are authors with, you know, discernible intelligence, an affliction which John Edward Williams has apparently been spared.I just read David K's excellent  and realize that I am a hero, albeit a ""Master and Margarita""-loving hero. So be it. ...more",Notes are private!,0,171,1,"Jul 08, 2010","Jul 12, 2010","Jul 14, 2009",,Paperback,view (with text),/book/show/166997.Stoner
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thirty Years War,"Wedgwood, C.V.",1590171462,9781590171462,1590171462,520        pp,4.18,"2,611",1938,"Mar 10, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2009",,Paperback,view,/book/show/287542.The_Thirty_Years_War
