,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Steph's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Honeysuckle Cottage,"Wodehouse, P.G.",1910296228,9781910296226,1910296228,60        pp,3.84,292,"Jan 24, 1925",Oct 2014,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 15, 2023","Oct 15, 2023",,Paperback,view,/book/show/23589432-honeysuckle-cottage
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whole Alphabet Is Totally Embarrassed,"Thornhill, Michelle M",1999262026,9781999262020,1999262026,32        pp,4.50,2,unknown,"Oct 09, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 14, 2023","Oct 15, 2023",,Hardcover,view,/book/show/53305457-the-whole-alphabet-is-totally-embarrassed
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dancing at Midnight        (The Splendid Trilogy, #2)","Quinn, Julia*",0380780755,9780380780754,0380780755,375        pp,3.75,"18,223",Dec 1995,"Aug 25, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 14, 2023","Oct 14, 2023",,Mass Market Paperback,view,/book/show/110394.Dancing_at_Midnight
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girl, Forgotten        (Andrea Oliver, #2)","Slaughter, Karin*",0062858114,9780062858115,0062858114,400        pp,4.02,"90,425","Jun 23, 2022","Aug 23, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 09, 2023","Oct 09, 2023",,Hardcover,view,/book/show/59445976-girl-forgotten
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Are You There God? It’s Me, Margaret","Blume, Judy*",0689841582,9780689841583,0689841582,149        pp,3.94,"239,572",1970,Sep 2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 09, 2023",,Hardcover,view,/book/show/37732.Are_You_There_God_It_s_Me_Margaret
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"What Lies Beyond the Veil        (Of Flesh & Bone, #1)","Woods, Harper L.",,,B09HJYMTKW,419        pp,3.62,"61,123","Feb 22, 2022","Feb 22, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 08, 2023","Oct 08, 2023",,Kindle Edition,view,/book/show/59339681-what-lies-beyond-the-veil
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Twisted        (Never After, #4)","McIntire, Emily*",,9798985138085,B0B82XXNJS,366        pp,3.90,"57,264","Feb 07, 2023","Feb 07, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 04, 2023","Oct 04, 2023",,Kindle Edition,view,/book/show/61434791-twisted
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hooked        (Never After, #1)","McIntire, Emily*",173750832X,,B099XB1LXM,312        pp,3.81,"280,689","Sep 05, 2021","Sep 07, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2023,"Oct 01, 2023",,Kindle Edition,view,/book/show/58545703-hooked
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Towards Zero / Ordeal by Innocence,"Christie, Agatha",0062253042,9780062253040,,unknown,4.08,231,"Oct 16, 2012","Oct 16, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Sep 27, 2023","Sep 27, 2023",,Audiobook,view,/book/show/17561879-towards-zero-ordeal-by-innocence
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Curtain        (Hercule Poirot, #44)","Christie, Agatha",0425173747,9780425173749,0425173747,215        pp,4.10,"44,160","Jun 07, 1975","Sep 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 17, 2023","Sep 17, 2023",,Mass Market Paperback,view,/book/show/81903.Curtain
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Partners in Crime        (Tommy & Tuppence Mysteries, #2)","Christie, Agatha",0007111509,9780007111503,0007111509,347        pp,3.77,"21,115","Jun 07, 1929","Jan 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 10, 2023","Sep 10, 2023",,Paperback,view,/book/show/16325.Partners_in_Crime
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Third Girl        (Hercule Poirot, #40)","Christie, Agatha",0007121105,9780007121106,0007121105,365        pp,3.68,"31,670",Nov 1966,2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Sep 09, 2023","Sep 09, 2023",,Paperback,view,/book/show/16332.Third_Girl
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Pale Horse        (Ariadne Oliver, #5)","Christie, Agatha",0312981716,9780312981716,0312981716,288        pp,3.84,"27,506",1961,"Dec 15, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 08, 2023","Sep 08, 2023",,Mass Market Paperback,view,/book/show/95382.The_Pale_Horse
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Parker Pyne Investigates,"Christie, Agatha",0007154828,9780007154821,0007154828,320        pp,3.76,"19,512",1934,"Jan 06, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Sep 04, 2023","Sep 04, 2023",,Paperback,view,/book/show/278237.Parker_Pyne_Investigates
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sparkling Cyanide        (Colonel Race, #4)","Christie, Agatha",0007136854,9780007136858,0007136854,336        pp,3.92,"35,005",Feb 1945,2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 04, 2023","Sep 04, 2023",,Paperback,view,/book/show/212622.Sparkling_Cyanide
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Secret Adversary        (Tommy and Tuppence Mysteries, #1)","Christie, Agatha",1600963943,9781600963940,1600963943,266        pp,3.85,"62,582",Jan 1922,"Jan 10, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 03, 2023","Sep 03, 2023",,Paperback,view,/book/show/49596.The_Secret_Adversary
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Destination Unknown,"Christie, Agatha",0007154909,9780007154906,0007154909,316        pp,3.70,"14,987","Nov 01, 1954","Jan 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 03, 2023","Sep 03, 2023",,Paperback,view,/book/show/310226.Destination_Unknown
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peter Pan,"Barrie, J.M.",0805072454,9780805072457,0805072454,176        pp,4.04,"347,232",Oct 1911,"Oct 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 30, 2023","Aug 30, 2023",,Hardcover,view,/book/show/34268.Peter_Pan
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midwinter Murder: Fireside Tales from the Queen of Mystery,"Christie, Agatha",0063030365,9780063030367,0063030365,320        pp,3.83,"11,132","Oct 20, 2020","Oct 20, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 27, 2023","Aug 27, 2023",,Paperback,view,/book/show/50706471-midwinter-murder
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Talking to Strangers: What We Should Know About the People We Don’t Know,"Gladwell, Malcolm",0316478520,9780316478526,0316478520,388        pp,4.01,"294,240","Sep 10, 2019","Sep 10, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Aug 19, 2023","Aug 19, 2023",,Hardcover,view,/book/show/43848929-talking-to-strangers
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Near the Bone,"Henry, Christina*",0593199766,9780593199763,0593199766,321        pp,3.73,"15,239","Apr 13, 2021","Apr 13, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 17, 2023","Aug 17, 2023",,Paperback,view,/book/show/54735151-near-the-bone
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Child Thief,Brom*,0061671339,9780061671333,0061671339,483        pp,4.09,"18,781","Aug 25, 2009","Aug 25, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 16, 2023","Aug 16, 2023",,Hardcover,view,/book/show/6308379-the-child-thief
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tempt Me        (The Wolf Hotel, #1)","West, Nina*",1777202752,9781777202750,1777202752,294        pp,3.96,"36,669","Nov 16, 2015","Sep 27, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 13, 2023","Aug 13, 2023",,Paperback,view,/book/show/56071741-tempt-me
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alone With You in the Ether,"Blake, Olivie*",1250888166,9781250888167,1250888166,288        pp,3.84,"76,067","Jun 20, 2020","Nov 29, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 12, 2023","Aug 12, 2023",,Hardcover,view,/book/show/61126612-alone-with-you-in-the-ether
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tiny Beautiful Things: Advice from Dear Sugar,"Strayed, Cheryl*",0593685210,9780593685211,0593685210,400        pp,4.17,"123,175","Jul 10, 2012","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 04, 2023","Aug 04, 2023",,Paperback,view,/book/show/63193458-tiny-beautiful-things
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bandit Queens,"Shroff, Parini",059349895X,9780593498958,059349895X,342        pp,3.93,"30,871","Jan 03, 2023","Jan 03, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 30, 2023","Jul 30, 2023",,Hardcover,view,/book/show/61065982-the-bandit-queens
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kiki Kallira Breaks a Kingdom        (Kiki Kallira, #1)","Mandanna, Sangu*",0593206975,9780593206973,0593206975,352        pp,4.06,858,"Jul 06, 2021","Jul 06, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 23, 2023","Jul 23, 2023",,Hardcover,view,/book/show/55644068-kiki-kallira-breaks-a-kingdom
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House in the Cerulean Sea        (The House in the Cerulean Sea, #1)","Klune, T.J.*",,,,394        pp,4.41,"627,017","Mar 16, 2020","Mar 17, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 17, 2023","Jul 17, 2023",,Kindle Edition,view,/book/show/45047384-the-house-in-the-cerulean-sea
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inmate,"McFadden, Freida*",,,B0B1XQTZ1R,388        pp,4.09,"371,477","Jun 13, 2022","Jun 13, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 15, 2023","Jul 15, 2023",,Kindle Edition,view,/book/show/61149872-the-inmate
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fuzzy Mud,"Sachar, Louis*",,,B00PEPO9AI,192        pp,3.89,"11,636","Jul 13, 2015","Aug 04, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 13, 2023","Jul 13, 2023",,Kindle Edition,view,/book/show/22064780-fuzzy-mud
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Christie Affair,"Gramont, Nina de*",1250274613,9781250274618,1250274613,320        pp,3.72,"80,249","Feb 01, 2022","Feb 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 09, 2023","Jul 09, 2023",,Hardcover,view,/book/show/57693165-the-christie-affair
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Very Secret Society of Irregular Witches,"Mandanna, Sangu*",059343935X,9780593439357,059343935X,318        pp,4.12,"158,480","Aug 23, 2022","Aug 23, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 04, 2023","Jul 04, 2023",,Paperback,view,/book/show/60018635-the-very-secret-society-of-irregular-witches
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Run, Rose, Run","Parton, Dolly",075955434X,9780759554344,075955434X,439        pp,3.81,"122,492","Mar 07, 2022","Mar 07, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 03, 2023","Jul 03, 2023",,Hardcover,view,/book/show/58505877-run-rose-run
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Nights in Lisbon,"Pavone, Chris*",0374604762,9780374604769,0374604762,436        pp,3.74,"30,871","May 24, 2022","May 24, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Jun 25, 2023not set","Jun 25, 2023",,Hardcover,view,/book/show/58772746-two-nights-in-lisbon
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Your Perfects,"Hoover, Colleen*",1501193325,9781501193323,1501193325,305        pp,4.05,"580,815",2018,"Jul 17, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 17, 2023","Jun 17, 2023",,Paperback,view,/book/show/38926487-all-your-perfects
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,"Manson, Mark*",,,,212        pp,3.89,"1,117,366",2016,"Sep 13, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 14, 2023","Jun 14, 2023",,Paperback,view,/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blood Sisters,"Corry, Jane*",0525522182,9780525522188,0525522182,352        pp,3.76,"12,285","Jun 29, 2017","Jan 30, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 12, 2023","Jun 12, 2023",,Hardcover,view,/book/show/35580277-blood-sisters
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Thief        (The Queen's Thief, #1)","Turner, Megan Whalen*",0060824972,9780060824976,0060824972,280        pp,3.85,"86,564","Oct 31, 1996","Dec 27, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 11, 2023","Jun 11, 2023",,Paperback,view,/book/show/448873.The_Thief
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marple: Twelve New Mysteries,"Alderman, Naomi*",0063136058,9780063136052,0063136058,384        pp,3.81,"16,657","Sep 13, 2022","Sep 13, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 09, 2023","Jun 09, 2023",,Hardcover,view,/book/show/58935130-marple
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tale of Halcyon Crane,"Webb, Wendy*",0805091408,9780805091403,0805091408,328        pp,3.87,"9,550","Mar 30, 2010",2010,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2023","May 28, 2023",,Paperback,view,/book/show/6715880-the-tale-of-halcyon-crane
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Shouldn't Have Come Here,"Rose, Jeneva*",,9798212182805,B0B5P59X3V,350        pp,3.32,"111,765","Apr 25, 2023","Apr 25, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 27, 2023","May 27, 2023",,Hardcover,view,/book/show/61458888-you-shouldn-t-have-come-here
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stone Blind,"Haynes, Natalie*",0063258390,9780063258396,0063258390,373        pp,3.85,"42,459","Sep 15, 2022","Feb 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 22, 2023","May 22, 2023",,Hardcover,view,/book/show/61102615-stone-blind
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Day You Begin,"Woodson, Jacqueline*",0399246533,9780399246531,0399246533,32        pp,4.44,"11,485","Aug 28, 2018","Aug 28, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 18, 2023","May 18, 2023",,Hardcover,view,/book/show/37506301-the-day-you-begin
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hatchet        (Brian's Saga, #1)","Paulsen, Gary",0689840926,9780689840920,0689840926,208        pp,3.78,"392,956","Sep 30, 1987","Apr 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 12, 2023","May 12, 2023",,Hardcover,view,/book/show/50.Hatchet
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Going Rogue        (Stephanie Plum, #29)","Evanovich, Janet*",1668003058,9781668003053,1668003058,324        pp,4.18,"44,630","Nov 01, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"May 08, 2023","May 08, 2023",,Hardcover,view,/book/show/60321048-going-rogue
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Also Rises,"Hemingway, Ernest",,,,189        pp,3.79,"444,847","Oct 22, 1926",1957,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 06, 2023","May 06, 2023",,Paperback,view,/book/show/3876.The_Sun_Also_Rises
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Southern Book Club's Guide to Slaying Vampires,"Hendrix, Grady*",,,,410        pp,3.80,"217,271","Apr 07, 2020","Apr 07, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,May 2023not set,"May 01, 2023",,Kindle Edition,view,/book/show/44074800-the-southern-book-club-s-guide-to-slaying-vampires
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alice's Adventures in Wonderland,"Carroll, Lewis",152900246X,9781529002461,,320        pp,4.00,"384,916",Nov 1865,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Apr 30, 2023",,Hardcover,view,/book/show/60671823-alice-s-adventures-in-wonderland
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mothers,"Bennett, Brit*",0399184511,9780399184512,0399184511,288        pp,3.89,"119,141","Oct 11, 2016","Oct 11, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 30, 2023","Apr 30, 2023",,Hardcover,view,/book/show/28815371-the-mothers
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Small Steps        (Holes, #2)","Sachar, Louis*",0385733143,9780385733144,0385733143,272        pp,3.75,"20,347",2006,"Jan 10, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 23, 2023","Apr 23, 2023",,Hardcover,view,/book/show/38703.Small_Steps
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Day I Swapped My Dad for Two Goldfish,"Gaiman, Neil*",0060587016,9780060587017,0060587016,64        pp,3.99,"11,855",1997,"Aug 31, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 22, 2023","Apr 22, 2023",,Hardcover,view,/book/show/47693.The_Day_I_Swapped_My_Dad_for_Two_Goldfish
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Whiskey in a Teacup: What Growing Up in the South Taught Me About Life, Love, and Baking Biscuits","Witherspoon, Reese",,,B07CL96ZWB,380        pp,3.61,"33,079","Sep 18, 2018","Sep 18, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Apr 19, 2023","Apr 19, 2023",,Kindle Edition,view,/book/show/40009804-whiskey-in-a-teacup
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everyone Dies Famous in a Small Town,"Hitchcock, Bonnie-Sue",1984892592,9781984892591,1984892592,208        pp,3.69,"3,780","Apr 20, 2021","Apr 20, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 16, 2023","Apr 16, 2023",,Hardcover,view,/book/show/51006934-everyone-dies-famous-in-a-small-town
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Smell of Other People's Houses,"Hitchcock, Bonnie-Sue",,,B00Y6Q9BB8,240        pp,3.94,"16,073","Feb 23, 2016","Feb 23, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 16, 2023","Apr 16, 2023",,Kindle Edition,view,/book/show/19370304-the-smell-of-other-people-s-houses
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Bear Called Paddington        (Paddington, #1)","Bond, Michael",0007174160,9780007174164,0007174160,159        pp,4.23,"82,683","Oct 13, 1958","Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Apr 03, 2023not set","Apr 03, 2023",,Paperback,view,/book/show/160629.A_Bear_Called_Paddington
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna Karenina,"Tolstoy, Leo",,,,964        pp,4.09,"847,988",1878,"Oct 16, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 02, 2023","Apr 02, 2023",,Paperback,view,/book/show/15823480-anna-karenina
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Father Brown: Collected Cases: Classic Radio Crime,"Chesterton, G.K.",1785297112,9781785297113,1785297112,1        pp,3.36,14,unknown,"Apr 06, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,Apr 2023not set,"Apr 01, 2023",,Audio CD,view,/book/show/32191599-father-brown
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,She Stoops to Conquer,"Goldsmith, Oliver",141914698X,9781419146985,141914698X,84        pp,3.65,"11,867",1773,"Jun 17, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Mar 31, 2023not set","Mar 31, 2023",,Paperback,view,/book/show/388997.She_Stoops_to_Conquer
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Birds,"du Maurier, Daphne",3150092876,9783150092873,3150092876,75        pp,3.89,"5,291",1952,"Oct 31, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2023","Mar 30, 2023",,Paperback,view,/book/show/1030934.The_Birds
