,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Michelle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Crook Manifesto        (Ray Carney, #2)","Whitehead, Colson*",0385545150,9780385545150,,336        pp,3.90,"13,329","Jul 18, 2023","Jul 18, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This one was just okay. Picking up a few years after Harlem Shuffle, Whitehead continues the story of Ray Carney and ""associates"", but this time he brThis one was just okay. Picking up a few years after Harlem Shuffle, Whitehead continues the story of Ray Carney and ""associates"", but this time he breaks the novel down into 3 short stories or novellas. Unless you had read Harlem Shuffle, there is no real character development and I was not connected to the characters. The stories take place in the 70's Harlem and is full of gangsters and unpredictable outcomes but I just didn't care for this one. I will most likely read the last installment of the trilogy, but in my opinion, this is not Whiteheads best. If you haven't read Nickel Boys, although much darker, it is his finest work....more",Notes are private!,0,3,1,"Oct 02, 2023","Oct 12, 2023","Jul 06, 2023",,Hardcover,view (with text),/book/show/61812836-crook-manifesto
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Night, Irene","Urrea, Luis Alberto*",0316265853,9780316265850,0316265853,407        pp,4.15,"16,207","May 30, 2023","May 30, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5+ stars! I read this book as part of the TOB Summer Camp. Run, don't walk, to get your copy of this book. It is the best friendship/WWII historical f5+ stars! I read this book as part of the TOB Summer Camp. Run, don't walk, to get your copy of this book. It is the best friendship/WWII historical fiction novel I have read. It is definitely a ""clutchable"" book - my 5 star books that at the end you just want to hug to your chest. I will be re-reading this one again in the future. I may also purchase a hard copy so I can hug it to my chest instead of just my cell phone as I listened to this on Audible.I normally only read one or two ""war"" fiction stories a year as they can grow tedious if I read too many too close together. This fabulous story is set during WWII but it is more than WWII fiction. It is a story of friendship and a love story written by a son for his mother. I am not sure what I loved the most about this book.Urrea, in his forward does mention he is writing the book based on the stories his mother told while he was growing up. The fact that a male writing from a female perspective was not lost here. There are many moments, mostly funny guy humor, in the book that as a female, I can imagine happening but that a female would not want to admit. The historical fiction side of the book is almost unbelievable. I will not spoil this portion of the book as it unfolds at the end and in the authors note at the conclusion. Make sure you read the authors note as it is just as important to the story as the entire novel. Urrea conveys the terror of war and there are several parts of the book written with well paced suspense where you can't tear yourself from the story even though you arrived at your destination and need to leave the car. (Again, I listened to this one.)The ""love"" story is multifaceted. The friendship between Irene and Dot, the love between Irene and Handyman, and the love of a son for his mother are all evident. The characters were drawn so well. Even several of the supporting cast will be etched in my memory.Again, stop what you are doing and go read this book! ...more",Notes are private!,0,5,1,"Jul 18, 2023","Jul 24, 2023","Jul 06, 2023",,Hardcover,view (with text),/book/show/63023640-good-night-irene
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Covenant of Water,"Verghese, Abraham*",,,,724        pp,4.47,"150,519","May 02, 2023","May 02, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 stars - This 31 hour audio book is worth the investment. A three generational story about a family with a ""condition"" had more twists and turns an4.5 stars - This 31 hour audio book is worth the investment. A three generational story about a family with a ""condition"" had more twists and turns and surprises all paced and told peeling the layers back slowly.My only complaint is that the book suffers from ""A Little Life"" syndrome. Some of the twists and turns I should have seen coming but Verghese did an amazing job keeping the reader focused on the current story line and I never picked up on where the book was heading. Definitely worth the investment of time....more",Notes are private!,0,3,1,"Jun 06, 2023","Jul 06, 2023","Jul 06, 2023",,Hardcover,view (with text),/book/show/62687857-the-covenant-of-water
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circling the Sun,"McLain, Paula*",0345534182,9780345534187,0345534182,366        pp,3.94,"78,949","Jul 28, 2015","Jul 28, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 06, 2023","Jun 16, 2023","Jul 06, 2023",,Hardcover,view,/book/show/23995231-circling-the-sun
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lone Women,"LaValle, Victor",052551208X,9780525512080,052551208X,285        pp,3.73,"24,683","Mar 28, 2023","Mar 28, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this as part of the Tournament of Books summer camp. It was interestingly Historical Fiction/fantasy/coming of age. I really enjoyed the twistsI read this as part of the Tournament of Books summer camp. It was interestingly Historical Fiction/fantasy/coming of age. I really enjoyed the twists and turns that I did not see coming. Odd, but in an enjoyable way. ...more",Notes are private!,0,1,1,"Jun 16, 2023","Jun 26, 2023","Jun 04, 2023",,Hardcover,view (with text),/book/show/60460704-lone-women
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,David Copperfield,"Dickens, Charles",,,,882        pp,4.03,"238,605",Nov 1850,2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 19, 2023",,Paperback,view,/book/show/58696.David_Copperfield
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Widow for One Year,"Irving, John*",,,,576        pp,3.77,"62,607",1998,"Jun 01, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Maybe 3.5 stars. Typical Irving so I enjoyed the book. I love his style. He makes a short story long just like I do when I tell stories.,Notes are private!,0,0,1,May 2023,"May 11, 2023","May 01, 2023",,Paperback,view (with text),/book/show/4659.A_Widow_for_One_Year
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Us Descend,"Ward, Jesmyn*",198210449X,9781982104498,B0BT642ZDK,320        pp,3.73,"20,564","Oct 24, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2023",,Hardcover,view,/book/show/87556695-let-us-descend
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Winners        (Beartown, #3)","Backman, Fredrik*",,,B09R2J1DXF,671        pp,4.46,"110,868",2022,"Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 20, 2023",,Kindle Edition,view,/book/show/60318890-the-winners
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Before the Coffee Gets Cold        (Before the Coffee Gets Cold, #1)","Kawaguchi, Toshikazu",1529029589,9781529029581,1529029589,272        pp,3.70,"406,562","Dec 06, 2015","Sep 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 20, 2023",,Paperback,view,/book/show/44421460-before-the-coffee-gets-cold
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Flight Portfolio,"Orringer, Julie*",0307959406,9780307959409,0307959406,576        pp,3.77,"6,489","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 09, 2023",,Hardcover,view,/book/show/41552083-the-flight-portfolio
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes on Your Sudden Disappearance,"Espach, Alison",1250823145,9781250823144,1250823145,352        pp,3.81,"16,456","May 17, 2022","May 17, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 31, 2023","Feb 09, 2023","Apr 09, 2023",,Hardcover,view,/book/show/58672976-notes-on-your-sudden-disappearance
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest List,"Foley, Lucy",,,B07WG8L7WC,319        pp,3.82,"995,820","Feb 20, 2020","Jun 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 16, 2023",,Kindle Edition,view,/book/show/52656911-the-guest-list
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,329        pp,3.80,"428,344","May 25, 2023","May 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2023",,Hardcover,view,/book/show/59357120-yellowface
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collected Regrets of Clover,"Brammer, Mikki*",1250284392,9781250284396,,320        pp,4.18,"56,256","May 09, 2023","May 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2023",,Hardcover,view,/book/show/61214136-the-collected-regrets-of-clover
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hello Beautiful,"Napolitano, Ann*",,,B0B7R4Q5DJ,416        pp,4.18,"297,606","Mar 14, 2023","Mar 14, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Meh. If you like family sagas you may really like this one. I should have liked it more. My main gripe was that I just did not care for Julia one of tMeh. If you like family sagas you may really like this one. I should have liked it more. My main gripe was that I just did not care for Julia one of the main characters. She just pissed me off. That said, I kept with the book and the other primary characters were flawed but likable. Napolitano's best book was A Good Hard Look. If you haven't read it, pick it up. It is awesome!...more",Notes are private!,0,1,1,"Jul 06, 2023","Jul 18, 2023","Jan 18, 2023",,Kindle Edition,view (with text),/book/show/61771675-hello-beautiful
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Happened to Ruthy Ramirez,"Jiménez, Claire",1538725967,9781538725962,1538725967,240        pp,3.52,"8,240","Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2023",,Hardcover,view,/book/show/61399125-what-happened-to-ruthy-ramirez
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Looking for Jane,"Marshall, Heather*",1668013681,9781668013687,1668013681,400        pp,4.37,"39,348","Mar 01, 2022","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2023",,Hardcover,view,/book/show/61273371-looking-for-jane
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven Moons of Maali Almeida,"Karunatilaka, Shehan*",1908745908,9781908745903,1908745908,386        pp,3.93,"39,492","Aug 04, 2022","Aug 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 16, 2023","Feb 08, 2023","Jan 16, 2023",,Hardcover,view,/book/show/57224204-the-seven-moons-of-maali-almeida
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Portrait,"O'Farrell, Maggie*",,,,355        pp,4.02,"139,074","Aug 30, 2022","Sep 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,3,"Dec 15, 2022not setnot set","Dec 31, 2022not setnot set","Jan 04, 2023",,Hardcover,view,/book/show/60353768-the-marriage-portrait
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rabbit Hutch,"Gunty, Tess",,,,400        pp,3.52,"27,403","Jul 21, 2022","Aug 02, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 09, 2023",Mar 2023,"Dec 17, 2022",,Kindle Edition,view,/book/show/61118632-the-rabbit-hutch
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mouth to Mouth,"Wilson, Antoine*",198218180X,9781982181802,198218180X,179        pp,3.67,"15,396","Jan 11, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2022",,Hardcover,view,/book/show/58438631-mouth-to-mouth
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Classic Christmas Stories: A Collection of Timeless Holiday Tales,"Andersen, Hans Christian",162406177X,9781624061776,162406177X,unknown,3.30,105,"Jan 01, 2009","Nov 20, 2012",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I thought this was going to be a nice book of Christmas short stories by famous authors and the first few were. However about 1/2 way through it becamI thought this was going to be a nice book of Christmas short stories by famous authors and the first few were. However about 1/2 way through it became very odd stories with just a mention of Christmas. Additionally the audio book version did not have chapters indexed to fast forward or rewind. Nor was there any written information about who was writing the stories if you did not catch the author in the intro of each new story.Not much Christmas cheer in this one....more,Notes are private!,0,2,1,"Dec 03, 2022","Dec 10, 2022","Dec 03, 2022",,Audio CD,view (with text),/book/show/16115422-classic-christmas-stories
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whalebone Theatre,"Quinn, Joanna*",0593321707,9780593321706,0593321707,558        pp,4.07,"24,642","Jun 09, 2022","Oct 04, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Enjoyed this coming of age/historical fiction/WWII novel about a young girl and her ""siblings"" growing up with large imaginations before WWII. I lovedEnjoyed this coming of age/historical fiction/WWII novel about a young girl and her ""siblings"" growing up with large imaginations before WWII. I loved the earlier part of the novel where the kids are growing up as Quinn did a great job building their characters. The WWII part, although it held my interest, was not quite as good. That said, at over 18 hours, I wish that the book had been longer and some of the characters had larger parts. ...more",Notes are private!,0,0,1,"Nov 17, 2022",Dec 2022,"Dec 01, 2022",,Hardcover,view (with text),/book/show/59900661-the-whalebone-theatre
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witches of Moonshyne Manor,"Marais, Bianca*",0778386996,9780778386995,0778386996,388        pp,3.63,"6,536","Aug 23, 2022","Aug 23, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Oct 29, 2022","Nov 05, 2022","Nov 12, 2022",,Paperback,view,/book/show/60421214-the-witches-of-moonshyne-manor
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Leftovers,"Perrotta, Tom",0312358342,9780312358341,0312358342,355        pp,3.43,"47,956","Aug 11, 2011","Aug 30, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Really enjoyed this one! Odd but good. Would love to discuss it w someone.,Notes are private!,0,0,1,"Oct 24, 2022","Nov 12, 2022","Nov 12, 2022",,Hardcover,view (with text),/book/show/10762469-the-leftovers
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Game,"Braverman, Blair*",0063066173,9780063066175,0063066173,288        pp,3.52,"11,575","Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2022",,Hardcover,view,/book/show/60277011-small-game
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Violin Conspiracy,"Slocumb, Brendan",0593315413,9780593315415,0593315413,345        pp,4.12,"53,046","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2022",,Hardcover,view,/book/show/58386733-the-violin-conspiracy
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Italian Summer,"Serle, Rebecca*",1982166797,9781982166793,1982166797,255        pp,3.59,"218,683","Mar 01, 2022","Mar 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"At times I wanted to throw the book across the room, yet I was engaged enough to finish it. Probably 3.5 stars. Would make a good book club book.",Notes are private!,0,0,1,"Oct 20, 2022","Nov 12, 2022","Oct 20, 2022",,Hardcover,view (with text),/book/show/58438583-one-italian-summer
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Ship,"Kidd, Jess*",1982180811,9781982180812,1982180811,400        pp,3.67,"10,369","Jul 12, 2022","Oct 04, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 stars! I really enjoyed this novel about two kids coming of age 300 or so years apart. Told in alternating chapters between the two, it held me ca4.5 stars! I really enjoyed this novel about two kids coming of age 300 or so years apart. Told in alternating chapters between the two, it held me captivated. A mystery, an adventure story and a story of a boy living in unfortunate circumstances. My only complaint is that I would have liked it to have lasted a little longer. ...more",Notes are private!,0,1,1,"Dec 08, 2022","Dec 17, 2022","Oct 07, 2022",,Hardcover,view (with text),/book/show/59366231-the-night-ship
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birnam Wood,"Catton, Eleanor",0374110336,9780374110338,0374110336,432        pp,3.83,"30,739","Mar 02, 2023","Mar 07, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 stars - I loved Eleanor Catton's Booker Winning Novel the Luminaries. It was a masterpiece. I gave 4 stars to her debut novel The Rehearsal, howev3.5 stars - I loved Eleanor Catton's Booker Winning Novel the Luminaries. It was a masterpiece. I gave 4 stars to her debut novel The Rehearsal, however I do not remember anything about it some 7 years later. Alas, Birnam Wood will most likely not be remembered either. Birnam Wood is a thriller with a little too much social idealism/capitalism millennial speak for my taste. Skipping over the social banter, there is a captivating thriller brewing on the pages. However, the story feels forced. Listening along you wonder how it will all come together. And then it ends. Abruptly. It needed at least another hour if not more. Pass on this one. ...more",Notes are private!,0,0,1,"Jul 24, 2023","Jul 30, 2023","Sep 25, 2022",,Hardcover,view (with text),/book/show/60784757-birnam-wood
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crossroads,"Franzen, Jonathan",1250858704,9781250858702,1250858704,592        pp,4.06,"56,508","Oct 05, 2021","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2022",,Paperback,view,/book/show/59822123-crossroads
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girl with a Pearl Earring,"Chevalier, Tracy*",0452287022,9780452287020,0452287022,233        pp,3.93,"736,622",1999,2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I always enjoy historical fiction about art. This one did not disappoint.,Notes are private!,0,0,1,"Sep 14, 2022","Sep 19, 2022","Sep 14, 2022",,Paperback,view (with text),/book/show/2865.Girl_with_a_Pearl_Earring
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seed Keeper,"Wilson, Diane",1571311378,9781571311375,1571311378,372        pp,4.31,"15,023","Mar 09, 2021","Mar 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this as part of the Book Cougars read along. I enjoyed this book and look forward to the discussion. My only ""quibble"" is that I am so accustomI read this as part of the Book Cougars read along. I enjoyed this book and look forward to the discussion. My only ""quibble"" is that I am so accustomed to Louise Erdich's narration for her books about Native Americans that I missed her voice on this one. The narrator was very good, but just not as authentic as I wish she had sounded. ...more",Notes are private!,0,2,1,"Sep 07, 2022","Sep 13, 2022","Sep 07, 2022",,Paperback,view (with text),/book/show/52639051-the-seed-keeper
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All About Lulu,"Evison, Jonathan*",1593761961,9781593761967,1593761961,340        pp,3.65,"1,457","May 28, 2008","Jul 21, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am a big fan of Jonathan Eviston. When our library started offering Hoopla and his backlist books were available, I jumped on this one. The story ofI am a big fan of Jonathan Eviston. When our library started offering Hoopla and his backlist books were available, I jumped on this one. The story of Lulu and Will was a very interesting one. It had its really creepy moments in it as the subject matter would make a great book club discussion. There were times that I really wanted to kick Will in the nether regions and just stop reading the book, but I was drawn to see where the book was going to go. I should probably rate this one a little higher in that Eviston was able to really make me dislike the likable Will, but I am too frustrated by Will's actions in the book to rate it higher - which is why I should rate it higher. Anyway, I love Eviston and have several more of his backlisted books to catch up on....more",Notes are private!,0,0,1,Sep 2022,"Sep 07, 2022","Sep 01, 2022",,Paperback,view (with text),/book/show/2432061.All_About_Lulu
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Demon Copperhead,"Kingsolver, Barbara",,,,560        pp,4.51,"397,766","Oct 18, 2022","Oct 18, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Really good book - I started reading it as a companion read with David Copperfield and the similarities were remarkable. Unfortunately I got bored witReally good book - I started reading it as a companion read with David Copperfield and the similarities were remarkable. Unfortunately I got bored with David Copperfield and have temporarily abandoned it. (My copy was 34 hours and I just didn't want to spend that much time with it and from Hoopla thus it was not broken into chapters to rewind making it more difficult to listen to). My suggestion is to read or watch Dope Sick before reading Demon Copperhead to understand the drug use in the Appalachians before reading Demon Copperhead.Regardless of whether you have read David Copperfield or not, Demon Copperhead is worth the read....more",Notes are private!,0,5,1,"May 19, 2023","Jul 06, 2023","Sep 01, 2022",,Hardcover,view (with text),/book/show/60194162-demon-copperhead
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mad Honey,"Picoult, Jodi*",1984818384,9781984818386,1984818384,464        pp,4.10,"387,896","Oct 04, 2022","Oct 04, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I really want to talk to someone about this one!,Notes are private!,0,0,1,"Apr 09, 2023","Apr 17, 2023","Sep 01, 2022",,Hardcover,view (with text),/book/show/59912428-mad-honey
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Raft,"Strydom, Fred*",,9781415207369,,432        pp,3.72,328,"Apr 01, 2015",Apr 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2022",,Paperback,view,/book/show/24971454-the-raft
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Resurrectionist,"O'Connell, Jack",1565125762,9781565125766,1565125762,320        pp,3.10,897,"Jan 01, 2008","Apr 08, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2022",,Hardcover,view,/book/show/1776675.The_Resurrectionist
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paris Apartment,"Foley, Lucy",0063003058,9780063003057,0063003058,360        pp,3.67,"516,263","Feb 22, 2022","Feb 22, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoy Lucy Foley's pacing of her mystery novels. I was guessing all along about the outcome, but never nailed it. An excellent page turner. I enjoy Lucy Foley's pacing of her mystery novels. I was guessing all along about the outcome, but never nailed it. An excellent page turner. ...more",Notes are private!,0,0,1,"Aug 26, 2022",Sep 2022,"Aug 26, 2022",,Hardcover,view (with text),/book/show/58468990-the-paris-apartment
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sleepwalker's Guide to Dancing,"Jacob, Mira*",0812994787,9780812994780,0812994787,512        pp,4.01,"13,693","Jul 01, 2014","Jul 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 24, 2022",,Hardcover,view,/book/show/18507827-the-sleepwalker-s-guide-to-dancing
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Expectation,"Hope, Anna",0857524909,9780857524904,0857524909,336        pp,3.82,"26,770","Jul 11, 2019","Jan 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 24, 2022",,Hardcover,view,/book/show/40611120-expectation
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Lost Friends,"Wingate, Lisa*",1984819909,9781984819901,1984819909,416        pp,4.16,"100,815","Apr 07, 2020","Jun 29, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 27, 2023","Apr 04, 2023","Aug 22, 2022",,Paperback,view,/book/show/58041342-the-book-of-lost-friends
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Biloxi,"Miller, Mary*",1631492160,9781631492167,1631492160,255        pp,3.29,"2,190","May 21, 2019","May 21, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2022",,Hardcover,view,/book/show/41817515-biloxi
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Pratchett, Terry",,,,491        pp,4.26,"748,470","May 10, 1990","Nov 28, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 13, 2022","Aug 26, 2022","Aug 13, 2022",,Mass Market Paperback,view,/book/show/12067.Good_Omens
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Now Is Not the Time to Panic,"Wilson, Kevin*",0062913506,9780062913500,0062913506,246        pp,3.69,"52,057","Nov 15, 2022","Nov 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Not as good as Nothing to See Here.,Notes are private!,0,0,1,Feb 2023,"Feb 15, 2023","Aug 11, 2022",,Hardcover,view (with text),/book/show/60415700-now-is-not-the-time-to-panic
