,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Eric's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
22,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Canada,"Ford, Richard",0061692042,9780061692048,0061692042,420        pp,3.52,"26,981",Jun 2012,"May 22, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Canada is a novel you have to wait for (even if its narrator, Dell Parsons, doesn’t himself want to wait, choosing to reveal the significant plot detaCanada is a novel you have to wait for (even if its narrator, Dell Parsons, doesn’t himself want to wait, choosing to reveal the significant plot details in the first sentence, and then again, repeatedly, in other early moments); it’s a novel you have to give yourself over to, with patience and trust, and a novel you have to experience spatially and meteorologically as much as intellectually and emotionally. Ostensibly a novel about the left-behind children (brother Dell and sister Berner) of unlikely bank-robbing parents, Canada is finally most memorably and affectingly a bildungsroman of the highest order; it chronicles the birth of a rememberer, a writer, someone who, mindful of Ruskin (“composition is the arrangement of unequal things""), learns “to keep proportion, to connect the unequal things into a whole that preserves the good, even if admittedly good is often not simple to find.” The narrative voice Ford crafts for Dell is compelling and convincing in the most understated of ways: it’s alert and wise without being precocious, articulate and sensible without being too polished or stylized. It’s a voice that presents a pitch-perfect amalgamation of an aging, meaning-seeking man and his younger, teenage self; it’s the voice of a man who learned to appreciate narrative and biographical inquiry only as an adult, and who subsequently sought clarity and release from events a half-century in his past. Dell’s voice is world-weary and suffused with quiet heartbreak (which is accentuated by the lonely prairie towns of northern Montana and Canada in which the action, such as it is, unfolds); when he is taken to Partreau, Canada, following the incarceration of his parents and the separation from his sister, Dell observes “I was now smaller in the world’s view and insignificant, and possibly invisible. All of which made me feel closer to death than life. Which is not how fifteen-year-old boys should feel.” Somehow, though, Dell’s outlook is still fortified by endurance and lifted by hope; aware that “life’s passed along to us empty,” he eventually realizes he must escape his narrowing world and address “the matter of my own remaining life” (417). Canada is both masterfully sturdy and deeply absorbing; its personalities are large and almost mythically haunting, and its landscapes are marked by an evocative and forbidding grandeur. It’s a magisterial work that can sit alongside Angle of Repose or any of the other so-called “great American novels.” And, yes, despite its title, it’s certainly an American novel at its core, even when, halfway through, the narrative moves north of the border. The idea of borders, of course, figures prominently as well: borders between countries and their concomitant identities, between past and present, between older and younger selves, between truth and fiction, between appearances and depths, and, perhaps most especially, between parents and children. Given the events that ensue, there’s deep pathos in Dell’s observation that “we had little to do if we weren’t in school or in the house with our parents, watching them and being watched by them. Being a child under those circumstances was mostly waiting – for them to do something, or to be older – which seemed a long way away.” If his telling has been about, as he says, “seeing our parents more clearly,” it’s hard to know if he succeeds, ultimately: as he concedes later, “you only know a part of each other.” His experiences, though, certainly allow him to see himself much more clearly; even with “the clear path back to the past being cluttered and unfollowable,” Dell nevertheless finds saving grace in memory, introspection, and narrative. That narrative becomes ours, and we’re enriched by accompanying him on his epic and lonely journey....more",Notes are private!,0,1,1,not set,"Jul 18, 2013","Jul 27, 2013",,Hardcover,view (with text),/book/show/12872236-canada
23,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Partial History of Lost Causes,"duBois, Jennifer",1400069777,9781400069774,1400069777,372        pp,3.63,"2,689","Mar 20, 2012","Mar 20, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When one knows one's facing a lost cause -- whether on the chess board, in one's personal life, in the political realm, etc. -- how does one proceed? When one knows one's facing a lost cause -- whether on the chess board, in one's personal life, in the political realm, etc. -- how does one proceed? So ask Dubois's characters in this ambitious, confident, and assured debut novel. The novel is at its best when it's ruminating on the injustices (cosmically speaking) of life, on ""all the lofty questions about grace and catastrophe,"" and on the desperation and ""frustrated energy"" attending a lifetime truncated by illness. There are moments of penetrating psychological insight and clarity, which often arrive in the form of a simile (""He could see her studying his face, preparing herself to frame the scene in her memory. Then there was a softening and a fading – it was like watching a person let go of a ledge that she’s been clinging to for so long that there’s a relief in the defeat and an acceptance in the falling""), and other truly devastating and poignant meditations on time, on dying parents, on personal and historical legacies, on the continuity of the self, and on the dangers to that continuity (the fear that everything we do and say and think might one day be ""nothing more than the entropic implosion of a condemned building or a dying star""). The novel's split narrative construction sets the quiet desperation and personal tragedy of Irina Ellison against political intrigues in Brezhnev-era Russia; unfortunately, the plot-driven episodes of the latter eventually get to be as chilly as the Russian winter and make parts of the story significantly less absorbing than the rest. Still, if you're one for first novels of writers who will no doubt have notable careers, this one's for you....more",Notes are private!,0,2,1,not set,"Jan 25, 2013","Jul 01, 2013",,Hardcover,view (with text),/book/show/12468712-a-partial-history-of-lost-causes
24,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Bright Abyss: Meditation of a Modern Believer,"Wiman, Christian",0374216789,9780374216788,0374216789,182        pp,4.09,"3,455","Apr 02, 2013","Apr 02, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There are rare occasions when a book's arrival seems to match, almost serendipitously, circumstances and needs in one's own life, and Christian Wiman'There are rare occasions when a book's arrival seems to match, almost serendipitously, circumstances and needs in one's own life, and Christian Wiman's book, for me, constitutes one such moment. I've always admired Wiman's writing on poetry, as well as, although I've read little of it, his own poetry. My Bright Abyss finds him mediating -- with a poet's sensibility, of course -- the often unbridgeable divide between secular and religious approaches to life; Wiman recognizes himself as someone with both an ""honest modern consciousness"" and an impulse for some manner of active devotion. And the stakes are high: during his recent battle with a rare cancer, Wiman knows what it's like ""when death leans over to sniff you, when massive unmetaphorical pain goes crawling through your bones, when fear ... ices your bones."" Suspecting ""faith's latency"" in adult years that he had assumed were simply faithless, and seeking an awareness that's true to his intimations of the ""transcendent nature of grace,"" Wiman craves ""the poetry and the prose of knowing."" As a poet, though, he's especially suspicious of organized religion and dogma, and doesn't trust ""the ropes, clips, and toe spikes whereby one descends into the abyss""; he needs and he seeks equipment that's less ""worn and inadequate,"" so that he can feel he's doing more than ""wandering through a discount shopping mall of myth, trying to convince [himself] there's something worth buying."" This is at times a knotty, difficult, and challenging book (in uncomfortably personal rather than esoteric ways), but one that's suffused with ""a sable radiance,"" conducted with candor, and transfigured -- especially in its later stages when he addresses his illness, his wife, and his children -- by poignance. The book often made me think of Philip Larkin's great poem ""Church Going,"" in which the speaker, in contemplating the idea of the church (a building whose shape, for we moderns, is ""less recognizable each week""), asks who ""will be the last, the very last, to seek / This place for what it was; one of the crew / That tap and jot and know what rood-lofts were? / Some ruin-bibber, randy for antique, / Or Christmas addict, counting on a whiff / Of gown-and-bands and organ-pipes and myrrh? / Or will he be my representative ... ?"" The speaker's ""representative,"" we infer, is a modern-day seeker, one for whom ""the ghostly silt"" of Christ may have dispersed, but who still hungers for a rediscovered faith and spirituality. Wiman's act of assent, as he calls it, not surprisingly involves realizing a likeness between faith and poetry: ""At some point you have to believe that the inadequacies of the words you use will be transcended by the faith with which you use them. You have to believe that poetry has some reach into reality itself, or you have to go silent."" Wiman's confessional and appealingly episodic style in My Bright Abyss (which includes, of course, lots of arresting and mysteriously beautiful poetry from the likes of George Herbert, Robert Frost, Wallace Stevens and others) invites readers, too, to move towards ""new ways of understanding that verb 'believe.'""...more",Notes are private!,0,2,1,not set,"Jun 26, 2013","Jun 27, 2013",,Hardcover,view (with text),/book/show/15793626-my-bright-abyss
25,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sisters Brothers,"deWitt, Patrick",0062041266,9780062041265,0062041266,328        pp,3.85,"97,274","Apr 26, 2011","Apr 26, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Sisters Brothers is likely to appeal both to fans of Cormac McCarthy and the Coen brothers, and to those for whom such names inspire some uneasineThe Sisters Brothers is likely to appeal both to fans of Cormac McCarthy and the Coen brothers, and to those for whom such names inspire some uneasiness. The blood and violence are comfortably underplayed in DeWitt's Booker Prize-nominated novel, but what remains is still a lively, humorous (e.g., when it conveys how brushing one's teeth could be a world-changing discovery), and sneakily dark Western. It's also a road novel, a buddy novel, a nineteenth century American odyssey, with striking, short set pieces, memorable characters and character names (Herman Kermit Warm!), and plenty of rogues and misfits (some of them woebegone in pathetic and sympathetic ways). At the story's heart are the titular Sisters brothers, Eli and Charlie; the former increasingly develops misgivings about the duo's murderous endeavors (which finally require a return home to see Mom!), and both are upstaged, at times, by Eli's embattled and endearing horse, Tub. All of this makes for good (and heartily recommended) reading, but ultimately, like a couple other novels I've read recently (e.g., The Age of Miracles), this is a very good novel that probably should have been a great one: it seems a little too thin and sketchy at times (perhaps already screenplay-ready), and the western landscapes are curiously and unfortunately underrepresented. ...more",Notes are private!,0,1,1,not set,"Mar 25, 2013","Jun 24, 2013",,Hardcover,view (with text),/book/show/9850443-the-sisters-brothers
26,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carry the One,"Anshaw, Carol*",1451656939,9781451656930,1451656939,255        pp,3.12,"10,076","Jan 01, 2012","Oct 23, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Anshaw's characters, in the words of one of them, find themselves ""stuck in some kind of endless loop, trying to improve the past,"" a past now definedAnshaw's characters, in the words of one of them, find themselves ""stuck in some kind of endless loop, trying to improve the past,"" a past now defined by a tragic moment that has diversely realized (even if muted and at times nearly undetectable) consequences. I appreciated the understated and plausible effects of trauma in this narrative, and it's a novel of small and finely observed moments (one character, Carmen, bemoans feeling as if ""she was in a movie scripted by lazy screenwriters""; noting her spirit-less marriage, she considers that ""maybe that's all marriage was -- you fell into a groove already worn for you. You had a place now. The music had stopped and you'd gotten a chair""). The most memorable characters may be the sisters Carmen and Alice, who, despite their deep alliance ""formed in the trenches of childhood,"" still must approach each other ""carefully, with respect -- minor diplomats, one from an arctic, the other from an equatorial nation, attempting to understand each other's customs, participate in each other's holidays."" Because of that tragic past, these characters are aware they're never ""just separate numbers"": says one, ""When you add us up, you always have to carry the one."" There are localized moments of glittering prose and a number of affecting and striking vignettes in Carry the One, but somehow they didn't add up in a cumulative, holistic way for me, and thus I sense this one won't be a ""lingerer"" for me. ...more",Notes are private!,0,0,1,not set,"May 28, 2013","Jun 17, 2013",,Paperback,view (with text),/book/show/14546592-carry-the-one
27,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Miracles,"Walker, Karen Thompson*",0812983602,9780812983609,0812983602,294        pp,3.66,"92,246",1989,"Jun 26, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a fail-safe novel for the summer (or for any time), one that most will likely be inclined to read in two or three sittings. It's essentially tThis is a fail-safe novel for the summer (or for any time), one that most will likely be inclined to read in two or three sittings. It's essentially two parallel novels, depending on how you read the double-meaning of the title -- one involving big miracles (the slowing of the earth's rotation, with its attendant solar storms, auroras, earthquakes, and radiation threats) and the other involving the small miracles and self-discoveries of the middle school-aged narrator, Julia. Those former ""miracles"" are scary (and believable) and the latter are tender and moving. Maybe it's too much to ask of the young narrator, but ultimately I wanted a more probing and philosophical set of responses to the growing global catastrophe, as well as, at times, a more lyrical turn. Still, The Age of Miracles is a steady, remarkably convincing, and occasionally gripping novel, and perhaps, in making us newly appreciative of so many aspects of our daily lives that we take for granted, a subtly profound one in its own way. The sense of low-level dread that pervades the narrative is all the more affecting for being nearly in the background of an endearing coming-of-age story....more",Notes are private!,0,0,1,not set,"Jun 10, 2013","Jun 17, 2013",,Paperback,view (with text),/book/show/12401556-the-age-of-miracles
28,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Mornings: Poems,"Oliver, Mary",1594204772,9781594204777,1594204772,82        pp,4.21,"25,943","Oct 11, 2012","Oct 11, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I would recommend this volume even if only for the two heart-rending poems that find Oliver mourning the loss (and experiencing the return) of her belI would recommend this volume even if only for the two heart-rending poems that find Oliver mourning the loss (and experiencing the return) of her beloved dog, Percy. Overall, though, this is a wise, gracious, and consoling collection, marked by freshness, candor, and curiosity, by vivid imagery and conversational cadences, by a vibrant engagement with the natural world. Oliver is an acute observer of the everyday, of the simple pleasures and common sights that, to reverse Wordsworth's logic, are still (and always), through the poet's transforming perception, ""appareled in celestial light."" These poems become a kind of guidebook for all of us, written by someone whose heart and mind tread ""over the rough ground of uncertainties"" but still manage -- despite the doubts, the misgivings, the fears of the disquieting night -- to be ""overwhelmed by morning."" Always aware of ""the vivacity of what was,"" Oliver nevertheless leads us, if we'll only follow her on ""this and every crisping day,"" to solace and consolation. In ""The Moth, the Mountains, the Rivers,"" she identifies, with what she calls her ""strange questions,"" unlikely sources of comfort and perspective in Nature -- ""Who can guess the luna's sadness who lives so briefly? Who can guess the impermanence of stone longing to be ground down, to be part again of something livelier?"" -- as a way of recognizing that we ""are only one design of the moving, the vivacious many."" Our ephemeral lives are the background for all of her meditations, however; at one point, she can't help but propose ""how perfect to be aboard a ship with maybe a hundred years still in my pocket,"" only to concede, necessarily, that ""it's late, for all of us, / and in truth the only ship there is / is the ship we are all on / burning the world as we go."" ...more",Notes are private!,0,2,1,not set,"Mar 15, 2013","May 16, 2013",,Hardcover,view (with text),/book/show/13588404-a-thousand-mornings
29,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dovekeepers,"Hoffman, Alice*",145161747X,9781451617474,B0068EO6HK,504        pp,4.06,"76,745","Oct 04, 2011","Oct 04, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although we now have Yeats's ""twenty centuries of stony sleep"" separating us from what happened on the rocky redoubt of Masada, it is Alice Hoffman's Although we now have Yeats's ""twenty centuries of stony sleep"" separating us from what happened on the rocky redoubt of Masada, it is Alice Hoffman's major accomplishment to collapse that distance and make us feel that astonishing human (and natural) drama in accessible, emotionally direct and yet deeply complicated and historically resonant ways. As I think back to being so transfixed, as a teenager, by the Masada miniseries back in 1981, with Peter Strauss and Peter O’Toole in the memorable lead roles (and with that majestic overture by Jerry Goldsmith), it can now seem as if I’ve been waiting all my adult life for this particular novel. The geographical site and the historical moment are simultaneously so elusive and so powerful that not just anyone could pull this off, but Hoffman is up to the task: she writes with sensitivity, with awe, and with love for her subject matter, while always respecting its mystery, its sacredness, its spectral uncertainties. The Dovekeepers is at once epic and intimate, fierce and tender, hopeful and fatalistic. The intrigue and the gendered solidarity are consistently riveting, but the novel’s real power resides in its evocation of the exilic/diasporic memory (“my people had become wanderers”) of the novel’s characters. They flee from Jerusalem into the desert – “the route of the doomed” and “the territory of robbers, and thieves, and holy men” – in a prelude that has a harrowing (and nearly mythic) power, and they’re subsequently haunted by memories of the lost Temple, acacia and olive trees, white lilies, myrrh and coriander, rivers and silver fish, the smell of baking bread. Although they unite and find refuge and an affirming solidarity in the mountain fortress, they’re aware at all times that they’re in the “land of grief,” with little choice but to wish for “others worlds and times”; the poignant laments are sharpened by our knowledge that they can’t elude their fate forever, a fate that “[swoops] through the darkness like the bats in the orchards,” or, rather, like the soldiers of the Roman Tenth legion, perhaps as many as 15,000 troops in all, who kick up a massive dust storm as they arrive to lay siege to the citadel and force the tragic endgame.The novel is not perfect, by any means: its four central voices end up seeming too undifferentiated (in spite of how carefully their respective life stories are detailed), and thus the three narrative reboots can be slightly confusing and even disappointing. The novel is also arguably a little too long, which may detract from the haunting power of the final act between the Romans and the Jewish resisters. But, then again, perhaps that's the point: Hoffman may be less concerned with the part of the story with which we're most familiar, and more intent on imaginatively recuperating the lives of women who have been lost to history. Regardless, I would rank The Dovekeepers among the top twenty-five novels I've ever read, mostly because of what it does to and for my imagination and spirit....more",Notes are private!,0,1,1,not set,"Jan 08, 2013","Mar 21, 2013",,Hardcover,view (with text),/book/show/10950924-the-dovekeepers
30,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Say Her Name,"Goldman, Francisco",0802119816,9780802119810,0802119816,350        pp,3.68,"2,795","Jan 01, 2011","Apr 05, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Great art is so often (and perhaps so inevitably) born out of suffering and sorrow, and we look to artists to transmute such pain into something that Great art is so often (and perhaps so inevitably) born out of suffering and sorrow, and we look to artists to transmute such pain into something that affirms and consoles. Having lost a dear companion of my own recently, I appreciate Goldman's 340-page reminder that our response to loss is maybe first and foremost to eulogize, to narrativize, to preserve in words so as somehow to ward off the loss of detail and the weakening of memory. We want not only to keep our loved ones alive, but also somehow to find a way to make the world know how wonderful that partner, that friend, even that dog, really was. Say Her Name is a flawed, messy, undisciplined book in some respects, but one doesn’t hold it against Goldman because he’s being true to his feelings and to his lost love, Aura Estrada, more than to the dictates of narrative shape. He unceasingly finds himself “descending into memory like Orpheus to bring Aura out alive for a moment,” knowing that these “futile little rites and reenactments” bring both temporary comfort and renewed pain; one thinks of Tennyson’s famous lines from In Memoriam A.H.H., when he wills himself into believing, “I hold it true, whate’er befall; / I feel it, when I sorrow most; / ‘Tis better to have loved and lost / Than never to have loved at all.” Say Her Name is a literary “quivering” (the old practice of recalling the lives of those who have recently departed), an unspooling of a life so as to replay it, all the while balancing the absurd hope that it might somehow end differently with the knowledge that of course it can’t. Aura is vibrant and alive in these pages, and as the book’s concluding moments approach, the reader finds it hard to believe that she can actually die. The account of the accident itself is harrowing and heartrending, but somehow it’s overcome by the bright comet that was her life, and by the residual light of her after-shine. Even if every day is a “ghostly ruin” for Goldman, “every day the ruin of the day that was supposed to have been,” he (and we) are lifted up by “the memory-sensation of Aura laughing inside [him],” arriving unexpectedly, “as if crossing over from the spirit world.” Goldman knows, finally, that he can only “say her name. It will always be her name. Not even death can steal it. Same alive as dead, always. Aura Estrada.”...more",Notes are private!,0,2,1,not set,"Dec 10, 2012","Mar 21, 2013",,Hardcover,view (with text),/book/show/9723191-say-her-name
31,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,0297859382,399        pp,4.13,"3,090,980","Dec 06, 2012","May 24, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Compulsively readable, Flynn's novel will likely leave you (at least for a time) relishing the acridity (and dark humor) of its marital battlefield, tCompulsively readable, Flynn's novel will likely leave you (at least for a time) relishing the acridity (and dark humor) of its marital battlefield, the ingeniousness of its construction (at its best, one could nearly imagine it being a Robert Browning poem turned into novel form), and the sulphurous scents surrounding its two main characters (it can be hard to determine which half of this marriage gone bad to root for). There was a clear tipping point for me, though, when its novelty wore off, and when, especially as it worked its way toward its labored and increasingly outrageous conclusion, it (and its corrosive world) simply became wearying. ...more",Notes are private!,0,1,1,not set,"Mar 10, 2013","Mar 19, 2013",,Hardcover,view (with text),/book/show/8442457-gone-girl
32,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reading in the Dark,"Deane, Seamus",0375700234,9780375700231,0375700234,246        pp,3.74,"4,536",1996,"Feb 24, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Reading in the Dark features an episodic and fragmented narrative, one that is alternatingly tender and haunting; it's propelled by the wonder of a yoReading in the Dark features an episodic and fragmented narrative, one that is alternatingly tender and haunting; it's propelled by the wonder of a young boy's vision but also populated by ghosts, and often imbued with the magic of Irish folk culture and legend. The novel's story and preoccupations work well as a kind of precursor to the events, divisions, and literature of the contemporary Troubles in Northern Ireland, and the novel also has much to suggest about the elisions and mysteries of family history, the workings of memory, and the shifting line between truth and fiction. Many of Deane's vignettes are deeply affecting....more",Notes are private!,0,0,1,not set,"Jul 20, 2009","Jan 24, 2013",,Paperback,view (with text),/book/show/44309.Reading_in_the_Dark
33,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ghosts of Belfast        (Jack Lennon Investigations #1),"Neville, Stuart*",1569476004,9781569476000,1569476004,336        pp,3.91,"8,060",2009,"Oct 01, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For those who thought the Troubles thriller might be dead as peace more firmly takes hold in Northern Ireland, think again! This novel is as readable For those who thought the Troubles thriller might be dead as peace more firmly takes hold in Northern Ireland, think again! This novel is as readable and compelling as it is grim, and it invokes the psychological hauntings that ensue after decades of violence in this riven society. The villains are properly sinister and loathsome and the seeming hopelessness (for the protagonist and others) during the elaborate set piece of the novel's final stage moves one along with a sense of dread....more",Notes are private!,0,1,1,not set,"Aug 10, 2010","Jan 24, 2013",,Hardcover,view (with text),/book/show/6388743-the-ghosts-of-belfast
34,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Person of Interest,"Choi, Susan*",0670018465,9780670018468,B001C2E3R6,356        pp,3.52,"1,378","Jan 01, 2008","Jan 31, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Choi's A Person of Interest is a meticulous, deliberate, and beautifully written character study; it's also a low-level thriller with an absorbing ploChoi's A Person of Interest is a meticulous, deliberate, and beautifully written character study; it's also a low-level thriller with an absorbing plot and convincing psychological complexity, and, in an American sense, a novel of our times. Stylistically, the novel is dominated at times by long paragraphs of highly accomplished descriptive prose, and in this sense it's density done well. Those who work in academia will appreciate some of the observations of university life (regarding his office hours, Professor Lee ""each afternoon would carefully stand the door open twelve inches, or the width someone needed to duck in casually and say hi; not wide open, as if in eager anticipation, and not merely slightly ajar, as if he slightly begrudged this time for his students"")....more",Notes are private!,0,0,1,not set,"Sep 10, 2010","Jan 24, 2013",,Hardcover,view (with text),/book/show/1193230.A_Person_of_Interest
35,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jeff in Venice, Death in Varanasi","Dyer, Geoff*",0307377377,9780307377371,0307377377,304        pp,3.47,"3,427",2008,"Apr 07, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dyer's novel is appealing at times as travel literature (especially in the second part that takes place in India; indeed, to some extent it was nice jDyer's novel is appealing at times as travel literature (especially in the second part that takes place in India; indeed, to some extent it was nice just to have reason to keep hearing the euphonious word ""Manikarnika"" in my head), with, oftentimes, sharp observances and turns of phrase that capture nicely the strange mix of excitement and melancholy that come with traveling abroad (especially on one's own). Beyond that, though, the novel didn't have much wisdom to impart, and I never really found the central character(s) appealing enough to care very much about the narrative. Especially given the strong endorsements and blurbs that fill the book jacket (from the likes of Zadie Smith, Pico Iyer, Michael Ondaatje and others), I was disappointed this novel ultimately seemed to be so underwhelming....more",Notes are private!,0,0,1,not set,"Sep 15, 2011","Jan 24, 2013",,Hardcover,view (with text),/book/show/3690187-jeff-in-venice-death-in-varanasi
36,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Nights,"Didion, Joan",0307267679,9780307267672,0307267679,208        pp,3.92,"39,736","Nov 01, 2011","Nov 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Didion’s organizing/titular metaphor about aging and loss is a powerfully suggestive (and darkly beautiful) one, and in that sense I was most moved byDidion’s organizing/titular metaphor about aging and loss is a powerfully suggestive (and darkly beautiful) one, and in that sense I was most moved by the first two pages of this slim book. There are moments of real insight and feeling here (about parenting, about our relationships with our children, about time and “life’s most predictable events,” about dreams and possibilities, about memories, etc.), and at its best, Blue Nights finds Didion living in different time dimensions, reaching out for a daughter who was taken from her, inexplicably, after twenty months of illness and suffering – and this immediately after she lost her husband, John, as well. Somehow, though, I found myself dissatisfied with the journey she took me on; it tended to get a bit too insular (even faintly trite) and didn’t teach me enough about loss and life after loss. When I read a testimonial like this I want to feel the lacerating sense of loss more acutely (as in Tennyson’s In Memoriam, A.H.H., for example), or I want to perceive the vivacity of the person who was lost (as in Francisco Goldman’s Say Her Name, for example), and I really didn’t get either in Blue Nights. Maybe Didion just has too much respect for the daughter (and husband) she mourns, or maybe I need to read this as part of a two-part suite with The Year of Magical Thinking in order to evaluate it properly. ...more",Notes are private!,0,0,1,not set,"Oct 18, 2012","Jan 24, 2013",,Hardcover,view (with text),/book/show/10252302-blue-nights
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Land,"Joyce, Graham",0385533802,9780385533805,0385533802,262        pp,3.64,"4,887","Nov 01, 2010","Mar 29, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It’s starting to seem as if the various books I’ve been reading in recent months (or, indeed, all the books I’ve ever read?!) – Doerr’s Memory Wall, DIt’s starting to seem as if the various books I’ve been reading in recent months (or, indeed, all the books I’ve ever read?!) – Doerr’s Memory Wall, Didion’s Blue Nights, Krauss’s Great House, Goldman’s Say Her Name, Barnes’s The Sense of an Ending, et al. – are all in their own ways about how we understand time, memory, transience, human solidarity, and ongoingness against the ground bass of death. Graham Joyce’s The Silent Land is not as stylistically refined and elevated as these other titles, and the dialogue often doesn’t seem to rise to the level of what the protagonists are experiencing, but it’s the type of novel that almost can’t fail to produce a memorable reading experience (which will itself, by the way, considering you’ll be reluctant to put the book down after you’ve read the first five pages, be quite fleeting); further, despite at times suggesting a cross between the films Ghost and The Shining, it ultimately manages to be more profound than it has any right being. It’s hard to know how to write about this novel without giving something crucial away, but in important respects it’s about continuity and the mysterious apprehension of time; it’s about how a strong love can, in the words of the male protagonist, Jake, cheat death by creating “extra time” (to use a sports analogy, the plot operates in something like the equivalent of “45’ + 5”—or “stoppage time”—in a soccer game.) The mystery at the heart of this novel is that it may finally be a story involving twenty minutes, or involving a number of days or months or years, or even involving endless time. It’s a story about time and memory and love and loss, but it’s also about mountains and snow and alpine lodges and burning logs and sex and skiing and candles and the taste of cognac. It’s a tactile novel, a sonic novel (with sounds both big and small), and an eerily-lit novel, as ominously transfixing as those “spruce and pines, all still loaded with snow, [spreading] their limbs in a frozen ballet, breathing a ghostly incense from dark, arid chapels sheltered by their branches.” For anyone who has mourned a pet, the reunion of Jake and his dog Sadie will be a poignant one, and the narrative also pauses for a pair of moonlit and graceful remembrances of Zoe’s and Jake’s respective fathers. Most importantly, though, it’s a novel about marriage and companionship, about the afterworlds (or parallel worlds?) where our relationships continue – or perhaps, as Jake intuits, about the possibility of inhabiting “the place where the laws of physics and the laws of dreams mix.” In chilling but tender ways it’s a novel that teaches us that time is a gift, and that even if you’re aware that “you are nothing on the enormous mountain,” you must relish “living on the gradient” and must carve your turns with focus and joy. The mystery of the plot finally starts to clear in the novel’s second half, and increasingly yields to deep emotion as the reader shares in Zoe’s disquieting sense of “the presence of the wedge” that may threaten her tether to Jake. When the pair find their “precious time” subject to a kind of terrible “centrifuge,” we apprehend the beauty of bonding through stories, as well as the profound import of Jake’s final awareness that “everything, our whole lives, has been a series of delights and griefs that are gone forever; gone unless we remember them for each other.”...more",Notes are private!,0,1,1,not set,Nov 2012,"Nov 09, 2012",,Hardcover,view (with text),/book/show/8719737-the-silent-land
