,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Joe's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Mercies,"Lehane, Dennis*",0062129481,9780062129482,0062129481,303        pp,4.31,"43,581","Apr 25, 2023","Apr 25, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 24, 2023","Aug 24, 2023","Aug 24, 2023",,Hardcover,view,/book/show/61812308-small-mercies
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bagehot: The Life and Times of the Greatest Victorian,"Grant, James",0393609197,9780393609196,0393609197,368        pp,3.65,136,"Jul 23, 2019","Jul 23, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 22, 2023","Aug 25, 2023","Aug 22, 2023",,Hardcover,view,/book/show/41817534-bagehot
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wild Thing: The Short, Spellbinding Life of Jimi Hendrix","Norman, Philip",1631495895,9781631495892,1631495895,400        pp,3.56,577,202,"Sep 15, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 21, 2023","Aug 23, 2023","Aug 21, 2023",,Hardcover,view,/book/show/50489325-wild-thing
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Law of Innocence        (The Lincoln Lawyer, #6; Harry Bosch Universe #35)","Connelly, Michael*",0316485624,9780316485623,0316485624,432        pp,4.35,"63,782","Nov 10, 2020","Nov 10, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 19, 2023","Aug 20, 2023","Aug 19, 2023",,Hardcover,view,/book/show/51633925-the-law-of-innocence
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hitler's First Hundred Days: When Germans Embraced the Third Reich,"Fritzsche, Peter",154169743X,9781541697430,154169743X,432        pp,3.77,492,unknown,"Mar 17, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 18, 2023","Aug 19, 2023","Aug 18, 2023",,Hardcover,view,/book/show/51205880-hitler-s-first-hundred-days
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Curator        (Washington Poe, #3)","Craven, M. W.*",1472131940,9781472131942,1472131940,387        pp,4.39,"8,727","Jun 04, 2020","May 25, 2021",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As evidenced by the s this series/author can boast a very loyal fan base. Alas I am not one of them. Reading these books necessitates a suspensiAs evidenced by the s this series/author can boast a very loyal fan base. Alas I am not one of them. Reading these books necessitates a suspension of disbelief that is simply beyond my capabilities. Washington Poe is a hunter of serial killers - the more bizarre/grisly said criminals/crimes are the better - as each series entry proves. Poe is a loner, borderline curmudgeon who follows his own rules - at times regardless of the law - acting as judge, jury and executioner without remorse and as this series progresses, without repercussions. In short, Poe is a “tough guy”.His supporting cast is mostly strong independent women - until they need Poe’s help or to be rescued - all of whom adore our hero in their own special way. One case in point is his side-kick Matilda “Tilly” Bradshaw, a young computer genius, lacking social skills whom Poe has taken under his protective wing much like a stray dog and she reciprocates with blind trust and loyalty. Where I seriously run into trouble reading these books is with the continual plot twists that compound/escalate upon each other - which even taking into account this is escape thriller fiction - reach a point beyond silly/farcical/ridiculous - and not in an Austin Powers/James Bond kind of way. A(nother) case in point - without spoiling anything. Poe’s boss - 8 months pregnant - signs on for surveillance duty on a remote(ish) island, at the end of December during a freeze/snowstorm to try and trap our insanely evil villain. It never dawning on anyone - including our two heroes and the expectant mother - that this may not be the best idea/plan considering the circumstances. I know I’m in the minority - just not my cup of tea....more",Notes are private!,0,6,1,"Aug 16, 2023","Aug 18, 2023","Aug 16, 2023",,Paperback,view (with text),/book/show/53242941-the-curator
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giuliani: The Rise and Tragic Fall of America's Mayor,"Kirtzman, Andrew",1982153296,9781982153298,1982153296,458        pp,4.24,416,2022,"Sep 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 15, 2023","Aug 16, 2023","Aug 15, 2023",,Hardcover,view,/book/show/60321410-giuliani
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bishop Murder Case        (A Philo Vance Mystery #4),"Van Dine, S.S.",0684179776,9780684179773,0684179776,250        pp,3.62,966,1928,1983,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the fourth adventure of Philo Vance and the fourth I’ve read - yeah I’m one of those guys. I’ve had some difficulty embracing Philo as a protaThis is the fourth adventure of Philo Vance and the fourth I’ve read - yeah I’m one of those guys. I’ve had some difficulty embracing Philo as a protagonist - to call him an eccentric fop is a vast understatement - and this entry didn’t make him any the more huggable for me. (For the record Vance is a well-to-do amateur sleuth with interests/hobbies such as psychology, ancient history, dog breeding, chess, golf, art, Egyptology - he was in the midst of translating “the principal fragments of Menander found in the Egyptian papyri” when interrupted to solve this one - and much much more. When the case calls for a strong foundation/knowledge of some topic - any topic - Philo is your man.)Philo is called by his good friend - the NY DA - to assist in the Bishop Murder case which involves a serial killer following a “script” - in this case Nursery Rhymes. It’s a mystery/puzzle for the ages which Philo reminds us of constantly. (Considering this book was published close to 100 years ago it’s almost “current” in its plot.) Unfortunately I found the story/writing very uneven. For instance while the reader is getting to know the victims/suspects Philo - as he is wont to do - frequently pontificates on topics as varied as mathematical theory to the righteousness of suicide. These digressions becoming more than a little aggravating - impeding the story-line for this reader. (I also have an issue with the way the author portrays women - even taking into account when these books were written. But that’s a discussion for another time.)Finally the conclusion/solution although “logical” is over the top. A grudging three star rating....more",Notes are private!,0,7,1,"Aug 13, 2023","Aug 15, 2023","Aug 13, 2023",,Paperback,view (with text),/book/show/1094332.The_Bishop_Murder_Case
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fight of His Life: Inside Joe Biden's White House,"Whipple, Chris",1982106433,9781982106430,1982106433,416        pp,3.94,529,"Jan 17, 2023","Jan 17, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 12, 2023","Aug 13, 2023","Aug 12, 2023",,Hardcover,view,/book/show/60321388-the-fight-of-his-life
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Silkworm        (Cormoran Strike, #2)","Galbraith, Robert",0316206873,9780316206877,0316206873,464        pp,4.05,"269,617","Jun 19, 2014","Jun 19, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I found this book a paradox - particularly considering the author’s true identity. On the plus side there’s a very interesting cast of characters inclI found this book a paradox - particularly considering the author’s true identity. On the plus side there’s a very interesting cast of characters including our hero and his side-kick, a convoluted yet entertaining plot concerning the murder of a not so well-liked and not so good of an author and his final unpublished manuscript - the manuscript itself a unique mishmash of sci-fi, violent fantasy and pornography. Overall and unsurprisingly the author spins a very good tale. On the negative side for this reader is the sheer amount of telling the reader vs showing the reader which becomes mind-numbingly repetitive in its detail. This includes such topics as our hero’s doggedness, his choice of transportation through the constant inclement winter weather, the pain and trouble of his prosthesis and the saccharine, soap opera - dare I say adolescent - portrayal of romance here - all of which is surprising considering the author. As I look ahead at the subsequent books in this series I can’t help but notice they become longer and longer with each entry….....more",Notes are private!,0,5,1,"Aug 11, 2023","Aug 13, 2023","Aug 11, 2023",,Hardcover,view (with text),/book/show/18214414-the-silkworm
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Look to the Lady        (Albert Campion Mystery, #3)","Allingham, Margery",1911295098,9781911295099,1911295098,278        pp,3.97,"3,281",1931,"Jan 05, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Look to the Lady, 1931.In this his third adventure Albert Campion more or less identifies and inserts himself into the case of the stolen Gryth ChalicLook to the Lady, 1931.In this his third adventure Albert Campion more or less identifies and inserts himself into the case of the stolen Gryth Chalice. This is news to the Family Gryth who guard the 1000 year old “goblet” for the royal family and as far they know the chalice is safe and sound - for the moment. But our hero knows better and with his majordomo - appropriately named Lugg - does a neat job of convincing the Gryth clan they’re soon to find themselves in trouble. There is a little bit of everything here - a criminal network, some history, romance and even a touch of the supernatural. And for this reader a better understanding of Mr. Campion including his motivation, thought processes and even a glimpse or two into his past. Thoroughly enjoyed this one....more",Notes are private!,0,2,1,"Aug 10, 2023","Aug 10, 2023","Aug 10, 2023",,Paperback,view (with text),/book/show/40822591-look-to-the-lady
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vanderbilt: The Rise and Fall of an American Dynasty,"Cooper, Anderson",0062964615,9780062964618,0062964615,317        pp,3.83,"48,521","Sep 21, 2021","Sep 21, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 09, 2023","Aug 11, 2023","Aug 09, 2023",,Hardcover,view,/book/show/56382342-vanderbilt
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Staked Goat,"Healy, Jeremiah",0671636774,9780671636777,0671636774,312        pp,3.83,166,1986,"May 15, 1987",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 08, 2023","Aug 09, 2023","Aug 07, 2023",,Mass Market Paperback,view,/book/show/15419148-the-staked-goat
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death of a Beauty Queen,"Punshon, E.R.",1911095358,9781911095354,1911095358,239        pp,3.85,117,1935,"May 12, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 06, 2023","Aug 07, 2023","Aug 06, 2023",,Paperback,view,/book/show/27984809-death-of-a-beauty-queen
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gold Comes in Bricks,"Gardner, Erle Stanley",,,,224        pp,3.88,218,1940,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 20, 2023","Aug 21, 2023","Aug 05, 2023",,Paperback,view,/book/show/60646076-gold-comes-in-bricks
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ty Cobb: A Terrible Beauty,"Leerhsen, Charles",1451645791,9781451645798,1451645791,450        pp,4.29,"1,825","May 12, 2015","May 17, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Aug 03, 2023","Aug 07, 2023","Aug 03, 2023",,Paperback,view,/book/show/25814438-ty-cobb
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Robicheaux        (En Dave Robichaux-krimi, #21)","Burke, James Lee",1501176846,9781501176845,1501176846,447        pp,4.21,"8,286","Jan 02, 2018","Jan 02, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 02, 2023","Aug 05, 2023","Aug 02, 2023",,Hardcover,view,/book/show/35297186-robicheaux
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Drink Before the War        (Kenzie & Gennaro, #1)","Lehane, Dennis*",,,,301        pp,3.94,"42,663","Nov 01, 1994",Dec 2000,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 30, 2023",Aug 2023,"Jul 29, 2023",,Paperback,view,/book/show/25895890-a-drink-before-the-war
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unfathomable Ascent: How Hitler Came to Power,"Range, Peter Ross",0316435120,9780316435123,0316435120,464        pp,4.17,156,"Jan 14, 2020","Aug 11, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 28, 2023",Aug 2023,"Jul 28, 2023",,Hardcover,view,/book/show/41716915-the-unfathomable-ascent
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ferguson Affair,"Macdonald, Ross",030774079X,9780307740793,030774079X,283        pp,3.89,397,1967,"Dec 07, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 26, 2023","Jul 27, 2023","Jul 26, 2023",,Paperback,view,/book/show/8570393-the-ferguson-affair
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Coming Of Bill,"Wodehouse, P.G.",1841591408,9781841591407,1841591408,320        pp,3.63,862,1919,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 25, 2023","Jul 28, 2023","Jul 25, 2023",,Hardcover,view,/book/show/953203.The_Coming_Of_Bill
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murder at Fenwold: A Ludovic Travers Mystery,"Bush, Christopher",1911579711,9781911579717,1911579711,265        pp,3.84,63,1930,"Sep 20, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 24, 2023","Jul 25, 2023","Jul 24, 2023",,Paperback,view,/book/show/48639757-murder-at-fenwold
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Case of the Demented Spiv,"Bellairs, George",1911295497,9781911295495,1911295497,212        pp,4.00,409,1949,"Aug 23, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Case of the Demented Spiv, 1949.Our case begins when a “spiv” - or as my grandfather would have said - a “two bit hoodlum” - stumbles into BroadfiThe Case of the Demented Spiv, 1949.Our case begins when a “spiv” - or as my grandfather would have said - a “two bit hoodlum” - stumbles into Broadfield’s local - the Oddfellow’s Arms - exclaiming he had nothing to do with “it”. It turning out to be a dead body at the local mill - said corpse soon identified as Ambrose Barrow, secretary of said mill - the victim of foul-play and inexplicably wearing a disguise. The local authority soon finds himself both flummoxed by the crime and his little village over run with members of the press so the call goes out to Scotland and Inspector Littlejohn is assigned to the case. And our hero soon finds there is much more to this crime and sleepy township than meets the eye. I enjoyed this low-key mystery with an entertaining cast of characters/suspects. One inexplicable - that word again - red flag - said Spiv morphs into “the Jew” about halfway through the book. This character “transition” not as heavy-handed as the “description” of Fagin in Oliver Twist, but jarring enough to this reader that at first I had no idea to whom the narrative was referring....more",Notes are private!,0,7,1,"Jul 22, 2023","Jul 22, 2023","Jul 22, 2023",,Paperback,view (with text),/book/show/31812955-the-case-of-the-demented-spiv
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Nursing Home Murder        (Roderick Alleyn, #3)","Marsh, Ngaio",,,,190        pp,3.70,"3,858",1935,1982,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,In his third adventure Chief Inspector Roderick Alleyn is on the case after the Home Secretary collapses while introducing a Bill in the House of CommIn his third adventure Chief Inspector Roderick Alleyn is on the case after the Home Secretary collapses while introducing a Bill in the House of Commons and then mysteriously dies after “routine” surgery for acute appendicitis. There are plenty of suspects and motives - politics and a tangled romantic web - to sift through which our low key hero with his “sidekick” Inspector Fox does admirably and with a sprinkling of humor. Fairly new to this author I very much enjoyed this police procedural mystery....more,Notes are private!,0,5,1,"Jul 20, 2023","Jul 20, 2023","Jul 19, 2023",,Paperback,view (with text),/book/show/25384786-the-nursing-home-murder
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,High Noon: The Hollywood Blacklist and the Making of an American Classic,"Frankel, Glenn*",1620409488,9781620409480,1620409488,400        pp,4.11,924,"Feb 21, 2017","Feb 21, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 19, 2023","Jul 24, 2023","Jul 19, 2023",,Hardcover,view,/book/show/30038933-high-noon
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ambushers        (Matt Helm, #6)","Hamilton, Donald",0857683357,9780857683359,0857683357,230        pp,3.99,594,1963,"Oct 08, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 18, 2023","Jul 19, 2023","Jul 18, 2023",,Mass Market Paperback,view,/book/show/17345266-the-ambushers
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Midnight Line        (Jack Reacher, #22)","Child, Lee*",0399593489,9780399593482,0399593489,368        pp,4.09,"79,960","Nov 07, 2017","Nov 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 16, 2023","Jul 17, 2023","Jul 16, 2023",,Hardcover,view,/book/show/33378951-the-midnight-line
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sandy Koufax: A Lefty's Legacy,"Leavy, Jane*",0060195339,9780060195335,0060195339,282        pp,4.07,"6,612","Sep 17, 2002","Sep 17, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 15, 2023","Jul 18, 2023","Jul 15, 2023",,Hardcover,view,/book/show/1770877.Sandy_Koufax
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Coincidence        (Rex Stout's Nero Wolfe Mysteries #4),"Goldsborough, Robert*",0553286161,9780553286168,0553286161,224        pp,3.90,"1,032",1989,"Aug 01, 1990",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 13, 2023","Jul 14, 2023","Jul 12, 2023",,Paperback,view,/book/show/77119.The_Last_Coincidence
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming FDR: The Personal Crisis That Made a President,"Darman, Jonathan*",1400067073,9781400067077,1400067073,448        pp,4.39,513,"Sep 06, 2022","Sep 06, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A very high level, cursory chronicle of FDR’s life up until his assuming the presidency in 1933 - so unfortunately if familiar with this material therA very high level, cursory chronicle of FDR’s life up until his assuming the presidency in 1933 - so unfortunately if familiar with this material there is nothing new here. (As an aside there is a striking/alarming amount of arm chair psychology.)If interested in this time frame of Roosevelt’s life one would be better served reading Kenneth S. Davis’ multi-volume bio and Geoffrey C. Ward’s “Before the Trumpet” & “A First Class Temperament”. And if interested in FDR’s battle with polio I’d suggest The Man He Became: How FDR Defied Polio to Win the Presidency by James Tobin. ...more",Notes are private!,0,8,1,"Jul 11, 2023","Jul 15, 2023","Jul 11, 2023",,Hardcover,view (with text),/book/show/60586109-becoming-fdr
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killing Moon        (Harry Hole #13),"Nesbø, Jo*",0593536967,9780593536964,,464        pp,4.22,"17,140","Aug 30, 2022","May 30, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 09, 2023","Jul 11, 2023","Jul 09, 2023",,Hardcover,view,/book/show/62312588-killing-moon
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr Finchley Goes to Paris,"Canning, Victor",1788421620,9781788421621,1788421620,304        pp,4.21,379,Mar 1971,"May 16, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 07, 2023","Jul 08, 2023","Jul 07, 2023",,Paperback,view,/book/show/49473827-mr-finchley-goes-to-paris
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moroccan Girl,"Cumming, Charles",1250129958,9781250129956,1250129958,368        pp,3.77,"3,539","Feb 12, 2019","Feb 12, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2023","Jul 07, 2023","Jul 05, 2023",,Hardcover,view,/book/show/39863480-the-moroccan-girl
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midsummer Murder,"Witting, Clifford",1912916738,9781912916733,1912916738,262        pp,3.56,9,unknown,"Aug 31, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The second adventure with Inspector Charlton involves what appears to be a random killing in (fictional) Paulsfield - a statue cleaner doing his job mThe second adventure with Inspector Charlton involves what appears to be a random killing in (fictional) Paulsfield - a statue cleaner doing his job mysteriously shot while a bull wreaks havoc elsewhere in the market square. Although there were plenty of people present there are no clues nor a clear cut motive for our hero to investigate/follow - a locked room mystery in the wide open - and of course the “spree” continues before Charlton identifies the culprit. This one started a little slow, not helped by the 1930s British slang/humor, which eluded this reader in more than a few instances. And the solution may frustrate purists, although it is a harbinger/foreshadowing of current mysteries/police procedurals. Bottom line - still recommend this book/series/author. ...more",Notes are private!,0,5,1,"Jul 03, 2023","Jul 04, 2023","Jul 03, 2023",,Paperback,view (with text),/book/show/61111059-midsummer-murder
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Black Robes: Inside the Supreme Court's Drive to the Right and Its Historic Consequences,"Biskupic, Joan",0063052784,9780063052789,0063052784,416        pp,4.00,"1,041","Apr 04, 2023","Apr 04, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 02, 2023","Jul 05, 2023","Jul 02, 2023",,Hardcover,view,/book/show/62047958-nine-black-robes
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dead Men's Bones        (Inspector McLean, #4)","Oswald, James",1405917091,9781405917094,1405917091,459        pp,4.14,"2,713","Jul 03, 2014","Jul 03, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am “going against the grain” in saying I was underwhelmed by this book and its predecessors - which is a shame as finding a “new author” to enjoy isI am “going against the grain” in saying I was underwhelmed by this book and its predecessors - which is a shame as finding a “new author” to enjoy is always gratifying.There is an interesting plot here involving two separate murder cases. First a body is found in a local river with no apparent cause of death. Second a well connected politico murders his family and then takes his own life for no apparent reason. The two cases appear initially not be connected to each other - but we mystery readers know better, (which is fine).Unfortunately the story then grinds to a halt as the investigations begin, proceed and disappointingly conclude. The reader sidetracked by repeated scenes in which we are privy to a Scottish winter - it’s cold and snowy; our hero’s recovery from a fractured leg with each and every ache and twinge of pain documented as well as his visits to the therapist - both physical and psychological - our hero hates both; in depth descriptions of a fellow officer’s battle with a mysterious illness - it’s nasty; and in case the reader doesn’t grasp our lead character’s tenacity to solve the case(s) - it is explained over and over. The irony here being that virtually all the clues are literally handed to him - actually “mysteriously” delivered to his home. And of course our hero has problems with his boss who just doesn’t understand the “complexities” of the cases - just the politics. There is also a femme fatale whose involvement is murky at best - not sure if that is intentional or not. The comparison to the Ian Rankin/John Rebus series - a favorite of mine - is superficial - Scottish police procedurals sums up the similarity. Otherwise while the Rebus books are lean and character driven - the McLean books are bloated and repetitive, populated with “stock/off the shelf” characters. A generous two stars. ...more",Notes are private!,0,3,1,"Jun 28, 2023",Jul 2023,"Jun 28, 2023",,Paperback,view (with text),/book/show/20813510-dead-men-s-bones
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hitlerland: American Eyewitnesses to the Nazi Rise to Power,"Nagorski, Andrew",143919100X,9781439191002,143919100X,385        pp,3.98,"1,547","Mar 13, 2012","Mar 13, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jun 27, 2023",Jul 2023,"Jun 27, 2023",,Hardcover,view,/book/show/12643146-hitlerland
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Day That Never Comes,"McDonnell, Caimh*",099550752X,9780995507524,099550752X,337        pp,4.25,"5,969","Jan 23, 2017","Jan 23, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 26, 2023","Jun 26, 2023","Jun 26, 2023",,Paperback,view,/book/show/33840344-the-day-that-never-comes
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,680","Aug 27, 2012","Jul 15, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jun 25, 2023","Jun 27, 2023","Jun 25, 2023",,Hardcover,view,/book/show/18774964-a-man-called-ove
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Secret of Annexe 3        (Inspector Morse, #7)","Dexter, Colin",0804114897,9780804114899,0804114897,304        pp,3.87,"3,481",1986,"Dec 27, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 23, 2023","Jun 25, 2023","Jun 23, 2023",,Mass Market Paperback,view,/book/show/76914.The_Secret_of_Annexe_3
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Case of the Lame Canary,"Gardner, Erle Stanley",,,,218        pp,3.99,"1,374","Feb 01, 1937",Jun 1966,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jun 22, 2023","Jun 23, 2023","Jun 22, 2023",,Paperback,view,/book/show/35858006-the-case-of-the-lame-canary
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Dangerous Man        (Elvis Cole, #18; Joe Pike, #7)","Crais, Robert",0525535683,9780525535683,0525535683,339        pp,4.29,"15,479","Jul 18, 2019","Aug 06, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Jun 20, 2023","Jun 21, 2023","Jun 20, 2023",,Hardcover,view,/book/show/42261226-a-dangerous-man
