,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jennifer's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Rocket        (Vegas Crush #3),"Miller, Raine*",,,,unknown,4.18,769,unknown,"Jan 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 14, 2019",,ebook,view,/book/show/53037602-red-rocket
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Halton        (Vested Interest, #6)","Moreland, Melanie*",1988610222,9781988610221,1988610222,256        pp,4.39,"2,016","Dec 02, 2019","Jun 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 02, 2019","Aug 02, 2019",,Paperback,view,/book/show/50063483-halton
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Van        (Vested Interest, #5)","Moreland, Melanie*",1988610214,,B07PMXSMD1,289        pp,4.41,"2,212","Mar 23, 2019","Mar 25, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 02, 2019","Aug 02, 2019",,Kindle Edition,view,/book/show/43838211-van
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piece of My Heart,"Logan, Sydney*",,,B07VBW738Y,127        pp,4.44,72,unknown,"Jul 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 02, 2019","Aug 02, 2019",,Kindle Edition,view,/book/show/51247690-piece-of-my-heart
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sin Shot        (Vegas Crush #2),"Miller, Raine*",,,,309        pp,4.02,977,"Jun 13, 2019","Jun 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 02, 2019","Aug 02, 2019",,Kindle Edition,view,/book/show/52939419-sin-shot
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"10-Code        (Rock Point, #4)","Barker, Freya*",1988733383,,B07QNLBZRK,349        pp,4.54,"1,211","Jun 17, 2019","Jun 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 02, 2019","Aug 02, 2019",,Kindle Edition,view,/book/show/45158145-10-code
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paperback Writers Anthology,"Locklear, Jennifer*",107272152X,9781072721529,107272152X,604        pp,4.58,45,unknown,"Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Aug 02, 2019","Jun 18, 2019",,Paperback,view,/book/show/43809574-paperback-writers-anthology
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fix You,"Elks, Carrie*",,,B01MG7U3JR,399        pp,3.96,"2,054","Feb 10, 2014","Dec 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 20, 2019","Feb 26, 2019","Feb 20, 2019",,Kindle Edition,view,/book/show/33022083-fix-you
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Canada Square        (Love in London, #3)","Elks, Carrie*",,,B01CO13PMW,310        pp,4.27,215,"Mar 31, 2016","Apr 07, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 18, 2019","Feb 19, 2019","Feb 18, 2019",,Kindle Edition,view,/book/show/29845588-canada-square
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gabriel's Promise        (Gabriel's Inferno, #4)","Reynard, Sylvain*",,,B07PKFSB2R,349        pp,3.97,"5,037","Jan 07, 2020","Jan 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you’ve followed me for any length of time on social media, you already know that Sylvain Reynard is one of my favorite authors. I’ve been a devotedIf you’ve followed me for any length of time on social media, you already know that Sylvain Reynard is one of my favorite authors. I’ve been a devoted reader of SR’s since 2010 and my love for Prof. Gabriel O. Emerson knows no bounds. When it comes to book boyfriends, no one comes close to The Professor. So when it was announced that “Gabriel’s Promise” would be published, my excitement went into overdrive.The fourth book in this series picks up right where “Gabriel’s Redemption” left off. As a reminder, “Redemption” is a story in which The Professor seemingly has it all. But even as Gabriel and Julia navigate through their newlywed bliss, Gabriel remains convinced that his happiness is destined to be short-lived, that it could be ripped away at any moment. When his infant daughter, Clare, is born and placed in his arms for the first time at the conclusion of book three, we get a glimpse of how blessed Gabriel’s life will become by fatherhood.“Gabriel’s Promise” takes this glimpse and fully immerses us in those first precious days and weeks of new parenthood. Gabriel’s love for Clare is limitless and it’s a joy to read. The Professor dotes on his Principessa as only he can, and I took it all in with a big smile. Seeing Gabriel achieve true happiness has been a long time in the making. He is an amazing dad. Naturally, there are some complications that arise for the Emersons during this time. What’s interesting to read is how Gabriel chooses to deal with his obstacles in “Promise” compared to the earlier books.My only word of caution would be for those who haven’t yet read “The Florentine Series” or “The Man In The Black Suit.” There are elements from those books that have found their way into “Gabriel’s Promise” and might cause some mild confusion. That’s not to say that you need to read those books before diving into this one. Just be aware that some dots won’t be fully connected with this novel, and that you may want to move on to those other stories afterward.“Gabriel’s Promise” is my first read of 2020, and as usual, SR sets the storytelling bar high for my subsequent reads this year. I’m giving this novel five stars for it’s heart, humor, sexiness, and the mere existence of the dazzling Prof. Gabriel O. Emerson. (If you thought Gabriel was hot before, just wait until you spot him strolling through the Harvard campus with Clare in a fancy Swedish baby carrier.)...more",Notes are private!,0,25,1,not set,not set,"Feb 18, 2019",,Kindle Edition,view (with text),/book/show/43566934-gabriel-s-promise
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Broken Chords        (Love in London, #2)","Elks, Carrie*",,,,268        pp,4.11,263,"Feb 21, 2015","Feb 26, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 17, 2019","Feb 18, 2019","Feb 17, 2019",,Kindle Edition,view,/book/show/25006476-broken-chords
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Coming Down        (Love in London, #1)","Elks, Carrie*",,,B00NOXVRAM,302        pp,3.84,649,"Sep 20, 2014","Sep 24, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 16, 2019","Feb 17, 2019","Feb 16, 2019",,Kindle Edition,view,/book/show/22886097-coming-down
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Me Burn        (Angel Sands #1),"Elks, Carrie*",1794655956,9781794655959,1794655956,288        pp,3.81,"3,310","Feb 20, 2019","Feb 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 28, 2019","Feb 10, 2019","Jan 28, 2019",,Paperback,view,/book/show/43536397-let-me-burn
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catastrophe Queen,"Hart, Emma*",,,,195        pp,3.84,"2,913","Jan 29, 2019","Jan 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 26, 2019","Feb 09, 2019","Jan 26, 2019",,,view,/book/show/42362368-catastrophe-queen
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mister        (Mister & Missus, #1)","James, E.L.*",1984898337,,B07MYLYBHP,505        pp,3.42,"51,526","May 01, 2019","Apr 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 12, 2019","Apr 21, 2019","Jan 24, 2019",,Kindle Edition,view,/book/show/43696048-the-mister
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"HWY 550        (Rock Point, #3)","Barker, Freya*",,9781988733357,,350        pp,4.46,"1,402","Feb 17, 2019","Feb 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 22, 2019","Jan 28, 2019","Jan 22, 2019",,ebook,view,/book/show/43243192-hwy-550
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Apple Wagon,"Locklear, Morgan*",0997860782,,B07M81BZSY,347        pp,5.00,3,unknown,"Jan 18, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 17, 2019",,Kindle Edition,view,/book/show/43587647-the-apple-wagon
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Not To,"Sawyer, Devin*",,9780463202937,,unknown,4.15,71,unknown,"Jan 18, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 09, 2019","Jan 22, 2019","Jan 09, 2019",,ebook,view,/book/show/38122679-how-not-to
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Reinvention of Jinx Howell        (A Pine Bluff Novel, #5)","Cain, Nancee*",,,,268        pp,4.61,46,unknown,"Feb 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 06, 2019","Feb 02, 2019","Jan 06, 2019",,ebook,view,/book/show/43307239-the-reinvention-of-jinx-howell
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Time for Lullabies        (No Brides Club #2),"Logan, Sydney*",,,B07M6HSZFV,181        pp,4.48,282,"Jan 11, 2019","Jan 11, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’ve long been a fan of Sydney Logan’s novels. Over the years, she has become of one my automatic one-click authors and, as a result, my expectations I’ve long been a fan of Sydney Logan’s novels. Over the years, she has become of one my automatic one-click authors and, as a result, my expectations run high with each new release. As a writer, Sydney is a master of sweet romance. Whether her stories feature characters in their twenties, searching for their place in the world, or whether they spotlight the highs and lows of adolescent first love, Sydney’s talent never fails to captivate this middle-aged wife and mom. Simply put, Sydney makes romance appear effortless to her readers, so I’m more than happy to recommend her books to adults and teens alike, confident that both will connect with her stories.No Time For Lullabies is the second book in The No Brides Club, a series of six novels, each written by individual authors. The series centers on a group of six strong, independent women who have all sworn off marriage. This installment specifically focuses on Melody Mitchell, an award winning songwriter living in New York City. Her professional success is a contradiction to her personal life. Years earlier, Melody fled her small town home and her first love after suffering disgrace as a teenager. She’s managed to avoid reconnecting with her past ever since until her the sudden, tragic death of her cousin.When Melody returns home to attend the funeral, she is shocked to discover that she has been named guardian of her cousin’s infant daughter. Unable to duck in and duck right back out, she must remain in town until the matter is resolved. It doesn’t take long before she bumps into Dr. Brody Myers, the local pediatrician and Melody’s ex-boyfriend. On the surface it might appear that Brody has moved on from Melody, but he has never forgotten her, and he has remained an eligible bachelor.It doesn’t take long for sparks to fly again after Melody and Brody are reunited. Once the two move past the initial awkwardness, they fall back into their old friendship. But there are complications on both sides. Having already vowed never to marry and fully expecting to return to New York City, Melody struggles with her emotions and finally facing the consequences of her unresolved past. Meanwhile, Brody struggles with opening his heart back up to Melody, worried that she’ll only break it all over again. This dynamic between Melody and Brody is a perfect showcase of Sydney Logan’s skill as a storyteller. Within the pages of this book, I was caught up in the sweetness of the second chance romance. I admired Melody for her maturity when she was blindsided with the prospect of unexpected motherhood. I respected Brody not only for his professionalism as a doctor, but also for his empathy. Rather than holding on to heartbreak and anger, Brody understands Melody’s predicament and offers his support. But overall, I was moved by the theme of unconditional love that rose to the surface in the wake of an unthinkable tragedy. No Time For Lullabies is an unputdownable novel that runs the full spectrum of emotion and one that I enthusiastically recommend. ...more",Notes are private!,0,1,1,"Jan 05, 2019","Jan 06, 2019","Jan 05, 2019",,Kindle Edition,view (with text),/book/show/43267173-no-time-for-lullabies
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,King Me,"Vining, Season*",1792116675,9781792116674,1792116675,305        pp,4.41,69,unknown,"Jan 29, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Season Vining is an author I’ve been familiar with for quite a while, but never had the opportunity to read. I’d always heard good things about her anSeason Vining is an author I’ve been familiar with for quite a while, but never had the opportunity to read. I’d always heard good things about her and her novels, so when I was offered a chance to read an ARC of King Me, I said yes without hesitation.As a stand alone novel, it turns out the King Me is a great place to dive into Season’s catalog. The story centers on Delaney Mills, a graduate student desperate to escape her tragic past in Chicago. She relocates to New Orleans, throwing herself into the research deep end of her thesis focus – modern day Voodoo. Her guide on this supernatural journey is Valentine King, a local whose family roots are firmly planted in the mysterious religion.Delaney is the quintessential Yankee. She’s a loner, she’s always overdressed for the Louisiana heat, and casual country music references go right over her head. So it comes as no surprise when she must rely on King to introduce her into the close knit community of VooDoo spiritual leaders. Delany’s goal is to publish a dissertation about the importance of the subculture of VooDoo in modern day New Orleans. Instead, Delaney and King find themselves swept up into a decades old mystery surrounding a local fringe group known as the Bondye Saints. The more they dig into the seedy activities of the group, the closer they become.For me, there were several refreshing elements to King Me. True to the New Orleans setting, several of the characters are African American, including the hero Valentine King. Readers looking for diversity in their fictional characters will be pleased with King’s intelligence and commitment to his family, his heritage, and to his new friend, Delaney. Delaney is a strong and complex female lead. She spends much of this novel haunted by her past, reluctant to share her secrets with anyone while wholly determined to unearth the secrets of the VooDoo community she is studying. And finally, there is the city of New Orleans as the setting. Its neighborhoods and residents are described in extraordinary detail within the page of King Me, adding an extra layer of enjoyment to the story.In addition to King Me, Season Vining has published 4 other novels with another one on the way. If you’re looking for a new author to invest in and especially one that adds a bit of supernatural suspense into your reads, I happily recommend her....more",Notes are private!,0,2,1,"Dec 27, 2018","Jan 05, 2019","Dec 27, 2018",,Paperback,view (with text),/book/show/43190887-king-me
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Burning for Autumn        (Police and Fire: Operation Alpha; On Call #1),"Barker, Freya*",,,,unknown,4.38,"1,369","Jan 08, 2019","Jan 08, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’ll admit upfront that I haven’t read a wide range of romantic suspense books that spotlight first responders, but Freya Barker has a real gift for wI’ll admit upfront that I haven’t read a wide range of romantic suspense books that spotlight first responders, but Freya Barker has a real gift for writing them. Last year, she introduced me to interim Chief of Police, Keith Blackfoot, in Cabin 12. So, when I was offered a chance to read his story in Burning for Autumn, I said yes without hesitation. He’s a perfect hero for this novel and I was easily won over by his intelligence, good looks, passion, and sense of humor.He meets his match in Autumn McCoy, a gifted physician who has dedicated her career to treating burn victims. Autumn and Keith are both single and content to focus on their careers. Even so, when they meet casually at a local hangout, there is an instant attraction. Autumn finds Keith dark and brooding yet smooth. Keith finds her sexy and feisty yet confusing. Her body language and demeanor communicate that she doesn’t want anyone getting too close. Naturally, that only deepens the mystery for a skilled detective. After a shared drink and some brief flirting, the two part without much to show for it. But fate intervenes, when mutual friends bring them back together for a dinner date and the two give in to their desire. The budding romance is disrupted, however, when a serial arsonist terrorizes the community and targets Autumn in the process. Keith is consumed by the case both professionally and personally, determined to capture a dangerous criminal before the unthinkable occurs.Burning for Autumn is part of the Police and Fire: Operation Alpha Fan-Fiction world. As a Twilight FF alum, I was tickled to see that Freya wrote this story using one or more of Susan Stoker’s characters, and with the enthusiastic support of Stoker herself. And although I’m personally unfamiliar with Stoker’s works, I had no trouble being swept away by the story. For me, there are several refreshing elements when it comes to reading Freya Barker’s novels. I love that Freya prominently features a compelling and diverse set of characters, including a Native American hero and Hispanic professionals. Readers looking for diversity in their fiction will be pleased with the complexity of these well-crafted individuals. Additionally, Keith and Autumn are mature adults – both in their forties. Given the combined stressors of their respective careers along with unresolved personal issues, it’s refreshing to watch how these wiser characters deal with the strife hurled at them. I also enjoyed the suspense of the unfolding mystery at the center of this novel. The plot was well-paced, the tension built to a fever pitch, and the action was well written, resulting in my first 5 star read of 2019. ...more",Notes are private!,0,2,1,"Dec 09, 2018","Dec 23, 2018","Dec 09, 2018",,ebook,view (with text),/book/show/42791491-burning-for-autumn
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fixing Him        (Fixing Series, #2)","Elaine, Miranda*",,,,unknown,4.26,355,unknown,"Dec 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In my opinion, writing romantic comedy is difficult. So, I when I discover an author who presents comedy organically and effortlessly, I’ll add them tIn my opinion, writing romantic comedy is difficult. So, I when I discover an author who presents comedy organically and effortlessly, I’ll add them to my favorites list. Last year, Miranda Elaine published her debut novel, Fixing Her, and when the book landed on my kindle radar, it brimmed with potential for a great summer read. By the time I finished, I’d laughed out loud several times, fanned myself more than once, nervously chewed on a fingernail or two and shed more than a few tears. Miranda Elaine has a true talent for making the reader feel everything her characters are going through, and so I was truly excited when she followed up her spectacular debut with Fixing Him.This novel centers on a young, free-spirited woman named Montana. Raised by parents who live a nomadic lifestyle, she’s grown up with a wealth of experiences. When her grandfather passes away, Montana’s fortune expands when she inherits his home in the wealthy community of Lakeside. Having just graduated from college, Montana decides to spend her summer fixing up the house, with her pet mini pig, Kermie, in tow. A socialite’s existence has never been her ambition, so her intentions are to sell the property once the remodel is complete and begin her life elsewhere.When Montana enlists the services of Kade Construction, Sam is selected as the foreman on the remodeling project. He’s hard-working and loyal, both in his profession and in his personal life. He’s an established man in his thirties, living a bachelor’s life, but his time and attention are mostly spent looking after others – his clients, his friends, and especially his father who has been battling health issues. What little free time Sam has, he spends working on his own modest home, hopeful he can convince his ailing father to eventually move in with him. When Montana and Sam meet face to face, there is an instant attraction. From the beginning, the flirting between the two is off the charts, but both are hesitant to act on their impulses. Montana knows her time in Lakeside is limited, and Sam is wary of seducing a much younger woman who is also a client. But the temptation proves impossible to resist. So, Montana and Sam reach a compromise. They decide to indulge themselves for the summer with the understanding that there are no strings attached. When the project is complete, their time will be up.As I mentioned at the beginning of my , Miranda Elaine has that special ability to make a reader experience a wide range of emotions. She excels in creating fully-realized characters you can’t help but fall in love with. Sam and Montana are a perfect duo – caring, smart, funny, and sexy as hell. When the inevitable complications of their friends with benefits agreement kicked in, it was refreshing to read how these two uniquely navigated their emotions and insecurities. Even Montana’s pet pig shines in this book. Kermie is the ultimate scene stealer, so much so that I informed my husband I’m now considering getting my own mini pig!Fixing Him was the perfect follow up from this author, and I’m eagerly awaiting the release of Miranda Elaine’s next book in this series. Five enthusiastic stars from me. ...more",Notes are private!,0,2,1,"Nov 28, 2018","Nov 28, 2018","Nov 28, 2018",,,view (with text),/book/show/40770600-fixing-him
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fraud,"Stephens, R.C.*",,9780995349988,,unknown,4.09,254,unknown,"Dec 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fraud is the second book by RC Stephens that I’ve read this year, the first being Big Stick, a hockey romance. With Fraud, I was treated to a psycholoFraud is the second book by RC Stephens that I’ve read this year, the first being Big Stick, a hockey romance. With Fraud, I was treated to a psychological thriller which on its own is enough to show a wide range of storytelling by the author.This is the story of Natalia Gomez, a young woman who seemingly has it all. She’s married and a mom, living near her family in Florida. Although times have been a bit rough financially, she’s always believed that her relationship with her husband, Mark, has been a solid one. Until one day, it isn’t. When Mark returns home after visiting his family in California, something dramatic has changed. He distances himself from both his wife and child. Natalia is in a state of understandable upset and confusion when she crosses paths with her best friend’s cousin, Hayes Taylor.Hayes is eye candy distraction supreme. He’s from the UK, recently discharged from the British Navy, and now studying in New York City. He considerably younger than Natalia, unattached, and shares Natalia’s love of the water. While getting to know one another better at a beach outing, a forbidden attraction quickly develops between the two. This initially had me on edge, but it is also clear early on that both characters refrain from acting upon their primal impulses. The rest of the book takes place not over a period of days, weeks, or months, but over a span of years. We watch as Hayes and Natalia float in and out of each other’s lives. Both are committed to pursuing their own dreams, even so the two often wonder about how the other is doing. As Natalia’s marriage continues to deteriorate, the reader is left to wonder how long she and Hayes can withhold their mutual affection. To reveal much more about the plot would reveal spoilers that are best left unshared.For me, there were several surprises within the pages of Fraud. The second half of the book took many surprising twists and turns, and while some of my suspicions were confirmed there were several more that I didn’t see coming at all. Even though I was initially wary of Hayes and the toll his presence could take on Natalia, I stuck with the novel and was ultimately glad when I saw what fate had in store for everyone. An enjoyable 4 star read....more",Notes are private!,0,4,1,"Nov 12, 2018","Nov 26, 2018","Nov 12, 2018",,ebook,view (with text),/book/show/41750020-fraud
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In Her Space        (Stars Duet, #2)","Knight, Amie*",,,B07JXZ4HYF,237        pp,4.20,"1,374","Nov 15, 2018","Nov 15, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Earlier this month, I read and ed the first book of this duet, Beneath His Stars. The story of star-crossed lovers, Adam and Livingston, drew meEarlier this month, I read and ed the first book of this duet, Beneath His Stars. The story of star-crossed lovers, Adam and Livingston, drew me right in and I was intrigued to read more. After receiving a small glimpse of the second book, In Her Space, I was especially curious about the course Adam’s life would take.Beneath His Stars is the story of Adam Nova and Livingston Montgomery, two young people from two different worlds connected by a bridge. Adam lives in Madison, a place overrun with “homelessness, prostitution, and drugs” while Liv resides on an island just off the coast in the town of Saint Ashley, where life is more than comfortable. It is privileged. As they fall for one another, both Liv and Adam are aware of the odds. Both are intelligent and thoughtful characters, vowing that no one and nothing will interfere with their love. It is them against the world, and the world is full of characters who are determined to break them apart.Adam’s greatest enemy, the local sheriff, and Liv’s stepmother have teamed up to separate the young couple with devastating results. The two are driven apart for a decade, with Adam spending several years in prison and Liv shipped away to finish school. When their early attempts to reunite are also thwarted, Liv and Adam move on with their lives, each believing that the other has spurned their love.But even so, the magnetic pull between these two is undeniable. After college, Liv has returned to work at the planetarium that was such an important influence in Adam’s life. Rather than moving back to her luxurious childhood home, she chooses to live in Madison, sharing a modest apartment with Adam’s former best friend, Raven. Meanwhile, Adam has spent the past decade making a success of himself. When he returns home, hellbent on seeking revenge, he deliberately moves into one of the biggest homes on the elite island of Saint Ashley. Adam is hardworking, and determined to confront those who did their best to ruin his life. Consumed by guilt for what happened to Adam, Liv now concentrates her efforts on helping others in Madison overcome their socioeconomic obstacles.It is inevitable that Adam and Liv will cross paths, and when they do, neither is sure how best to move forward. There is an abundance of awkward tension as these two are consumed by the lingering hold of first love. Liv is now less of a dreamer and more of a realist, trying her best to keep Adam at arm’s length. Adam quickly recognizes Liv’s instincts to retreat from him, but he is tenacious. What remains to be seen is if Adam and Liv can recapture the magic of their youth and rediscover their love for one another.In Her Space is a worthy conclusion to Adam and Livingston’s story. While I ultimately felt that more of my heart was invested in the first book of this duet, the second installment offered a compelling storyline. Adam and Liv have been through so much together, and through so much apart, that they couldn’t automatically fall back into each other’s arms. There was no returning to the wide eyed wonder of Beneath His Stars, but the author did a great job of bringing these two wounded souls back together. They have evolved into independent adults, each with their own goals and philosophies, so it was impossible not to ask “what if” these two hadn’t been ripped apart in their youth. However, I did finish this series with a sense of true satisfaction for Adam and Liv. A couple well worth spending your time with....more",Notes are private!,0,1,1,"Nov 05, 2018","Nov 12, 2018","Nov 05, 2018",,Kindle Edition,view (with text),/book/show/42515977-in-her-space
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Summer's Lease        (The Shakespeare Sisters, #1)","Elks, Carrie*",,,B073WCW9FH,372        pp,3.81,"2,128","Jul 13, 2017",2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 02, 2018","Nov 09, 2018","Nov 02, 2018",,Kindle Edition,view,/book/show/40274508-summer-s-lease
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Darkest Corners,"Jamesson, Sydney*",,,B07JMRF1PR,313        pp,4.31,132,"Nov 20, 2018","Nov 20, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fans of Sydney Jamesson will be in for a surprise with her new release. The Darkest Corners is every bit the psychological thriller the title implies,Fans of Sydney Jamesson will be in for a surprise with her new release. The Darkest Corners is every bit the psychological thriller the title implies, but rest assured there is also a fair dose of romance to balance out the angst. The story centers around Maxwell Grant, a fading star of the art world, whose life and work has been forever altered by the tragic death of his wife. He has spent years trying to eke out his life one day at a time, and begrudgingly agrees to teach a night school art class. Having closed himself off from the world, Max struggles to make a real connection with his new students. He’s tempted to walk away from it all, but hangs on for the sake of his young daughter, Poppy, who has been deprived of a normal childhood. When Poppy makes a fast friend in art student, Harriet Harper, Max can’t help but notice the warm and considerate woman.One night, Harriet leaves her journal behind in the classroom and Max is lured by the temptation to take it home. When he reads the pages, he learns the woman’s deepest secrets. Max finds himself distracted from the woes of his own life by becoming obsessed with Harriet’s troubled past. Desperate to connect with another soul and determined to find out all he can about his new friend, Max inadvertently draws the wrong kind of attention to himself, Harriet, and Poppy.The mystery and story arc of The Darkest Corners is well-constructed and written, with many surprising twists and turns. I quickly found myself drawn into Max and Harriet’s stories. Although the novel contains plenty of dark moments, I was constantly filled with the hope that Max would find the happiness that had eluded him.I admired many aspects of this story. All of the characters were richly drawn and complex. Some of my favorite moments took place between Max and his daughter, Poppy, especially after he recommits himself to becoming a more present father to his smart and bubbly preschooler. The cast of secondary characters add an intriguing weight to the novel and enrich the overall plot. I was reading several books along with The Darkest Corners and found myself thinking about this story more than the others. This is a great read for those who enjoy suspense, and I gladly recommend this book to anyone looking for a bit of excitement in their next read....more",Notes are private!,0,2,1,"Oct 23, 2018","Oct 28, 2018","Oct 21, 2018",,Kindle Edition,view (with text),/book/show/37975988-the-darkest-corners
