,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Brian's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"At Swim, Two Boys","O'Neill, Jamie",0743222954,9780743222952,0743222954,562        pp,4.10,"9,278","Sep 01, 2001","Mar 04, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Friend of the heart. There was something surely devotional about it, something might be holy even.”With “At Swim Two Boys” Jamie O’Neil has written w“Friend of the heart. There was something surely devotional about it, something might be holy even.”With “At Swim Two Boys” Jamie O’Neil has written with an aching accuracy of the inklings of an emotion that one feels is forbidden. This novel really examines how friends begin to feel love and then progress to the physical stage of exploring it. It is a novel that will slam the reader with its human truths and depth of feeling. First off, this is a very Irish novel. The text abounds with Irish language, cadences of speech, colloquialisms, and even historical references that might at times muddle the water for readers. You will fall into the speech patterns, and you can look up the historical references. Don’t let that dissuade you from reading this book.This text has an ensemble cast and I won’t rehash plot points, other than to say that the cast of characters, many of them very well rendered, swirl around two teenage boys who are gay (and coming into an understanding of that difference). And all of this is set in the midst of the tumultuous years 1915 & 1916 in Ireland. It culminates with the ill-fated “Easter Uprising” of 1916.I am going to briefly explore a couple of highlights for me.Consider this paragraph; “Yes, there was something altogether tantalizing about truth. One burnt to tell it, for it to be known. Dreaded it, too, that someone else should say it, their saying it making it true, the truth true, unalterable. He thought of that phrase from Wilde: “’What one has done in the secret chamber one has some day to cry on the housetop.’ Wilde had meant in confession. Was it conceivable to cry out with pride? When asked was there a flaw in his character, he replied that he did not think it a flaw.”Besides being awesomely written I was struck by the character who utters it, MacMurrough. A gay man, who was imprisoned for a while for “gross indecency”. O’Neil creates in this character someone exploring the idea of pride and no shame for what one is at a time when it was considered a flaw. And more brilliantly he does so in a manner that stays true to the time period and not told of in the language and moral thought of our own time. As the character of MacMurrough develops he goes from a predatory selfish man to one who sees that his hope lies in the future, that the world will be better and he can take the steps to make it so. He goes so far as to aid and protect two young men despite the fact that he is in love with one of them himself. At one point he realizes, “And yet he could think of nothing more grand than helping this boy to happiness.” His efforts with these young men and making way for a better time to come is quite touching. I was not expecting his character to take this route.Mr. O’Neil brilliantly captures that ache for human connection (familial, platonic & romantic) that we all crave. At times the text stops you cold while reading. Simple lines, but true true true to the human heart. “Yes, I had known him all my life-and then we met.” and “But I love him. I’m sure of that now. And he’s my country.” Lines like this just sneak into your head and heart and hold on for a while.The novel also has humor. I chuckled when a teenage boy is told in confession that masturbation is a sin. His fury at the Church for waiting until he was 15 and “confirmed in this sin” to tell him is just clever. Mr. Mack (The father of one of the novel’s protagonists) also provides humorous content. He is a bit of a fool but a good all-around person. I adored him. He is the type of person who makes the world a good place, despite being a flawed individual.When I read this paragraph I was stopped by its simple truth. It captures one of those things in life that make us feel complete at times.""I’m just thinking that would be pleasant. To be reading, say, out of a book, and you come up and touch me-my neck, say, or my knee-and I’d carry on reading, I might let a smile, no more, wouldn’t lose my place on the page. It would be pleasant to come to that. We’d come so close, do you see, that I wouldn’t be surprised out of myself every time you touched.”Goodness that is a powerful sentiment! And a better one that expresses the joy and truth of a long term relationship I am not sure I have come across. This novel has more than a few such moments.I was involved with this book. With the language, with the sense of place, with the lovely and painfully real characters. Simply put, it moved me....more",Notes are private!,0,96,1,"Aug 12, 2019",Sep 2019,"Aug 12, 2019",,Paperback,view (with text),/book/show/96200.At_Swim_Two_Boys
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing Like the Sun,"Burgess, Anthony",0393346404,9780393346404,0393346404,284        pp,3.78,"1,253",1964,"Aug 05, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“For love is one word but many things.”Anthony Burgess has written a clever book in “Nothing Like that Sun, a novel that imagines Shakespeare’s love l“For love is one word but many things.”Anthony Burgess has written a clever book in “Nothing Like that Sun, a novel that imagines Shakespeare’s love life during his teens and his early years as a young actor and playwright in London. This novel is a wordy, at times poetical, text and one that can require your focus to truly appreciate it. The initial reading is slow going and a little confusing due to Mr. Burgess’ style and word usage. It is not a novel that is easily penetrated (pun totally in line with the spirit of this text) but then you start working with the style and language and you and the book adapt to each other and the experience flows better.The text goes from the late 1570s to 1599 (the year Shakespeare’s writing went to a whole other level). A great pleasure in the book are the numerous cleverly inserted allusions to Shakespeare’s work, the Bible, and other writers and writings of the period. They abound in this text, and it is a small joy in and of itself when you catch them.Mr. Burgess imagines in the book that once Shakespeare moves to London and starts writing that he gets caught up in a love triangle of sorts between the Earl of Southampton (often thought to be the young man addressed in the Sonnets) and an African woman. He gets the impetus for this idea from the Sonnets which are divided between those addressed to a young man and a “dark lady”. It is a clever device and works well, especially for those who have read the sonnets. You will catch quite a few references in this bit.Other highlights include a chapter where a young Will writes his first sonnet off the cuff while at the family dinner table. It is a great moment depicting the igniting of artistic impulse. Also fun is the depiction of Will and his wife Anne Hathaway’s early sex life. It is the stuff of Elizabethan kink.As I finished reading “Nothing Like the Sun” I felt it was very Ecclesiastical in nature as the text constantly made me think of that book’s injunction that “all is vanity.” As I read the novel’s epilogue I am not sure that I “get” it, but I think that biblical verse influenced the themes of this text greatly.Mr. Burgess’s style can make for dense reading, but I enjoyed this story. Those who love Shakespeare, and/or artful renderings of sex, lust, unselfish love and all those conflicting pulls of the heart that make us so wonderfully human will enjoy this book....more",Notes are private!,0,37,1,"Aug 06, 2019","Aug 11, 2019","Aug 06, 2019",,Paperback,view (with text),/book/show/16241209-nothing-like-the-sun
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jester Leaps In        (Fools' Guild, #2)","Gordon, Alan",0312979002,9780312979003,0312979002,291        pp,4.12,585,2000,"Feb 18, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Make a pact with the Devil, and before you know it you’re working for him.”The story in “Jester Leaps In” is flimsy with not much to it, but it is a “Make a pact with the Devil, and before you know it you’re working for him.”The story in “Jester Leaps In” is flimsy with not much to it, but it is a simple and pleasant read. A nice diversion. This text is the second in Alan Gordon’s ‘Medieval Mystery’ series. It follows the adventures of Feste and his new wife Viola (loosely based on Shakespeare’s two characters from “Twelfth Night”) and it has some witty moments. I enjoy the series premise of the Fool’s Guild in medieval times being secret “defenders” of medieval decency. The Guild trains Fools to be the secret behind the scenes good guys and gals of the world. Think special ops with jokes.“Jester Leaps In” is a mystery set in medieval times and the period is its most distinguishing feature and that works fine. This text is set in Constantinople and Mr. Gordon uses a lot of unnecessarily complicated character names which gets a little confusing and a lot annoying. This is not history, you don’t have to give a bunch of characters 15 letter Byzantine names. Just call them Simon, and Alexandria or something. It will work out.But the text does have some humor, is fast paced and boast some really nice lines. An example, “The confinement of the body is not nearly as grievous as the confinement of the mind.”I finished this book about a week ago, and I am already having trouble recalling a lot of it, and that is okay. These are books of the moment- a fun story, decently written. At some point I will probably pick, up book # 3 in the series.(maybe 2.5 stars)...more",Notes are private!,0,20,1,"Jul 31, 2019","Aug 04, 2019","Jul 31, 2019",,Paperback,view (with text),/book/show/286343.Jester_Leaps_In
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,History of Wolves,"Fridlund, Emily",0802125875,9780802125873,0802125875,288        pp,3.41,"28,162","Jan 03, 2017","Jan 03, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“I mean, you have to ask yourself, from the beginning, what do you think you know?”I must have read a  somewhere that intrigued me enough to put“I mean, you have to ask yourself, from the beginning, what do you think you know?”I must have read a  somewhere that intrigued me enough to put “History of Wolves” on my “to read” pile. Emily Fridlund is a talented writer, and I don’t regret reading this book, but the story just did not intrigue me. The text was a decent read but I have no desire to revisit or pick Fridlund’s work up again.In short, I don’t know what this book was about. There are lots of possibilities presented, some of them really interesting, but I feel like none were fully developed. As a result the novel feels like a slow read, although it wasn’t.As mentioned, Ms. Fridlund is a talented writer, and the text presents lots of moments that are worthy of taking some time to digest. Here are just two examples:“Of course, things always seem impressive when you’re a little kid. That’s one of the reasons I don’t really want to go back. I mean, who wants to ruin one of those things you like thinking about the most? Who gives that up on purpose?”“What’s the difference between what you want to believe and what you do?” … “And what’s the difference between what you think and what you end up doing?”The strength of “History of Wolves” is the truthful rendering of one’s intellectual, private, and subconscious experiences. That is no easy task and Fridlund does that well. But it does not make for a good story....more",Notes are private!,0,38,1,"Jul 24, 2019","Jul 30, 2019","Jul 24, 2019",,Hardcover,view (with text),/book/show/30183198-history-of-wolves
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Defector        (Gabriel Allon, #9)","Silva, Daniel",0399155686,9780399155680,0399155686,480        pp,4.32,"33,795","Jul 21, 2009","Jul 21, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“History can be a dangerous thing.”“The Defector” is book number 9 in Mr. Silva’s Gabriel Allon series and it follows right on the heels of its predec“History can be a dangerous thing.”“The Defector” is book number 9 in Mr. Silva’s Gabriel Allon series and it follows right on the heels of its predecessor, “Moscow Rules”, so really this text is just an extenuation of that story.“The Defector” reads like a conventional thriller (I think Mr. Silva usually rises above that genre) and this book is not as good as earlier books in the series, some of which had some real genre busting moments. This novel fills out the genre’s clichés and then some.An issue I had with the text is that Silva repeats himself a lot in this book and I never saw the point. He constantly keeps coming back to the same tropes and as a result, the novel felt even more clichéd.A plus is that just like the previous novel, Silva goes after the totalitarian antics of Russia’s “elected” prime minister (dictator) Vladimir Putin. This book was published in 2009 and yet 10 years later Putin still holds Russia in his iron grip. At one point in the story a character muses, “Russians had never known true democracy. And, in all likelihood, they never would.” It is a sobering thought and one that clearly disturbs Silva.In the acknowledgements, Mr. Silva admits to struggling to meet his deadline with this book. I think that struggle is clearly evident in the quality of the novel’s last 20 or so pages.I read “The Defector” in an airport and on a plane. It is perfect for that purpose. I will continue with the series (as of today I am at # 10 of 18). However, I hope the series gets back to form soon.“Their government was like a charming rouge-good at making promises, not so good at keeping them.” (what a character says about the Italian government)...more",Notes are private!,0,23,1,"Jul 17, 2019","Jul 23, 2019","Jul 17, 2019",,Hardcover,view (with text),/book/show/5739373-the-defector
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Millionaire and the Bard: Henry Folger's Obsessive Hunt for Shakespeare's First Folio,"Mays, Andrea*",1439118256,9781439118252,1439118256,368        pp,3.93,920,"May 12, 2015","Apr 05, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Knowledge was the source of his power.” “The Millionaire and the Bard is a book that was tailor made for someone like me. Someone who loves history, “Knowledge was the source of his power.” “The Millionaire and the Bard is a book that was tailor made for someone like me. Someone who loves history, libraries, and Shakespeare. The text’s subtitle aptly sums up what the focus of the book is, “Henry Folger’s Obsessive Hunt for Shakespeare’s First Folio”. The book has three major focuses-# 1-The creation of the First Folio of the collected works of William Shakespeare in the early 1620s, and the history of that publication and its effect on western literature and civilization. Andrea Mays (the author) examines all aspects of this event, from the gathering of plays to include, to the printing process, subsequent editions, etc. I found it very interesting. I have read other books on the First Folio, but this text follows a concise, yet informative pattern.#2- The collecting habits and thrills of Henry Clay Folger. We get some biographical info that is pertinent to the book’s point and then Mays focuses on some of the more sensational moments of Folger’s collecting career to keep our attention. At times, it is almost edge of your seat reading. No joke.# 3- The book’s last section deals with the building of the Folger Shakespeare Library in Washington DC, and what the Folger collection became. The fact that this collection is still together and survived the life of its collector as a complete unit is in itself amazing. The Folger Library houses the single largest collection of First Folios in the world, and that is just a part of the astonishing items it contains.Andrea Mays is an economist by training and I greatly appreciated the sentiment that she expresses in the book, “Henry Folger was a brilliant, ethical American businessman. He was an unapologetic industrialist. And the Folger Shakespeare Library is a triumph of American capitalism and philanthropy.” I applaud Ms. Mays’ defense of capitalism because it makes places like the Folger Library possible.By a stroke of luck, I was in DC right after finishing this book, and although I had been to the Folger Library before, having read this text I found this time to be an even richer experience. I highly recommend reading it before a visit to the library.Mr. Folger made sure that the following (by Shakespeare) was engraved above the main hall of the Folger Library to greet visitors, “I shower a welcome on ye. Welcome all.” His life and his gift to the world made such a welcome possible. I greatly value “The Millionaire and the Bard” because it preserves an important story that lovers of Shakespeare, the world over, need to remember.I cannot sum it up better than Mays- “Time has performed many conjuring tricks, but few so fantastic as the making of the First Folio, and the making of the great library that preserves it.”A postscript: Ms. Mays includes a short & informative ""Notes on Sources"" in this text that will add to your ""to read pile"". I found it interesting and it has lead me to some related reading I was not aware of, or had previously considered....more",Notes are private!,0,37,1,"Jul 09, 2019","Jul 17, 2019","Jul 09, 2019",,Paperback,view (with text),/book/show/25814419-the-millionaire-and-the-bard
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Camino Island        (Camino Island, #1)","Grisham, John*",0385543026,9780385543026,0385543026,290        pp,3.80,"131,617","Jun 06, 2017","Jun 06, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“All trails become dead ends.”“Camino Island” is the first John Grisham I have read in a long while. With its focus on rare books, valuable manuscript“All trails become dead ends.”“Camino Island” is the first John Grisham I have read in a long while. With its focus on rare books, valuable manuscripts, cool bookstores, and expensive first editions of famous texts, this novel is a beach read for book lovers. If you don’t try to force it to be more than that you will enjoy it. If you try to make this text be more than it is capable of being, you will roll your eyes a lot. And that is your own fault.Grisham gives his story a sexy rogue of a criminal (the white collar, not dangerous to society kind) named Bruce Cable who is not a “bad” guy. You like him. He is erudite, charming, good in bed and he owns an awesome bookstore. I mean, come on! And (gasp) he gets away with the crime. And that’s not a spoiler by the way. It is obvious from the first chapter that this is that kind of book.The setup is that the original manuscripts for five of F. Scott Fitzgerald’s books are stolen from Princeton University (where they are housed) and off we go!The text features 8 chapters, each broken up into numerous sub chapters, which makes for quick reading. I laughed a little during the novel’s kinda bad chapter 7, which features a lot of extraneous stuff that a writer who did not have Mr. Grisham’s economic clout would never have gotten by an editor.“Camino Island”- sit in the sun with a chilled white wine and read. This novel was written for that purpose. It features a too tidy ending that is pure fiction. And with a book like this, that is the point!...more",Notes are private!,0,51,1,"Jul 05, 2019","Jul 08, 2019","Jul 05, 2019",,Hardcover,view (with text),/book/show/34121119-camino-island
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Hell Did This Happen?: The Election of 2016,"O'Rourke, P.J.",1611855225,9781611855227,1611855225,216        pp,3.44,"1,309","Mar 07, 2017","Mar 09, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“The elites fail and don’t suffer any consequences from their failures.” (2.5 stars)P.J. O’Rourke is one of America’s drollest political writers, and “The elites fail and don’t suffer any consequences from their failures.” (2.5 stars)P.J. O’Rourke is one of America’s drollest political writers, and he is a smart guy too. Mr. O’Rourke is indeed funny in “How the Hell Did This Happen? The Election of 2016”, but the text is just too bitter (and at times mean) for my tastes.This book seems to have been promoted as being anti-Trump, another conservative has seen the light and supports Mrs. Clinton, etc. It is not that at all. Mr. O’Rourke does not even remotely like Donald Trump, but he is equally brutal towards Hillary Clinton, Bernie Sanders and most of the Republican candidates in 2016. This book is anti-establishment, at least anti those who have risen to the top of the current American political system establishment. The text is really just a collection of writings, musings, columns etc. that the author wrote over the course of the 2016 presidential race. A highlight of the text are the 3 chapters called “What They Stand For, and Can We Stand It?” where O’Rourke examines the official platforms of the Clinton, Trump and Sanders tickets and excoriates all of them, especially Sanders. Also interesting and well done were the chapters “Our Higgledy-Piggledy Primary System and How It Higgles our Pigs” and the final chapter “The Revolt Against the Elites”. As mentioned, O‘Rourke can be very funny. I did laugh out loud at times and the text is one you can read at leisure. Hit a chapter, put it down and come back to it later when in the mood.I leave you with some quotes from the text that I appreciated in some form-“Individuals would never have killed Socrates. They had to become a mob first.”“Good things are made by free individuals in free association with other individuals. Notice that that’s how we make babies. Individual freedom is about bringing things together. Politics is about dividing things up. Elites would have us make babies by putting the woman on this side of the room and the man on that side of the room while the elites stand in the middle taxing the sperm and eggs.”“When are voters in both political parties going to realize that politics is a two-way street? The politician creates a powerful, huge, heavy and unstoppable Monster Truck of a government. Then supporters of that politician become shocked and weepy when another politician, whom they detest, gets behind the wheel, turns the truck around, and runs them over.”“But politics is not the art of being-let alone doing-good.”“Consistency is not a hallmark of American politics, but exceptions are made when the constant is stupidity.”...more",Notes are private!,0,31,1,"Jul 04, 2019","Jul 09, 2019","Jul 04, 2019",,Paperback,view (with text),/book/show/35056538-how-the-hell-did-this-happen
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Henry VIII,"Shakespeare, William",0140714758,9780140714753,0140714758,126        pp,3.50,"9,090",1613,"Aug 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“O, how wretched is that poor man that hangs on princes’ favors!”There is a lot of telling about things in “Henry VIII”, almost no showing, with just “O, how wretched is that poor man that hangs on princes’ favors!”There is a lot of telling about things in “Henry VIII”, almost no showing, with just a few exceptions. The action happens offstage, we just get to hear about it in some exquisite language. Writer and scholar Harold Bloom has said that “Henry VIII” is a “better dramatic poem than a play” and he may be right. But whatever you call it, I enjoyed it.I gave ""Henry VIII” a 3 star rating compared to other Shakespeare, not to literature as a whole. The Bard is in a class of his own.In this edition the Introduction by Jonathan Crewe focuses on defending the play as worthy of Shakespeare. It is worth reading. Ironically, in this text Henry VIII is the least interesting character in the play. The text has some wonderful flashes, and three supporting characters get the play’s best moments and language.The first such instant is Act 2:1, the downfall of Buckingham, who as he is condemned to death for treason speaks some beautiful poetry. In Act 3:2 we get Cardinal Wolsey’s downfall and once again Shakespeare imbues an undeserving character with a moment of redemption and wonderful pathos at the scene of their decline and fall.The lesson in this, Will Shakespeare can write one heck of an awesome farewell/final moment.Act 2:4 and Act 3:1 are the Queen Katherine show. I really loved what she says and does in these scenes. Shakespeare has given her some of the greatest lines this text offers.And “Henry VIII” even boasts some ribald Shakespeare as there is a delightful scene (Act 2:3) where Anne Boleyn and an old woman share a discussion filled with bawdy sexual innuendo, subtext, and just plain human truth that is an example of the reason I love Will!Unfortunately, the last Act of this play is the weakest, by far. The text ends on a whimper and that greatly detracts from it. Hey, it happens. I enjoyed what preceded it enough to make up for it.The Pelican editions of Shakespeare contain some simple yet informative essays, “Theatrical World” & “The Texts of Shakespeare” that preface every play in this Pelican series. They are worth a read.As for the Pelican Shakespeare series, they are one of my two favorite editions since the scholarly research is usually top notch and the editions themselves look good as an aesthetic unit. It looks and feels like a play and this compliments the text's contents admirably. The Pelican series was recently reedited and has the latest scholarship on Shakespeare and his time period. Well priced and well worth it....more",Notes are private!,0,31,1,"Jun 30, 2019","Jul 07, 2019","Jun 30, 2019",,Paperback,view (with text),/book/show/10112.Henry_VIII
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Have Always Lived in the Castle,"Jackson, Shirley",0143039970,9780143039976,0143039970,160        pp,3.94,"226,989","Sep 21, 1962","Oct 31, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“A good breakfast in charming company on a beautiful day; what more could I ask?”Boy do the characters in this novel get under your skin! And I think “A good breakfast in charming company on a beautiful day; what more could I ask?”Boy do the characters in this novel get under your skin! And I think that is just what Shirley Jackson intended. Ms. Jackson was a very good writer, but I can only take her in small doses. She gets to me.I know there is a school of thought that says to read this book and interpret it on a metaphorical level, and I get that. However, I did not read it in that manner. I don’t feel like I lost any enjoyment of the text as a result.The introduction in this edition by novelist Jonathan Letham is a bit pretentious and tries too hard. It also contains spoilers. A friend warned me not to read it until after I had read the novel. I am glad I heeded the warning, but I did not need to go back after finishing and check it out. My good deed is advising you to skip it all together.The first paragraph of this Gothic novel is just astounding writing. It is concise, creates a “voice” for the novel’s protagonist, and is vivid. It sets up the main character perfectly. You know who you are dealing with and what you are in for once you have read it.The setup of “We Have Always Lived in the Castle” is that the surviving members of a wealthy family have set themselves apart from the local village, for reasons that the novel reveals. This dark tale then explores how that affects the isolated, and how community reacts to rumor and being ignored by those it feels obligated to gossip about.I read this text in one day (it is a short book) and I think being submerged in this weird little world for an extended period increased my enjoyment. It has all the makings for a nice afternoon: a narrator who is unreliable, some unexplained family secrets and issues (which the author wisely never fully explains) humor, jealousy, greed, and best of all its focus on the oddities of human nature that we all have. Usually, most of us keep them in balance with the “sane” part of ourselves. However, once in a while it is fun to visit a world where that is not the case.“We Have Always Lived in the Castle” will give you such a visit....more",Notes are private!,0,96,1,"Jun 29, 2019","Jun 29, 2019","Jun 29, 2019",,Paperback,view (with text),/book/show/89724.We_Have_Always_Lived_in_the_Castle
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Life We Bury        (Joe Talbert, #1; Detective Max Rupert, #1)","Eskens, Allen*",1616149981,9781616149987,1616149981,303        pp,4.03,"117,480","Oct 14, 2014","Oct 14, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“I had never felt before a feeling so exquisite that it bordered on agony.”I read this book in a house overlooking a lake in the U.P. of Michigan. It “I had never felt before a feeling so exquisite that it bordered on agony.”I read this book in a house overlooking a lake in the U.P. of Michigan. It is perfect for that. Had it been winter, it would have been even better.The setup is classic suspense; a man who committed a heinous crime 30 years ago is dying. He is given medical parole and by accident a college student who has to write a “biography” for a class assignment stumbles into his path. And guess what? The old guy claims he is innocent. Although he has some skeletons in his closet of another nature. And guess what? Our protagonist, ole college student Joe (who has his own baggage) set outs to prove the truth once and for all. And guess what? Ole college Joe has a crush on the girl who lives in the next apartment. And guess what? I’m not telling the rest.“The Life We Bury” is not great literature, but it is a good book. With some glaring exceptions it is decently written, it is paced well, and I read it at a quick clip. The story will keep you engaged, the chapters are short and all in all I have no complaints.The last 15 pages are cheap and too tidy, but this is a debut novel. And to be honest, I wanted a tidy ending. The author has time to work on more realistic endings.I enjoyed the read. I’ll never complain about that....more",Notes are private!,0,44,1,"Jun 27, 2019","Jun 29, 2019","Jun 27, 2019",,Paperback,view (with text),/book/show/20758175-the-life-we-bury
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vinegar Girl,"Tyler, Anne*",1781090181,9781781090183,1781090181,240        pp,3.39,"37,877",Jun 2016,"Jun 16, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“The unsatisfying thing about practicing restraint was that nobody knew you were practicing it.”“Vinegar Girl” is the third book in the Hogarth Shakes“The unsatisfying thing about practicing restraint was that nobody knew you were practicing it.”“Vinegar Girl” is the third book in the Hogarth Shakespeare series that I have read. The Hogarth project sees “Shakespeare’s works retold by bestselling novelists of today.” This text sees Anne Tyler taking a stab at “Taming of the Shrew”. Except she does not take a stab at it. The story is weak and tenuously connected to “Taming of the Shrew” There are maybe 3 direct correlations, but this text is not a “retelling”, not even close.I’ll start with the positives…Tyler is good at writing people, everyday normal people. That is the best aspect of the book. Little actions that characters take make them so human and real. Anne Tyler’s writing can be like a really good actor who gives dimension to a role by finding a realistic human physicality. I enjoyed the characterization of Kate Battista, the protagonist. She is a simple character with a subtle complexity and thought life that makes her full. Ms. Tyler captures well the person behind Kate’s public mask.“Vinegar Girl” is an easy read, but it is also a slight read. It is just not an interesting text, and if it were not part of Hogarth Shakespeare project I am not sure it would have been published. It has no depth.I have read three of the books in the Hogarth Shakespeare retelling series and none have been great. I am beginning to get a little worried about the efficacy of this project. This one is a miss....more",Notes are private!,0,43,1,"Jun 20, 2019","Jun 25, 2019","Jun 20, 2019",,Hardcover,view (with text),/book/show/26210464-vinegar-girl
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bookman's Tale,"Lovett, Charlie*",0143125389,9780143125389,0143125389,368        pp,3.76,"17,876","Jan 01, 2013","May 27, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“But sometimes you’re just going to have to let me hurt.” (2.5 stars)The premise to “The Bookman’s Tale” was intriguing. The execution of that premise“But sometimes you’re just going to have to let me hurt.” (2.5 stars)The premise to “The Bookman’s Tale” was intriguing. The execution of that premise was quite average. The novel is a beach read for bibliophiles, rare book lovers, or those who like Shakespeare related stories that expand and imagine the world of the Bard. Full disclosure, I am one of those readers.First off, I do appreciate the fact that the action of the text is motivated by a character who is able to prove definitively that Shakespeare wrote Shakespeare. I have no time for the conspiracy theorists who deny Shakespeare’s talent. Therefore, the author, Charlie Lovett, gets points from me for that.This is a not a great book. However, I read it quickly and the story kept me entertained, despite the occasional eye rolls that it produced in me. Most of the eye rolling was a result of the insipid love story that sets the novel up. Mr. Lovett writes flat one-dimensional characters, without exception.As mentioned, “The Bookman’s Tale” is a beach read for people with the above-mentioned interests. Nothing wrong with that....more",Notes are private!,0,24,1,"Jun 16, 2019","Jun 19, 2019","Jun 16, 2019",,Paperback,view (with text),/book/show/18667926-the-bookman-s-tale
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wild Ducks Flying Backward,"Robbins, Tom",0553383531,9780553383539,0553383531,272        pp,3.56,"6,651",2005,"Aug 29, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“No kiss is ever wasted, not even on the lottery ticket kissed for luck.”Having read most of Tom Robbins fiction, I was excited to pick up this short “No kiss is ever wasted, not even on the lottery ticket kissed for luck.”Having read most of Tom Robbins fiction, I was excited to pick up this short nonfiction collection. How does Robbins insanely original use of figurative language work with short nonfiction? Well, after reading “Wild Ducks Flying Backwards’ I can say that it (mostly) works.The text is broken into a highly original introduction and five sections. The first section, a collection of travel essays is enjoyable. Robbins’ gymnastic figures of speech used to describe nature is a good mix.I also enjoyed a quirky essay on Ray Kroc (McDonald’s founder) and a thoughtful piece on Joseph Campbell (the monomyth and archetypes).I loved the section, “Stories, Poems & Lyrics”. Unique and original stuff there. In his poem “Dream of the Language Wheel”, we get quintessential Robbins, as demonstrated by this-“Come slide beside me naked into the world’s steamy honeycomb of words.” The adjective “steamy” makes all the difference there. For a variety of reasons. Also awesome, the lyrics to his country song, “My Heart is not a Poodle”. Another highlight is the essay In Defiance of Gravity” in which Robbins explores the missing playfulness in modern literature. It is a thought provoking read.The text contains some misses, most notably 3 pieces that are art critiques and appreciations. I am an art lover and collector, but these pieces bored me silly. There is also an essay on the 1960s with which I simply cannot be in agreement.However, ""Wild Ducks Flying Backwards” ends with a bang with the final section, simply called “Responses”. And it is literally just that, responses that Robbins wrote to questions posed by various entities. I enjoyed my time with this collection. I have almost read all of Robbins output; this text has not dissuaded me from continuing that course of action....more",Notes are private!,0,28,1,"Jun 09, 2019","Jun 15, 2019","Jun 09, 2019",,Paperback,view (with text),/book/show/8675.Wild_Ducks_Flying_Backward
