,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Judy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Postcard,"Berest, Anne",,9781609458386,,464        pp,4.38,"20,136","Aug 18, 2021","May 16, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This story about a family of Jews nearly wiped out by the Holocaust was written so well that I raced through it. An anonymous postcard set the author This story about a family of Jews nearly wiped out by the Holocaust was written so well that I raced through it. An anonymous postcard set the author and her mother on a search for what actually happened to Anne's great grandparents and their children.It is not a new story exactly. I personally know many people who lost family members or whose earlier generations of relatives barely survived the genocide of Jews in Europe. What is new are the details of investigation necessary to find truth buried in suppressed records and stories kept hidden due to fear.I also admire the sensitive way the author revealed the depths and after effects of trauma that pass on through subsequent generations. As Anne decides to discover how and why that postcard was sent, she must be respectful of how hard her investigation is on her mother. She believes, and is right to do so, that finding the answers to the fates of her relatives will bring a release of trauma for her own parent.I deeply appreciate what Anne Berest achieved. The translation from the French by Tina Kover is excellent....more",Notes are private!,0,11,1,"Jun 27, 2023","Jul 02, 2023","Jun 27, 2023",,Hardcover,view (with text),/book/show/63880836-the-postcard
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collector,"Fowles, John",,,,283        pp,3.98,"80,007",May 1963,"Oct 21, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What can I say? I was mesmerized by this novel. Some call it the first modern psychological thriller. I liked it a great deal more than his other famoWhat can I say? I was mesmerized by this novel. Some call it the first modern psychological thriller. I liked it a great deal more than his other famous novel, The Magus. For a debut novel, as it was in 1963, it is impressive due to a unique plot structure, deeply interesting characters, and a sharp sense of the author's disagreements with British society.A young man, raise by an aunt after his father died and his mother ran off, becomes obsessed with Miranda, a beautiful art student. After winning a huge sum of money in ""the polls,"" a kind of lottery, he gives up his job as a lowly clerk, buys a huge house and abducts Miranda. To him, she is like one of the butterflies in his collection.John Fowles gives the reader full insight into both the man's and Miranda's psychological makeup. In addition to the readable prose, these dual viewpoints made the book a page-turner as well as providing excruciating suspense.Of course, it is all mostly horrid and does not end well for either character, but when does a psychological thriller ever end well?...more",Notes are private!,0,6,1,"Jun 22, 2023","Jun 27, 2023","Jun 22, 2023",,Paperback,view (with text),/book/show/243705.The_Collector
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,They Divided the Sky,"Wolf, Christa",0776607871,9780776607870,0776607871,232        pp,3.40,"1,716",1963,"Jan 26, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another missed book from 1963. Another translated book. (I have read 5 translated books in the past month.)A young couple, engaged but not yet marriedAnother missed book from 1963. Another translated book. (I have read 5 translated books in the past month.)A young couple, engaged but not yet married, Rita and Manfred are living in a spare room at Manfred's parent's home in East Germany. It is 1960 and Cold War tension is high. In fact, the whole novel is filled with tension.Rita is training to be a teacher but is also working in one of the many factories that fill the city with smoke. Bernard is an intellectual and academic. The issue in East Germany is the large number of people leaving to live in West Germany for a better standard of living and more freedom from socialist pressures.I found it interesting that the East German city was not named nor did the word communism ever occur, because the defining event was the Wall, put up in August, 1961 to stop citizens from leaving. So, I just pictured it as East and West Berlin. That Wall was the cause of separations between families, friends and lovers for 30 years.The story shows how such political conflicts affected one couple in a way so harmful that Rita suffered an accident after Bernard went west to explore his options. Much of it is told through her recollections and flashbacks as she recuperates in a hospital.Because of Rita's scrambled memories and because it was hard to tell when she was in the present or the recent past, it was hard to follow the plot. Eventually it mostly became clear what had happened. As a literary device, this did show the confusion and disruption in peoples' lives at the time. They were having as much trouble as I was making sense of the situation.The novel brings those confusions and conflicts down to a human level rather than being just a historical event. And that is why I read fiction!...more",Notes are private!,0,9,1,"Jun 20, 2023","Jun 22, 2023","Jun 20, 2023",,Paperback,view (with text),/book/show/16211466-they-divided-the-sky
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Fell to Earth,"Tevis, Walter",0345431618,9780345431615,0345431618,209        pp,4.05,"13,970",Feb 1963,"Sep 28, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lately I have been filling in some books I missed when I was reading My Big Fat Reading Project list for 1963. I am so glad I found this one.It is saiLately I have been filling in some books I missed when I was reading My Big Fat Reading Project list for 1963. I am so glad I found this one.It is said to be one the best science fiction novels ever written (Boston Globe.) That may have been true in 1963. But even in 2023, it is one I will never forget. An extraterrestrial comes to Earth, planning to figure out how to get water back to his dried out planet. He does so but not without consequences.The style is a balance of propulsive plot and literary concerns. It is set in 1985 America and I think Walter Tevis got it right. The money, the conglomerates, the businessmen and the lawyers. What he also gets very well are the moral quandaries. This man from another planet has some of his own. The longer he is on Earth, the more complex they become, until he begins to lose his way. It would all be too sad except for some delightfully and fully realized quirky supporting characters. I know I am reading great science fiction when it all seems believably real.The book was adapted as a movie in 1976, starring David Bowie. I will be watching that soon!...more",Notes are private!,0,6,1,"Jun 15, 2023","Jun 20, 2023","Jun 15, 2023",,Paperback,view (with text),/book/show/396329.The_Man_Who_Fell_to_Earth
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flux,"Chong, Jinwoo*",1685890342,9781685890346,1685890342,341        pp,3.40,"4,404","Mar 21, 2023","Mar 21, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another book I would not have read if not for the Nervous Breakdown/Otherppl Bookclub (April, 2o23 selection.) It is Jinwoo Chong's debut.I didn't lovAnother book I would not have read if not for the Nervous Breakdown/Otherppl Bookclub (April, 2o23 selection.) It is Jinwoo Chong's debut.I didn't love it because I could hardly figure out what I was reading most of the time. It was like trying to put together a jigsaw puzzle on a carpet where the pieces somewhat match the designs in the carpet, so you can't find the right pieces or put them in the right place. Challenging, eye-crossing, sometimes fun, sometimes maddening.In the author's Otherppl interview I learned that some of the some of the story was based on the Theranos/Elizabeth Holmes scandal (for which she was imprisoned just the other day.) Whoa!Also drug-induced time travel, including reliving the same day many times. Think Groundhog Day, the movie.Also childhood trauma, growing up Asian in America, and having a hero from a TV cop series.I truly do not know if this book is an astonishing feat of imagination or a hot mess. Possibly both....more",Notes are private!,0,9,1,"Jun 10, 2023","Jun 15, 2023","Jun 10, 2023",,Hardcover,view (with text),/book/show/61774690-flux
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Margot,"Steavenson, Wendell",1324020849,9781324020844,1324020849,288        pp,3.45,411,"Jan 24, 2023","Jan 24, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed this novel and might never have heard of it if not for The Nervous Breakdown Book Club (lately renamed The Otherppl Book Club.)The author haI enjoyed this novel and might never have heard of it if not for The Nervous Breakdown Book Club (lately renamed The Otherppl Book Club.)The author has been an intrepid journalist covering events in Iraq, Egypt and post communist Georgia. She also has a previous novel, Paris Metro. Thus, Margot is her second novel.It could be called a companion to Lessons in Chemistry, with less funny moments but more cultural observations. Margot grows up rich in 1950s WASP surroundings. She is the misfit in her family, socially awkward, more interested in microscopes and beetles and books than in pleasing her domineering mother who only wants her to make a good marriage to someone with money.Despite the mother, she gets accepted at Radcliffe. It is the 1960s by then and sex is the biggest thing going thanks to the pill. Women are beginning to rise. Psychedelics are taken.I love a good 1960s story and this is one of them. Margot is still a geek, struggles to get a Masters degree, studies chromosomes, all the while being a lone woman in a man's scientific world.I also love a good story about a female emerging from the chrysalis of 1950s repression, confused and dangerously impulsive.I was not sure I loved the end of the story but it was probable for the times....more",Notes are private!,0,8,1,"Jun 08, 2023","Jun 10, 2023","Jun 08, 2023",,Hardcover,view (with text),/book/show/61089475-margot
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eastbound,"Kerangal, Maylis de",1953861504,9781953861504,1953861504,160        pp,3.99,"4,461",2012,"Feb 07, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When life gets busy, when I've been reading long novels, it is a welcome break to pick up a short novel and savor it.Eastbound takes place in Russia aWhen life gets busy, when I've been reading long novels, it is a welcome break to pick up a short novel and savor it.Eastbound takes place in Russia aboard the Trans-Siberian train. Two characters are brought together in an unlikely encounter and change each other in unpredicted ways.20-year-old Aliocha, newly conscripted into the army, along with about 100 other conscripts, has been on this train for over 40 hours. None of the conscripts have been told where they will be posted though they guess it will be somewhere in Siberia.Helene, a middle-aged French woman, travels first class as she plans to leave her wealthy Russian husband and return to France.Aliocha decides to desert the army. As he is dodging discovery, Helene agrees to hide him in her compartment. Two worlds collide.An entrancing story full of stunning description, emotional depth, and danger comes to a perfect ending....more",Notes are private!,1,26,1,"Jun 05, 2023","Jun 08, 2023","Jun 05, 2023",,Paperback,view (with text),/book/show/61953755-eastbound
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Telephone,"Everett, Percival",1644450224,9781644450222,1644450224,216        pp,3.97,"3,466",unknown,"May 05, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"After reading The Trees last year, I decided to read all of Percival Everett's books in order of publication. I did read Walk Me to the Distance, thinAfter reading The Trees last year, I decided to read all of Percival Everett's books in order of publication. I did read Walk Me to the Distance, thinking it was his first book. Turned out it was his second. Then Telephone entered the picture because it was the featured book of the Alta California Book Club in May. I have been following and very much enjoying this event for many months, especially because I live in Los Angeles and all the featured authors are California residents as well.Telephone has echos of Walk Me to the Distance. The main characters in both books are Black men who suffer from a disconnect regarding other people, who are loners with a soft spot for children and who tend to get dangerously involved with righting injustices. I wonder if that is Percival Everett's general approach in his fiction. Based on the three I have read so far, it would seem so.Telephone is quite a dour story, as the MC is losing his beloved daughter to an incurable illness and that is eroding an already shaky marriage. A known issue in life, for sure. So what does this man do? He throws all caution aside and walks straight into danger. Wow, it was hard for me to look at all that but impossible to look away.I guess, in keeping with the author's WTF approach to writing and publishing, which I do admire, he put out three different versions of Telephone. It seems hard to find out which one I read. I decided I don't care. I will take the one I read, an eBook purchased from Barnes & Noble. I'd rather read his other books than try to find and read two other versions of Telephone.Thanks to the readers here on Goodreads who read all three and cracked the code!...more",Notes are private!,0,14,1,"Jun 02, 2023","Jun 05, 2023","Jun 02, 2023",,Paperback,view (with text),/book/show/51541232-telephone
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind-Up Bird Chronicle,"Murakami, Haruki",0965341984,9780965341981,0965341984,607        pp,4.15,"283,457","Apr 12, 1994",1997,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I happily read this for a reading group. Somehow I have only read on Murakami novel before: Kafka on the Shore, read in 2015. I loved it and always meI happily read this for a reading group. Somehow I have only read on Murakami novel before: Kafka on the Shore, read in 2015. I loved it and always meant to read more from this author. What happened? Well there seem to be many more books I want to read than I do read.The Wind-Up Bird Chronicle is a great novel, possibly one of the greatest ever published. At over 600 pages, it contains many stories. Toru Okada is an intriguing main character, seemingly passive but deeply concerned with the meaning of life, yet only mildly interested in his own. Some of my reading group members found him just too frustrating. I found him somehow familiar.The titular bird, who sounds like a spring being wound, flits through the tale like a talisman. There are numerous odd characters and several unremittingly evil ones. All of them surround Toru Okada and either help him or mess with his head, sometimes both. In America we have our own unique understanding of World War II. Now I have another understanding through the survivors of that conflict in Japan. I was struck by how different it was for the Japanese, not just because of being hit by two atomic bombs but also because of their own brand of warfare in those years and their devastating defeat. The book includes long sections set during the years of the war, though Toru's story takes place in the 1980s. I felt that Murakami was telling a morality tale about his country as well as showing how these great wars leave aftershocks through the centuries that follow. I was sorry to leave Toru. He is one version of the Japanese soul and I grew very fond of him....more",Notes are private!,0,13,1,"May 31, 2023","Jun 02, 2023","May 31, 2023",,Paperback,view (with text),/book/show/11275.The_Wind_Up_Bird_Chronicle
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lonely Hearts Hotel: A Novel,"O'Neill, Heather*",0735213747,9780735213746,0735213747,400        pp,3.80,"18,649","Feb 07, 2017","Jan 02, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"May 29, 2023",,Paperback,view,/book/show/37507064-the-lonely-hearts-hotel
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Ball for Daisy,"Raschka, Chris",037585861X,9780375858611,037585861X,32        pp,3.87,"9,964","May 10, 2011","May 10, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Caldecott Medal winner of 2012. Another wordless picture book. I am growing to like the wordless ones the best.Daisy the dog has a favorite red rubberCaldecott Medal winner of 2012. Another wordless picture book. I am growing to like the wordless ones the best.Daisy the dog has a favorite red rubber ball. Her human take her for walks while Daisy chases and plays with her ball. She sleeps with it at night.One day another dog comes along and bites the ball hard enough to deflate it. Daisy is so sad!Some days later, the owner of the other dog brings Daisy a new ball, a blue one. Daisy is so happy!I was happy that a kid makes up for the damage her dog did....more",Notes are private!,0,3,1,"May 29, 2023","May 31, 2023","May 29, 2023",,Hardcover,view (with text),/book/show/9703979-a-ball-for-daisy
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Romantic Comedy,"Sittenfeld, Curtis*",0399590943,9780399590948,0399590943,309        pp,3.66,"176,195","Apr 04, 2023","Apr 04, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I convinced one of my reading groups to read this. Of the three of us, one said she was glad to have finally read a book by Curtis Sittenfeld and learI convinced one of my reading groups to read this. Of the three of us, one said she was glad to have finally read a book by Curtis Sittenfeld and learn that she does not want to read any more, the other just hated it. The wondrous adventure of reading groups.I loved it, as I have loved every one of her novels. The structure was perfect, the characters rang true and, for once, the main male character was actually a good guy....more",Notes are private!,0,6,1,"May 27, 2023","May 29, 2023","May 27, 2023",,Hardcover,view (with text),/book/show/62628727-romantic-comedy
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moon Over Manifest,"Vanderpool, Clare",0385907508,9780385907507,0385907508,368        pp,4.04,"34,439","Oct 12, 2010","Oct 12, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This 2011 Newbery Medal winner is historical fiction and the author's debut. Our heroine is 12 year old Abilene. She has been sent by her father to MaThis 2011 Newbery Medal winner is historical fiction and the author's debut. Our heroine is 12 year old Abilene. She has been sent by her father to Manifest, Kansas in 1936. After a life of riding the rails with him every day, she does not entirely know why he sent here there or where she is now. As she rolls into Manifest on a train she is missing him badly but figures she will just have to make it through the summer.Abilene is plucky and used to hardship. She has no idea who her mother was. Manifest is a town decimated by the Depression and full of quirky characters and mysteries. She reminded me of Demon Copperhead but also of Harriet, the Spy.So she collects clues, makes a couple of girls her friends and meets a medium named Miss Sadie who knows the old stories from 1918: the flu epidemic, the prejudices against immigrants, bootleggers, mine-workers, etc. Who exactly is her dad and will he come for her?It is a rich and vibrant tale and I loved it, but I wonder what a middle-grade reader in the 21st century would make of it. I tried to imagine a 12 year old me reading it....more",Notes are private!,0,3,1,"May 26, 2023","May 27, 2023","May 26, 2023",,Library Binding,view (with text),/book/show/8293938-moon-over-manifest
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Sick Day for Amos McGee:,"Stead, Philip C.",1596434023,9781596434028,1596434023,32        pp,4.26,"21,397","May 25, 2010","May 25, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Amos McGee is a zookeeper, a good one, who always spends time each day with his special friends: the elephant, the tortoise, the penguin, the rhinocerAmos McGee is a zookeeper, a good one, who always spends time each day with his special friends: the elephant, the tortoise, the penguin, the rhinoceros, and the owl. Each one has its own quirks.One day Amos wakes up with a cold and decides to take a sick day. His favorite animals come to visit, spend the day and night with him.Unlikely that animals could take the bus to visit Amos, but a lovely story about the relationship between a human and animals.The illustrations are by the author's wife, Erin E Stead, made by woodblock printing techniques and pencil. The book was awarded the Caldecott Medal for illustration in 2011. Once again my swinging moods were comforted by a picture book....more",Notes are private!,0,2,1,"May 25, 2023","May 26, 2023","May 25, 2023",,Hardcover,view (with text),/book/show/7268995-a-sick-day-for-amos-mcgee
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cellist        (Gabriel Allon, #21)","Silva, Daniel",,,B08L3NB7FL,477        pp,4.00,"30,903","Jul 13, 2021","Jul 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the 21st book of the Gabriel Allon series the focus is on Russia. Putin, super rich oligarchs, money laundering and interference in American politiIn the 21st book of the Gabriel Allon series the focus is on Russia. Putin, super rich oligarchs, money laundering and interference in American politics, as well as democratic governments in Europe.How timely can he get? One more book and I will be caught up on the series, at least until his 2023 book comes out this summer.Somehow these books are much better for me than reading the news....more",Notes are private!,0,8,1,"May 22, 2023","May 25, 2023","May 22, 2023",,Kindle Edition,view (with text),/book/show/55693186-the-cellist
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ammonite,"Griffith, Nicola*",0345452380,9780345452382,0345452380,416        pp,3.89,"6,255",1992,"Apr 28, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In 2013, I read this author's amazing novel, Hild. It is one of my all-time favorite novels. Set in seventh century Britain, it tells the story of theIn 2013, I read this author's amazing novel, Hild. It is one of my all-time favorite novels. Set in seventh century Britain, it tells the story of the girl who would become Saint Hilda of Whitby after serving as the King's seer in her youth. Historical, feminist and utterly gripping.The long-awaited sequel, Menewood, will be published in October. Meanwhile I went back to Nicola Griffith's debut novel.Ammonite is an assured example of speculative fiction. All of its characters are women. Set on the planet GP, the women from Earth are representatives of the Durallium Company, there to oversee the Company's mining operations from a hovering space station.A deadly virus had killed almost of the original colonists but anthropologist Marghe, recently arrived to test a new vaccine against the virus, is sure she has found the key to her life's work. She goes down onto the planet hoping to uncover the secret of the native's resistance to such a devastating disease.What she finds, amidst native feuds and treacherous weather, is a race of women who were so changed by the virus that they could reproduce without men! OK, so that sounds very Ursula K LeGuin but Nicola Griffith takes her own path to create a distinctly original combination of queer sci fi mixed with fantasy.I was a bit confused by the beginning chapters but the world-building and character development were sound enough to carry me to the point where all I wanted to do was read the book. And think about and wonder how viruses change us all....more",Notes are private!,0,4,1,"May 20, 2023","May 22, 2023","May 20, 2023",,Paperback,view (with text),/book/show/180270.Ammonite
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lion and the Mouse,"Pinkney, Jerry",0316013560,9780316013567,0316013560,40        pp,4.22,"24,198","Sep 01, 2009","Sep 01, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I continue the self-created therapy of reading picture books to counter balance the insane state of today's world.The Lion and the Mouse is a true picI continue the self-created therapy of reading picture books to counter balance the insane state of today's world.The Lion and the Mouse is a true picture book. It is almost wordless. The only words are animal sounds. It is base on an Aesops fable of the same title and was awarded the Caldecott Medal for illustration in 2010.The moral: no act of kindness is ever wasted. One of the best morals.A lion saves a mouse from an attacking owl. Later some poachers trap the lion. The mouse returns to chew through the ropes of the trap and frees the lion.The drawings are vibrant and do tell the story....more,Notes are private!,0,5,1,"May 12, 2023","May 20, 2023","May 12, 2023",,Hardcover,view (with text),/book/show/6534132-the-lion-and-the-mouse
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dawn,"Soysal, Sevgi",1953861385,9781953861382,1953861385,350        pp,4.21,491,Apr 1975,"Nov 15, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Every month my goal is to read at least one book from another country translated from another language. I have not done as well on that this year but Every month my goal is to read at least one book from another country translated from another language. I have not done as well on that this year but I keep plugging away.Dawn is set in Turkey during the 1970s. The author had always written about women's lives in her country. She had lived as freely as possible writing novels, journalism, translating plays, working in radio and TV. She married three times. She also spent time in prison. She died in 1976 from breast cancer at age 40.Dawn was first published in Turkey in 1975. It is a novel based on the author's eight months spent in prison, charged with spreading communist propaganda and with obscenity. Then she spent a period in exile from her home city.Turkey had a ""modern"" period from 1923 to 1971. Women could vote and run for office, sharia law was ended, and it felt like equality. 1971 marked the end of such freedoms when the military seized control and instituted martial law.Oya, the journalist protagonist in Dawn is serving out her exile in a small city in southern Turkey after a year in prison. She is lonely in her hotel, followed by police whenever she leaves it, and shunned. A young man befriends her and invites her to a gathering at his uncle's home. She goes with trepidation. Sure enough, the door is broken down by police and all the men at the gathering are taken to jail, as is Oya.Though the story takes place over only 24 hours, we are introduced to the characters and their personal histories, to the long-suffering women in the household with all their sorrows and discontents. During a night and day in jail we are made aware of the tensions and inconsistencies between various levels of police.This is a harrowing portrait of a society under repression. The prison and jail scenes include both torture of and solidarity among the prisoners, including the women. Though the translation is easy to read, the story is not.Freedom is such a precious condition constantly challenged around the world. Reading Dawn made me value the freedoms we have in America. At the same time it heightened my awareness of how important it is to protect those freedoms and especially to protect women....more",Notes are private!,0,8,1,"May 10, 2023","May 12, 2023","May 10, 2023",,Paperback,view (with text),/book/show/61953651-dawn
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lessons in Chemistry,"Garmus, Bonnie*",,,,390        pp,4.30,"1,229,968","Mar 31, 2022","Apr 05, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this debut novel for a reading group. It is simply wonderful and everyone in the group loved it as well.Elizabeth Zott is a brilliant chemist iI read this debut novel for a reading group. It is simply wonderful and everyone in the group loved it as well.Elizabeth Zott is a brilliant chemist in the 1950s whose work is constantly being appropriated by the men she works for. She falls in love with Calvin Evans, another chemist, but that will end in tragedy though it gives her a daughter, Madeline. This is one of the great kids in literature! There is also one of the great dogs in literature.Every character in this story is expertly drawn and Elizabeth's refusal to ever back down was an inspiration to all of us women in the group. In addition to that, this is a story filled with as much humor as tragedy, as much triumph as loss. It is unabashedly feminist. A mystery surrounds Calvin and is solved by the end.What more could a reader ask for?...more",Notes are private!,0,15,1,"May 07, 2023","May 10, 2023","May 07, 2023",,Hardcover,view (with text),/book/show/58065033-lessons-in-chemistry
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Goose,"Li, Yiyun",037460634X,9780374606343,037460634X,348        pp,3.72,"13,586","Sep 20, 2022","Sep 20, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this story of a complicated friendship between two girls in the post WWII Frenchcountryside. It won the Pen Faulkner prize and the Tournament I liked this story of a complicated friendship between two girls in the post WWII Frenchcountryside. It won the Pen Faulkner prize and the Tournament of Books this year. I read it for a reading group and it gave us much to discuss.Agnes is looking back on this friendship with Fabienne. They grew up together with a strange bond. The first chapter sent a tingle up and down my spine. Secrets between two girls, deaths by childbirth. Now Agnes lives in America, loves her ex-GI husband, but has not conceived a child in six years of marriage. She raises geese instead.Young girls, especially somewhat poorly cared for and ignored young girls, can form such deep but twisted friendships. I was reminded of Elena Ferrante's Elena and her brilliant friend Lila. The bond in this novel is similar with Fabienne being the cruel, almost psychopathic one (like a character in a Patricia Highsmith novel) and Agnes being her willing accomplice.The plot is best left unmentioned so that any reader can find her own way through as she reads. The writing is iridescent. The author has five previous books of fiction and a memoir. She teaches at Princeton University. I must read more from her!...more",Notes are private!,1,19,1,"May 04, 2023","May 07, 2023","May 04, 2023",,Hardcover,view (with text),/book/show/59808607-the-book-of-goose
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Citizen: An American Lyric,"Rankine, Claudia",1555976905,9781555976903,1555976905,169        pp,4.27,"47,236","Oct 07, 2014","Oct 07, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had heard of Claudia Rankine. She is a prolific Black poet, author and professor. Now I have finally read one of her books.Citizen is a book one neeI had heard of Claudia Rankine. She is a prolific Black poet, author and professor. Now I have finally read one of her books.Citizen is a book one needs to take a brief introductory tour through before beginning to read. It is a hybrid of words and pictures composed of essays written in lyrical prose: a kind of hybrid writing. Each piece is followed by photos and works of art by other Black Americans.Another quirk I had to parse is that she writes mainly in the second person, though sometimes she is talking to herself, sometimes to others, sometimes to the reader. The entire book is showing and telling the reader (or commiserating with a Black reader) what it is like to move through American life as a Black person. She makes that so clear that I began to feel a sympathetic PTSD. I could only read a short section each day and then ponder it. The impact is visceral.I came to Citizen thanks to a San Francisco based on-line magazine called Alta. It has its own book club, the California Book Club, that features books either written by California authors or set in the state. Once a month the author is interviewed (virtually) by the incredibly astute reader and book critic, John Freeman along with a special guest. Check it out at www.altaonline.com. It is all free!...more",Notes are private!,0,7,1,"Apr 29, 2023","May 04, 2023","Apr 29, 2023",,Paperback,view (with text),/book/show/20613761-citizen
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret of Santa Vittoria,"Crichton, Robert",0881842672,9780881842678,0881842672,416        pp,4.16,"1,172",1966,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was my favorite novel of the Top Ten bestsellers from 1966. My favorite so far anyway; I have read five of the ten. When I complete reading the eThis was my favorite novel of the Top Ten bestsellers from 1966. My favorite so far anyway; I have read five of the ten. When I complete reading the entire list I will post it along with the final .The Secret of Santa Vittoria was #3. It is set in an impoverished Italian hill town near the end of WWII, beginning with the death of Mussolini. The secret is the wine. The entire town is involved in growing the grapes, tending the vines, and pressing the wine. It is a one-product economy.When a German occupation arrives, seeking to impound the wine, the people of the town must set aside their many animosities with each other to protect their wine stores. Over a million bottles! They devise a scheme to hide it that is even more labor intensive than the growing, harvesting and pressing.The large array of characters are all larger than life. There is drama, distress and humor. I couldn't wait to read it each day.A movie, starring Anthony Quinn, was released in 1969....more",Notes are private!,0,10,1,"Apr 26, 2023","Apr 29, 2023","Apr 26, 2023",,Mass Market Paperback,view (with text),/book/show/7685.The_Secret_of_Santa_Vittoria
