,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Liv's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Predator        (Animorphs, #5)","Applegate, K.A.",0590629816,9780590629812,0590629816,150        pp,3.90,"7,216","Dec 01, 1996",Dec 1996,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i read the first 30% of this before work and then showed up at work on a day i *really* didn't wanna be there because capitalism SUCKS, but the sheer i read the first 30% of this before work and then showed up at work on a day i *really* didn't wanna be there because capitalism SUCKS, but the sheer chaos of ""taking our alien pal to the radio shack in the mall to buy stuff to build a subspace transponder and almost getting caught by the bad guys because said alien pal can't stop stealing food off ppl's plates in the food court and screaming about how good it tastes"" put me in such a good mood that my assistant manager did a triple takeanyway, i won't spoil how they got out of that particular predicament, but i WILL say it lived up to the hype of the first half of that adventure. GOD i love these books...more",Notes are private!,0,3,1,not set,"Jan 06, 2023","Jan 07, 2023",,Paperback,view (with text),/book/show/125337.The_Predator
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Message        (Animorphs, #4)","Applegate, K.A.",0590629808,9780590629805,0590629808,151        pp,3.91,"8,364","Oct 01, 1996",Oct 1996,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,today's gender is going absolutely apeshit over the venn diagram that is scifi content + whale content. the sheer star trek energy of it all. i cannottoday's gender is going absolutely apeshit over the venn diagram that is scifi content + whale content. the sheer star trek energy of it all. i cannot!!!!!!!!!!!!!!!!! (positive)...more,Notes are private!,0,3,1,not set,"Jan 05, 2023","Jan 06, 2023",,Mass Market Paperback,view (with text),/book/show/366784.The_Message
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Encounter        (Animorphs, #3)","Applegate, K.A.",0590629794,9780590629799,0590629794,154        pp,3.91,"8,978","Aug 01, 1996","Aug 01, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,every animorphs book so far has found some way to mention star trek at least once and i'm not saying this is inflating my rating so much as it's justievery animorphs book so far has found some way to mention star trek at least once and i'm not saying this is inflating my rating so much as it's justifying it...more,Notes are private!,0,4,1,not set,"Jan 04, 2023","Jan 04, 2023",,Paperback,view (with text),/book/show/125333.The_Encounter
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Visitor        (Animorphs, #2)","Applegate, K.A.",0590629786,9780590629782,0590629786,175        pp,3.85,"10,156","Jun 01, 1996","Jun 01, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"a recipe for happiness: bed. blankets. tea candles. thunderstorm. reading the second animorphs novel in the dark on your phone. nothing but respect foa recipe for happiness: bed. blankets. tea candles. thunderstorm. reading the second animorphs novel in the dark on your phone. nothing but respect for k.a. applegate, what a legend, what a brain....more",Notes are private!,0,4,1,not set,"Jan 02, 2023","Jan 03, 2023",,Paperback,view (with text),/book/show/324505.The_Visitor
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Invasion        (Animorphs, #1)","Applegate, K.A.",0590629778,9780590629775,B000K8BWIQ,184        pp,3.88,"17,808","Jun 01, 1996","Jan 01, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"fucking incredible. can u imagine how powerful i would have been had i been allowed to read these as a kid???? 12/10 reading experience, no notes",Notes are private!,0,3,1,not set,"Dec 31, 2022","Dec 31, 2022",,Paperback,view (with text),/book/show/776877.The_Invasion
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The World Keeps Ending, and the World Goes On","Choi, Franny",0063240084,9780063240087,0063240084,144        pp,4.00,"3,424","Nov 01, 2022","Nov 01, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,stunning. poetry has been my real mvp this year. thrilled to finish the year with this gem,Notes are private!,0,0,1,not set,"Dec 24, 2022","Dec 24, 2022",,Hardcover,view (with text),/book/show/60147181-the-world-keeps-ending-and-the-world-goes-on
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Phasers on Stun!: How the Making (and Remaking) of Star Trek Changed the World,"Britt, Ryan*",0593185692,9780593185698,0593185692,400        pp,4.09,601,"May 31, 2022","May 31, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"ryan britt i have some notes. actually scratch that, i don't have notes, i have an AGENDA. if u r a queer trek fan who is also a writer of essays and ryan britt i have some notes. actually scratch that, i don't have notes, i have an AGENDA. if u r a queer trek fan who is also a writer of essays and ur reading this , LET'S COLLAB. ...more",Notes are private!,0,0,1,"Dec 13, 2022","Dec 17, 2022","Dec 13, 2022",,Hardcover,view (with text),/book/show/59031274-phasers-on-stun
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heretic: A Memoir,"Kadlec, Jeanna*",0358581818,9780358581819,0358581818,272        pp,3.94,"1,111","Oct 25, 2022","Oct 25, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i have some notes!!!! but on the whole, deeply appreciate this one. will recommend to many friends.",Notes are private!,0,1,1,not set,"Nov 17, 2022","Nov 17, 2022",,Hardcover,view (with text),/book/show/60017803-heretic
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cohesion        (Star Trek Voyager: String Theory, #1)","Lang, Jeffrey",0743457188,9780743457187,0743457188,384        pp,3.97,701,"Jun 28, 2005","Jun 28, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,nothing but respect for the start of this 350k enemies to friends to lovers slowburn B7 fanfic,Notes are private!,0,0,2,not setnot set,"Nov 11, 2022Jan 2021","Nov 11, 2022",,Paperback,view (with text),/book/show/40275.Cohesion
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harrow the Ninth        (The Locked Tomb, #2)","Muir, Tamsyn*",1250313228,9781250313225,1250313228,510        pp,4.30,"65,497","Aug 04, 2020","Aug 04, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,(2024) love a book that seeps into ur bone marrow and turns u into a grimy little freak(2022) i'm not normal. i will never be normal. violent arm regr(2024) love a book that seeps into ur bone marrow and turns u into a grimy little freak(2022) i'm not normal. i will never be normal. violent arm regrowth as euphoric lesbian sex has rewritten my every neuron. ...more,Notes are private!,0,3,2,"Dec 05, 2023Oct 06, 2022","Jan 31, 2024Nov 29, 2022","Nov 06, 2022",,Hardcover,view (with text),/book/show/39325105-harrow-the-ninth
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Helen House,"Upadhyaya, Kayla Kumari",,,,unknown,4.11,206,2022,"Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"DELECTABLE. truly so many things i have always wanted: queer lesbian horror, creepy, spooky, AUTUMN!!!, gutting asides, and deliciously light angst. iDELECTABLE. truly so many things i have always wanted: queer lesbian horror, creepy, spooky, AUTUMN!!!, gutting asides, and deliciously light angst. i wanna put this book in my mouth and eat it. i'll follow KKU's writing anywhere...more",Notes are private!,0,4,1,not set,"Nov 04, 2022","Nov 05, 2022",,,view (with text),/book/show/62831518-helen-house
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Carrying,"Limon, Ada*",1571315128,9781571315120,1571315128,120        pp,4.40,"7,385","Aug 14, 2018","Aug 14, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Ada <3,Notes are private!,0,1,2,not setnot set,Nov 2022Jan 2021,"Nov 02, 2022",,Hardcover,view (with text),/book/show/38402135-the-carrying
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pretty Little Liars        (Pretty Little Liars, #1)","Shepard, Sara*",0060887303,9780060887308,0060887303,286        pp,3.85,"203,786","Oct 03, 2006","Oct 03, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"completely unhinged in the worst way possible. the narrator is SO syrupy & catty. the number of times i fumbled for my phone in the dark so i could tecompletely unhinged in the worst way possible. the narrator is SO syrupy & catty. the number of times i fumbled for my phone in the dark so i could text a line to friends at 10pm with the caption ""i am SCREAMING"" is large. exactly what i came to listen to. 12/10...more",Notes are private!,0,3,1,not set,"Sep 28, 2022","Sep 29, 2022",,Hardcover,view (with text),/book/show/162085.Pretty_Little_Liars
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Children of the Storm,"Beyer, Kirsten*",1451607180,9781451607185,1451607180,415        pp,4.05,"1,317",Jun 2011,Jun 2011,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,absolutely begging KB to write a novel that doesn't hinge on literal or metaphorical pregnancyabsolutely begging KB to write a novel that doesn't hinge on literal or metaphorical pregnancy...more,Notes are private!,0,0,1,not set,"Sep 24, 2022","Sep 24, 2022",,Mass Market Paperback,view (with text),/book/show/10256068-children-of-the-storm
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All This Could Be Different,"Mathews, Sarah Thankam*",0593489128,9780593489123,0593489128,320        pp,3.87,"15,789","Aug 02, 2022","Aug 02, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,no words for this one. just the blistering sense of having looked into the sun,Notes are private!,0,11,1,not set,"Sep 17, 2022","Sep 17, 2022",,Hardcover,view (with text),/book/show/59576064-all-this-could-be-different
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Second Self,"McCormack, Una",1982194847,9781982194840,,310        pp,4.18,594,"Sep 13, 2022","Sep 13, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,spiritually I am docking this a star for the (view spoiler)[completely unnecessary decision to KO Raffi's trailer (hide spoiler)] and also THE DOMINIOspiritually I am docking this a star for the (view spoiler)[completely unnecessary decision to KO Raffi's trailer (hide spoiler)] and also THE DOMINION WAR ENDED IN 2375 NOT 2376 but for the sake of the algorithm and to indicate just how MUCH more Raffi (+ Seven) content I desire.... 5 stars. the (view spoiler)[DS9 lore (hide spoiler)] made me completely unhinged in the best way possible. what in the fuck this was so good...more,Notes are private!,0,1,1,"Sep 16, 2022","Sep 17, 2022","Sep 16, 2022",,Kindle Edition,view (with text),/book/show/58439631-second-self
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girls Can Kiss Now: Essays,"Gutowitz, Jill",1982158506,9781982158507,1982158506,227        pp,3.82,"7,864","Mar 08, 2022","Mar 08, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,very good despite the taylor swift content! fun to binge in a day. i sent so many voice texts to my lesbian group chat deadass just reading passages bvery good despite the taylor swift content! fun to binge in a day. i sent so many voice texts to my lesbian group chat deadass just reading passages because they called us out by our full names...more,Notes are private!,0,1,1,"Sep 06, 2022","Sep 06, 2022","Sep 06, 2022",,Paperback,view (with text),/book/show/58438562-girls-can-kiss-now
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Body Grammar,"Ohman, Jules",0593466691,9780593466698,0593466691,320        pp,3.83,"1,666","Jun 14, 2022","Jun 14, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,FUCK this book was good. one of those novels that gets you back into reading by haunting you every time you put it down.,Notes are private!,0,1,1,"Jul 02, 2022","Jul 09, 2022","Jul 20, 2022",,Paperback,view (with text),/book/show/58885791-body-grammar
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greedy: Notes from a Bisexual Who Wants Too Much,"Winston, Jen*",1982179171,9781982179175,1982179171,336        pp,3.95,"6,068","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2022",,Paperback,view,/book/show/56898297-greedy
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It Came from the Closet: Queer Reflections on Horror,"Vallese, Joe*",,9781952177798,1952177790,298        pp,4.19,"3,597","Oct 04, 2022","Oct 11, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 16, 2022","Jan 02, 2023","May 06, 2022",,Paperback,view,/book/show/60708721-it-came-from-the-closet
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Had No Rules,"Manning, Corinne*",1551527995,9781551527994,1551527995,192        pp,3.84,528,"May 12, 2020","May 12, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,my god. this HIT,Notes are private!,0,1,1,not set,"May 05, 2022","May 05, 2022",,Paperback,view (with text),/book/show/50609268-we-had-no-rules
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jazz        (Beloved Trilogy, #2)","Morrison, Toni",0452269652,9780452269651,0452269652,229        pp,3.88,"32,172",Apr 1992,"Apr 01, 1993",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,T O N I,Notes are private!,0,0,1,not set,"Apr 26, 2022","Apr 26, 2022",,Paperback,view (with text),/book/show/37398.Jazz
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fierce Attachments,"Gornick, Vivian",0374529965,9780374529963,0374529965,224        pp,4.05,"14,430","Apr 01, 1987","Sep 14, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,viv out here reading me for filth this year,Notes are private!,0,0,1,Apr 2022,"Apr 21, 2022","Apr 21, 2022",,Paperback,view (with text),/book/show/177333.Fierce_Attachments
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Comedienne's Guide to Pride, The","Thomson, Hayli",164567536X,9781645675365,164567536X,320        pp,3.95,256,"Jul 19, 2022","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"DNF @ 27% -- was very into the premise of this when reading the summary, but got into it and just couldn't get my brain to stick. Having trouble folloDNF @ 27% -- was very into the premise of this when reading the summary, but got into it and just couldn't get my brain to stick. Having trouble following the threads, I'm a little burnt out on coming-out stories (that happened between requesting the ARC and receiving approval of the ARC, otherwise I wouldn't have asked), and everything isn't tied together as tightly as I'd like. Most of my decision to DNF though comes from life circumstances and being unable to focus on reading right now. Perhaps will circle back to this one once it's out in print and I can pick up a physical copy from the library....more",Notes are private!,0,0,1,"Mar 08, 2022","Apr 19, 2022","Apr 19, 2022",,Hardcover,view (with text),/book/show/58724672-comedienne-s-guide-to-pride-the
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whidbey,"Madden, T Kira*",,,,unknown,0.00,0,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 16, 2022",,,view,/book/show/60628819-whidbey
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Comedienne's Guide to Pride,"Thomson, Hayli",,,,unknown,3.95,256,"Jul 19, 2022","Jul 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 08, 2022","Apr 19, 2022","Mar 08, 2022",,,view,/book/show/58421213-the-comedienne-s-guide-to-pride
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Grim Grotto        (A Series of Unfortunate Events, #11)","Snicket, Lemony*",0064410145,9780064410144,,323        pp,4.02,"115,085","Sep 21, 2004","Sep 21, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"depression brain has no focus for anything but special interests these days, luckily tim curry narrates the audiobooks and does a STELLAR job of it todepression brain has no focus for anything but special interests these days, luckily tim curry narrates the audiobooks and does a STELLAR job of it too....more",Notes are private!,0,0,2,not setnot set,"Mar 08, 2022not set","Mar 08, 2022",,Hardcover,view (with text),/book/show/65111.The_Grim_Grotto
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perchance to Dream        (Star Trek: The Next Generation #19),"Weinstein, Howard*",0671708376,9780671708375,B002J37UY0,239        pp,3.50,995,Dec 1991,Dec 1991,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"0/10 stars to data and riker for perpetuating revisionist colonial history, truly disappointing, unforgivable, distasteful, etc",Notes are private!,0,0,1,not set,"Mar 04, 2022","Mar 04, 2022",,Mass Market Paperback,view (with text),/book/show/217875.Perchance_to_Dream
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Violations,"Wright, Susan*",0671520466,9780671520465,0671520466,279        pp,3.39,572,Sep 1995,Sep 1995,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,star trek pocket books my beloved <3,Notes are private!,0,0,1,not set,Mar 2022,"Mar 01, 2022",,Mass Market Paperback,view (with text),/book/show/456029.Violations
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Slippery Slope        (A Series of Unfortunate Events, #10)","Snicket, Lemony*",0064410137,9780064410137,0064410137,337        pp,4.04,"125,633","Sep 23, 2003","Sep 23, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,sunny baudelaire my beloved ❤️,Notes are private!,0,0,3,not setJan 2014not set,"Feb 22, 2022Jan 2014not set","Feb 22, 2022",,Hardcover,view (with text),/book/show/297792.The_Slippery_Slope
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Man's Land,"Beyer, Kirsten*",,,B09NNZYQQY,2        pp,3.96,613,"Feb 22, 2022","Feb 22, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i'm a simple lesbian, star trek gives me its first wlw content since 1995 and i go hog Fucking wildi'm a simple lesbian, star trek gives me its first wlw content since 1995 and i go hog Fucking wild...more",Notes are private!,1,22,1,"Feb 22, 2022","Feb 23, 2022","Feb 22, 2022",,Audible Audio,view (with text),/book/show/60214395-no-man-s-land
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breathe and Count Back from Ten,"Sylvester, Natalia*",0358536863,9780358536864,0358536863,352        pp,3.89,"2,664","May 10, 2022","May 10, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"does more telling than showing than I prefer, and I wanted more mermaiding and less time spent on the romance (which added very little, if anything, tdoes more telling than showing than I prefer, and I wanted more mermaiding and less time spent on the romance (which added very little, if anything, to the plot), but the mermaiding we DID get was delightful. it felt like I was being told how to feel about everything that happened in the book rather than invited along on an emotional journey, though, so that's why I'm not rounding this up to 4 stars....more",Notes are private!,0,0,1,not set,not set,"Feb 22, 2022",,Hardcover,view (with text),/book/show/58311963-breathe-and-count-back-from-ten
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Carnivorous Carnival        (A Series of Unfortunate Events, #9)","Snicket, Lemony*",0064410129,9780064410120,0064410129,286        pp,4.00,"129,892","Oct 17, 2002","Oct 17, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,3,not setnot setnot set,"Feb 16, 2022not setnot set","Feb 16, 2022",,Hardcover,view,/book/show/324277.The_Carnivorous_Carnival
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hostile Hospital        (A Series of Unfortunate Events, #8)","Snicket, Lemony*",1405206128,9781405206129,1405206128,272        pp,3.99,"118,508","Sep 04, 2001","May 10, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"name a more memorable scene than esme and the stilettos in the library of records, go ahead i'll waitname a more memorable scene than esme and the stilettos in the library of records, go ahead i'll wait...more",Notes are private!,0,1,3,not setnot setnot set,"Feb 12, 2022not setnot set","Feb 12, 2022",,Hardcover,view (with text),/book/show/65118.The_Hostile_Hospital
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Vile Village        (A Series of Unfortunate Events, #7)","Snicket, Lemony*",0060566221,9780060566227,0060566221,272        pp,3.97,"142,416","Apr 24, 2001","Apr 24, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,3,not setnot setnot set,"Feb 07, 2022not setnot set","Feb 07, 2022",,Hardcover,view,/book/show/150037.The_Vile_Village
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Voyage Out,"Woolf, Virginia",1593082290,9781593082291,1593082290,381        pp,3.75,"11,188",1915,"Jan 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,virginia-- ❤️,Notes are private!,0,0,1,not set,"Feb 05, 2022","Feb 05, 2022",,Paperback,view (with text),/book/show/1416161.The_Voyage_Out
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Pockets of Small Gods,"Mojgani, Anis*",1938912845,9781938912849,1938912845,100        pp,4.33,262,"Apr 02, 2018","Apr 15, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"good for: breakups, mourning, grief, winter, that feeling when you finish a puzzle and the thing you used the puzzle to distract yourself from comes wgood for: breakups, mourning, grief, winter, that feeling when you finish a puzzle and the thing you used the puzzle to distract yourself from comes welling back up in your chest...more",Notes are private!,0,0,1,not set,"Feb 04, 2022","Feb 04, 2022",,Paperback,view (with text),/book/show/36478918-in-the-pockets-of-small-gods
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ersatz Elevator        (A Series of Unfortunate Events, #6)","Snicket, Lemony*",0060566213,9780060566210,0060566213,259        pp,4.05,"147,512","Feb 20, 2001","Feb 20, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"the plot twist in this one is enormously satisfying. like watching a virtuoso play piano, every note a stuck landing. scratches the exact right millenthe plot twist in this one is enormously satisfying. like watching a virtuoso play piano, every note a stuck landing. scratches the exact right millennial brain itch. GOD i love this series...more",Notes are private!,0,0,3,not setnot setnot set,"Feb 04, 2022not setnot set","Feb 04, 2022",,Hardcover,view (with text),/book/show/172327.The_Ersatz_Elevator
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Austere Academy        (A Series of Unfortunate Events, #5)","Snicket, Lemony*",0064408639,9780064408639,0064408639,221        pp,4.01,"160,552","Aug 08, 2000","Aug 31, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,this book is a crash course for children in what it's like to grow up and be an adult who has to do bullshit things like work 40+ hours a week for litthis book is a crash course for children in what it's like to grow up and be an adult who has to do bullshit things like work 40+ hours a week for literally no reason instead of be the little sun-loving head-empty-no-thoughts plant creeturs god made us to be...more,Notes are private!,0,0,3,not setnot setnot set,"Jan 29, 2022not setnot set","Jan 29, 2022",,Hardcover,view (with text),/book/show/131123.The_Austere_Academy
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Brief and Fearful Star,"Machado, Carmen Maria*",,,,unknown,3.86,7,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2022",,,view,/book/show/60211562-a-brief-and-fearful-star
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Miserable Mill        (A Series of Unfortunate Events, #4)","Snicket, Lemony*",0439272637,9780439272636,0439272637,194        pp,3.86,"170,060","Apr 05, 2000","Apr 15, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,this seals the deal for me: these books are horror novels,Notes are private!,0,0,3,not setnot setnot set,"Jan 21, 2022not setnot set","Jan 21, 2022",,Paperback,view (with text),/book/show/65119.The_Miserable_Mill
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,how to be a good girl,"Hood, Jamie",,,,167        pp,4.62,153,"Dec 08, 2020","Dec 08, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,a supremely good breakup book. just astronomically what i needed. 25/10.,Notes are private!,0,1,1,not set,"Jan 20, 2022","Jan 20, 2022",,,view (with text),/book/show/55610918-how-to-be-a-good-girl
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Crane Wife: A Memoir in Essays,"Hauser, C.J.*",0385547072,9780385547079,0385547072,320        pp,4.07,"3,786","Feb 01, 2022","Jul 12, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,held my breath the whole way through waiting for it to betray me the way so many memoirs I've started off loving do....but then it just....kept deliveheld my breath the whole way through waiting for it to betray me the way so many memoirs I've started off loving do....but then it just....kept delivering exactly what I wanted. even the stuff I didn't relate to was written in a way that resonated. what a gift...more,Notes are private!,0,1,1,not set,"Aug 02, 2022","Jan 15, 2022",,Hardcover,view (with text),/book/show/57925999-the-crane-wife
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If My Body Could Speak,"Baird, Blythe",1943735476,9781943735471,1943735476,84        pp,4.36,"3,494","Feb 05, 2019","Feb 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""I learned love / as taxidermy / the careful art / of keeping alive / a dead thing / this is the part / that always hurts / to write / but how could I""I learned love / as taxidermy / the careful art / of keeping alive / a dead thing / this is the part / that always hurts / to write / but how could I not / when this is my story""right in the queer kid feels ...more",Notes are private!,0,0,1,not set,"Jan 14, 2022","Jan 14, 2022",,Paperback,view (with text),/book/show/41766537-if-my-body-could-speak
