,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jessica's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flights,"Tokarczuk, Olga",0525534199,9780525534198,0525534199,416        pp,3.76,"31,038",Sep 2007,"Aug 14, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2019",,Hardcover,view,/book/show/36885304-flights
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maybe You Should Talk to Someone,"Gottlieb, Lori*",1328662055,9781328662057,1328662055,415        pp,4.38,"323,522","Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2019",,Hardcover,view,/book/show/37570546-maybe-you-should-talk-to-someone
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Women,"Taddeo, Lisa*",1451642296,9781451642292,1451642296,306        pp,3.72,"147,622","Jul 09, 2019","Jul 09, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Way too enamored with itself. Its breathless, florid telling reads like a comp lit major's personal diary, not an ethnography of real women's desire. Way too enamored with itself. Its breathless, florid telling reads like a comp lit major's personal diary, not an ethnography of real women's desire. I could not connect with any of the three despite their supposed ""relatability""--and I should have been able to, given the embarrassingly narrow demographics. It's a book about sex, yes, but the narrative was porny at times, with no point, and also no sense of humor. Maybe the book just takes a bleaker view of this topic than I have. I didn't get it....more",Notes are private!,0,1,1,not set,"Dec 04, 2019","Dec 04, 2019",,Hardcover,view (with text),/book/show/42201100-three-women
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Another Country,"Baldwin, James",0440302005,9780440302001,0440302005,366        pp,4.30,"26,740",May 1962,"Jun 01, 1963",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 08, 2020","Jan 06, 2021","Oct 24, 2019",,Mass Market Paperback,view,/book/show/1436864.Another_Country
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vegetarian,Han Kang,0553448188,9780553448184,0553448188,188        pp,3.58,"165,697","Oct 30, 2007","Feb 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 06, 2022","Dec 25, 2023","Oct 24, 2019",,Hardcover,view,/book/show/25489025-the-vegetarian
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Year of Yes,"Rhimes, Shonda*",1471157326,9781471157325,1471157326,352        pp,4.06,"91,543","Nov 10, 2015","Nov 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 23, 2019","Dec 04, 2019","Oct 23, 2019",,Paperback,view,/book/show/29540318-year-of-yes
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Believers,"Makkai, Rebecca*",073522353X,9780735223530,073522353X,421        pp,4.28,"135,449","Jun 19, 2018","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 12, 2019",,Paperback,view,/book/show/45304101-the-great-believers
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Family of Origin,"Hauser, C.J.*",0385544626,9780385544627,0385544626,287        pp,3.48,"1,501","Jul 16, 2019","Jul 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2019",,Hardcover,view,/book/show/42583878-family-of-origin
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Not to Die Alone,"Roper, Richard",0525539883,9780525539889,0525539883,321        pp,3.68,"20,983","May 28, 2019","May 28, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2019",,Hardcover,view,/book/show/42584179-how-not-to-die-alone
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mostly Dead Things,"Arnett, Kristen*",1947793306,9781947793309,1947793306,356        pp,3.38,"19,005","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2019",,Hardcover,view,/book/show/41817578-mostly-dead-things
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,"Sacks, Oliver",,,,243        pp,4.06,"221,596",1985,"Apr 02, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 27, 2019","Mar 04, 2021","May 27, 2019",,Paperback,view,/book/show/63697.The_Man_Who_Mistook_His_Wife_for_a_Hat_and_Other_Clinical_Tales
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Agreements,"Ruiz, Miguel",1878424505,9781878424501,1878424505,152        pp,4.19,"399,008",1997,"Jan 15, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I'm kind of surprised this book is so popular because it's SO weird!I'm kind of surprised this book is so popular because it's SO weird!...more,Notes are private!,0,0,1,"May 24, 2019","Aug 23, 2019","May 24, 2019",,Hardcover,view (with text),/book/show/6596.The_Four_Agreements
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Grisha Trilogy        (The Shadow and Bone Trilogy, #1-3)","Bardugo, Leigh*",1627799540,9781627799546,,"1,248        pp",4.29,"11,256",2014,"Nov 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2019",,ebook,view,/book/show/27280362-the-grisha-trilogy
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rules for Visiting,"Kane, Jessica Francis*",0525559221,9780525559221,0525559221,290        pp,3.74,"13,067","May 14, 2019","May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2019",,Hardcover,view,/book/show/41880608-rules-for-visiting
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Name of the Wind        (The Kingkiller Chronicle, #1)","Rothfuss, Patrick*",075640407X,9780756404079,075640407X,662        pp,4.52,"961,481","Mar 27, 2007",Apr 2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 17, 2019",,Hardcover,view,/book/show/186074.The_Name_of_the_Wind
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An American Marriage,"Jones, Tayari*",,,,9        pp,3.94,"358,688","Jan 29, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2019",,Audiobook,view,/book/show/38373038-an-american-marriage
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There There,"Orange, Tommy*",,,,294        pp,3.98,"181,619","Jun 05, 2018","Jun 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2019",,Hardcover,view,/book/show/36692478-there-there
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Imperfectionists,"Rachman, Tom*",0385343663,9780385343664,0385343663,272        pp,3.54,"49,529",2010,"Apr 06, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2019",,Hardcover,view,/book/show/6834410-the-imperfectionists
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Love        (Mindfulness Essentials, #3)",Thich Nhat Hanh,1937006883,9781937006884,1937006883,128        pp,4.32,"9,885","Dec 22, 2014","Dec 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 06, 2021","Mar 04, 2021","May 04, 2019",,Paperback,view,/book/show/22309627-how-to-love
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Stone Sky        (The Broken Earth, #3)","Jemisin, N.K.*",,,,416        pp,4.35,"137,121","Aug 15, 2017","Aug 15, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This whole series was fantastic. It passed the great test of any sci-fi work: making you think I WANT TO SEE THAT! (here, the obelisks and the stone eThis whole series was fantastic. It passed the great test of any sci-fi work: making you think I WANT TO SEE THAT! (here, the obelisks and the stone eaters. What! She thought of that??) The third book wasn't quite as tight as the first, but still, an inventive story that is both squarely on-genre and modern in its themes and concerns: race, difference, the chosen family, the legacy of trauma, technology vs. art, exploitation of the environment. For all the weird pacing in the second book and parts of this one, I found the last 100 pages exciting and super satisfying.Others have mentioned that Essun's intensity and negativity could be a lot to spend time with. So much about her, for me, anyway, came into relief at the end of the story and also dovetailed strongly--again, for me--with recent dialogue on how, as filmmaker Nikyatu Jusu put it on Twitter, black women's depression can often be misread as anger. (See https://twitter.com/N_I_K_Y_A_T_U/sta...). It is not a spoiler to say I felt deep empathy and respect for Essun at the end....more",Notes are private!,0,2,1,"May 30, 2019","Jun 18, 2019","May 02, 2019",,Paperback,view (with text),/book/show/31817749-the-stone-sky
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hundred Thousand Kingdoms        (Inheritance, #1)","Jemisin, N.K.*",0316043915,9780316043915,0316043915,427        pp,3.90,"74,767","Feb 25, 2010","Feb 25, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2019",,Paperback,view,/book/show/6437061-the-hundred-thousand-kingdoms
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",0571334644,9780571334643,0571334644,266        pp,3.81,"1,385,559","Aug 28, 2018","Aug 28, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2019",,Hardcover,view,/book/show/37539457-normal-people
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Obelisk Gate        (The Broken Earth, #2)","Jemisin, N.K.*",,,,410        pp,4.30,"162,126","Aug 16, 2016","Aug 18, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 27, 2019","May 02, 2019","Apr 27, 2019",,Paperback,view,/book/show/26228034-the-obelisk-gate
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Break Up with Your Phone: The 30-Day Plan to Take Back Your Life,"Price, Catherine*",039958112X,9780399581120,039958112X,184        pp,3.92,"16,831",2018,"Feb 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2019",,Paperback,view,/book/show/35209767-how-to-break-up-with-your-phone
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sellout,"Beatty, Paul",0374260508,9780374260507,0374260508,289        pp,3.75,"68,718","Mar 03, 2015",2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tristam Shandy meets race in 21st Century America (and specifically, Los Angeles). It took a while to warm up but it totally paid off. Weird, hilariouTristam Shandy meets race in 21st Century America (and specifically, Los Angeles). It took a while to warm up but it totally paid off. Weird, hilarious, depressing, and clever--everything a great satirical novel should be.Also, making myself a wristband that says ""WWMD,"" i.e., ""What Would Marpessa Do?""...more",Notes are private!,0,2,1,"Feb 25, 2019","Apr 22, 2019","Feb 25, 2019",,Hardcover,view (with text),/book/show/22237161-the-sellout
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rosewater        (The Wormwood Trilogy, #1)","Thompson, Tade",0316449059,9780316449052,0316449059,432        pp,3.75,"15,298","Feb 23, 2017","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2019",,Paperback,view,/book/show/38362809-rosewater
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ready Player One        (Ready Player One, #1)","Cline, Ernest*",030788743X,9780307887436,030788743X,374        pp,4.23,"1,167,634","Aug 16, 2011","Aug 16, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2019",,Hardcover,view,/book/show/9969571-ready-player-one
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lincoln in the Bardo,"Saunders, George",,,,368        pp,3.75,"155,265",2017,"Feb 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2019",,Kindle Edition,view,/book/show/30254065-lincoln-in-the-bardo
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wedding Date        (The Wedding Date, #1)","Guillory, Jasmine*",0399587675,,B072LT1XT5,317        pp,3.58,"148,166","Jan 30, 2018","Jan 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2019",,Kindle Edition,view,/book/show/33815781-the-wedding-date
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright Lines,"Islam, Tanwi Nandini*",0143123130,9780143123132,0143123130,296        pp,3.58,"1,355","Aug 11, 2015","Aug 11, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2019",,Paperback,view,/book/show/23398905-bright-lines
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fifth Season        (The Broken Earth, #1)","Jemisin, N.K.*",,,,468        pp,4.31,"268,436","Aug 04, 2015","Aug 04, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Top-notch example of the genre on multiple levels. I inhaled it!,Notes are private!,0,0,1,"Feb 13, 2019","Feb 17, 2019","Dec 27, 2018",,Paperback,view (with text),/book/show/19161852-the-fifth-season
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Children of Blood and Bone        (Legacy of Orïsha, #1)","Adeyemi, Tomi*",1250170974,9781250170972,1250170974,544        pp,4.11,"223,492","Mar 06, 2018","Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2018",,Hardcover,view,/book/show/34728667-children-of-blood-and-bone
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Fires Everywhere,"Ng, Celeste*",0735224293,9780735224292,0735224293,338        pp,4.08,"1,175,345","Sep 12, 2017","Sep 12, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The characters were well drawn and the writing beautiful, they just didn’t compel me to finish this. Summary of the first 4/5: affluent suburban mom tThe characters were well drawn and the writing beautiful, they just didn’t compel me to finish this. Summary of the first 4/5: affluent suburban mom themes. ...more",Notes are private!,0,0,1,not set,not set,"Nov 13, 2018",,Hardcover,view (with text),/book/show/34273236-little-fires-everywhere
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giovanni’s Room,"Baldwin, James",,,,159        pp,4.32,"156,599","Jan 01, 1956",Jun 2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oof. Emotional. Crushing. Beautifully written. Like love itself, a perfect “simple” story that is not *at all* simple, because people are involved. NoOof. Emotional. Crushing. Beautifully written. Like love itself, a perfect “simple” story that is not *at all* simple, because people are involved. No one writes with such fluency about the triangulation between love, fear, and hate as Baldwin did. He said in an interview that this book was “not so much about homosexuality, it is what happens if you are so afraid that you finally cannot love anybody.” I need to think about this one more before I really write about it. ...more",Notes are private!,0,1,1,"Nov 13, 2018","Dec 03, 2018","Nov 13, 2018",,Paperback,view (with text),/book/show/38462.Giovanni_s_Room
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fire Next Time,"Baldwin, James",067974472X,9780679744726,067974472X,106        pp,4.54,"100,409","Jan 31, 1963","Feb 01, 1993",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 23, 2018",,Paperback,view,/book/show/464260.The_Fire_Next_Time
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,"Alexander, Michelle",,,,290        pp,4.52,"108,092","Jan 05, 2010","Jan 05, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2018",,Hardcover,view,/book/show/6792458-the-new-jim-crow
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daemon Voices,"Pullman, Philip",1910200964,9781910200964,1910200964,480        pp,4.13,"2,398","Oct 05, 2017","Oct 05, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 21, 2018",,Hardcover,view,/book/show/35478763-daemon-voices
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Buddhism Is True: The Science and Philosophy of Meditation and Enlightenment,"Wright, Robert",1508235406,9781508235408,1508235406,11        pp,4.01,"23,178","Aug 08, 2017","Aug 08, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 21, 2018",,Audiobook,view,/book/show/32895535-why-buddhism-is-true
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Guinea Bastard: Personal Essays,"Pagetta, Joe",1985766531,9781985766532,1985766531,101        pp,5.00,2,unknown,"Jun 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2018",,Paperback,view,/book/show/40574165-guinea-bastard
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Grandmother Asked Me to Tell You She's Sorry,"Backman, Fredrik*",1501115065,9781501115066,1501115065,372        pp,4.08,"244,474","Sep 04, 2013","Jun 16, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 28, 2018",,Hardcover,view,/book/show/23604559-my-grandmother-asked-me-to-tell-you-she-s-sorry
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gentleman in Moscow,"Towles, Amor*",,,,462        pp,4.33,"543,351","Sep 06, 2016","Sep 06, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Aug 28, 2018",,Hardcover,view,/book/show/29430012-a-gentleman-in-moscow
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Less        (Arthur Less, #1)","Greer, Andrew Sean",,,B01MSICPW3,273        pp,3.64,"203,361","Jul 18, 2017","Jul 18, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Totally enjoyable, laugh out loud funny, optimistic, kind of a Bildungsroman even though Less is fifty years old.",Notes are private!,0,1,1,not set,not set,"Aug 28, 2018",,Kindle Edition,view (with text),/book/show/39927096-less
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Water for Elephants,"Gruen, Sara*",1565125606,9781565125605,1565125606,368        pp,4.11,"1,615,234","May 22, 2006","Apr 09, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 28, 2018",,Paperback,view,/book/show/43641.Water_for_Elephants
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Might Regret This: Essays, Drawings, Vulnerabilities, and Other Stuff","Jacobson, Abbi",1538713292,9781538713297,1538713292,320        pp,3.81,"19,535","Oct 30, 2018","Oct 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 12, 2018",,Hardcover,view,/book/show/38902427-i-might-regret-this
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only Story,"Barnes, Julian",1473554799,9781473554795,,272        pp,3.61,"23,639","Feb 01, 2018","Feb 01, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Old white straight male nostalgia. Yawn. Julian Barnes writes beautifully but I’m over his themes. Didn’t finish.,Notes are private!,0,0,1,Aug 2018,"Oct 09, 2018","Jul 31, 2018",,ebook,view (with text),/book/show/35570812-the-only-story
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bluets,"Nelson, Maggie",1933517409,9781933517407,1933517409,112        pp,4.09,"45,196","Oct 01, 2009","Oct 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2018",,Paperback,view,/book/show/6798263-bluets
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of Achilles,"Miller, Madeline*",1408816032,9781408816035,1408816032,352        pp,4.33,"1,484,998","Sep 20, 2011","Sep 20, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 09, 2018","Oct 17, 2018","Jul 31, 2018",,Hardcover,view,/book/show/11250317-the-song-of-achilles
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",0316556343,9780316556347,0316556343,393        pp,4.24,"1,052,799","Apr 10, 2018","Apr 10, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What can I say, it’s a great time to read a book about an immortal witch who turns men into pigs.",Notes are private!,0,7,1,"Aug 28, 2018","Sep 12, 2018","Jul 31, 2018",,Hardcover,view (with text),/book/show/35959740-circe
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sandman #3:  ... Dream a Little Dream of Me,"Gaiman, Neil*",,,,32        pp,4.38,"1,171",unknown,Mar 1989,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2018",,Comic,view,/book/show/23495022-the-sandman-3
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sandman #2: Imperfect Hosts,"Gaiman, Neil*",,,B000FTO6EW,25        pp,4.27,"1,289","Jan 01, 1988",1988,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2018",,Comic,view,/book/show/18810519-the-sandman-2
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sandman, #1","Gaiman, Neil*",,,,unknown,4.15,"13,872",Jan 1989,"Aug 19, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2018",,Comic Book,view,/book/show/23502037-the-sandman-1
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The White Book,Han Kang,1846276950,9781846276958,1846276950,161        pp,3.82,"17,150","May 25, 2016","Jan 01, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Elegant, spare, and quiet (sometimes unsettlingly so). Han Kang gives life to the oblique ways we recognize and touch old, foundational pain, and the Elegant, spare, and quiet (sometimes unsettlingly so). Han Kang gives life to the oblique ways we recognize and touch old, foundational pain, and the deep power of physical life to heal and cleanse us of that pain. This impressionistic work moved me with so little. I recommend it if you’re looking something experimental that hits hard on an emotional level too....more",Notes are private!,0,3,1,"Jul 22, 2018","Jul 31, 2018","Jul 22, 2018",,Paperback,view (with text),/book/show/39220683-the-white-book
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Really Good Day: How Microdosing Made a Mega Difference in My Mood, My Marriage, and My Life","Waldman, Ayelet*",0451494091,9780451494092,0451494091,256        pp,3.96,"4,838","Jan 10, 2017","Jan 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2018",,Hardcover,view,/book/show/30212082-a-really-good-day
