,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kim's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Junes,"Glass, Julia*",0385721420,9780385721424,0385721420,353        pp,3.57,"44,516","May 07, 2002","May 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a beautiful novel - classically beautiful. No fancy POV, no huge high concept, nothing but a good, old-fashioned family story about love, loss anWhat a beautiful novel - classically beautiful. No fancy POV, no huge high concept, nothing but a good, old-fashioned family story about love, loss and what it means to be truly alive. A rumination on the way our own insecurities and values color our lives - and how love conquers in its often quiet, yet powerful, ways....more",Notes are private!,0,0,1,"Dec 19, 2011",not set,"Dec 19, 2011",,Paperback,view (with text),/book/show/227593.Three_Junes
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If I Tell,"Gurtler, Janet*",1402261039,9781402261039,1402261039,256        pp,3.72,"4,320","Mar 04, 2014","Oct 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Loved her first one...can't wait to read this one...Loved her first one...can't wait to read this one......more,Notes are private!,0,0,0,not set,not set,"Dec 12, 2011",,Paperback,view (with text),/book/show/10841337-if-i-tell
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Liberation of Max McTrue,"Culbertson, Kim*",,9781618428325,,187        pp,3.93,56,"Jan 03, 2012","Feb 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"THE LIBERATION OF MAX MCTRUE is my new novella eBook coming out in January 2012. It's the story of an ordinary boy who has an extraordinary day.For MaTHE LIBERATION OF MAX MCTRUE is my new novella eBook coming out in January 2012. It's the story of an ordinary boy who has an extraordinary day.For Max McTrue, life is not mysterious. He simply does what he’s told and that path has served him well, has been easy and free of conflict. He’s a good kid. 3.04 grade point average, plays football and baseball, has membership in a couple of school clubs. He’s not much of a blip on anyone’s radar, a fact he has wholly embraced for all of his seventeen years.  Until one winter day when all that changes.  That cold February 1st morning at Java Jewel, the café he works in before school, Max meets Clara Jane Ramsey. But Max doesn’t know any of this yet. In fact, he sees her only briefly and then goes to class where the only thing (he thinks) of interest is the fact that his student teacher in Senior English has opted to not wear a bra that day. Sitting in class, with three thick college application folders on the desk in front of him (college applications he has until five o’clock that day to mail), he sees Clara Jane out toward the baseball field, and for reasons he certainly cannot explain to himself, he raises his hand to ask for the pass, gathers his things, and joins her. Clara Jane is homeschooled and her family is on the last day of their motor-home stop through the small foothill town that is the setting of the novel. Max spends the day with Clara Jane (turns out, her lost dog is part of a treasure hunt her dad sets up for her as the “assessment” portion of that week’s studies). Along the way Clara Jane meets Emerson, Max’s best friend who is on Home Hospital for her allergies, has perfect SAT scores, and drives a converted ice cream truck that holds her archery equipment and a portable reading library of used titles. And then there’s Darcy, Max’s on again off again – he’s never quite sure – girlfriend, who puts a slight crimp in the clearly romantic tension that has been building. Clara Jane and Max explore each other’s own longings and trappings and ideas. About what it means to learn, what it means to love something, and what it means to seek something. Eventually, the three packets Max has been hauling around become an issue. Why doesn’t he just send them? The Liberation of Max McTrue is the story of a single, crucial day. After seventeen years of a lovely albeit noncommittal existence, Max grabs the reins to his own life.Check it out if you get a chance :)...more",Notes are private!,0,4,1,not set,not set,"Dec 09, 2011",,ebook,view (with text),/book/show/13181001-the-liberation-of-max-mctrue
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Attachments,"Rowell, Rainbow*",,,,323        pp,3.87,"199,454","Apr 14, 2011","Apr 14, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2011",,Hardcover,view,/book/show/8909152-attachments
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zipped,"McNeal, Laura*",0375830987,9780375830983,0375830987,283        pp,3.42,696,"Mar 11, 2003","Sep 14, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2011",,Paperback,view,/book/show/504511.Zipped
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Audition,"Kehoe, Stasia Ward*",0670013196,9780670013197,0670013196,458        pp,3.32,"1,405","Oct 13, 2011","Oct 13, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 20, 2011",,Hardcover,view,/book/show/10637301-audition
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pull of Gravity,"Polisner, Gae*",0374371938,9780374371937,0374371938,202        pp,3.83,"1,000","May 10, 2011","May 10, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2011",,Hardcover,view,/book/show/8891408-the-pull-of-gravity
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Lie,"Barr, Emily",0755351320,9780755351329,0755351320,312        pp,3.80,"1,042","May 13, 2010","May 13, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2011",,Hardcover,view,/book/show/7832804-the-perfect-lie
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The First Wife,"Barr, Emily",0755351363,9780755351367,0755351363,320        pp,3.71,694,"Mar 01, 2011","Jan 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2011",,Paperback,view,/book/show/10583036-the-first-wife
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moonglass,"Kirby, Jessi*",1442416947,9781442416949,1442416947,232        pp,3.82,"5,634","May 03, 2011","May 03, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lovely, atmospheric - it just swirls around you like the water that is such a constant presence in this novel. I felt especially connected to the contLovely, atmospheric - it just swirls around you like the water that is such a constant presence in this novel. I felt especially connected to the contrast between all the mermaid/ocean imagery and Anna's need to master the land through her running. In finding the balance between the two, she finds herself. There's also a sweet, subtle love story devoid of drama. I can't wait to see more of this author....more",Notes are private!,0,1,1,not set,not set,"Aug 13, 2011",,Hardcover,view (with text),/book/show/8535449-moonglass
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The First Husband,"Dave, Laura*",,,0670022675,246        pp,3.63,"21,268","Apr 19, 2011","May 12, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this. If you're looking for a pool-side read for the lingering days of summer, this is a light, quick chick-lit read with a very likable main I liked this. If you're looking for a pool-side read for the lingering days of summer, this is a light, quick chick-lit read with a very likable main character (who has some seriously cute men in her life to choose from, lucky ducky). I think I most connected to the fact that she's a travel writer and LOVES travel (all the side notes about travel throughout are really wonderful) and she lists off so many places she has been that I found myself taking notes...I really want to check out some of these places! Also, I really connected to the underlying theme of what makes for a ""home."" This is something I've explored in my own writing and I felt a kinship to this author's exploration of the idea. ...more",Notes are private!,0,2,1,not set,not set,"Aug 11, 2011",,Hardcover,view (with text),/book/show/9977379-the-first-husband
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tiger's Wife,"Obreht, Téa*",0679604367,9780679604365,,273        pp,3.42,"99,565","Mar 08, 2011","Mar 08, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2011",,ebook,view,/book/show/10491037-the-tiger-s-wife
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Understudy,"Nicholls, David",0812971418,9780812971415,0812971418,368        pp,3.34,"9,917",2005,"Jan 30, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"David Nicholls is rapidly becoming one of my favorite authors - a huge sense of humor with a big heart. I loved this look at following your dreams butDavid Nicholls is rapidly becoming one of my favorite authors - a huge sense of humor with a big heart. I loved this look at following your dreams but also realizing when your dreams start to smother the day in and out practice of your life. A funny, heart-felt look at fame, what we love, and what we are meant to do with our lives....more",Notes are private!,0,0,1,not set,not set,"Jul 31, 2011",,Paperback,view (with text),/book/show/366842.The_Understudy
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maine,"Sullivan, J. Courtney*",0307595129,9780307595126,0307595129,388        pp,3.39,"35,595",2011,"Jun 14, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 28, 2011",,Hardcover,view,/book/show/9923372-maine
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Financial Lives of the Poets,"Walter, Jess",0061916048,9780061916045,0061916048,304        pp,3.70,"10,752",2009,"Sep 22, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I finished this book on the plane yesterday and it's still following me around...loved its clever, funny and full of heart voice. Walter writes in it I finished this book on the plane yesterday and it's still following me around...loved its clever, funny and full of heart voice. Walter writes in it that we ""need more poets"" - agreed! I think we need more Jess Walters writing books like this one....more",Notes are private!,0,1,1,not set,not set,"Jul 26, 2011",,Hardcover,view (with text),/book/show/6426026-the-financial-lives-of-the-poets
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Looking for Salvation at the Dairy Queen,"Gilmore, Susan Gregg*",0307395022,9780307395023,0307395022,304        pp,3.77,"12,787","Jan 01, 2008","Jun 09, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2011",,Paperback,view,/book/show/6276358-looking-for-salvation-at-the-dairy-queen
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maine,"Sullivan, J. Courtney*",,,B004G60CCU,530        pp,3.39,"35,595",2011,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A thoroughly absorbing summer read with interesting characters all linked through their connection to their family beach house in Maine.,Notes are private!,0,0,1,not set,not set,"May 28, 2011",,Kindle Edition,view (with text),/book/show/10322997-maine
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plan B,"Tropper, Jonathan",0312272766,9780312272760,0312272766,368        pp,3.67,"8,256","Feb 05, 2000","Feb 04, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 19, 2011",,Paperback,view,/book/show/53849.Plan_B
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My American Unhappiness,"Bakopoulos, Dean",0151013446,9780151013449,0151013446,288        pp,3.32,"1,129","Jan 01, 2011","Jun 07, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's no secret I adore Dean Bakopoulos. His first novel Please Don't Come Back from the Moon is one of those novels I recommend to, well, everyone I kIt's no secret I adore Dean Bakopoulos. His first novel Please Don't Come Back from the Moon is one of those novels I recommend to, well, everyone I know. My American Unhappiness is a different novel (love when authors evolve!); it's a bit more broad, a bit more seasoned, but it is still Bakopoulos' same observational genius and heart. I loved it so very much. It's the first novel in a long time where I simply had to stop and underline certain lines (okay, whole paragraphs) because I felt so connected to the sensibility in this novel. It was just so damn funny and heartbreaking. It's bursting with intelligence, humor and heart. Perhaps, though, what I loved most about it is that it is driven by this complicated mess of a main character (oh how I love me some messy main characters!) who in his intellectual pursuit of American unhappiness is spotlighting his own arc of unhappiness. Zeke is guilty of many things but perhaps the sweetest is that he is simply guilty of being a romantic in an unromantic world, a dreamer in a cynical, bleary world. I imagine him the wild yellow poppy in a sea of green. Well, okay, a sort of perverted yellow poppy with an alcohol problem and visions of grandeur. But still beautiful, still bright. And I loved Minn, his barista dream girl. Her defense of why working at Starbuck's *is* an extension of her major in anthropology and rural sociology is priceless. There is an incredible mind at play in this novel, one with a great love for the humanities, for what they mean to our country. Through Zeke (and his outlandish fantasy world) Bakopoulos explores the whole idea of what it means to need our lives to *mean* something. What does one's education *mean*? What is it for? I believe it's about creating a lens through which to view this ridiculous world of ours. Zeke seems too as well.As W.H. Auden said, ""The aim of writing poetry is to enable readers a little better to enjoy life or a little better to endure it."" Reading a Dean Bakopoulos novel allows me to do both....more",Notes are private!,0,0,1,"Jan 14, 2012",not set,"May 17, 2011",,Hardcover,view (with text),/book/show/9069612-my-american-unhappiness
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dirty Secret: A Daughter Comes Clean About Her Mother's Compulsive Hoarding,"Sholl, Jessie*",1439192529,9781439192528,1439192529,308        pp,3.73,"2,305","Dec 28, 2010","Dec 28, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I thought this was such a brave book. Sholl really lets us into her world and I appreciated how honest she was about her relationship with her mother I thought this was such a brave book. Sholl really lets us into her world and I appreciated how honest she was about her relationship with her mother and her mother's hoarding. She also did a good job of not making anyone out to be a villain - I really felt for both her and her mother (and everyone else this directly affected)....more,Notes are private!,0,0,1,not set,not set,"May 15, 2011",,Paperback,view (with text),/book/show/7804346-dirty-secret
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Day,"Nicholls, David",0340896965,9780340896969,0340896965,435        pp,3.83,"341,363","Jun 11, 2009","Jan 01, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Okay, I officially have a crush on this book. And perhaps this author. I just bought his other two books. I loved this in that tipsy-stomach-butterfliOkay, I officially have a crush on this book. And perhaps this author. I just bought his other two books. I loved this in that tipsy-stomach-butterflies sort of way. Am I too old to fall in love with a book? Somewhere mixed into the many quotable lines in this, Emma says this - something about being too old for a book to change your life, but I think it happens all the time to me. Maybe not in a huge now I'm off to do something entirely different way but in a way where my lens gets slightly altered by this story, these characters. What a wonderful book. Funny, heart-breaking, wise. Funny again. I wanted to include this passage because it just summed up the tone so beautifully. This is Emma's POV:""'Live each day as if it's your last,"" that was the conventional advice, but really, who had the energy for that? What if it rained or you felt a bit glandy? It just wasn't practical. Better by far to simply try and be good and courageous and bold and to make a difference. Not change the world exactly, but the bit around you....Cherish your friends, stay true to your principles, live passionately and fully and well. Experience new things. Love and be loved, if you get the chance....That was her general theory, even if she hadn't made a very good start of it."" Words to live by - even when we feel a bit glandy. :)...more",Notes are private!,0,1,1,"May 13, 2011","May 16, 2011","May 13, 2011",,Paperback,view (with text),/book/show/6280118-one-day
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Are You Going to Kiss Me Now?,"Tanen, Sloane*",140225461X,9781402254611,140225461X,354        pp,3.15,645,"Apr 27, 2011","May 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I first fell in love with Sloane Tanen's work when someone bought me ""Hatched"" - the little witty chicks and pregnancy book (which makes a fabulous baI first fell in love with Sloane Tanen's work when someone bought me ""Hatched"" - the little witty chicks and pregnancy book (which makes a fabulous baby shower gift, btw) :) This is her first YA novel and I'm thrilled to be on the same Sourcebooks Fire author list with her. In our celebrity-drenched culture, this novel is not only funny, it's really relevant....more",Notes are private!,0,1,1,"Jun 23, 2011","Jun 23, 2011","Apr 28, 2011",,Paperback,view (with text),/book/show/9633217-are-you-going-to-kiss-me-now
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaving Atlanta,"Jones, Tayari*",0446690899,9780446690898,0446690899,257        pp,4.05,"5,910","Jan 01, 2002","Aug 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2011",,Paperback,view,/book/show/989563.Leaving_Atlanta
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Truth Lies,"Warman, Jessica",0802720781,9780802720788,0802720781,308        pp,3.67,"1,423","Aug 24, 2010","Sep 28, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2011",,Hardcover,view,/book/show/7890119-where-the-truth-lies
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breathless,"Warman, Jessica",0802798497,9780802798497,0802798497,320        pp,3.66,"3,568","Aug 18, 2009","Sep 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2011",,Hardcover,view,/book/show/6449903-breathless
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skipping a Beat,"Pekkanen, Sarah*",1451609825,9781451609820,1451609825,327        pp,3.75,"8,443","Jan 01, 2011","Feb 22, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you're in the mood for a really good piece of chick lit, this is your book. This book not only explores a marriage in a really interesting way but If you're in the mood for a really good piece of chick lit, this is your book. This book not only explores a marriage in a really interesting way but it has a fabulous premise that forces the reader to investigate her own relationship to materialism. Good stuff. ...more",Notes are private!,0,0,1,not set,not set,"Apr 22, 2011",,Paperback,view (with text),/book/show/8612987-skipping-a-beat
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Both Ways Is the Only Way I Want It,"Meloy, Maile*",159448869X,9781594488696,159448869X,240        pp,3.83,"6,203","Jul 09, 2009","Jul 09, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I love this writer but I would buy this book for the title alone...:),Notes are private!,0,0,0,not set,not set,"Apr 22, 2011",,Hardcover,view (with text),/book/show/5948644-both-ways-is-the-only-way-i-want-it
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shine,"Myracle, Lauren*",0810984172,9780810984172,0810984172,350        pp,3.82,"12,945","May 01, 2011","May 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 13, 2011",,Hardcover,view,/book/show/8928054-shine
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bossypants,"Fey, Tina",,,,283        pp,3.96,"1,005,386","Apr 05, 2011","Apr 05, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So very, very good for my soul...",Notes are private!,0,0,1,"Aug 02, 2011","Aug 02, 2011","Apr 12, 2011",,Kindle Edition,view (with text),/book/show/9418327-bossypants
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Not Her,"Gurtler, Janet*",1402256361,9781402256363,1402256361,288        pp,3.95,"4,540","May 01, 2011","May 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tess has always been in her sister's shadow: Kristina's perfect - volleyball star, beautiful, popular and perhaps, most difficult, she's simply older.Tess has always been in her sister's shadow: Kristina's perfect - volleyball star, beautiful, popular and perhaps, most difficult, she's simply older. But when Kristina gets diagnosed with cancer, Tess is forced to explore her relationship with her sister and, more importantly, the way she's allowed her view of her sister to determine her own worth. Gurtler's debut has been called the My Sister's Keeper for the YA set and that's fair, but I think what makes it such a strong YA read is the clear voice of Tess lighting its way. This is a great read for anyone wanting to watch a young girl search for herself in the most painful of circumstances. ...more",Notes are private!,0,0,0,not set,not set,"Apr 02, 2011",,Paperback,view (with text),/book/show/9468234-i-m-not-her
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sky Is Everywhere,"Nelson, Jandy*",0803734956,9780803734951,0803734956,288        pp,3.96,"105,999","Mar 06, 2010","Mar 09, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I'm reading this again because it's just so dang beautiful....I'm reading this again because it's just so dang beautiful.......more,Notes are private!,0,0,1,not set,not set,"Mar 25, 2011",,Hardcover,view (with text),/book/show/6604794-the-sky-is-everywhere
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All These Things I've Done        (Birthright, #1)","Zevin, Gabrielle*",0374302103,9780374302108,0374302103,354        pp,3.68,"14,805","Sep 06, 2011","Sep 06, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 23, 2011",,Hardcover,view,/book/show/9858517-all-these-things-i-ve-done
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skippy Dies,"Murray, Paul",0241141826,9780241141823,0241141826,661        pp,3.76,"22,368",2010,"Jan 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book took me a long time to finish...which is not a bad thing. There's a lot in here. Also, I will just say for the record that some of the conteThis book took me a long time to finish...which is not a bad thing. There's a lot in here. Also, I will just say for the record that some of the content was a bit, um, much for me. Some of the obscenity (and he does this for a clear reason, I think) was hard to read (a lot of sexual darkness in this book). I don't like to read about underbellies and there is quite a bit of raw underbelly in this book. So I would stay away for a few days and then come back. But I'm ridiculously sensitive so this was my issue. The thing about this book is that there is pure genius at play here. And genius is messy. It's complicated. It's hard to follow sometimes. But at the end of it, I was left thoroughly impressed with this writer and the little world he built that is really a bigger world than it appears (which is one of his many points so that was cool). I'm teaching Lord of the Flies right now in my English class so this was such a great pairing with that book - boys in a boarding school, power struggles, horrible behavior, bullying...it was a tie in for sure. Skippy Dies is told through multiple perspectives and I found myself more drawn in to some POVs (Howard's) than others (Carl's). Again, not a bad thing. Overall, though, this book was just full of lines I felt compelled to write down on sticky notes all over my house - always a sign of a good book (and great brain behind the book). Here is one of many jewels: ""Life makes fools of us all sooner or later. But keep your sense of humor and you'll at least be able to take your humiliations with some measure of grace. In the end, you know, it's our own expectations that crush us."" Wise words. ...more",Notes are private!,0,0,1,not set,"Mar 20, 2011","Mar 20, 2011",,Paperback,view (with text),/book/show/7146335-skippy-dies
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Going Too Far,"Echols, Jennifer*",1416571736,9781416571735,1416571736,245        pp,3.92,"38,358","Mar 17, 2009","Mar 17, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A really well written teen romance. Meg is an interesting, strong and likable main character and I loved the premise - bad girl ends up losing her sprA really well written teen romance. Meg is an interesting, strong and likable main character and I loved the premise - bad girl ends up losing her spring break and having to do a ""ride along"" with the police officer who busted her who turns out to have his own secrets and issues. The writing is really good and shows off a gritty understanding of small town life. ...more",Notes are private!,0,0,1,not set,not set,"Feb 19, 2011",,Paperback,view (with text),/book/show/4570679-going-too-far
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girl on the Other Side,"Kerbel, Deborah*",1554884438,9781554884438,1554884438,147        pp,3.58,111,"Jan 01, 2009","Oct 19, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2011",,Paperback,view,/book/show/6431722-girl-on-the-other-side
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Getting In,"Stabiner, Karen",1401322468,9781401322465,1401322468,404        pp,3.16,306,2010,2010,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really enjoyed this book for many reasons. It reminded me of when I was a private college advisor in an elite county and it reminded me why I stoppeI really enjoyed this book for many reasons. It reminded me of when I was a private college advisor in an elite county and it reminded me why I stopped being a private college advisor in that county and instead decided to move to work at a Charter School in a small town where it's a huge deal if many of my students decide to go to a two year school. To me, this book did such a wonderful job of capturing ""the world"" that so many families get sucked into believing is the only world in relation to college, an elite world that consumes and seems really important until a person just simply decides to live in a different world for awhile. I really like the teenagers in this book (though I would have liked to see one of the kids have a better relationship with their parents...but that wasn't the story Stabiner chose to write). I really liked the private school/public school glimpses and especially connected to the family of Nora, Joel and Lauren. One of my favorite lines from the book is when Joel says, ""People don't put decals on their cars because they need to be reminded where their kids go to school. They put them on to impress the person behind them at the traffic light."" It reminded me of a private client's parent I had a looooooong time ago who told me, ""I really don't care where he wants to go, I want a Cornell sticker for my car"" (One of the defining moments for me changing my geography). This book has plenty of gems in it and it's also just a really fun read....more",Notes are private!,0,1,1,"Jan 29, 2011","Jan 30, 2011","Jan 29, 2011",,Paperback,view (with text),/book/show/7652725-getting-in
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad,"Egan, Jennifer*",0307592839,9780307592835,0307592839,274        pp,3.69,"226,786","Jun 08, 2010","Jun 08, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was just wonderful...a beautiful braid of a novel...all these ties and different narrators that came to a really beautiful, haunting close. Just This was just wonderful...a beautiful braid of a novel...all these ties and different narrators that came to a really beautiful, haunting close. Just loved this book....more",Notes are private!,0,0,1,not set,not set,"Jan 21, 2011",,Hardcover,view (with text),/book/show/7331435-a-visit-from-the-goon-squad
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cinderella Ate My Daughter: Dispatches from the Frontlines of the New Girlie-Girl Culture,"Orenstein, Peggy",0061711527,9780061711527,0061711527,245        pp,3.67,"16,073","Jan 25, 2011","Jan 25, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2011",,Hardcover,view,/book/show/8565083-cinderella-ate-my-daughter
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Instructions for a Broken Heart,"Culbertson, Kim*",1402243022,9781402243028,1402243022,304        pp,3.30,"1,371","May 01, 2011","May 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 16, 2010",,Paperback,view,/book/show/9633221-instructions-for-a-broken-heart
