,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Goodbye, Paris","Harris, Anstey*",1501196502,9781501196508,1501196502,279        pp,3.75,"10,094","Aug 01, 2018","Aug 07, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 06, 2022","Jan 07, 2022","Jan 06, 2022",,Hardcover,view,/book/show/37510667-goodbye-paris
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Verity,"Hoover, Colleen*",153872474X,9781538724743,153872474X,336        pp,4.32,"2,674,965","Dec 07, 2018","Oct 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 06, 2022","Jan 06, 2022","Jan 06, 2022",,ebook,view,/book/show/59344312-verity
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monster in the Middle,"Yanique, Tiphanie*",1594633606,9781594633607,1594633606,288        pp,3.21,"1,010","Oct 19, 2021","Oct 19, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 31, 2021","Dec 31, 2021","Dec 31, 2021",,Hardcover,view,/book/show/57165445-monster-in-the-middle
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Baseball Codes: Beanballs, Sign Stealing, and Bench-Clearing Brawls: The Unwritten Rules of America's Pastime","Turbow, Jason*",0375424695,9780375424694,0375424695,294        pp,3.81,"3,163",2010,"Mar 09, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 31, 2021","Jan 06, 2022","Dec 31, 2021",,Hardcover,view,/book/show/6817054-the-baseball-codes
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stolen Marriage,"Chamberlain, Diane*",1250087279,9781250087270,1250087279,376        pp,4.27,"38,179","Oct 03, 2017","Oct 03, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 27, 2021","Dec 31, 2021","Dec 27, 2021",,Hardcover,view,/book/show/33574127-the-stolen-marriage
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Years That Matter Most: How College Makes or Breaks Us,"Tough, Paul*",0544944488,9780544944480,0544944488,400        pp,4.40,"2,129","Sep 10, 2019","Sep 10, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 20, 2021","Dec 27, 2021","Dec 20, 2021",,Hardcover,view,/book/show/43261189-the-years-that-matter-most
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What You Don't Know About Charlie Outlaw,"Stewart, Leah*",0735214344,9780735214347,0735214344,328        pp,3.22,"1,778","Mar 27, 2018","Mar 27, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 18, 2021","Dec 19, 2021","Dec 18, 2021",,Hardcover,view,/book/show/35340753-what-you-don-t-know-about-charlie-outlaw
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"It Ends with Us        (It Ends with Us, #1)","Hoover, Colleen*",,,B0176M3U10,386        pp,4.17,"3,333,747","Aug 02, 2016","Aug 02, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Dec 18, 2021",,Kindle Edition,view,/book/show/27362503-it-ends-with-us
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Austerlits,"Sebald, W.G.",5983792016,9785983792012,5983792016,0        pp,4.00,"21,979",Nov 2001,"Jan 01, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 21, 2021","Oct 03, 2021","Sep 21, 2021",,Paperback,view,/book/show/52777383-austerlits
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Biased: Uncovering the Hidden Prejudice That Shapes What We See, Think, and Do","Eberhardt, Jennifer L.",,,B07DH89ZDY,350        pp,4.33,"7,982","Mar 26, 2019","Mar 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 12, 2021","Sep 15, 2021","Sep 12, 2021",,Kindle Edition,view,/book/show/40407320-biased
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Your Life,"Kinsella, Sophie*",0593132858,9780593132852,0593132858,416        pp,3.34,"44,440","Oct 27, 2020","Oct 27, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 01, 2021",,Hardcover,view,/book/show/53479913-love-your-life
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grown Ups,"Keyes, Marian",0718179749,9780718179748,0718179749,636        pp,3.94,"53,313","Feb 06, 2020","Feb 06, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 29, 2021","Aug 29, 2021","Aug 29, 2021",,Hardcover,view,/book/show/43779862-grown-ups
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Play It As It Lays,"Didion, Joan",0374529949,9780374529949,0374529949,231        pp,3.92,"67,110",1970,"Nov 15, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Aug 29, 2021",,Paperback,view,/book/show/428.Play_It_As_It_Lays
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where Nobody Knows Your Name: Life In the Minor Leagues of Baseball,"Feinstein, John",0385535937,9780385535939,0385535937,368        pp,3.86,"3,580","Jan 01, 2014","Feb 25, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/18077843-where-nobody-knows-your-name
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr. Met: How a Sports-Mad Kid from Jersey Became Like Family to Generations of Big Leaguers,"Horwitz, Jay",1629377910,9781629377919,1629377910,272        pp,3.81,158,"May 19, 2020","May 19, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 03, 2021","Jul 05, 2021","Jul 03, 2021",,Hardcover,view,/book/show/52355921-mr-met
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For the Good of the Game: The Inside Story of the Surprising and Dramatic Transformation of Major League Baseball,"Selig, Bud",006290597X,9780062905970,006290597X,336        pp,3.83,652,"Jul 09, 2019","Jul 09, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 06, 2021","Jun 22, 2021","Jun 06, 2021",,Kindle Edition,view,/book/show/40942643-for-the-good-of-the-game
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven Husbands of Evelyn Hugo,"Reid, Taylor Jenkins*",1501139231,9781501139239,1501139231,389        pp,4.42,"3,002,567","Jun 13, 2017","Jun 13, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"May 18, 2021",,Hardcover,view,/book/show/32620332-the-seven-husbands-of-evelyn-hugo
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pickup,"Gordimer, Nadine",0142001422,9780142001424,0142001422,288        pp,3.57,"3,673","Sep 12, 2001","Sep 24, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 05, 2019",,Paperback,view,/book/show/96334.The_Pickup
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Song of Solomon,"Morrison, Toni",140003342X,9781400033423,140003342X,338        pp,4.14,"112,924","Aug 12, 1977","Jun 08, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 10, 2019","Apr 16, 2019","Apr 10, 2019",,Paperback,view,/book/show/11334.Song_of_Solomon
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1984,"Orwell, George",,,,298        pp,4.19,"4,598,499","Jun 08, 1949","Sep 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 03, 2019",,Kindle Edition,view,/book/show/40961427-1984
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,371","May 19, 1942","Mar 28, 1989",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 07, 2016","Jul 08, 2016","Jul 07, 2016",,Paperback,view,/book/show/49552.The_Stranger
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dream Thieves        (The Raven Cycle, #2)","Stiefvater, Maggie*",0545424941,9780545424943,0545424941,439        pp,4.22,"200,832","Sep 17, 2013","Sep 17, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 30, 2016","Jul 07, 2016","Jun 30, 2016",,Hardcover,view,/book/show/17347389-the-dream-thieves
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Year's Mistake,"Ciocca, Gina*",,,B00O65ZXCU,321        pp,3.71,"6,376","Jun 09, 2015","Jun 09, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 27, 2016","Jun 27, 2016","Jun 27, 2016",,Kindle Edition,view,/book/show/21825486-last-year-s-mistake
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Raven Boys        (The Raven Cycle, #1)","Stiefvater, Maggie*",0545424925,9780545424929,0545424925,409        pp,4.05,"367,470","Sep 18, 2012","Sep 18, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 19, 2016","Jun 30, 2016","Jun 19, 2016",,Hardcover,view,/book/show/17675462-the-raven-boys
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Kiss of Deception        (The Remnant Chronicles, #1)","Pearson, Mary E.*",,,,492        pp,3.93,"140,163","Jul 08, 2014","Jul 08, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 11, 2016","Jun 19, 2016","Apr 11, 2016",,Kindle Edition,view,/book/show/16429619-the-kiss-of-deception
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under a Painted Sky,"Lee, Stacey*",0399168036,9780399168031,0399168036,374        pp,3.98,"11,026","Mar 17, 2015","Mar 17, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 06, 2016","Apr 11, 2016","Apr 06, 2016",,Hardcover,view,/book/show/22501055-under-a-painted-sky
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt to the Sea,"Sepetys, Ruta*",,,0399160302,391        pp,4.36,"211,701","Feb 02, 2016","Feb 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 30, 2016","Apr 06, 2016","Mar 30, 2016",,Hardcover,view,/book/show/25614492-salt-to-the-sea
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Second Chance Summer,"Matson, Morgan*",1416990674,9781416990673,1416990674,468        pp,4.12,"53,569","May 08, 2012","May 08, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 27, 2016","Mar 30, 2016","Mar 27, 2016",,Hardcover,view,/book/show/11071466-second-chance-summer
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Forgotten        (John Puller, #2)","Baldacci, David*",0446573051,9780446573054,0446573051,422        pp,4.15,"63,872","Nov 18, 2012","Nov 20, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 27, 2016","Mar 27, 2016","Mar 27, 2016",,Hardcover,view,/book/show/15842230-the-forgotten
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outliers: The Story of Success,"Gladwell, Malcolm",0316017922,9780316017923,0316017922,309        pp,4.19,"786,130","Nov 18, 2008","Nov 18, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 29, 2016","Mar 27, 2016","Feb 29, 2016",,Hardcover,view,/book/show/3228917-outliers
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diary of an Oxygen Thief,Anonymous,908105841X,9789081058414,908105841X,140        pp,2.74,"56,947","May 10, 2006","May 10, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 19, 2016","Feb 20, 2016","Feb 19, 2016",,Paperback,view,/book/show/1561703.Diary_of_an_Oxygen_Thief
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lola Carlyle's 12-Step Romance,"Younge-Ullman, Danielle*",1622667859,9781622667857,1622667859,304        pp,3.69,382,"May 05, 2015","May 05, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 31, 2016","Jan 31, 2016","Jan 31, 2016",,Paperback,view,/book/show/23014828-lola-carlyle-s-12-step-romance
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sports Gene: Inside the Science of Extraordinary Athletic Performance,"Epstein, David*",1591845114,9781591845119,1591845114,338        pp,4.20,"15,264","Aug 01, 2013","Aug 01, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 16, 2016","Feb 13, 2016","Jan 16, 2016",,Hardcover,view,/book/show/16171221-the-sports-gene
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Placebo Junkies,"Carleson, J.C.*",0553497243,9780553497243,0553497243,298        pp,3.51,"1,050","Oct 27, 2015","Oct 27, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 03, 2016","Jan 16, 2016","Jan 03, 2016",,Hardcover,view,/book/show/25278470-placebo-junkies
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We All Looked Up,"Wallach, Tommy*",1481418777,9781481418775,1481418777,370        pp,3.52,"26,953","Mar 24, 2015","Mar 24, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2016,"Jan 03, 2016","Jan 01, 2016",,Hardcover,view,/book/show/18392459-we-all-looked-up
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Everything, Everything","Yoon, Nicola*",0553496646,9780553496642,0553496646,312        pp,3.98,"620,672","Sep 01, 2015","Sep 01, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2016,Jan 2016,"Jan 01, 2016",,Hardcover,view,/book/show/18692431-everything-everything
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything Leads to You,"LaCour, Nina*",0525425888,9780525425885,0525425888,307        pp,3.84,"33,882","May 15, 2014","May 15, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 31, 2015",Jan 2016,"Dec 31, 2015",,Hardcover,view,/book/show/18667779-everything-leads-to-you
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Cold Blood,"Capote, Truman",0679745580,9780679745587,0679745580,343        pp,4.09,"659,348","Jan 01, 1959","Feb 01, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 31, 2015","Feb 28, 2016","Dec 31, 2015",,Paperback,view,/book/show/168642.In_Cold_Blood
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,,415        pp,4.13,"3,091,056","Dec 06, 2012","Apr 22, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 24, 2015","Dec 31, 2015","Dec 24, 2015",,Paperback,view,/book/show/19288043-gone-girl
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Scorpion Rules        (Prisoners of Peace, #1)","Bow, Erin*",1481442716,9781481442718,1481442716,384        pp,3.38,"6,838","Sep 22, 2015","Sep 22, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 23, 2015","Dec 23, 2015","Dec 23, 2015",,Hardcover,view,/book/show/11516221-the-scorpion-rules
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Blackthorn Key        (The Blackthorn Key, #1)","Sands, Kevin*",,,,384        pp,4.16,"12,817","Sep 01, 2015","Sep 01, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2015",,Hardcover,view,/book/show/23270216-the-blackthorn-key
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Firefight        (The Reckoners, #2)","Sanderson, Brandon*",0385743580,9780385743587,0385743580,416        pp,4.25,"102,343","Jan 06, 2015","Jan 06, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 22, 2015","Nov 27, 2015","Nov 22, 2015",,Hardcover,view,/book/show/15704459-firefight
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Panther        (John Corey, #6)","DeMille, Nelson*",1455518379,9781455518371,1455518379,625        pp,4.01,"22,449","Oct 16, 2012","Oct 16, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 02, 2015","Dec 31, 2015","Nov 02, 2015",,Kindle Edition,view,/book/show/13526026-the-panther
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lion        (John Corey, #5)","DeMille, Nelson*",044658083X,9780446580830,044658083X,437        pp,4.26,"32,165","Jun 08, 2010","Jun 08, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Nov 2015,"Nov 02, 2015","Nov 01, 2015",,Hardcover,view,/book/show/7164343-the-lion
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fallen        (Fallen, #1)","Kate, Lauren*",0385738935,9780385738934,0385738935,464        pp,3.72,"586,063","Dec 08, 2009","Dec 08, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 18, 2015","Oct 19, 2015","Oct 18, 2015",,Hardcover,view,/book/show/6487308-fallen
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"SYLO        (The SYLO Chronicles, #1)","MacHale, D.J.*",1595146652,9781595146656,1595146652,407        pp,3.91,"5,282","Jul 02, 2013","Jul 02, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 17, 2015","Oct 18, 2015","Oct 17, 2015",,Hardcover,view,/book/show/16101054-sylo
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Linked        (Linked #1),"Howson, Imogen*",1442446560,9781442446564,1442446560,368        pp,3.71,"2,906","Jun 11, 2013","Jun 11, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 16, 2015","Oct 17, 2015","Oct 16, 2015",,Hardcover,view,/book/show/14999965-linked
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Uninvited        (Uninvited, #1)","Jordan, Sophie*",0062233653,9780062233653,0062233653,384        pp,3.86,"13,429","Jan 28, 2014","Jan 28, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 15, 2015","Oct 16, 2015","Oct 15, 2015",,Hardcover,view,/book/show/13645645-uninvited
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Julius Caesar,"Shakespeare, William",0198320272,9780198320272,0198320272,175        pp,3.70,"203,907",1599,"Oct 17, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 15, 2015",Nov 2015,"Oct 15, 2015",,Paperback,view,/book/show/13006.Julius_Caesar
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Immortal Rules        (Blood of Eden, #1)","Kagawa, Julie*",0373210515,9780373210510,0373210515,485        pp,4.07,"70,606","Apr 24, 2012","Apr 24, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 11, 2015","Oct 15, 2015","Oct 11, 2015",,Hardcover,view,/book/show/10215349-the-immortal-rules
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Made for You,"Marr, Melissa*",0062011197,9780062011190,0062011197,356        pp,3.66,"5,100","Sep 01, 2014","Sep 16, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 05, 2015","Oct 05, 2015","Oct 05, 2015",,Hardcover,view,/book/show/20419003-made-for-you
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Falling Kingdoms        (Falling Kingdoms, #1)","Rhodes, Morgan*",1595145842,9781595145840,1595145842,412        pp,3.78,"60,745","Dec 11, 2012","Dec 11, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 22, 2015","Oct 11, 2015","Sep 22, 2015",,Hardcover,view,/book/show/12954620-falling-kingdoms
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Steelheart        (The Reckoners, #1)","Sanderson, Brandon*",0385743564,9780385743563,0385743564,386        pp,4.14,"180,845","Sep 24, 2013","Sep 24, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 20, 2015","Sep 21, 2015","Sep 20, 2015",,Hardcover,view,/book/show/17182126-steelheart
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Storm Siren        (Storm Siren, #1)","Weber, Mary*",1401690343,9781401690342,1401690343,333        pp,3.68,"10,404","Aug 19, 2014","Aug 19, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 18, 2015","Sep 20, 2015","Sep 18, 2015",,Hardcover,view,/book/show/18806259-storm-siren
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sublime,"Lauren, Christina*",1481413708,9781481413701,1481413708,336        pp,3.16,"3,081","Oct 14, 2014","Oct 14, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 14, 2015","Sep 18, 2015","Sep 14, 2015",,ebook,view,/book/show/18805916-sublime
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Assassin's Blade        (Throne of Glass, #0.1-0.5)","Maas, Sarah J.*",,,,448        pp,4.24,"577,153","Mar 04, 2014","Mar 04, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 14, 2015","Sep 14, 2015","Sep 14, 2015",,ebook,view,/book/show/18243700-the-assassin-s-blade
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Towns,"Green, John*",014241493X,9780142414934,B003F76HBG,305        pp,3.71,"1,357,491","Oct 16, 2008","Sep 22, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 06, 2015","Sep 06, 2015","Sep 06, 2015",,Paperback,view,/book/show/6442769-paper-towns
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sports Illustrated Baseball's Greatest,Sports Illustrated,1618930559,9781618930552,1618930559,288        pp,4.33,146,"Oct 08, 2013","Oct 08, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 27, 2015","Sep 06, 2015","Aug 27, 2015",,Hardcover,view,/book/show/17333554-sports-illustrated-baseball-s-greatest
