,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wonder,"Donoghue, Emma*",0316393878,9780316393874,0316393878,291        pp,3.64,"86,231","Sep 20, 2016","Sep 20, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A really good story set in rural Ireland in the 1850's. It's a well written tale of religion and superstition and I hadn't a clue what was really goinA really good story set in rural Ireland in the 1850's. It's a well written tale of religion and superstition and I hadn't a clue what was really going on. Very readable....more,Notes are private!,1,5,1,"Dec 08, 2023","Dec 12, 2023","Dec 08, 2023",,Hardcover,view (with text),/book/show/28449257-the-wonder
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Caveat Emptor        (Gaius Petreius Ruso, #4)","Downie, Ruth*",1596916087,9781596916081,1596916087,352        pp,3.99,"2,629",2010,"Dec 21, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2023",,Hardcover,view,/book/show/8531448-caveat-emptor
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Persona Non Grata        (Gaius Petreius Ruso, #3)","Downie, Ruth*",1596916095,9781596916098,1596916095,348        pp,4.02,"3,346",2008,"Jul 07, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2023",,Hardcover,view,/book/show/6318472-persona-non-grata
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Terra Incognita        (Gaius Petreius Ruso, #2)","Downie, Ruth*",1596912324,9781596912328,1596912324,384        pp,3.92,"4,031","Jan 01, 2008","Mar 04, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2023",,Hardcover,view,/book/show/1636776.Terra_Incognita
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slippery Creatures        (The Will Darling Adventures #1),"Charles, K.J.*",,,B086WKLJSN,264        pp,4.05,"11,153","May 13, 2020","May 13, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2023",,Kindle Edition,view,/book/show/53248387-slippery-creatures
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Sister, the Serial Killer","Braithwaite, Oyinkan*",0385544235,9780385544238,0385544235,226        pp,3.67,"293,702","Jul 17, 2018","Nov 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2023",,Hardcover,view,/book/show/38819868-my-sister-the-serial-killer
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girl, Woman, Other","Evaristo, Bernardine",0241364906,9780241364901,0241364906,453        pp,4.29,"231,169","May 02, 2019","May 02, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Enjoyable stories of twelve women, some contemporary, some historical. By the end I kept forgetting who was who and I got a bit frustrated with it. DeEnjoyable stories of twelve women, some contemporary, some historical. By the end I kept forgetting who was who and I got a bit frustrated with it. Definitely worth a read though....more",Notes are private!,0,2,1,Dec 2023,"Dec 04, 2023","Dec 01, 2023",,Kindle Edition,view (with text),/book/show/41081373-girl-woman-other
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Needful Things,"King, Stephen*",,,,790        pp,3.97,"252,312",Oct 1991,1992,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2023",,Paperback,view,/book/show/107291.Needful_Things
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daylight Gate,"Winterson, Jeanette",0099561859,9780099561859,0099561859,194        pp,3.39,"6,357","Aug 16, 2012","Aug 16, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2023",,Hardcover,view,/book/show/13136119-the-daylight-gate
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Litter of Bones        (DCI Logan Crime Thrillers, #1)","Kirk, J.D.",,,,327        pp,4.30,"22,436","Apr 15, 2019","Apr 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2023",,Kindle Edition,view,/book/show/44678633-a-litter-of-bones
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,THE CHARIOTEER,"Renault, Mary",0394714806,9780394714806,0394714806,380        pp,4.11,"5,942",1953,"May 12, 1983",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Beautifully written book set during WWII. Laurie Odell, the main character, falls in love with two very different men, one innocent and unsure of his Beautifully written book set during WWII. Laurie Odell, the main character, falls in love with two very different men, one innocent and unsure of his sexuality and the other experienced and worldly wise.The book was published in the 1950's and to begin with I wondered how Renault got away with it, but it is very subtly done - in fact, unless you were paying very close attention you might have missed the sex scene altogether.The story is about war and love and hope and I highly recommend it....more",Notes are private!,1,7,1,"Nov 21, 2023","Nov 26, 2023","Nov 21, 2023",,Paperback,view (with text),/book/show/2966927-the-charioteer
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Austen: A Life,"Tomalin, Claire",0241963273,9780241963272,0241963273,400        pp,3.90,"11,423",1997,"Jul 25, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A more accurate title would be, ""Everyone That Jane Austen Ever Met: A Life."" I appreciate the fact that a book focusing solely on Jane would be very A more accurate title would be, ""Everyone That Jane Austen Ever Met: A Life."" I appreciate the fact that a book focusing solely on Jane would be very short as there is an awful lot of unknowns. I quite enjoyed it anyway.3.5 stars....more",Notes are private!,0,3,1,"Nov 21, 2023","Nov 26, 2023","Nov 21, 2023",,Paperback,view (with text),/book/show/15788377-jane-austen
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Come A Little Closer        (DCI Tom Douglas, #7)","Abbott, Rachel*",,,B079GYCX7R,285        pp,4.30,"10,939","Feb 15, 2018","Feb 15, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh for goodness sake!!! Yet another book with an absolutely ridiculous ending. I was enjoying it up to that point - OK, the plot was a bit far-fetchedOh for goodness sake!!! Yet another book with an absolutely ridiculous ending. I was enjoying it up to that point - OK, the plot was a bit far-fetched, but that is usual for this series and it doesn't stop me enjoying them, but I'm getting really fed up with over the top, ludicrous endings!...more",Notes are private!,0,0,1,"Nov 17, 2023","Nov 21, 2023","Nov 17, 2023",,Kindle Edition,view (with text),/book/show/37969850-come-a-little-closer
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Summerwater,"Moss, Sarah*",1529035430,9781529035438,1529035430,208        pp,3.52,"13,537","Aug 07, 2020","Aug 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2023",,Hardcover,view,/book/show/52185452-summerwater
