,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,David's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rules of Civility,"Towles, Amor*",,,,337        pp,4.08,"232,165","Jul 26, 2011","Jul 26, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I can see why it was a NYT bestseller — my copy has dozens of highlighted one-liners that I plan on appropriating. Towles is a talented storyteller, wI can see why it was a NYT bestseller — my copy has dozens of highlighted one-liners that I plan on appropriating. Towles is a talented storyteller, who knows how to put together a compelling plot and develop characters in a way in which the reader never knows who can be fully trusted including the narrator herself. Reminded me of many of the same themes in The Great Gatsby and Mad Men — the search for authenticity and self-knowledge amid the social pressures of “making it.” ...more",Notes are private!,0,5,1,not set,"May 21, 2018","May 21, 2018",,Kindle Edition,view (with text),/book/show/11979229-rules-of-civility
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Struggle: Book 4,"Knausgård, Karl Ove",,,B00VPZVPVW,537        pp,4.22,"11,684","Feb 24, 2010","Apr 28, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My Struggle, Book 4 For music fans who lived through the 1960s, it was each subsequent release of a Beatles album. For science fiction fans, it was eaMy Struggle, Book 4 For music fans who lived through the 1960s, it was each subsequent release of a Beatles album. For science fiction fans, it was each release of the original Star Wars trilogy in the late 70s and early 80s. For teenagers around the world, it was the release of each of the seven Harry Potter novels in the early 2000s. But I had never gotten sucked into a serialized, international pop culture phenomenon until Karl Ove Knausgård — and, so far, Book 4 is my favorite of his six autobiographical novels.""All the books I liked were basically about the same topic,” he writes in the first, foreshadowy pages of Book 4. ""Books about young men who struggled to fit into society, who wanted more from life than routines, more from life than a family, basically, young men who hated middle-class values and sought freedom. They traveled, they got drunk, they read, and they dreamed about their life’s great passion or writing the great novel. Everything they wanted I wanted, too.""Me too. All of Knausgård's books have been a form of therapy for me, but especially this one.I hated all authority, was an opponent of the whole limited society I had grown up in, with its bourgeois values and materialistic view of humanity. I despised what I had learned at [high school], even about literature; all I needed to know, all true knowledge, the only really essential knowledge, was to be found in the books I read and the music I listened to. I wasn’t interested in money or status symbols; I knew that the essential value in life lay elsewhere. I didn’t want to study, had no wish to receive an education at a conventional institution like a university, I wanted to travel down through Europe, sleep on beaches, in cheap hotels, or with friends I made on the way. Take odd jobs to survive, wash dishes at hotels, load or unload boats, pick oranges …That quote is the essence of just about every entry in my journal from 16 to 25 years old. I was filled with odious resentment of all figures of authority in my youth: my parents, teachers, policeman, my managers — anyone who held any power over me, I was adamant to challenge them. Literature became my escape and solace. Kerouac, Bukowski, Gary Snyder, Kingsolver, Salinger, Jack London. All these stories of people flipping the bird to polite society, setting off, and creating their own adventures. I wanted to be a working-class, wandering novelist. It seemed to me, in fact, the only dignified way to live a life.Despite my knee-jerk anti-authoritarianism wielding such strong influence over my behavior, I hadn't given much thought to why I, in particular, belonged to this archetypical tribe of rebels, so common in literature and movies and so seemingly absent from real life.Knausgård invites us to play the part of armchair psychoanalyst by alternating passages (there are no chapters) between his difficult upbringing and the embarrassments we all experience as we transition from youth to adulthood, from dependence to independence, from fantasizing to hustling. I saw so many similarities between Knausgård’s upbringing and my own — and the way it seemed to shape both his anti-authority ire and his disciplined ambition — that I was inspired to dig into the psychological literature on anti-authoritarianism. It was a gift to find the writings of Bruce E. Levine, who notes that anyone who spends two decades of his life in search of costly credentials (like most psychologists) are especially likely to be rule followers and overprescribe medication for so-called “opposition defiant disorder.” So many of the people we celebrate today — from Saul Alinsky to Albert Einstein — suffered from opposition defiant disorder. That is, they eagerly questioned the status quo put into place by those with (often illegitimate) power. Norms are slowly changing, however, as non-conformists are celebrated by authors like Disobedience Award....more",Notes are private!,0,0,1,"May 02, 2018","Aug 05, 2018","May 02, 2018",,Kindle Edition,view (with text),/book/show/25361609-my-struggle
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Monk of Mokha,"Eggers, Dave",,,,353        pp,4.07,"19,912","Jan 25, 2018","Jan 30, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I came of age with Dave Eggers’ writing, beginning with A Heartbreaking Work of Staggering Genius, which described a number of themes that were centraI came of age with Dave Eggers’ writing, beginning with A Heartbreaking Work of Staggering Genius, which described a number of themes that were central to my life when I first read it in 2001. My emerging adult identity was stirred by the raw urgency of his writing and the audacity of a twenty-something eager to process his inner angst and distribute the results through bookstores and libraries around the world. Since 2001, I have read each and every of his ten major works. His first three books — A Heartbreaking Work of Staggering Genius, You Shall Know Our Velocity, and How We Are Hungry — are intimately personal, first person, and mostly apolitical. They use Hemingwayesque simple, short sentences to describe the world as it is. Unlike Hemingway, the earlier incarnation of Eggers was willing to share the anxious monologues of his own insecure mind in a refreshingly honest way that pokes fun at the phoniness surrounding us. Something changed in 2005 when Eggers was turned 35. He became an advocate for public school teachers in the US and co-authored his first work of non-fiction, Teachers Have it Easy. The next year he published What is the What about Sudanese refugee Valentino Achok Deng, which established a formula of long-form novelistic profiles of unlikely heroes — including Zeitoun set in New Orleans and his latest book, The Monk of Mokha set between Yemen and San Francisco. There is a third category of Eggers’ books, which taken together espouse a political worldview. They include the 2012 A Hologram for the King, a sympathetic portrayal of a 50-something white American male middle manager who has lost all dignity in a globalized, technological 21st century. The next year, Eggers published The Circle, a techno-dystopian critique of how we are losing our authenticity and mental autonomy in the anxious social media-driven search for self-worth. The very next year, 2014, Eggers released his least known and most political work, Your Fathers, Where Are They? And Prophets, Do They Live Forever? It is, admittedly, a boring book made up entirely of unbalanced dialogues between Thomas, an emotionally off-kilter 30-year-old struggling to find his place in the world, and an assorted cast of characters he has drugged, kidnapped, and taken to an abandoned military base on the California coast. Thomas is, as one er puts it, “disillusioned with America and ill-equipped to deal with freedom.”That’s a pretty succinct summary of the worldview and ideology that emerges from Eggers’ political novels. As he travels around the country, Eggers must see a country with total freedom, but lacking in direction and meaning. How do we create meaning for ourselves in a world that presents us with few challenges and offers us few opportunities? There are no meaningful wars to fight. No place to explore. No industry to build. No religion to follow. No new ideas to develop. Ours is the era of total freedom and many of us haven’t found a better way to use that freedom than the distractions of social media. (Then again, the same was said of the lackadaisical suburbanite watching sitcoms in the 80s and 90s.)All of the above is preamble to share my views on Eggers’ latest novel, The Monk of Mokha, which has been roundly criticized by ers for the predictable charge that Eggers, a PWM (“privileged white male”), has appropriated the story and compelling character of a young Yemeni entrepreneur. It’s worth pausing for a paragraph on the role of race in Eggers’ novels. In broad strokes, Eggers either writes about directionless, anxious White people in search of meaning (Alan from Hologram for the King, Josie in Heroes of the Frontier, Mae in The Circle, Thomas in Your Fathers ...) or brown people who heroically overcome adversity to create great projects while helping others (Valentino from What is the What, Abdulrahman from Zeitoun, and Mokhtar from The Monk of Mokha). Eggers uses his white protagonists to pessmistically pick apart the decline of the American Dream. And he uses his protagonists of color to optimistically explore the continued possibility of the American Dream.The Monk from Mokha is very much about the continued possibility of the American Dream told through the story of a young Arab man from San Francisco’s poorest neighborhood, the Tenderloin. Eggers writes as much in the prologue:But his story is an old-fashioned one. It’s chiefly about the American Dream, which is very much alive and very much under threat. His story is also about coffee, and about how he tried to improve coffee production in Yemen, where coffee cultivation was first undertaken five hundred years ago. It’s also about the Tenderloin neighborhood of San Francisco, a valley of desperation in a city of towering wealth, about the families that live there and struggle to live there safely and with dignity. It’s about the strange preponderance of Yemenis in the liquor-store trade of California, and the unexpected history of Yemenis in the Central Valley. And how their work in California echoes their long history of farming in Yemen. And how direct trade can change the lives of farmers, giving them agency and standing. And about how Americans like Mokhtar Alkhanshali—U.S. citizens who maintain strong ties to the countries of their ancestors and who, through entrepreneurial zeal and dogged labor, create indispensable bridges between the developed and developing worlds, between nations that produce and those that consume. And how these bridgemakers exquisitely and bravely embody this nation’s reason for being, a place of radical opportunity and ceaseless welcome. And how when we forget that this is central to all that is best about this country, we forget ourselves—a blended people united not by stasis and cowardice and fear, but by irrational exuberance, by global enterprise on a human scale, by the inherent rightness of pressing forward, always forward, driven by courage unfettered and unyielding.That’s precisely what the story is about. And I loved it. I loved it as an American, a San Franciscan, a lover of coffee, and an intense admirer of anyone willing go to ridiculous lengths to pursue a dream.Dave Eggers has become so preposterously successful as a novelist that he’s an easy target, especially as a PWM who writes about an assortment of people and places. I understand the criticism. And I’m grateful for each of his novels. I’m grateful that his writing has been part of my own coming of age....more",Notes are private!,0,4,1,"Apr 10, 2018","Apr 30, 2018","Apr 30, 2018",,Kindle Edition,view (with text),/book/show/35215524-the-monk-of-mokha
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Building and Dwelling: Ethics for the City,"Sennett, Richard",0374200335,9780374200336,0374200335,368        pp,4.04,793,"Feb 22, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 30, 2018",,Hardcover,view,/book/show/35259561-building-and-dwelling
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Old Man and the Sea,"Hemingway, Ernest",0684830493,9780684830490,0684830493,96        pp,3.80,"1,148,314","Sep 01, 1952",1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2001,"Mar 17, 2018",,Hardcover,view,/book/show/2165.The_Old_Man_and_the_Sea
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alchemist,"Coelho, Paulo*",0061122416,9780061122415,B00A2KBUGQ,197        pp,3.91,"3,056,363",1988,"May 01, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Hahaha, here's what 20-year-old me scribbled in his journal during class:I picked up The Alchemist by Paulo Coelho which I thoroughly love so far. LikHahaha, here's what 20-year-old me scribbled in his journal during class:I picked up The Alchemist by Paulo Coelho which I thoroughly love so far. Like The Prophet by Kahlil Gibran, or The Little Prince, it reads fast and yet conveys so much. It makes you want to follow your dreams. Or your “personal legend”as Coelho calls it. It’s inspiring, but also frustrating because I know that my personal legend is to store all my belongings in some boxes, put a backpack on and start walking. And then write about all the experiences and knowledge that I encounter. But instead I’m sitting here in social psychology learning absolutely nothing....more",Notes are private!,0,13,1,not set,Sep 2000,"Mar 14, 2018",,Paperback,view (with text),/book/show/865.The_Alchemist
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Clockwork Orange,"Burgess, Anthony",,,,192        pp,4.00,"712,080",1962,1986,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2000,"Mar 14, 2018",,Paperback,view,/book/show/227463.A_Clockwork_Orange
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deer Park,"Mailer, Norman",0349109974,9780349109978,B00BNUB9MY,398        pp,3.26,"1,405",1955,"Jan 01, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2000,"Feb 27, 2018",,Paperback,view,/book/show/131791.The_Deer_Park
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blues People: Negro Music in White America,"Baraka, Amiri",068818474X,9780688184742,068818474X,256        pp,4.15,"2,256",unknown,"Jan 20, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,Jul 2000,"Feb 26, 2018",,Paperback,view,/book/show/17595.Blues_People
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Body Artist,"DeLillo, Don",0743203968,9780743203968,0743203968,128        pp,3.28,"11,287","Jan 01, 2001","Feb 05, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had a mild obsession with DeLillo and Pynchon in 2004. I think I read four books by DeLillo that year. From my journal:I remember taking a vision anI had a mild obsession with DeLillo and Pynchon in 2004. I think I read four books by DeLillo that year. From my journal:I remember taking a vision and perception class at UCSD with VS Ramachandran and how his constant theme throughout was that our sense of vision and perception is crude and unreliable and that our brain does its best to convince our consciousness otherwise; that what we perceive is real.DeLillo is the first writer I’ve come across who successfully deconstructs that illusion. In one sole sentence on page 96, DeLillo highlights this dichotomy of what is and what we perceive:Or you see him upside down the way the eye sees before the mind intervenes.But I think this really sums up the novel, maybe our entire lives:How much myth do we build into our experience of time?...more",Notes are private!,0,0,1,not set,Oct 2004,"Feb 05, 2018",,Paperback,view (with text),/book/show/11767.The_Body_Artist
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gary Snyder Reader: Prose, Poetry, and Translations","Snyder, Gary",1582430799,9781582430799,1582430799,640        pp,4.38,392,"May 31, 1999","Mar 16, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don't really read poetry. Gary Snyder is the exception. Admittedly, like so many, I was introduced to Snyder through Kerouac's Dharma Bums, but KeroI don't really read poetry. Gary Snyder is the exception. Admittedly, like so many, I was introduced to Snyder through Kerouac's Dharma Bums, but Kerouac's appeal eventually wore off, while Snyder's has only grown stronger throughout the years. I first read Turtle Island and Mountains and Rivers Without End — both of which I loved and want to return to — but it was this anthology of various scraps of writing that spoke to me most deeply. Every time I read anything by Snyder, I am reminded of who I wanted to become and who I'd still like to be....more",Notes are private!,0,4,1,not set,Jul 2008,"Feb 05, 2018",,Paperback,view (with text),/book/show/99431.The_Gary_Snyder_Reader
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Utopia Unarmed: The Latin American Left After the Cold War,"Castañeda, Jorge G.",0679751416,9780679751410,0679751416,512        pp,3.75,65,"Sep 28, 1993","Aug 02, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2003,"Feb 03, 2018",,Paperback,view,/book/show/377695.Utopia_Unarmed
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daughter of Fortune,"Allende, Isabel*",0061120251,9780061120251,0061120251,432        pp,3.93,"131,785",1998,"May 02, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Dec 2001,"Jan 21, 2018",,Paperback,view,/book/show/16527.Daughter_of_Fortune
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Changing My Mind: Occasional Essays,"Smith, Zadie",1594202370,9781594202377,1594202370,320        pp,3.83,"6,001","Nov 12, 2009","Nov 12, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2018",,Hardcover,view,/book/show/6425404-changing-my-mind
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Teeth,"Smith, Zadie",0375703861,9780375703867,0375703861,448        pp,3.79,"157,500","Apr 01, 2000","Jun 12, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Dec 2001,"Jan 21, 2018",,Paperback,view,/book/show/3711.White_Teeth
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where'd You Go, Bernadette","Semple, Maria",0316415863,9780316415866,0316415863,326        pp,3.88,"572,368","Aug 14, 2012","Jan 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2018",,Paperback,view,/book/show/35887700-where-d-you-go-bernadette
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Continent for the Taking: The Tragedy and Hope of Africa,"French, Howard W.",1400030277,9781400030279,1400030277,280        pp,3.92,916,"Apr 20, 2004","Apr 12, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Long on my to-read shelf, I finally picked up A Continent for the Taking thanks to a glowing  of all of Howard French’s work by Sisonke Msimang Long on my to-read shelf, I finally picked up A Continent for the Taking thanks to a glowing  of all of Howard French’s work by Sisonke Msimang in the Johannesburg Review of Books. Sisonke endorses French as the only American who has written decently about the continent. So I was curious, what makes his approach to writing as an outsider stand out?I didn’t come away with the answer. The book starts out with Howard alongside his younger brother as hippie backpackers in search of the famed Dogon Tribe of Eastern Mali whose astrological beliefs were celebrated by the New Age hippies of the 70s. He soon transitions from the hippie son of an American doctor working for the World Health Organization in Abidjan to the New York Times’ correspondent for West and Central Africa.Throughout the first half of the book nearly all of Africa’s woes are blamed on European colonialism and misinformed American foreign policy. The question that goes unasked in Western news coverage of Africa, and in most of the other ritualized hand-wringing over the continent’s plight, is why should anyone be surprised that violent European hijacking of Africa’s political development resulted in misery and chaos? How could it be that in America, a country where 12 percent of the population traces its ancestry to African slaves, the vast majority of the population remains totally unaware of this derailment, except by a deliberate and long-term burial of the truth?Similarly:In little more than a generation, the Belgian king’s yearning for empire and fortune may have killed ten million people in the territory—half of Congo’s population, or more than the entire death toll in World War I. Even today Japan continues to face international ostracism for its brutal imperial conduct in China, Korea and other parts of Asia in the 1930s, which followed Leopold’s Congo holocaust by a mere two decades. And yet there has never been any remorse in the West over the fallout from Europe’s drive to dominate Africa. Indeed, few have heard these grim facts. In view of the vastly larger scale of Leopold’s atrocities, it is worth asking how he escaped remembrance alongside Hitler and Stalin as great criminals of the twentieth century. If Leopold’s legacy had been millions of deaths alone, the impact of Belgium’s takeover of the Congo would have been horrible enough. But the Belgians also created a tragic example of governance, essentially teaching Zairians that authority confers the power to steal. And the practical corollary to this lesson was that the bigger the title, the bigger the theft.I’m don’t disagree with this point of view. I think it’s crazy that everyone recognizes Hitler, but few have heard of King Leopold. And there is no explanation other than racism that the US intervened so significantly in Yugoslavia but not in Rwanda. What’s missing from French’s writing, even as he criticizes most reporters’ lack of historical context, is any recognition of African societies before European colonialism. I’m reminded of those ethnic studies majors who spend all their time criticizing the lack of minorities in movies produced by white people but don’t celebrate movies produced by minorities. At some point near the middle of the book, its mood and focus change. Gone is the portrayal of Africa as flourishing culture of innovation wronged by the greed and brutality of the West. Instead, we’re given an insider’s view to the first-hand reporting of some of the most violent conflicts in Central and Western Africa in the 1990s — most notably in Liberia and the Democratic Republic of Congo (then Zaire). For the most part, French stops pointing fingers at the West and becomes bewildered by the episodic eruptions of violence. Describing Liberia’s instability in the 80s that led to the tragic violence of the 90s, he writes:A barely literate master sergeant, Doe had disemboweled his predecessor, William Tolbert, in a 1980 coup and summarily executed twelve senior government officials on a Monrovia beach. Thus, as enthusiastic street kids cheered the firing squad, 111 years of Americo-Liberian rule came to an ignominious end. The slayings took place just one year after the Ghanaian military leader, Jerry Rawlings, a young junior air force officer, who had recently seized power, publicly executed three of his predecessors.French seems more forthcoming during the second half of the book that the violence and conflicts he witnesses are not just the product of arbitrary borders drawn by colonial powers or greedy Western mining companies extracting Africa’s natural resources for their own gain. Much like we in the United States have faced time and time again, Africa too has deep ethnic conflicts that most outsiders don’t even attempt to understand. Sitting in a hotel with dozens of other reporters that flew in to cover Africa’s latest bloodbath — this time in Zaire — French writes:The scramble to do some rudimentary ethnic detective work brought to mind just how normal it was for reporters to operate in nearly perfect ignorance of their surroundings on this continent. Africa remained terra incognita for most within my profession, whose job it was to inform the world, and for many of us an assignment here involved little more preparation than thumbing through a Lonely Planet guide. Anywhere else in the world we would have been judged incompetent, but in Africa being able to get somewhere quickly and write colorful stories was qualification enough. It was a repeat performance of the same contemptuous glossing over that characterized so much of Europe’s colonial involvement with the continent, and though I had more experience here than most of my peers, I was in no way exempt.Today Americans are (finally) forced to reckon with our own deep-seated tribalism between race, class, gender and geography, but there’s still a knee-jerk political correctness to not recognize anything that could be construed as tribalism in another country, especially in Africa. At some point we’ll have to finally recognize the tribalism in other countries, much as we’re now forced to recognize our own. And hopefully it will be part of a process of healing. French rarely address the ethnic tensions directly, but you can see it between the lines and ultimately it contributes to his fatigue. By the end of the book, he’s elated to get a posting in Japan and put his days in Africa behind him.I’m glad I read this book. French has a wonderful personality that shines through his writing more than the majority of books written by journalists, trained as they are to worship the illusion of objectivity. And I learned a lot about West and Central Africa (including both Anglophone and Francophone countries) — the part of the continent I know the least about. I wish I had read it before my trips to Liberia where I stayed at the very hotel from which French does most of his Liberian reporting. The book was also a reminder of how much progress the region has made over the past decade. Liberia, Sierra Leone, Ivory Coast, Ghana, Nigeria, Burkina Faso: compared to just a decade ago, they are all more developed, democratic, and peaceful. And it’s also a reminder that some things stay the same. French describes how a new generation of “strong men” were propped up in the region by the Albright State Department and most of them are still around today, still giving the head-nod to democracy without embracing democratic institutions: Kagame in Rwanda, Kabila in the DRC, Museveni in Uganda. There is such a thing as progress, it’s just not a straight line....more",Notes are private!,0,2,1,not set,not set,"Jan 21, 2018",,Paperback,view (with text),/book/show/103294.A_Continent_for_the_Taking
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kindness of Strangers: Penniless Across America,"McIntyre, Mike*",,,B004183KI6,261        pp,3.97,"3,335","Jan 01, 1996","Jan 10, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 18, 2000","Jan 18, 2018",,Kindle Edition,view,/book/show/20350449-the-kindness-of-strangers
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of the Novel,"Kundera, Milan",0060093749,9780060093747,0060093749,176        pp,3.98,"6,453","Nov 21, 1986","Apr 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Dec 2001,"Jan 18, 2018",,Paperback,view,/book/show/28637.The_Art_of_the_Novel
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind-Up Bird Chronicle,"Murakami, Haruki",0965341984,9780965341981,0965341984,607        pp,4.15,"283,477","Apr 12, 1994",1997,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved Kafka on the Shore and thought I was in the mood for something similar. But this one missed the mark in the end. I enjoyed the first half of tI loved Kafka on the Shore and thought I was in the mood for something similar. But this one missed the mark in the end. I enjoyed the first half of the book and was invested in the story and characters. But then in the second half, the story went on and on, often repeating itself and without any satisfaction of resolution. I continue to admire Murakami's imaginative powers and quirkiness, but this is not the book I'd recommend to others....more",Notes are private!,0,1,1,"Jan 18, 2018","Mar 25, 2018","Jan 18, 2018",,Paperback,view (with text),/book/show/11275.The_Wind_Up_Bird_Chronicle
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Goodbye, Columbus","Roth, Philip",0679601597,9780679601593,0679601597,320        pp,3.86,"20,106",1959,"May 02, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Didn't love it, but remember being immensely impressed that he wrote this at just 26.Didn't love it, but remember being immensely impressed that he wrote this at just 26....more",Notes are private!,0,0,2,not setnot set,Dec 2001not set,"Jan 16, 2018",,Hardcover,view (with text),/book/show/29744.Goodbye_Columbus
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Portrait of the Artist as a Young Man,"Joyce, James",0142437344,9780142437346,0142437344,329        pp,3.64,"151,900","Dec 29, 1916","Mar 25, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,Dec 2001not set,"Jan 16, 2018",,Paperback,view,/book/show/7588.A_Portrait_of_the_Artist_as_a_Young_Man
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Djinns: A Year in Delhi,"Dalrymple, William",0142001007,9780142001004,0142001007,350        pp,4.12,"12,314",1993,"Mar 25, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Began reading this during my first trip to India in 2001. Made Delhi come alive during my time there. I'd like to reread it during an upcoming trip. Began reading this during my first trip to India in 2001. Made Delhi come alive during my time there. I'd like to reread it during an upcoming trip. ...more,Notes are private!,0,2,2,not setnot set,Nov 2001not set,"Jan 16, 2018",,Paperback,view (with text),/book/show/124430.City_of_Djinns
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dubliners,"Joyce, James",0192839993,9780192839992,0192839993,207        pp,3.84,"156,202","Jun 15, 1914","Mar 15, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,Nov 2001not set,"Jan 15, 2018",,Paperback,view,/book/show/11012.Dubliners
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under Milk Wood,"Thomas, Dylan",0811202097,9780811202091,0811202097,121        pp,4.03,"9,442",Mar 1954,1954,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,Nov 2001not set,"Jan 15, 2018",,Paperback,view,/book/show/763508.Under_Milk_Wood
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doors of Perception / Heaven and Hell,"Huxley, Aldous",0060595183,9780060595180,0060595183,187        pp,3.92,"47,703",1956,"May 04, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,Jan 2000not set,"Jan 15, 2018",,Paperback,view,/book/show/5128.The_Doors_of_Perception_Heaven_and_Hell
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Island,"Huxley, Aldous",0060085495,9780060085490,0060085495,354        pp,3.86,"31,893",1962,"Jul 30, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The type of books that 21-year-olds enjoy reading while traveling.,Notes are private!,0,1,1,not set,Nov 2001,"Jan 14, 2018",,Paperback,view (with text),/book/show/5130.Island
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Conversations with God: An Uncommon Dialogue, Book 1","Walsch, Neale Donald",0399142789,9780399142789,0399142789,223        pp,4.20,"38,795",1995,"Oct 29, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Looking over the description of this book, I'm surprised to see in my journal from 2001 that I enjoyed it so much. I was struggling to understand a reLooking over the description of this book, I'm surprised to see in my journal from 2001 that I enjoyed it so much. I was struggling to understand a relationship I was in and apparently I got something significant out of this book. ...more",Notes are private!,0,0,1,not set,Nov 2001,"Jan 13, 2018",,Hardcover,view (with text),/book/show/15015.Conversations_with_God
