,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Jane,"Watson, Brad",0393241734,9780393241730,0393241734,284        pp,3.94,"5,533","Nov 03, 2016","Jul 12, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If I was going to pick a book that surprised me the most this year in its beauty, it would be, Miss Jane. Watson pens the story of his great-aunt, MisIf I was going to pick a book that surprised me the most this year in its beauty, it would be, Miss Jane. Watson pens the story of his great-aunt, Miss Jane, and her struggles with a genital birth defect that alters Jane’s life path greatly. Set in the early twentieth century in rural Mississippi, Jane knows that she is not like other girls. Her struggles with this defect every moment of her day are told in ways that often feel unfathomable.Her kind doctor takes her under his wing and has honest discussions with her about limitations and continuing research to try to help her. He becomes her confidant in a time of true loneliness. As she ages, she knows that her biggest hurdle will be having her own love story and Watson writes poetically of Jane’s love for a boy. Yet, in a time when a woman’s most useful task is to bear children, Jane knows that her love story must be a different one and she bravely accepts what this path looks like.The peacock design on this cover is beautifully woven into this story and brings together all the beauty in this gorgeous book. It reads like a well-versed literary classic. I doubt you won’t fall in love with Miss Jane too....more",Notes are private!,0,13,1,not set,Dec 2016,"Dec 30, 2016",,Hardcover,view (with text),/book/show/26530309-miss-jane
569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nix,"Hill, Nathan",110194661X,9781101946619,110194661X,640        pp,4.08,"74,430","Aug 30, 2016","Aug 30, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If I was going to select one buzz book that actually delivered this year, it would be The Nix. Samuel is a professor and struggling writer who has fouIf I was going to select one buzz book that actually delivered this year, it would be The Nix. Samuel is a professor and struggling writer who has found solace in an online alternate world as an elf.No, I am not kidding.His coping mechanism is to escape into this world and not address why his marriage failed and why he can’t write that book.When he receives a call that his mother has been arrested for assaulting a politician, he is baffled. Not that his mom would do this necessarily, but that it has been over twenty years since he has spoke with her. The thing is, it has made national news and he can’t seem to come up with a book idea for his publisher. He strikes an agreement with his agent to write a telling memoir of being abandoned by his mother. This memoir will require to get to know her better and the life she lead.The book jumps around in time from the ’60’s hippy love movement, to Samuel’s childhood friendship and first love, to his current struggling adult life.I was laughing out loud through many parts in this as Hill’s chapters read like many short stories that have been gathered together. The stories from Samuel’s childhood, in particular, have a cinematic quality to them. As the wife of a gamer, his online world made for a lot of hilarity for me (especially when Samuel decides to end it all). Perhaps, one of my favorite scenes is when a student cheats and then justifies it in only the way a Millennial could, making my sides split from laughing. It’s basically a million short stories all pulled together as Samuel tries to figure out why his mother would leave him and if they can come together again.Did it need some trimming? YES! I am sure that the story could have been tightened in many places.That, however, did not take away from my enjoyment of this incredible book!...more",Notes are private!,0,6,1,not set,Dec 2016,"Dec 30, 2016",,Hardcover,view (with text),/book/show/28251002-the-nix
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Today Will Be Different,"Semple, Maria",0316467065,9780316403436,0316403431,259        pp,3.17,"68,783","Oct 04, 2016","Oct 04, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I may be one of the only people in the world that wasn’t a big fan of Where’d You Go, Bernadette. Semple’s latest book has gotten a lot of buzz thoughI may be one of the only people in the world that wasn’t a big fan of Where’d You Go, Bernadette. Semple’s latest book has gotten a lot of buzz though so I thought I would give her books one more try this year. I am SO glad I did because this book was laugh-out-loud funny, wildly quirky, and such a relatable read as a mom. Based on the s of this one though, if you were a fan of her first book, you probably won’t love it. And if you didn’t love her first, you might feel completely differently about this latest installment.This book is the day in the life of Eleanor Flood. Just as we all do, she wakes up with a big list of things that will happen if she can pull off the perfect day. Working out, being a good mom, being nicer to her annoying friend, sex with her husband, etc… Of course, the first thing that happens is that she gets a call from school letting her know that her son, Timby, is faking sick again. Eleanor’s day continues to progress with finding out her husband is not going to work (where is he!?!) an old colleague comes back to see her for a lunch and share his career success story (it’s better than her career story thankyouverymuch), and a long ago family secret starts resurfacing that she’s kept buried forever.Wildly adorable and adventurous- I loved every page of it. Semple even pulls off an abbreviated graphic novel in the middle from Eleanor’s career days as an artist. I had a good giggle over the pictures of these two sisters.Even better news, Julia Roberts is also slated to play Eleanor Flood in a limited television release of an adaptation of this book so read it before you see it!...more",Notes are private!,0,7,1,not set,Dec 2016,"Dec 30, 2016",,Hardcover,view (with text),/book/show/28449270-today-will-be-different
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Missing, Presumed        (DS Manon Bradshaw, #1)","Steiner, Susie",0008123284,9780008123284,0008123284,400        pp,3.50,"29,422","Feb 25, 2016","Feb 25, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Missing Presumed came out at the same time as All the Missing Girls and I decided I could only handle one missing girl story in the summer so I went wMissing Presumed came out at the same time as All the Missing Girls and I decided I could only handle one missing girl story in the summer so I went with All the Missing Girls. This book was selected though for our local book club and it also had received a lot of buzz from critics. I would not say this was a bad book, but I will say that I discovered that I do not enjoy police procedural books very much at all. The reason I am including it though is that I know many of you do so this might be a perfect pick for you especially if you are a fan of British mysteries.This explores the case of a wealthy college girl who goes missing and the 72-hours that are spent trying to find where this girl went. With no signs of struggle and no real evidence left behind, the police have a case that seems almost impossible to solve. They begin with her closest friends and boyfriend, looking for any information that they can to find Edith. The reader gets to go through the case from start to finish, interview by interview, leading up to the discovery of what happened to Edith.If you love a good British mystery, this book just might be for you! For me, not my favorite!...more",Notes are private!,0,1,1,not set,Nov 2016,"Dec 02, 2016",,Hardcover,view (with text),/book/show/26141649-missing-presumed
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swing Time,"Smith, Zadie",0241144159,9780241144152,0241144159,453        pp,3.56,"72,881","Nov 15, 2016","Nov 15, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book, for me, is a hard one to . Swing Time was one of the most anticipated books this year and I put my name on the hold list as soon as IThis book, for me, is a hard one to . Swing Time was one of the most anticipated books this year and I put my name on the hold list as soon as I heard about it. As a theater nerd and dancer, I could not wait to dig into this story of the friendship formed by two dancers. The book started solid and beautifully, Smith’s turn of phrasing was so beautiful and unique that it was unlike any other book I had read before.This is the story of two girls who begin dancing, but only one of them ends up having the talent. Tracey begins a career working in the chorus line of Broadway shows our narrator (unnamed) falls into an assistant position to an iconic pop singer, getting the chance to observe how the one percent live. The tale swings from past to present as Smith builds layer upon layer in this friendship and, ultimately, if leaving home really does help to define our success.There are profound moments in this book. An observation on race that had went unnoticed as a child, in her very opening chapter, moved me. There were moments where the writing was just brilliant and I wanted to read more. Yet, there was a lot of lag in this story where I felt if the novel had been trimmed in half, it would have been a more solid read for me. The swinging between decades, at times, also felt confusing and did not flow. I may be in the minority on those observations, but thought I would share that anyway!I am still glad I read it and I want to read White Teeth next month since that seems to be the book that everyone loved from her. For me, the brilliant moments made it worth the read, but I am not sure if this would be a good book for everyone....more",Notes are private!,0,7,1,not set,Nov 2016,"Dec 02, 2016",,Hardcover,view (with text),/book/show/28390369-swing-time
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Arrowood,"McHugh, Laura*",0812996399,9780812996395,0812996399,270        pp,3.75,"7,923","Jun 16, 2016","Aug 09, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Arrowood was this month’s MomAdvice Book Club selection and since I was leading it, I had high hopes this would be a good one. Luckily for me, this onArrowood was this month’s MomAdvice Book Club selection and since I was leading it, I had high hopes this would be a good one. Luckily for me, this one turned out to be a solid gothic mystery about twin girls who go missing and their sister who is haunted and filled with guilt because their disappearance happened when she was supposed to be watching them.When a true crime writer decides he wants to figure out the answer to this unsolved case for a book, we begin to realize that Arden’s memories of that fateful day may not be entirely accurate. McHugh then takes the reader down a winding path of suspects to answer where these children could have gone in a classic mystery format.I will say, the ending was not as conclusive as I would have liked and if you prefer a clearly defined ending, this might be an unsatisfactory ending for you. It did serve as an excellent book for discussion as you think about your own childhood memories and what it would be like as a family to have old wounds reopened for the sake of true crime writing.I really enjoyed this one and would recommend it for our mystery reader fans!...more",Notes are private!,0,0,1,not set,Nov 2016,"Dec 02, 2016",,Hardcover,view (with text),/book/show/28007948-arrowood
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To The Bright Edge of the World,"Ivey, Eowyn*",0316242853,9780316242851,0316242853,417        pp,4.13,"20,722","Aug 02, 2016","Aug 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Snow Child remains one of my all-time favorite reads (a perfect winter escape if you are looking for one!) and I was so excited to see that Eowyn The Snow Child remains one of my all-time favorite reads (a perfect winter escape if you are looking for one!) and I was so excited to see that Eowyn Ivey had written a new book that has already gotten so much buzz this year. To the Bright Edge of the World could not be more different than her first book and is told uniquely through letters, photographs, and excerpts of other books to build a unique telling of an Alaskan expedition in the late 18oo’s. When a family member comes across journals and letters from his great-uncle and great-aunt from this time, he feels compelled to submit them to an Alaskan museum. The reader then gets to read the story of Colonel Allen as he leads a group through Alaska and the story of his wife, Sophie, who is newly pregnant and left behind while her husband makes this harrowing expedition.The amount of research that Ivey would have to do to establish this story, I am sure, would astound us. The dialect and nailing down a historically accurate account of that era alone would be insane, but she also carves a hobby for Sophie that involves photography of birds that is incredibly detailed and astoundingly well told as well.If you are into historical fiction, definitely pick this one up. Although letter format is always a struggle for me, this book is the first book I have read about Alaska during this era, and it really gave me a lot to think about after I finished this beautiful book....more",Notes are private!,0,1,1,not set,Nov 2016,"Dec 02, 2016",,Hardcover,view (with text),/book/show/27917957-to-the-bright-edge-of-the-world
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behind Closed Doors,"Paris, B.A.*",1250121000,9781250121004,1250121000,293        pp,3.98,"599,150","Aug 09, 2016","Aug 09, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you are in a reading slump, this should pull you right on out. Behind Closed Doors will go down as my top thriller this year because of this tightlIf you are in a reading slump, this should pull you right on out. Behind Closed Doors will go down as my top thriller this year because of this tightly woven and finely crafted story. I read this one in almost a single sitting and the author does not waste a single page from start to finish while building a plot that will send chills down your spine. This twisted tale is so vividly told that it is as though you are reading a movie with characters that are incredibly well-developed they practically lift off the pages.I don’t want to give very much away because half of the fun is the discovery of what is actually going on behind these closed doors. A perfect marriage though is rarely what it seems and Jack & Grace are the perfect example of a marriage that looks beautiful on the outside, but is far different on the inside. From page one, you realize the cat-and-mouse game that Grace is in and the reader is pulled along from the first day that they met, giving you a chance to witness a rather unique marriage in a chilling way.Just know that if you pick this one up, you are going to have a very hard time putting it down. I would recommend a weekend of binge-reading with this for a fantastic holiday escape! Please know that this one is DARK so if you prefer to keep your thrillers in the lighter mystery category, you might need to skip this intense read....more",Notes are private!,0,8,1,not set,Nov 2016,"Dec 02, 2016",,Hardcover,view (with text),/book/show/29437949-behind-closed-doors
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cruel Beautiful World,"Leavitt, Caroline*",1616203633,9781616203634,1616203633,357        pp,3.82,"3,817","Sep 19, 2016","Oct 04, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I received an advanced reader copy from NetGalley- all thoughts and opinions are my own!I have always enjoyed Leavitt’s books (you can read an interviI received an advanced reader copy from NetGalley- all thoughts and opinions are my own!I have always enjoyed Leavitt’s books (you can read an interview that I did with her over here), but this book…this book is EXCEPTIONAL and, I believe, her best book yet. The Girls had a lot of hype (I still need to read this one), but I think this is the book that should have received the hype as Leavitt explores this era in such a beautiful and compelling way.When I interviewed Caroline she was working on this book and she had said, “Cruel Beautiful World was sold on the basis of a first chapter and a thirty page synopsis. It’s set in the 60s and early 70s, the time when all the free love movement was starting to turn ugly, with the Manson murders and Altamont. It’s about a 16 year-old girl who runs off with her 30 year-old hippy teacher to join the “back to the land” movement that began in the 70s, a so-called-paradise that turns into a nightmare for her.”Who better to describe it than the author herself? What I would like to say about it is that she carves such incredible dynamics between the sisters and the fear that she creates in Lucy, as she worries for her safety during the Manson murders, is so poignant as she is being held captive herself by the man she thought she was in love with. These characters are written in a way that they feel so real and you can’t help but worry for each of them after Lucy disappears from their family.If you are wanting to step back into that crazy time in history, this book is a perfect way to do it!...more",Notes are private!,0,1,1,not set,Oct 2016,"Nov 03, 2016",,Hardcover,view (with text),/book/show/28110866-cruel-beautiful-world
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It Was Me All Along,"Mitchell, Andie",0770433243,9780770433246,0770433243,240        pp,3.80,"14,947","Jan 06, 2015","Jan 06, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,It Was Me All Along chronicles Andie’s lifelong difficulties with healthy eating and her transformative journey of losing 135 pounds and finally findiIt Was Me All Along chronicles Andie’s lifelong difficulties with healthy eating and her transformative journey of losing 135 pounds and finally finding the balance she was missing with food.Andie really illustrates what so many struggle with and how often our best memories and our greatest comfort comes from food. She writes in a raw and honest way about how difficult it was to have a healthy perspective on eating and why so many of her hurdles with her food addiction were deeply rooted in her childhood.I have had issues of my own with food and my weight and recognize how difficult it is to not fall back into bad behaviors. Andie’s honesty with her journey makes this a compelling read and I look forward to now being a follower of her beautiful blog too....more,Notes are private!,0,4,1,not set,Oct 2016,"Nov 03, 2016",,Hardcover,view (with text),/book/show/20484545-it-was-me-all-along
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lily and the Octopus,"Rowley, Steven*",1501126229,9781501126222,1501126229,307        pp,3.73,"46,308","Jun 07, 2016","Jun 07, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Teddy is a single gay man who has found the love of his life in his sweet little dog, Lily. Sounds basic, right? It isn’t though, it is rich and laughTeddy is a single gay man who has found the love of his life in his sweet little dog, Lily. Sounds basic, right? It isn’t though, it is rich and laugh-out-loud funny and heartfelt and gorgeous from start to finish. Rowley writes from Lily’s perspective in the most wildly unique way that it makes your heart hurt with its sweetness. When the two of them face a big challenge together, the story really begins to build.The ending? Sheer perfection.If a book moves me to tears, it’s a treasure. Get those tissues ready because it’s a tearjerker!As soon as I finished it, I wanted to pick it right back up and read it again. I’m so thankful for this gentle nudge from our book club hostess to read this beautiful book. It was, truly, my favorite read of the month!...more",Notes are private!,0,7,1,not set,Oct 2016,"Nov 03, 2016",,Hardcover,view (with text),/book/show/27276262-lily-and-the-octopus
579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mothers,"Bennett, Brit*",0399184511,9780399184512,0399184511,288        pp,3.89,"119,144","Oct 11, 2016","Oct 11, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of the most buzzed about books this year is, The Mothers. The author, Brit Bennett, is only 25 years old and was named to the National Book FoundaOne of the most buzzed about books this year is, The Mothers. The author, Brit Bennett, is only 25 years old and was named to the National Book Foundation’s 5 Under 35 this year so I have been anxiously awaiting this book’s appearance.“The Mothers,” refer to the elderly women in a conservative congregation and their observations about their fellow church members, including observations about a girl named Nadia who is the main character in this story.Nadia falls into a romantic relationship with the pastor’s son and their relationship ends when a secret that they carry becomes the primary focus of their relationship. Nadia continues to hide the secret, even from her dearest friend Aubrey, and ends up moving away to start fresh elsewhere. When she comes home though, she discovers that her feelings are still there for the man she left, but he has moved on with her best friend who has never known the secret past they carry.This was a great read if you go into it knowing that this is more of a character piece than anything else. I really enjoyed Bennett’s writing and the unique viewpoint that, “the mothers,” offered to this....more",Notes are private!,0,2,1,not set,Oct 2016,"Nov 03, 2016",,Hardcover,view (with text),/book/show/28815371-the-mothers
580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Girl,"Macmillan, Gilly*",0349406405,9780349406404,0349406405,448        pp,3.67,"35,298","Mar 03, 2016","Mar 03, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I absolutely LOVED What She Knew and I even had Gilly join me for our Sundays With Writers series. I was so excited to read her next book, The PerfectI absolutely LOVED What She Knew and I even had Gilly join me for our Sundays With Writers series. I was so excited to read her next book, The Perfect Girl, after enjoying her first novel so much. This thriller is about a teenage girl, named Zoe, that is involved in a tragic car accident that kills three of her classmates. They relocate their family, her mother marries a wealthy guy, and they try to start a brand new life.Unfortunately, it’s hard to escape a past like that and Zoe’s secret comes to life in a very public way at a piano concert she is doing. That same evening, her mother is murdered after the secret is revealed to the family, and everyone looks like a suspect. The reader gets the chance to try to solve who killed her and what other secrets this family might be carrying as the story unfolds.This was a solid thriller, but the big reveal of who killed the mother was a bit of a let down after the length and build-up of the story. It just didn’t seem to have the same magic for me as I found with What She Knew, but I still enjoyed the story. Macmillan is a gifted storyteller and I can’t wait to read what she brings to the thriller table next!...more",Notes are private!,0,1,1,not set,Oct 2016,"Nov 03, 2016",,Paperback,view (with text),/book/show/27999751-the-perfect-girl
581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Will Send Rain,"Meadows, Rae*",1627794263,9781627794268,1627794263,272        pp,3.71,"2,743","Aug 09, 2016","Aug 09, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am always thankful for historical fiction because of how much it teaches me about times in history I was not aware of. I Will Send Rain was an absolI am always thankful for historical fiction because of how much it teaches me about times in history I was not aware of. I Will Send Rain was an absolutely phenomenal book on one family’s survival when the Dust Bowl storms hit their community in the 1930’s. Through alternating viewpoints, Meadows dives deep into what it would be like to live through these storms from eating, to farming, to raising your children, to growing up as a child, to the impact of a marriage during this difficult time in history. My hard days pale in comparison to the survival of this poor family’s daily existence as this dust covers their land and home, impacting their lives forever.This book is so well-researched and so beautifully told that I have been thinking about it ever since I finished it. It is heartbreakingly sad, haunting, and achingly beautiful. I know you will be thinking about this one as much as I do when you finish it. If you are looking for a good historical fiction escape with a great coming-of-age story, make sure you add this one to your book stack. If you like this one as much as I did, be sure to read Mudbound. It reminded me so much of that beautiful read!...more",Notes are private!,0,0,1,not set,Oct 2016,"Nov 03, 2016",,Hardcover,view (with text),/book/show/28514471-i-will-send-rain
582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,"Vance, J.D.",0062300547,9780062300546,0062300547,264        pp,3.87,"412,267","Jun 28, 2016","Jun 28, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is incredibly compelling and gave me so much to think about as it explores Vance’s life growing up in a hillbilly family. He writes in a verThis book is incredibly compelling and gave me so much to think about as it explores Vance’s life growing up in a hillbilly family. He writes in a very real and unflinching way about the difficulties growing up in poverty and how the hillbilly mentality seems to force people to continue living in poverty even when opportunities are presented that could enable them to finally get ahead.There are many moments in this book that helped illustrate a few of my own life moments that helped me understand my own Southern family better. Vance’s life was far more extreme, but I still could identify with a few of his stories that I hope help me feel more compassion for my own roots.I would highly recommend this one for a book club because you would have so much to discuss and I think anyone who reads it will be able to understand this pocket of America better....more",Notes are private!,0,3,1,not set,Oct 2016,"Nov 03, 2016",,Hardcover,view (with text),/book/show/27161156-hillbilly-elegy
583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Miss Peregrine's Home for Peculiar Children        (Miss Peregrine's Peculiar Children, #1)","Riggs, Ransom",,,,352        pp,3.92,"1,262,186","Jun 07, 2011","Jun 07, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This month’s MomAdvice Book Club selection was Miss Peregrine’s Home for Peculiar Children, a timely pick with the movie coming out this month! I haveThis month’s MomAdvice Book Club selection was Miss Peregrine’s Home for Peculiar Children, a timely pick with the movie coming out this month! I have picked this one up several times and never could get into it, but decided to listen to this one on audiobook and browse the PDF later to look at all of the pictures.When a horrific family tragedy happens to sixteen-year-old Jacob, his father takes him on a journey to a remote island to help give Jacob peace with his grandfather’s death. His grandfather always talked fondly of his time at Miss Peregrine’s so he sets out to see if the woman is still alive. Not only is she alive, but so are all his old peculiar friends. What unfolds is a beautifully dark story of discovery, first love, and what you would do to save those you love.I enjoyed this so much more than I thought I would and look forward to passing on to my daughter to listen to before we see the film. The book does contain some adult language in it for those that are screening their children’s books!...more",Notes are private!,0,1,1,not set,Sep 2016,"Oct 13, 2016",,Hardcover,view (with text),/book/show/9460487-miss-peregrine-s-home-for-peculiar-children
584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Life of Ivan Isaenko,"Stambach, Scott*",1250081866,9781250081865,1250081866,326        pp,3.91,"4,710","Aug 09, 2016","Aug 09, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Fault in Our Stars meets One Flew Over the Cuckoo’s Nest is how the publisher describes this dark comedy. In The Invisible Life of Ivan Isaenko, sThe Fault in Our Stars meets One Flew Over the Cuckoo’s Nest is how the publisher describes this dark comedy. In The Invisible Life of Ivan Isaenko, seventeen-year-old Ivan is a resident at the Mazyr Hospital for Gravely Ill Children in Belarus and is quite the handful for the staff at the hospital. He fakes comas (it’s pretty hilarious!), needs lots of vodka to get through his day, an observer of all his fellow patients, and bored out of his mind. When Polina arrives, a beautiful resident suffering from terminal cancer, everything in Ivan’s world changes as they form an unlikely friendship.I laughed through parts of this and got misty-eyed through others. It’s a beautiful story with a few well-placed plot twists and an unforgettable friendship, not only between these two patients, but an even lovelier one between Ivan and his nurse.This was a slow starter for me, but I really enjoyed this beautiful story and recommend it for fans of One in a Million Boy!...more",Notes are private!,0,4,1,not set,Sep 2016,"Oct 13, 2016",,Hardcover,view (with text),/book/show/28221009-the-invisible-life-of-ivan-isaenko
585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost Stars,"Davis, Lisa Selin*",,,B01912OVFC,288        pp,3.38,840,"Oct 04, 2016","Oct 04, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was provided to me by the publishing house. All thoughts and opinions are my own.Lost Stars was based upon a Modern Love essay that was expaThis book was provided to me by the publishing house. All thoughts and opinions are my own.Lost Stars was based upon a Modern Love essay that was expanded into a fictional story about a teen that is falling apart after the death of her sister. Carrie is making poor decisions from the company she keeps to the habits she has formed, but so much of that is in response to the death of her sister, her mother’s decision to leave their family, and the feeling of disconnection from her father. When she pushes things too far, her father makes her join a summer work camp at a local state park to help her develop better habits and hopefully improve her behavior. Her secret is that she has never fit in with the rough crowd and has always been passionate about astrophysics. When she meets a guy that loves her, nerdy habits and all, Carrie begins to become the girl she was always destined to be.I enjoyed this book and would recommend it for you or your favorite YA reader. Please note, language, mild PG sex, and drug/alcohol use if sharing this with your teen!...more",Notes are private!,0,0,1,not set,Sep 2016,"Oct 13, 2016",,Kindle Edition,view (with text),/book/show/25773165-lost-stars
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Great Things,"Picoult, Jodi*",0345544951,9780345544957,0345544951,480        pp,4.36,"373,280",2016,"Oct 11, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jodi, with the exception of The Storyteller, hasn’t been a go-to for me in a long time for reading, but when I read about the premise of this story, IJodi, with the exception of The Storyteller, hasn’t been a go-to for me in a long time for reading, but when I read about the premise of this story, I couldn’t resist giving her another spin. Honestly, I was REALLY glad I did.The story focuses on a nurse, named Ruth Jefferson, that has been working in labor and delivery for over twenty years. When a couple requests that Ruth not care for their family, following the birth of their child, she is stunned to find out that she has been removed from their care because of the color of her skin.When the baby goes into cardiac arrest while Ruth is on duty, she finds herself in the middle of a grueling murder trial and without a job to support her. Kennedy is the lawyer that is assigned to this tough case and the reader gets to go along on this journey with Ruth as she agonizes over a split second decision that may have cost her the job she has loved for so many years.In a predictable Picoult fashion, there is a twist at the end that you may or may not see coming. That said, it was a solid read all the way through, even though it may have felt a little predictable at times....more",Notes are private!,0,5,1,not set,Sep 2016,"Oct 13, 2016",,Hardcover,view (with text),/book/show/28587957-small-great-things
587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carousel Court,"Jr., Joe McGinniss*",1476791309,9781476791302,1476791309,368        pp,3.18,"1,125","Aug 02, 2016","Aug 02, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Carousel Court had received rave s so I suggested this book as a pick for our local book club. Here is the thing, I wouldn’t say I loved it, butCarousel Court had received rave s so I suggested this book as a pick for our local book club. Here is the thing, I wouldn’t say I loved it, but I would say that McGinniss is a gifted writer that made me loathe the characters in his book. I can see why some people enjoyed it, but the characters were so unlikable that it made it difficult to connect emotionally with the story.This story is about a failing marriage and the true sinking of their marriage ship when they are no longer financially stable. Set in California during the recession, the couple finds themselves in foreclosure alley when no one can afford to stay in their houses. Nick, the husband, works to help clean out the houses when the bank kicks them out of their home. Witnessing all these homes that have remained dormant, he takes advantage of this shaky ground and begins operating a month-to-month leasing company on properties he doesn’t own, using the funds to try to financially recover his own family. Meanwhile, his wife picks up a relationship with an old flame, in hopes that he can pull her out of a life she hates. It can’t, unfortunately, help with her abuse of prescription drugs and lack of any motherly bone in her body. The reader gets to watch the train wreck unfold chapter by painful chapter.I will remember this, not as a favorite, but the themes from it made it one of our better book club discussions.If you enjoy stories of failing marriages, twisted soulless characters, and a book filled with literary tension…this one is for you!...more",Notes are private!,0,0,1,not set,Sep 2016,"Oct 13, 2016",,Kindle Edition,view (with text),/book/show/27274415-carousel-court
588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eight Hundred Grapes,"Dave, Laura*",,,1476789258,260        pp,3.64,"54,429","Jun 02, 2015","Jun 02, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of my friends is a librarian (Hi, Pam!) and she said Eight Hundred Grapes had been one of her favorite summer reads. I listened to this book on auOne of my friends is a librarian (Hi, Pam!) and she said Eight Hundred Grapes had been one of her favorite summer reads. I listened to this book on audiobook and it would make the perfect vacation read.The book opens with Georgia sitting in her brother’s bar in a wedding gown. She hasn’t gotten married, but witnesses her fiancée in a moment on the street that rocks her world. Returning home to figure things out, she is shocked to discover that, not only did her fiancée have a big secret, but her entire family has been keeping secrets from her. Her parent’s marriage is failing, her mother is dating, her brothers are involved in a love triangle, and their family winery is in the process of being sold. Yeah, a lot has changed.This story is part storytelling of how these relationships began, part understanding how wine is really made, and part family drama.This was a fun little escape and I really enjoyed the audiobook of this one!...more",Notes are private!,0,1,1,not set,Sep 2016,"Oct 13, 2016",,Hardcover,view (with text),/book/show/23492613-eight-hundred-grapes
