,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Dan's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,0297859382,399        pp,4.13,"3,091,076","Dec 06, 2012","May 24, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 25, 2013",,Hardcover,view,/book/show/8442457-gone-girl
1468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oryx and Crake        (MaddAddam, #1)","Atwood, Margaret*",,,B00BG7FJFC,389        pp,4.01,"266,515","Apr 22, 2003","Mar 30, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read ""Year of the Flood"", which is the 2nd book in this trilogy, before I read ""Oryx and Crake."" They actually work either way, but after reading thI read ""Year of the Flood"", which is the 2nd book in this trilogy, before I read ""Oryx and Crake."" They actually work either way, but after reading this fantastic book, I want to go back and read the 2nd book again.Oryx and Crake is imaginative, but in a way that is also quite unsettling. It takes place in our future, one possible future, in which we are doing really horrible things to ourselves and the Earth. In other words, it's where we're headed if we don't make any changes to what we currently do. People's behaviors are still pretty terrible and this society only brings out the extremes. I know Atwood doesn't like to consider it science fiction, instead calling it ""speculative fiction."" Either way, she does a great job of capturing some of our worst tendencies in this story.Atwood has a unique ability to exhibit the deeper emotions, feelings, and thinking of characters than other authors I have read. There are times when you feel so sorry for Jimmy, the main character, and other times when you hate him. Crake is creepy but his storyline arc is long, so we may see him in a different light when this is all over. This book helps me ask myself the question, ""Where are we going as a species and as a society?"" The story also takes the old phrase ""everything that rises must converge"" to a new level of thought....more",Notes are private!,0,2,1,not set,"Jun 10, 2013","Jun 14, 2013",,Paperback,view (with text),/book/show/46756.Oryx_and_Crake
1469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Societies Need Dissent,"Sunstein, Cass R.",0674017684,9780674017689,0674017684,256        pp,3.88,136,2003,"Apr 28, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2013",,Paperback,view,/book/show/321053.Why_Societies_Need_Dissent
1470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Life After Life        (Todd Family, #1)","Atkinson, Kate",0316176486,9780316176484,0316176486,529        pp,3.78,"227,428","Mar 14, 2013","Apr 02, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 04, 2013",,Hardcover,view,/book/show/15790842-life-after-life
1471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wool Omnibus        (Silo, #1)","Howey, Hugh*",,,,509        pp,4.22,"212,442","Jan 27, 2012","Jan 25, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a fun sci-fi book with an intriguing idea at its core. I rate this somewhere between a 3 and 4 star read, mainly because it needs some editingThis is a fun sci-fi book with an intriguing idea at its core. I rate this somewhere between a 3 and 4 star read, mainly because it needs some editing and lacks a little bit in certain plot areas. Sometimes the author jumps from one event to another without much buildup, which doesn't always make sense.However, it's still fun to meet the people who live in the Silo, how they live with their farms, machines, and computers and ask the big question: what is outside the Silo?This was originally published in five separate books but this copy brings them all together....more",Notes are private!,0,0,1,not set,"May 30, 2013","May 30, 2013",,Kindle Edition,view (with text),/book/show/13453029-wool-omnibus
1472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,TransAtlantic,"McCann, Colum*",1400069599,9781400069590,1400069599,304        pp,3.82,"26,207","Jun 04, 2013","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2013",,Hardcover,view,/book/show/16085517-transatlantic
1473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Joyland,"King, Stephen*",1781162646,9781781162644,1781162646,285        pp,3.93,"158,505",2013,Jun 2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 28, 2013",,Paperback,view,/book/show/13596166-joyland
1474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Intuition Pumps and Other Tools for Thinking,"Dennett, Daniel C.",0393082067,9780393082067,0393082067,496        pp,3.79,"4,175","May 06, 2013","May 06, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2013",,Hardcover,view,/book/show/16241139-intuition-pumps-and-other-tools-for-thinking
1475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"MaddAddam        (MaddAddam, #3)","Atwood, Margaret*",0385528787,9780385528788,0385528787,394        pp,4.02,"76,553","Aug 29, 2013","Sep 03, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A tremendous ending to a great trilogy. I could read Margaret Atwood for the rest of my life and never grow weary of her writing. This story had origiA tremendous ending to a great trilogy. I could read Margaret Atwood for the rest of my life and never grow weary of her writing. This story had origins and endings all wrapped up together, like some proto-Garden of Eden. It celebrates new life and new beginnings in such a strange, but unique way....more",Notes are private!,0,0,1,not set,"Oct 25, 2013","May 24, 2013",,Hardcover,view (with text),/book/show/17262203-maddaddam
1476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,’Salem’s Lot,"King, Stephen*",0450031063,9780450031069,0450031063,483        pp,4.06,"455,867","Oct 17, 1975",1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 15, 2013","May 21, 2013",,Paperback,view,/book/show/11590._Salem_s_Lot
1477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Abominable,"Simmons, Dan",0316198838,9780316198837,0316198838,663        pp,3.61,"8,029","Oct 22, 2013","Oct 22, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read Dan Simmons' ""The Terror"" last year and loved it. This one was not quite on par with Terror, but it was still a great read. Alison and I were tI read Dan Simmons' ""The Terror"" last year and loved it. This one was not quite on par with Terror, but it was still a great read. Alison and I were talking about how the first 2/3 of a Simmons book are really, really good but then the last 1/3 is usually average. This book fits into that same formula. However, it's still a fun read. Plus, it surprises you a bit with the title.This book is akin to Jon Krakauer's ""Into Thin Air"" but with spooky stuff thrown in....more",Notes are private!,0,0,1,not set,"Nov 04, 2013","Apr 29, 2013",,Hardcover,view (with text),/book/show/17333261-the-abominable
1478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Erasing Death: The Science That Is Rewriting the Boundaries Between Life and Death,"Parnia, Sam",0062080628,9780062080622,,352        pp,3.68,711,"Jan 22, 2013","Feb 26, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a fascinating look at resuscitation science written by a doctor. We are making some incredible strides in helping people come back from death,This is a fascinating look at resuscitation science written by a doctor. We are making some incredible strides in helping people come back from death, defined as the stopping of the heart. I was fascinated by the cooling procedures that some hospitals now use to keep the body from breaking down after the heart has stopped. This book had two drawbacks, however. It is very dry, which is ok since it's written by a doctor. That's to be expected. The other problem is that it repeats itself quite a bit, not unlike a dissertation, where someone is trying to prove something over and over again. It works at first but gets to be a bit too much later on....more",Notes are private!,0,0,1,not set,"Jan 04, 2014","Apr 24, 2013",,ebook,view (with text),/book/show/15819230-erasing-death
1479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sleepwalkers: How Europe Went to War in 1914,"Clark, Christopher",,,B008R96NIY,682        pp,4.21,"11,603","Sep 27, 2012","Sep 27, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 23, 2013",,Kindle Edition,view,/book/show/18669169-the-sleepwalkers
1480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freethinkers: A History of American Secularism,"Jacoby, Susan",0805077766,9780805077766,0805077766,370        pp,4.06,"4,548","Apr 05, 2004","Jan 07, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was probably a 3.5. Sometimes the writing dragged on a bit but for the most part it was very enjoyable, mainly because it reminded you that freetThis was probably a 3.5. Sometimes the writing dragged on a bit but for the most part it was very enjoyable, mainly because it reminded you that freethinkers have been around for centuries in America, and were shunned and persecuted quite a bit in the early days of the republic. This book was also good at shining light on the separation of church and state in U.S. history. The chapters on the founding, Robert Ingersoll, and the 1960's were particularly good....more",Notes are private!,0,0,1,not set,"Apr 18, 2013","Apr 21, 2013",,Paperback,view (with text),/book/show/463263.Freethinkers
1481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Understanding by Design,"Wiggins, Grant P.",1416600353,9781416600350,1416600353,370        pp,3.94,"2,123","Oct 01, 1998","Mar 15, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2013",,Paperback,view,/book/show/946155.Understanding_by_Design
1482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Social Conquest of Earth,"Wilson, Edward O.",0871404133,9780871404138,0871404133,352        pp,4.01,"4,132","Apr 09, 2012","Apr 09, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2013",,Hardcover,view,/book/show/12918295-the-social-conquest-of-earth
1483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Boo, Katherine",1400067553,9781400067558,1400067553,278        pp,3.98,"109,799","Apr 08, 2012","Feb 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2013",,Hardcover,view,/book/show/11869272-behind-the-beautiful-forevers
1484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man in the High Castle,"Dick, Philip K.",0679740678,9780679740674,0679740678,259        pp,3.60,"212,812",Oct 1962,"Jun 30, 1992",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2013",,Paperback,view,/book/show/216363.The_Man_in_the_High_Castle
1485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Masters of the Word: How Media Shaped History,"Bernstein, William J.",0802121381,9780802121387,0802121381,448        pp,3.90,261,"Apr 02, 2013","Apr 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2013",,Hardcover,view,/book/show/16280866-masters-of-the-word
1486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cooked: A Natural History of Transformation,"Pollan, Michael*",1594204217,9781594204210,1594204217,468        pp,4.07,"24,980","Apr 23, 2013","Apr 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2013",,Hardcover,view,/book/show/15811496-cooked
1487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Odds Against Tomorrow,"Rich, Nathaniel*",0374224242,9780374224240,0374224242,304        pp,3.38,"2,553",2013,"Apr 02, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2013",,Hardcover,view,/book/show/15759484-odds-against-tomorrow
1488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Present Shock: When Everything Happens Now,"Rushkoff, Douglas*",1591844762,9781591844761,1591844762,296        pp,3.66,"1,877","Mar 21, 2013","Mar 21, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I would actually put this between a 2 and 3. The subject matter is right up my alley but I was disappointed in Rushkoff's lack of serious research in I would actually put this between a 2 and 3. The subject matter is right up my alley but I was disappointed in Rushkoff's lack of serious research in this book. Quite a bit of it is simply his ideas and theories backed up with a little scholarly research and quite a bit of anecdotal info. Now there's nothing inherently wrong with that, but I expected better. I've read better books on this subject with stronger research than what was compiled here. He has some neat ideas and I agree with some of whats he says but overall I found it to be derivative....more",Notes are private!,0,0,1,not set,not set,"Apr 07, 2013",,Hardcover,view (with text),/book/show/15811513-present-shock
1489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evolution: The Triumph of an Idea,"Zimmer, Carl*",0061138401,9780061138409,0061138401,528        pp,4.11,"5,101","Sep 04, 2001","Sep 05, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2013",,Paperback,view,/book/show/181885.Evolution
1490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lincoln's Tragic Pragmatism: Lincoln, Douglas, and Moral Conflict","Burt, John",0674050185,9780674050181,0674050185,832        pp,4.15,33,"Jan 07, 2013","Jan 07, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2013",,Hardcover,view,/book/show/15861563-lincoln-s-tragic-pragmatism
1491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tenth of December,"Saunders, George",0812993802,9780812993806,0812993802,251        pp,3.98,"74,492","Jan 03, 2013","Jan 08, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This collection of short stories had some five star stories as well as some three star stories, so the whole work gets four stars. I was most impresseThis collection of short stories had some five star stories as well as some three star stories, so the whole work gets four stars. I was most impressed with Saunders' ability to capture those unique moments in life that involve sadness, hope, and love and distill them into a few pages. I've read many authors who cannot come close to that level of emotional transfer in an entire novel, but this author does it in less space and multiple times. A great collection that should be picked up by any serious fiction reader....more",Notes are private!,0,0,1,not set,"Mar 08, 2013","Mar 09, 2013",,Hardcover,view (with text),/book/show/13641208-tenth-of-december
1492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death from the Skies!: These Are the Ways the World Will End...,"Plait, Philip*",,9780670019977,0670019976,326        pp,4.04,"5,215","Oct 16, 2008","Oct 16, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My most recent read was from astronomer Phil Plait, who writes the Bad Astronomy blog over at Slate. ""Death from the Skies"" chronicles all of the possMy most recent read was from astronomer Phil Plait, who writes the Bad Astronomy blog over at Slate. ""Death from the Skies"" chronicles all of the possible ways that our planet, and life as we know it, could be destroyed by non-terrestrial natural events. This is definitely not light reading nor does it always perk you up, but it is funny, highly informative, and humbling. Plait's description of our solar system, galaxy, and universe help you to appreciate our position in the cosmos. But how do we survive? Here's how.Plait covers a wide range of deadly outer space culprits in an attempt to show you just how powerful nature is. The list includes: gamma ray bursts from black holes, solar flares/coronal mass ejections, asteroid impact, comet impact, galactic collision (that's a slow death), and many others. Each chapter starts with a fun little 2-3 page story of humans observing these things from Earth, and they can be a bit scary. After that, the writing is filled with excellent science writing mixed with Plait's clever humor. You come away from this book with far more knowledge of nature than just what can kill us. Plait does an excellent job of explaining how so many different natural forces work, from gravity to chemistry to geology to quantum mechanics.Here's the good news: most of these things are not going to kill us. The chances of gamma ray bursts or galactic collisions happening are slim. However, the two chapters that I enjoyed the most are actually the chapters the tell the story of our two most likely killers: solar radiation and asteroid/comet impacts.Plait makes a great case near the end to increase funding towards protecting our planet against solar radiation and impacts from extra-terrestrial bodies like comets and asteroids. There are some great ideas, scientists, and programs out there that just need more funding to get their plans off the ground. A coronal mass ejection could wipe out our power grid and send us plunging into medieval times. It could even damage our ozone layer, which leads to huge long-term problems. And we all know what an asteroid or comet impact could do. The dinosaurs know all about that. But we can prevent these, the most likely problems, if we just work harder at it.This was a fun, engaging read that I recommend to folks who enjoy a good science book, especially those of you who enjoy astronomy....more",Notes are private!,0,1,1,not set,"Mar 29, 2013","Feb 28, 2013",,Hardcover,view (with text),/book/show/3864977-death-from-the-skies
1493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Does E=mc²?,"Cox, Brian",0306817586,9780306817588,0306817586,264        pp,4.05,"9,498",2009,"Jul 14, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2013",,Hardcover,view,/book/show/5958783-why-does-e-mc
1494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Irony of American History,"Niebuhr, Reinhold",0684718553,9780684718552,0684718553,174        pp,4.01,"1,027",1952,"Jan 01, 1985",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 27, 2013",,Paperback,view,/book/show/55236.The_Irony_of_American_History
1495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Towns,"Green, John*",1408806592,9781408806593,1408806592,305        pp,3.71,"1,357,499","Oct 16, 2008","May 03, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"John Green is a good author and this book represents high school students pretty accurately without being weird or dumb. Plus, I found myself laughingJohn Green is a good author and this book represents high school students pretty accurately without being weird or dumb. Plus, I found myself laughing pretty hard at certain parts. The most important part of this book, though, is the introspection the two main characters go through. That's not an easy thing to do as an author, to try to create the inner mind of an evolving teenager, but Green does it pretty well here....more",Notes are private!,0,0,1,not set,"Feb 19, 2013","Feb 21, 2013",,Paperback,view (with text),/book/show/6916043-paper-towns
1496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Terror,"Simmons, Dan",0316017442,9780316017442,0316017442,769        pp,4.07,"62,192",1962,"Jan 08, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was flat-out fantastic. It's one of the most engaging and thrilling novels I've read in awhile. It's based on a real event, the Franklin ExpThis book was flat-out fantastic. It's one of the most engaging and thrilling novels I've read in awhile. It's based on a real event, the Franklin Expedition to the find the Northwest Passage to Asia through the arctic. We don't know much about what happened to the expedition, but Dan Simmons is brilliant by filling in the details for you. And scaring you quite a bit in the process.There are a few characters, too, that you become especially attached to because they reveal themselves in stages throughout the story. The characters become darker as the story grows due to the fact that conditions worsen in the expedition. The descriptions of the arctic and the cold and the disease and the pain are so real that you sometimes feel like putting on more clothing or getting out one more blanket. You feel for these men, not just because they were real at one point in time, but because Simmons writes them so well. It's as if you're watching them do all of this right outside your window.This story mixes man v. nature, science fiction, mythology, European v. Native attitudes, the slow descent into the inner core of who man really is, and countless other intriguing storylines. You find yourself turning the pages quicker and quicker. And just when you thought you might have something figured out, Simmons scares you again with something out-of-the-ordinary. I can't tell you too much without giving away the story. If you enjoy a good historical fiction with sci-fi mixed in, pick it up. I highly recommend it....more",Notes are private!,0,3,1,not set,"Mar 15, 2013","Feb 15, 2013",,Hardcover,view (with text),/book/show/3974.The_Terror
1497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Detroit: An American Autopsy,"LeDuff, Charlie",1594205345,9781594205347,1594205345,304        pp,3.94,"15,388","Feb 07, 2013","Feb 07, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sometimes I give books 5 stars because of the quality of the writing or plot or some other thing that the author has done. This book might not be 5 stSometimes I give books 5 stars because of the quality of the writing or plot or some other thing that the author has done. This book might not be 5 stars in the traditional sense, but I gave it 5 because it was so page-turningly good. The stories make your jaw drop and the passion that LeDuff exhibits towards his craft is evident from page 1. This is one of the best books I've read this year because it shines such a big, bright light on the problems of Detroit and America in general. There are moments of hope but it is a depressing book. I'm just glad we have journalists like Mr. LeDuff to still provide us with investigative information. The one thing I kept thinking while reading this was, ""I can't believe this is happening in the United States."" Spooky stuff....more",Notes are private!,0,0,1,not set,"Jul 28, 2013","Feb 11, 2013",,Hardcover,view (with text),/book/show/15811520-detroit
1498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let's Explore Diabetes with Owls,"Sedaris, David",0316154695,9780316154697,0316154695,275        pp,3.85,"144,186","Apr 23, 2013","Apr 23, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is somewhere between a 3 and 4 star book. The normal stories he tells are great, especially the ones that include his father. But the other 'fictThis is somewhere between a 3 and 4 star book. The normal stories he tells are great, especially the ones that include his father. But the other 'fictional' stories he writes are quite a departure from his normal writing. They're a bit extreme and aren't funny. I understand why he wrote them but they don't really belong in this collection.If you read it, just skip the 'fictional essays' and read the good ones about his experiences instead....more",Notes are private!,0,0,1,not set,"May 14, 2013","Feb 08, 2013",,Hardcover,view (with text),/book/show/15790837-let-s-explore-diabetes-with-owls
1499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Round House,"Erdrich, Louise",0062065246,9780062065247,0062065246,323        pp,3.98,"116,335","Oct 02, 2012","Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2013",,Hardcover,view,/book/show/13602426-the-round-house
1500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night of the Hunter,"Grubb, Davis",1596542292,9781596542297,1596542292,198        pp,4.18,"2,230",1953,"Aug 02, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2013",,Paperback,view,/book/show/352582.The_Night_of_the_Hunter
1501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Longest Night,"Bauer, Marion Dane*",082342054X,9780823420544,082342054X,40        pp,3.77,222,Aug 2009,"Sep 15, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 17, 2012",,Hardcover,view,/book/show/6525739-the-longest-night
1502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Owl Moon,"Yolen, Jane*",0399214577,9780399214578,0399214577,32        pp,4.22,"43,827",1987,"Oct 23, 1987",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 12, 2012",,Hardcover,view,/book/show/228696.Owl_Moon
1503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Forever War        (The Forever War, #1)","Haldeman, Joe",,,,278        pp,4.14,"166,263",Dec 1974,"Sep 02, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2012",,Paperback,view,/book/show/21611.The_Forever_War
1504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Short Nights of the Shadow Catcher: The Epic Life and Immortal Photographs of Edward Curtis,"Egan, Timothy*",0618969020,9780618969029,0618969020,370        pp,4.09,"9,379","Sep 01, 2011","Jan 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jul 2014,"Jul 30, 2014","Dec 02, 2012",,Hardcover,view,/book/show/13202051-short-nights-of-the-shadow-catcher
1505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gate at the Stairs,"Moore, Lorrie",0375409289,9780375409288,0375409289,322        pp,3.17,"18,240","Sep 01, 2009","Sep 01, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** I enjoyed this but also found it rather strange. This is just a short  but here were some of my issues with it:1. I find the n**spoiler alert** I enjoyed this but also found it rather strange. This is just a short  but here were some of my issues with it:1. I find the narrator's inner voice not believable. It's difficult to determine if the narrator is older now and is looking back on her time in college and is yet somehow remembering all these vivid details. Or is the narrator 20 years old and somehow has a more well-developed mind than her character seems to possess. The language is beautiful and Moore has an elegant style, but this bothered me a bit.2. The characters are way too archetypal. I know the points Moore is trying to make with these characters, but I felt like I was taking a Symbolism in Literature course while reading it.3. The boyfriend as possible terrorist thing was strange. It seemed very out of place.At first I wasn't wild about how the babysitting gig just ended, but then I realized that the whole ending of the book is a series of things that end before they're supposed to, i.e. her brother's life, the restaurant, the relationship with the boyfriend, the relationship with Mary-Emma, etc. That was actually a great stroke by Moore and I applaud her for it....more",Notes are private!,0,0,1,not set,"Nov 24, 2012","Nov 26, 2012",,Hardcover,view (with text),/book/show/6076387-a-gate-at-the-stairs
