,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kim's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Lonely People,"Gayle, Mike*",1473687403,,B084QC7T13,385        pp,4.18,"26,471","Jul 23, 2020","Jul 23, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For my recent trip to Sweden I stocked my Kobo with more than a dozen books from the library. I'd heard about All the Lonely People from a woman on InFor my recent trip to Sweden I stocked my Kobo with more than a dozen books from the library. I'd heard about All the Lonely People from a woman on Instagram. As my flight took off I perused my selections and this one drew me in. It's a lovely story about loneliness and the meaning of friendship. It was perfect holiday reading - but not too light (it touches on some very heavy issues). I appreciate this novel for illuminating realistic, unsentimental hope during life's darkest moments. ...more",Notes are private!,0,0,1,not set,"Aug 20, 2023","Aug 20, 2023",,Kindle Edition,view (with text),/book/show/51642969-all-the-lonely-people
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Visionaries: Arendt, Beauvoir, Rand, Weil, and the Power of Philosophy in Dark Times","Eilenberger, Wolfram",0593297466,9780593297469,B0BLTXRPT6,399        pp,3.93,752,2020,"Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2023",,Paperback,view,/book/show/125076611-the-visionaries
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caste: The Origins of Our Discontents,"Wilkerson, Isabel*",0593230256,9780593230251,0593230256,544        pp,4.54,"137,234","Aug 04, 2020","Aug 04, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Isabel Wilkerson is the scholar I admire most these recent years. I was moved and educated by THE WARMTH OF OTHER SUNS, and I am grateful to CASTE forIsabel Wilkerson is the scholar I admire most these recent years. I was moved and educated by THE WARMTH OF OTHER SUNS, and I am grateful to CASTE for the same experience. Wilkerson took me deep into the heart and horrors of the American caste system, showing me how to examine it with my own part in it while understanding it in a larger historical perspective. While reading (or rather, listening on CD), I thought of the current book bans and how CASTE often tops the lists. It disheartened me to think of how many people feel that this book is a threat to who they are. This is the kind of book that can set us all free by showing us how to look truthfully at the past - talk about it, acknowledge it - and use what we learn to pave a path forward. ...more",Notes are private!,0,2,1,not set,"Jul 24, 2023","Jul 24, 2023",,Hardcover,view (with text),/book/show/51152447-caste
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Teeth,"Smith, Zadie",0375703861,9780375703867,0375703861,448        pp,3.79,"157,494","Apr 01, 2000","Jun 12, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Feb 2023,Feb 2023,"Jul 24, 2023",,Paperback,view,/book/show/3711.White_Teeth
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,South to Freedom: Runaway Slaves to Mexico and the Road to the Civil War,"Baumgartner, Alice L.",1541617789,9781541617780,1541617789,368        pp,4.19,252,"Nov 10, 2020","Nov 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2023",,Hardcover,view,/book/show/51001829-south-to-freedom
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heaven & Earth Grocery Store,"McBride, James*",0593422945,9780593422946,0593422945,380        pp,4.08,"129,168","Aug 08, 2023","Aug 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2023",,Hardcover,view,/book/show/65678550-the-heaven-earth-grocery-store
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Weirds,"Slate, Jenny*",,,,304        pp,3.88,"33,821","Nov 05, 2019","Nov 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2023",,Hardcover,view,/book/show/44284906-little-weirds
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Spoilt City        (Balkan Trilogy, #2)","Manning, Olivia",1560548622,9781560548621,1560548622,0        pp,4.10,742,1962,"Sep 30, 1993",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2023,"Jun 18, 2023",,Audio,view,/book/show/1656817.The_Spoilt_City
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Great Fortune        (Balkan Trilogy, #1)","Manning, Olivia",0099415720,9780099415725,0099415720,288        pp,3.82,"1,506",1960,"Nov 28, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2023,"Jun 18, 2023",,Paperback,view,/book/show/261683.The_Great_Fortune
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,329        pp,3.80,"428,322","May 25, 2023","May 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2023,"Jun 18, 2023",,Hardcover,view,/book/show/59357120-yellowface
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Summer of '69,"Hilderbrand, Elin*",0316420018,9780316420013,0316420018,432        pp,3.96,"132,217","Jun 13, 2019","Jun 18, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2023,"Jun 18, 2023",,Hardcover,view,/book/show/42283286-summer-of-69
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr. Popper's Penguins,"Atwater, Richard",,,,139        pp,3.97,"72,890",1938,"Nov 02, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2023,"Jun 18, 2023",,Paperback,view,/book/show/61549.Mr_Popper_s_Penguins
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Finding Me,"Davis, Viola",0063037327,9780063037328,0063037327,304        pp,4.56,"116,051","Apr 26, 2022","Apr 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2023,"Jun 18, 2023",,Hardcover,view,/book/show/58687126-finding-me
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mercury Pictures Presents,"Marra, Anthony*",0451495217,9780451495211,0451495217,448        pp,3.68,"10,978","Jul 19, 2022","Jun 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2023",,Paperback,view,/book/show/123280064-mercury-pictures-presents
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Time Shelter,"Gospodinov, Georgi",1324090952,9781324090953,1324090952,304        pp,3.79,"15,055","Apr 29, 2020","May 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2023",,Hardcover,view,/book/show/58999261-time-shelter
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Still Life at Eighty: The Next Interesting Thing,"Thomas, Abigail",0967554128,9780967554129,,unknown,4.18,109,unknown,"Mar 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 05, 2023",,Paperback,view,/book/show/75942834-still-life-at-eighty
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Refugees: The Story of Three Newcomers Who Breathed Life into a Dying American Town,"Hartman, Susan",0807024678,9780807024676,0807024678,264        pp,4.05,174,unknown,"Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 05, 2023",,Hardcover,view,/book/show/58785094-city-of-refugees
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Time Tomorrow,"Straub, Emma*",052553900X,9780525539001,052553900X,310        pp,3.80,"131,367","May 17, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2023",,Hardcover,view,/book/show/59089704-this-time-tomorrow
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Many Daughters of Afong Moy,"Ford, Jamie*",1982158212,9781982158217,1982158212,362        pp,3.88,"23,915","Aug 02, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2023",,Hardcover,view,/book/show/59348307-the-many-daughters-of-afong-moy
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Demon Copperhead,"Kingsolver, Barbara",,,,560        pp,4.51,"397,761","Oct 18, 2022","Oct 18, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Jul 24, 2023","Jun 02, 2023",,Hardcover,view,/book/show/60194162-demon-copperhead
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hello Beautiful,"Napolitano, Ann*",,,B0B7R4Q5DJ,416        pp,4.18,"297,596","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2023",,Kindle Edition,view,/book/show/61771675-hello-beautiful
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Poverty, by America","Desmond, Matthew*",0593239911,9780593239919,0593239911,284        pp,4.28,"33,989","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2023",,Hardcover,view,/book/show/61358638-poverty-by-america
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paris, 1919: Six Months that Changed the World","MacMillan, Margaret",0375760520,9780375760525,0375760520,624        pp,4.12,"13,928","Sep 06, 2001","Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2023",,Paperback,view,/book/show/26348.Paris_1919
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Testament of Youth,"Brittain, Vera",0143039237,9780143039235,0143039237,688        pp,4.11,"11,496","Aug 28, 1933","May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2023",,Paperback,view,/book/show/374388.Testament_of_Youth
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Two Persons,"Bauermeister, Erica*",1250284376,9781250284372,1250284376,314        pp,4.11,"17,648","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2023",,Hardcover,view,/book/show/60196684-no-two-persons
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saving Time: Discovering a Life Beyond the Clock,"Odell, Jenny*",059324270X,9780593242704,059324270X,400        pp,3.62,"3,346","Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2023",,Hardcover,view,/book/show/61358639-saving-time
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Do Nothing: Resisting the Attention Economy,"Odell, Jenny*",1612197493,9781612197494,1612197493,232        pp,3.69,"48,582","Apr 09, 2019","Apr 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2023",,Hardcover,view,/book/show/42771901-how-to-do-nothing
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mecca,"Straight, Susan*",,,B09JYJBCLH,unknown,3.87,"2,282","Mar 15, 2022","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2023",,Audible Audio,view,/book/show/62069858-mecca
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Society of Shame,"Roper, Jane*",0593468767,9780593468760,0593468767,352        pp,3.33,"2,390","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2023",,Hardcover,view,/book/show/61282523-the-society-of-shame
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Night, Irene","Urrea, Luis Alberto*",0316265853,9780316265850,0316265853,407        pp,4.15,"16,207","May 30, 2023","May 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2023",,Hardcover,view,/book/show/63023640-good-night-irene
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Promise,"Galgut, Damon",1784744069,9781784744069,1784744069,293        pp,3.87,"42,369","Apr 06, 2021","Jun 17, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a difficult book to read. It spans decades in South Africa from the apartheid era to post-apartheid, and it pulls no punches. The premise is This was a difficult book to read. It spans decades in South Africa from the apartheid era to post-apartheid, and it pulls no punches. The premise is simple. On her deathbed, a white woman makes her husband promise to give a small house on their property to their Black made. He promises. But as the years pass, and pass and pass, this promise becomes a symbol of the unfulfilled promises of apartheid. As a writer, I was fascinated by Galgut's style. POV's shift with such frequency and fluidity, and while I tried to figure out how he did it without disrupting the story, he worked his magic well. I've thought about this book quite a bit since I finished reading it....more",Notes are private!,0,0,1,Feb 2023,Feb 2023,"Apr 02, 2023",,Hardcover,view (with text),/book/show/54633172-the-promise
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Perfect Strangers,"Moriarty, Liane*",1250069823,9781250069825,1250069823,453        pp,3.55,"427,917","Sep 18, 2018","Nov 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Jan 2023,Jan 2023,"Apr 02, 2023",,Hardcover,view,/book/show/39280445-nine-perfect-strangers
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Likely Story,"Abramson, Leigh McMullan",1982199245,9781982199241,1982199245,352        pp,3.65,"3,941","Mar 14, 2023","Mar 14, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2023,Mar 2023,"Apr 02, 2023",,Hardcover,view,/book/show/61273862-a-likely-story
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Jones & The Six,"Reid, Taylor Jenkins*",1524798622,9781524798628,1524798622,355        pp,4.21,"1,486,820","Mar 05, 2019","Mar 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I listened to this book - the characters in the audio are perfectly cast - and it is just the kind of smart-light story I love. By light I don't mean I listened to this book - the characters in the audio are perfectly cast - and it is just the kind of smart-light story I love. By light I don't mean lightweight, but light as in the story drifts on the breeze of its own momentum in the most wonderfully engaging, entertaining way. ...more",Notes are private!,0,1,1,Jan 2023,Jan 2023,"Apr 02, 2023",,Hardcover,view (with text),/book/show/40597810-daisy-jones-the-six
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sarajevo Marlboro,"Jergović, Miljenko",0972869220,9780972869225,0972869220,195        pp,4.13,"3,909",1994,"Dec 15, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2023",,Paperback,view,/book/show/181144.Sarajevo_Marlboro
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catch the Rabbit,"Bastašić, Lana*",1529039606,9781529039603,1529039606,272        pp,3.88,"5,464",Sep 2018,"May 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2023",,Hardcover,view,/book/show/56064463-catch-the-rabbit
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Soldier Repairs the Gramophone,"Stanišić, Saša*",0802118666,9780802118660,0802118666,345        pp,3.97,"2,494",2006,"Jun 10, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2023",,Hardcover,view,/book/show/2048143.How_the_Soldier_Repairs_the_Gramophone
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dog of the North,"Mckenzie, Elizabeth*",0593300696,9780593300695,0593300696,336        pp,3.63,"2,923","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2023",,Hardcover,view,/book/show/61153742-the-dog-of-the-north
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hero of This Book,"McCracken, Elizabeth",0062971271,9780062971272,0062971271,192        pp,3.78,"4,811","Oct 04, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2023",,Hardcover,view,/book/show/60095078-the-hero-of-this-book
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Groundskeeping,"Cole, Lee",0593320506,9780593320501,0593320506,323        pp,3.57,"7,042","Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2023",,Hardcover,view,/book/show/58395053-groundskeeping
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spectator Bird,"Stegner, Wallace",0140139400,9780140139402,0140139400,214        pp,3.99,"8,024",1976,"Nov 01, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2023",,Paperback,view,/book/show/11045.The_Spectator_Bird
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vintage Contemporaries,"Kois, Dan*",0063162415,9780063162419,0063162415,256        pp,3.58,"1,165","May 06, 2014","Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2023",,Hardcover,view,/book/show/60857011-vintage-contemporaries
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Heart,"Mehmedinović, Semezdin",1646220072,9781646220076,1646220072,228        pp,4.29,"1,279","Jan 15, 2017","Mar 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 24, 2023","Jan 24, 2023",,Hardcover,view,/book/show/55098820-my-heart
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Horse,"Brooks, Geraldine*",0399562966,9780399562969,0399562966,401        pp,4.28,"128,833","Jun 14, 2022","Jun 14, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,Jan 2023not set,"Jan 23, 2023",,Hardcover,view,/book/show/59109077-horse
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,659","Aug 27, 2012","Jul 15, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Oct 2022,Dec 2022,"Jan 23, 2023",,Hardcover,view,/book/show/18774964-a-man-called-ove
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conversations with Birds,"Kumar, Priyanka*",1571313990,9781571313997,1571313990,281        pp,3.61,269,unknown,"Nov 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2023",,Hardcover,view,/book/show/59867830-conversations-with-birds
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If on a Winter’s Night a Traveler,"Calvino, Italo",,9780088619451,,260        pp,4.03,"97,925","Jun 02, 1979","Oct 20, 1982",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2023",,Paperback,view,/book/show/374233.If_on_a_Winter_s_Night_a_Traveler
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Cities,"Calvino, Italo",0156453800,9780156453806,0156453800,165        pp,4.12,"83,831","Nov 03, 1972",1974,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2023",,Paperback,view,/book/show/9809.Invisible_Cities
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elizabeth Bishop and The New Yorker: The Complete Correspondence,"Bishop, Elizabeth",0374281386,9780374281380,0374281386,496        pp,4.32,47,"Feb 01, 2011","Feb 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,Hardcover,view,/book/show/8311297-elizabeth-bishop-and-the-new-yorker
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone: The Last Days of The New Yorker,"Adler, Renata",1451667221,9781451667226,1451667221,256        pp,3.40,112,1999,"Sep 10, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,Paperback,view,/book/show/12060521-gone
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Consequences,"Lively, Penelope",0670038563,9780670038565,0670038563,258        pp,3.68,"2,707","Jun 04, 2007","Jun 04, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2023",,Hardcover,view,/book/show/202880.Consequences
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of Dolls,"Comyns, Barbara",0749301392,9780749301392,0749301392,160        pp,3.67,154,1989,1990,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2023",,Paperback,view,/book/show/3381936-the-house-of-dolls
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mercury Pictures Presents,"Marra, Anthony*",0451495209,9780451495204,0451495209,416        pp,3.68,"10,978","Jul 19, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2023",,Hardcover,view,/book/show/59109471-mercury-pictures-presents
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maame,"George, Jessica",,,,320        pp,4.07,"83,317","Jan 31, 2023","Jan 31, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I adored this novel. I am not a modern young woman of Ghanian descent living in London, but oh how often I related to George's portrayal of youth in aI adored this novel. I am not a modern young woman of Ghanian descent living in London, but oh how often I related to George's portrayal of youth in all its honest, fumbling complexity. As Mary Oliver wrote: “In the beginning I was so young and such a stranger to myself I hardly existed. I had to go out into the world and see it and hear it and react to it, before I knew at all who I was, what I was, what I wanted to be.” Maddie is such a loveable, imperfect, earnest character. I listened to MAAME, and I felt like I was listening to a friend tell me about her life. I want to use all the words that have become cliches, but in the best of ways: bittersweet, charming, moving. Most of all, this book is intelligent and true. ...more",Notes are private!,0,3,1,not set,Apr 2023,"Jan 13, 2023",,Hardcover,view (with text),/book/show/60784605-maame
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Summer on State Street,"Wolfe, Toya",0063209748,9780063209749,0063209748,212        pp,4.23,"8,745","Jun 14, 2022","Jun 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2023",,Hardcover,view,/book/show/58884738-last-summer-on-state-street
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Spoons Came from Woolworths,"Comyns, Barbara",0860683532,9780860683537,0860683532,223        pp,3.90,"3,196",1950,"Apr 21, 1983",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2023,"Jan 10, 2023",,Paperback,view,/book/show/1818286.Our_Spoons_Came_from_Woolworths
