,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Clifford's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1060,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Probable Future,"Hoffman, Alice*",159086039X,9781590860397,159086039X,unknown,3.85,"15,596","Jun 01, 2004","Jun 26, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 19, 2011","Jan 05, 2012","Dec 19, 2011",,Audio,view,/book/show/1384503.The_Probable_Future
1061,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Singapore Fling,"Drummond, C.C.",,,B006JPRAJO,unknown,4.00,2,"Dec 07, 2011",unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Erotic Romance, but well written, with an interesting setting.",Notes are private!,0,0,1,not set,"Dec 16, 2011","Dec 16, 2011",,Kindle Edition,view (with text),/book/show/13184058-singapore-fling
1062,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blues In The Dark,"McKinny, Laura Hart*",,,B0060ZSQBY,313        pp,4.00,1,"Oct 28, 2011",unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 10, 2011","Dec 10, 2011",,Kindle Edition,view,/book/show/13184095-blues-in-the-dark
1063,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jailed,"Sherman, Myra*",,,B006IVK38Y,261        pp,4.17,6,"Dec 05, 2011",unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 10, 2011","Dec 10, 2011",,Paperback,view,/book/show/13184072-jailed
1064,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Feast Day of Fools        (Hackberry Holland, #3)","Burke, James Lee",,,,477        pp,3.97,"5,003","Sep 27, 2011","Sep 27, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,One of the worst novels I've ever read. The plot is absurd and the writing is awful.One of the worst novels I've ever read. The plot is absurd and the writing is awful....more,Notes are private!,0,0,1,"Dec 10, 2011","Dec 19, 2011","Dec 10, 2011",,Kindle Edition,view (with text),/book/show/11111163-feast-day-of-fools
1065,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maugham's Malaysian Stories,"Burgess, Anthony",9971641658,9789971641658,9971641658,186        pp,3.81,31,"Jan 01, 1969","Jan 01, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Essential Maugham, complete with ""ugly"" men, women with delicate skin, and the arrogance of the colonists.Essential Maugham, complete with ""ugly"" men, women with delicate skin, and the arrogance of the colonists....more",Notes are private!,0,0,1,"Nov 23, 2011","Dec 03, 2011","Nov 23, 2011",,Paperback,view (with text),/book/show/746955.Maugham_s_Malaysian_Stories
1066,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just One Thing: Developing a Buddha Brain One Simple Practice at a Time,"Hanson, Rick*",1608820319,9781608820313,1608820319,232        pp,4.07,"1,815","Apr 01, 2007","Oct 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 23, 2011","Nov 30, 2011","Nov 23, 2011",,Paperback,view,/book/show/11276139-just-one-thing
1067,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred and One Nights,"Buchholz, Benjamin*",0316133779,9780316133777,0316133779,358        pp,3.37,235,"Jan 01, 2011",Dec 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 17, 2011","Dec 08, 2011","Nov 17, 2011",,Paperback,view,/book/show/11516359-one-hundred-and-one-nights
1068,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Hole in Texas,"Wouk, Herman",159483055X,9781594830556,159483055X,0        pp,3.47,"1,049",2004,"Apr 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I listened to this in the car, and it was definitely entertaining. I was impressed by the science of it, less so by the human emotions and the politicI listened to this in the car, and it was definitely entertaining. I was impressed by the science of it, less so by the human emotions and the politics....more",Notes are private!,0,0,1,"Nov 11, 2011","Nov 15, 2011","Nov 11, 2011",,Audio Cassette,view (with text),/book/show/7517104-a-hole-in-texas
1069,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writing a Novel with Scrivener,"Hewson, David*",,,B004ZG7BMU,128        pp,3.86,495,"May 04, 2011",unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although much of the information contained in the book is also available in the manual and tutorial, it was helpful to hear from a novelist who has acAlthough much of the information contained in the book is also available in the manual and tutorial, it was helpful to hear from a novelist who has actually used the program. ...more",Notes are private!,0,1,1,"Nov 08, 2011","Jan 02, 2012","Nov 08, 2011",,Kindle Edition,view (with text),/book/show/11359184-writing-a-novel-with-scrivener
1070,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wild: From Lost to Found on the Pacific Crest Trail,"Strayed, Cheryl*",0307592731,9780307592736,0307592731,315        pp,4.06,"796,806","Mar 20, 2012","Mar 20, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although this is a fine memoir, what made the book sing for me is that it's also an outstanding travel book about Cheryl's amazing PCT hike. Not only Although this is a fine memoir, what made the book sing for me is that it's also an outstanding travel book about Cheryl's amazing PCT hike. Not only did I feel like I got to know Cheryl, but I was surprised that all the other people in the book came alive, too. This is a terrific book. ...more",Notes are private!,0,2,1,"May 08, 2012","May 12, 2012","Nov 06, 2011",,Hardcover,view (with text),/book/show/12262741-wild
1071,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winter's Bone,"Woodrell, Daniel",,,,225        pp,3.86,"36,419",2006,"Jul 11, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fast read, engaging story. Great example of writing with regional dialect; it seems absolutely authentic. From a writer's point of view I was struck aFast read, engaging story. Great example of writing with regional dialect; it seems absolutely authentic. From a writer's point of view I was struck at the lesson this book provides for plot--the story is very simple, but the author keeps raising the stakes for the characters. No wonder it made a good movie....more",Notes are private!,0,3,1,"Nov 02, 2011","Nov 03, 2011","Nov 02, 2011",,Kindle Edition,view (with text),/book/show/6464524-winter-s-bone
1072,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dakota, Or What's a Heaven For","Marshall, Brenda K.*",0911042725,9780911042726,0911042725,473        pp,3.79,53,"Jan 01, 2010","Nov 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What to make of an old-fashioned telling of a thoroughly modern story? Brenda Marshall’s Dakota may put off some impatient readers by following certaiWhat to make of an old-fashioned telling of a thoroughly modern story? Brenda Marshall’s Dakota may put off some impatient readers by following certain literary conventions of the time about which she is writing (the 1870s)—chapter headings describe what will happen in that chapter, for example, and rich exposition helps complete the portrait of the people and landscape of the Dakota Territory—but persistence will be rewarded. This novel tells a surprising and a compelling story that you haven’t heard before, and it’s filled with extraordinarily complex and memorable characters.See the complete  at Perpetual Folly: Review of Dakota...more",Notes are private!,0,0,1,"Oct 30, 2011","Nov 17, 2011","Oct 30, 2011",,Hardcover,view (with text),/book/show/9615006-dakota-or-what-s-a-heaven-for
1073,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dispatches from the Peninsula: Six Years in South Korea,"Tharp, Chris*",,2940013034532,,290        pp,4.00,48,unknown,"Aug 22, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed Dispatches very much, and appreciated Tharp’s growth over the period described in the book. In the sections covering his early days in the cI enjoyed Dispatches very much, and appreciated Tharp’s growth over the period described in the book. In the sections covering his early days in the country, Tharp is condescending toward Koreans (in the tradition of Paul Theroux—a former Peace Corps Volunteer—who never met a local he couldn’t make fun of). But over time, it’s clear that Tharp’s affection for Korea and his understanding of the country have grown, so that in the later sections of the book the self-portrait is of a man who is much more in tune with his surroundings. I also was touched by Tharp’s account of the loss of both his mother and father while living abroad (which closely paralleled the deaths of both of my parents while I lived in Singapore in the ´80s and early ´90s), and the challenges of being so distant from family. I also could relate to Tharp’s experience in other ways, including his love of Korean food and his struggles with the Korean language.See full  at Perpetual Folly: Dispatches...more",Notes are private!,0,2,1,"Oct 29, 2011","Nov 17, 2011","Oct 29, 2011",,Nook,view (with text),/book/show/12441154-dispatches-from-the-peninsula
1074,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blood Clay,"Nieman, Valerie*",1935708228,9781935708223,1935708228,206        pp,3.97,32,"Mar 15, 2011","Mar 15, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 28, 2011","Oct 29, 2011","Oct 28, 2011",,Paperback,view,/book/show/10632950-blood-clay
1075,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Future of Freedom: Illiberal Democracy at Home and Abroad,"Zakaria, Fareed",0393331520,9780393331523,0393331520,301        pp,4.02,"3,339",Apr 2003,"Oct 17, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 22, 2012","Jan 22, 2012","Oct 28, 2011",,Paperback,view,/book/show/1566576.The_Future_of_Freedom
1076,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Buddha Standard Time: Awakening to the Infinite Possibilities of Now,"Das, Surya*",0061774561,9780061774560,0061774561,224        pp,3.90,681,"May 24, 2011","May 24, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 20, 2011","Dec 28, 2011","Oct 20, 2011",,Hardcover,view,/book/show/9336779-buddha-standard-time
1077,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People of the Book,"Brooks, Geraldine*",067001821X,,B002KAORZ2,372        pp,4.03,"145,889","Jan 01, 2008","Oct 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 14, 2011","Oct 24, 2011","Oct 14, 2011",,Hardcover,view,/book/show/1379961.People_of_the_Book
1078,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Betty Superman,"Holland, Tiff",,,,34        pp,4.35,31,"Aug 01, 2011","Aug 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2011",,Paperback,view,/book/show/11986133-betty-superman
1079,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aftershock: The Next Economy and America's Future,"Reich, Robert B.",0307476332,9780307476333,0307476332,208        pp,3.94,"3,874","Sep 21, 2010","Apr 05, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Terrific explanation of the reason why we MUST reform our economy, and a must-read for anyone seeking to understand what's behind the Occupy Wall StreTerrific explanation of the reason why we MUST reform our economy, and a must-read for anyone seeking to understand what's behind the Occupy Wall Street Movement. Our economy is in danger on multiple fronts: on the one hand, wealth and power are increasingly concentrated in the hands of just a few, groups who exercise too much sway over Washington; and on the other hand, the decline in real earning power of the middle and lower class has meant that the engine of economic growth that powered the prosperity of the post-WWII era has run out of gas. The solution, as Reich articulates clearly, is to shift the tax burden in our society in a way that both generates greater income for the lower classes and also creates more opportunities. It's not rocket science, but we need the political will to return to prosperity....more",Notes are private!,0,1,1,"Sep 29, 2011","Oct 23, 2011","Sep 29, 2011",,Paperback,view (with text),/book/show/9848690-aftershock
1080,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Accidental Birds of the Carolinas,"Hudson, Marjorie*",1935708309,9781935708308,1935708309,218        pp,4.02,129,"May 01, 2011","May 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a terrific collection of stories this is! From the first story (""The Clearing"") to the novella that brings the collection to an end (""The OutsideWhat a terrific collection of stories this is! From the first story (""The Clearing"") to the novella that brings the collection to an end (""The Outside World""), these linked fictions are as engaging as any you will read. Linked by their setting--Ambler County, a slow-moving rural spot in North Carolina--and by the occasional recurring character, the stories explore what it means to be an outsider. The language is fluid and beautiful, and each story is filled with surprises....more",Notes are private!,0,2,1,"Sep 29, 2011","Oct 27, 2011","Sep 29, 2011",,Paperback,view (with text),/book/show/11395588-accidental-birds-of-the-carolinas
1081,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Radical Acceptance: Embracing Your Life With the Heart of a Buddha,"Brach, Tara*",0553380990,9780553380996,0553380990,333        pp,4.16,"28,445","Oct 01, 2000","Nov 23, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 22, 2011",not set,"Sep 22, 2011",,Paperback,view,/book/show/173666.Radical_Acceptance
1082,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Miracles, Inc.: A Novel","Forrester, T.J.*",1439175586,9781439175583,1439175586,272        pp,3.54,119,"Jan 27, 2011","Feb 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 22, 2011",not set,"Sep 22, 2011",,Paperback,view,/book/show/8856618-miracles-inc
1083,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mutiny in Singapore: War, Anti War and the War for India's Independence","Kuwajima, Sho",8186962875,9788186962879,8186962875,198        pp,3.00,1,"Dec 01, 2006","Dec 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This isn't going to be of interest to the general reader, that's certain, but if you are interested in the details of Singapore history, then it's notThis isn't going to be of interest to the general reader, that's certain, but if you are interested in the details of Singapore history, then it's not bad. (I'm doing some research on Singapore during WW I, so this was a valuable resource for me.)...more",Notes are private!,0,1,1,"Sep 19, 2011","Oct 27, 2011","Sep 19, 2011",,Hardcover,view (with text),/book/show/5205244-the-mutiny-in-singapore
1084,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drive: The Surprising Truth About What Motivates Us,"Pink, Daniel H.*",1594488843,9781594488849,1594488843,242        pp,3.95,"118,362","Dec 29, 2009","Dec 29, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What drives you? What's your purpose? There's a lot to think about here, and it's not just about managing employees in a big company.What drives you? What's your purpose? There's a lot to think about here, and it's not just about managing employees in a big company....more",Notes are private!,0,0,1,"Sep 16, 2011","Sep 22, 2011","Sep 16, 2011",,Hardcover,view (with text),/book/show/6452796-drive
1085,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kabuki Democracy: The System vs. Barack Obama,"Alterman, Eric",1568586590,9781568586595,1568586590,214        pp,3.43,42,"Jan 11, 2011","Jan 11, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Liberals: this will make you mad, because it reminds you of all that you have forgotten and failed to act on--the lies of the conservative media that Liberals: this will make you mad, because it reminds you of all that you have forgotten and failed to act on--the lies of the conservative media that the mainstream media does nothing about; the deceitful attacks on ACORN; and much more. We need an agenda for rescuing our country from the likes of Rupert Murdoch and the Koch Brothers!...more",Notes are private!,0,0,1,"Sep 12, 2011","Sep 15, 2011","Sep 12, 2011",,Paperback,view (with text),/book/show/9643966-kabuki-democracy
1086,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eaarth: Making a Life on a Tough New Planet,"McKibben, Bill",0805090568,9780805090567,0805090568,253        pp,3.95,"4,155",2010,"Apr 13, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 12, 2011","Sep 12, 2011",,Hardcover,view,/book/show/7099898-eaarth
1087,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rogue Raider,"Author, Nigel Barley",9810559496,9789810559496,9810559496,296        pp,3.57,14,"Aug 01, 2006","Aug 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Surprisingly fun read.,Notes are private!,0,0,1,not set,"Sep 11, 2011","Sep 12, 2011",,Paperback,view (with text),/book/show/165441.Rogue_Raider
1088,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caged: Memoirs of a Cage-Fighting Poet,"Conaway, Cameron*",0615521770,9780615521770,0615521770,250        pp,3.81,139,"Sep 01, 2011","Sep 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Memoirs of a warrior poet, indeed; it makes me think about my own discipline, and also about my relationships with family. Interested in Poetry? MixedMemoirs of a warrior poet, indeed; it makes me think about my own discipline, and also about my relationships with family. Interested in Poetry? Mixed Martial Arts? Strained Father-Son dynamics? This could be the book for you. From my full :Cameron Conaway is a poet (a book and a chapbook forthcoming in 2012 from Salmon Poetry and Finishing Line Press) and was, for a time, a cage-fighting mixed-martial artist. He is also the sensitive son of an abusive father. And that triple-threat combination has resulted in this suspenseful, inspiring memoir that is partly a guide to health and nutrition and partly encouragement for all who might find solace in literature for the challenges that life presents.For the full  on my blog: Caged: Memoirs of a Cage-Fighting Poet...more",Notes are private!,0,4,1,not set,"Sep 03, 2011","Sep 01, 2011",,Paperback,view (with text),/book/show/10850819-caged
1089,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Family Fang,"Wilson, Kevin*",0061579033,9780061579035,0061579033,320        pp,3.62,"30,827","Aug 09, 2011",Aug 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is a romp, and also a meditation on what art is. An object hanging in a gallery? Or is it the act of creating? Or is it the reaction of the This book is a romp, and also a meditation on what art is. An object hanging in a gallery? Or is it the act of creating? Or is it the reaction of the observer? All of the above, I think. I'm wondering if we'll see Annie and Buster Fang again--I don't think Kevin Wilson is done with them!...more",Notes are private!,0,2,1,"Aug 19, 2011","Aug 23, 2011","Aug 19, 2011",,Hardcover,view (with text),/book/show/10149142-the-family-fang
1090,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best Buddhist Writing 2010,"McLeod, Melvin",1590308263,9781590308264,1590308263,320        pp,3.87,99,"Sep 28, 2010","Sep 28, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 13, 2011","Oct 11, 2011","Aug 13, 2011",,Paperback,view,/book/show/8607739-the-best-buddhist-writing-2010
1091,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Be Sung Underwater,"McNeal, Tom",0316127396,9780316127394,0316127396,436        pp,3.80,"5,548","Jun 02, 2011","Jun 02, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I couldn’t put it down. Seriously. I’ve never resorted to that cliché before, I don’t think, but in this case it’s true. I’m traveling abroad right noI couldn’t put it down. Seriously. I’ve never resorted to that cliché before, I don’t think, but in this case it’s true. I’m traveling abroad right now and brought the book with me. I began it on the plane, continued reading in the airport lounge during a layover, and kept at it in my French hotel despite being seriously exhausted. But I needed to know what became of these people, Judith and Willy . . .Read my full  at Perpetual Folly...more",Notes are private!,0,1,1,"Aug 05, 2011","Aug 19, 2011","Aug 05, 2011",,Hardcover,view (with text),/book/show/9418326-to-be-sung-underwater
1092,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost Memory of Skin,"Banks, Russell",0061857637,9780061857638,0061857637,417        pp,3.60,"6,713","Sep 27, 2011","Sep 27, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As difficult as it is to have sympathy for this novel’s main character—the Kid is a porn addict and convicted sex offender—it isn’t at all difficult tAs difficult as it is to have sympathy for this novel’s main character—the Kid is a porn addict and convicted sex offender—it isn’t at all difficult to become thoroughly caught up in the memorable story that revolves around him. After all, there’s talk of pirates and buried treasure, there’s a hurricane, there’s a secret agent (or double agent), and there’s an adventure in a Florida swamp. What’s not to like? Along the way, there’s a discourse on knowledge and truth, on believing and knowing, and on the reinvention of self.See the full  at Perpetual Folly....more",Notes are private!,0,0,1,"Jul 25, 2011","Aug 07, 2011","Jul 25, 2011",,Hardcover,view (with text),/book/show/10870053-lost-memory-of-skin
1093,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Strange Relation: A Memoir of Marriage, Dementia, and Poetry","Hadas, Rachel",1589880617,9781589880610,1589880617,204        pp,3.93,55,"Dec 01, 2010","Feb 15, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 16, 2011","Jul 17, 2011",,Paperback,view,/book/show/9324997-strange-relation
1094,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"One Bird, One Stone","Murphy, Sean*",1559277033,9781559277037,1559277033,0        pp,3.93,90,2002,"Apr 20, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 17, 2011","Jul 17, 2011",,Audiobook,view,/book/show/761692.One_Bird_One_Stone
1095,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Swim-Two-Birds,"O'Brien, Flann",,,,239        pp,3.86,"13,378","Mar 13, 1939","Aug 17, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2011",not set,"Jul 05, 2011",,Paperback,view,/book/show/97333.At_Swim_Two_Birds
1096,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Lake of the Woods,"O’Brien, Tim",061870986X,9780618709861,B007CKI0RQ,303        pp,3.76,"22,607",1994,"Jan 01, 1994",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2011","Jul 09, 2011","Jul 05, 2011",,Paperback,view,/book/show/3447.In_the_Lake_of_the_Woods
1097,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,BOOMTOWN: Explosive Writing from Ten Years of the Queens University of Charlotte MFA Program,"Leebron, Fred",1935708325,9781935708322,1935708325,352        pp,4.20,5,"May 03, 2011","May 03, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 29, 2011",not set,"Jun 29, 2011",,Paperback,view,/book/show/11885383-boomtown
1098,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Go Tell It on the Mountain,"Baldwin, James",0385334575,9780385334570,0385334575,240        pp,4.04,"68,527","May 18, 1953","Jun 13, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Goodreads says I read this book in 2011, but honestly, I have no recollection of it. I might have found it too difficult--the religion makes it kind oGoodreads says I read this book in 2011, but honestly, I have no recollection of it. I might have found it too difficult--the religion makes it kind of a slog--but this time I listened to the audiobook and also consulted the physical copy I still have. But I'm upgrading my reaction from Meh to Wow. It's clear at the outset that this is John's story--the boy who is turning 14--but we also have long sections focusing on the stories of his mother, aunt, and step-father, all of which are revealing of the racism in the south during this period. Eventually the narrative circles back to John. Beautiful. (The narration of the audiobook by Adam Lazarre-White is a little slow-paced for me, but otherwise excellent.)...more",Notes are private!,0,2,2,"Mar 05, 2022Jun 26, 2011","Apr 08, 2022Jun 28, 2011","Jun 26, 2011",,Paperback,view (with text),/book/show/1178972.Go_Tell_It_on_the_Mountain
1099,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rational Optimist: How Prosperity Evolves,"Ridley, Matt",006145205X,9780061452055,006145205X,448        pp,3.98,"12,111",2010,"May 18, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Optimism is one thing, and there is plenty of evidence to suggest that innovation and creativity continue to accelerate, so that the problems we face Optimism is one thing, and there is plenty of evidence to suggest that innovation and creativity continue to accelerate, so that the problems we face are soluble. But this author ignores the plight of the poor simply because things could be worse; he makes bizarre logical leaps; he uses misleading statistics and quotations; and basically he makes a circular argument. It's a deceptively attractive argument, but he begins with a false premise and draws unsupportable conclusions....more",Notes are private!,0,2,1,"Jun 24, 2011","Jul 26, 2011","Jun 24, 2011",,Hardcover,view (with text),/book/show/7776209-the-rational-optimist
1100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad,"Egan, Jennifer*",0307592839,9780307592835,0307592839,274        pp,3.69,"226,783","Jun 08, 2010","Jun 08, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The last chapter/story makes this book work.,Notes are private!,0,1,1,"Mar 28, 2013",Apr 2013,"Jun 20, 2011",,Hardcover,view (with text),/book/show/7331435-a-visit-from-the-goon-squad
1101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Landmark: The Inside Story of America's New Health-Care Law and What It Means For Us All,"Washington Post, The",1410428990,9781410428998,1410428990,449        pp,3.59,320,"Apr 01, 2010","May 19, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 09, 2011","Jun 20, 2011","Jun 09, 2011",,Hardcover,view,/book/show/8503445-landmark
