,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Survive the Night,"Sager, Riley*",0593183169,9780593183168,0593183169,324        pp,3.52,"129,380","Jun 29, 2021","Jun 29, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the style of a somewhat modernized film noir, Survive the Night tells the story of Charlie, a New Jersey college student looking for a ride home toIn the style of a somewhat modernized film noir, Survive the Night tells the story of Charlie, a New Jersey college student looking for a ride home to Ohio on a cold winter’s night. At the college’s ride board (this is set in the 1990s, pre-the sort of technology that we’d use today for this kind of arrangement), she meets Josh Baxter, also heading in that direction, so she gratefully accepts the ride. The only snag: Charlie’s roommate and best friend was recently murdered by a serial killer. The longer Charlie and Josh spend in the car and the more they get chatting, the more Charlie starts realizing that certain details in Josh’s story aren’t adding up, and she starts to wonder if she’s trapped in the car of her roommate’s murderer.I read this in a single sitting — I think it’s Sager’s most successful page-turner to date, which seems almost counterintuitive; you’d think that a girl being trapped in a car wouldn’t exactly make for the most gripping of reads, but this might be his most tense, terrifying work yet. The set-up may sound simple, but the way this story unfolds could not be more unpredictable if it tried. This book DOES however include the cringiest line I’ve ever read in the history of my entire existence, so I cannot in good conscience recommend it without warning you that this is a series of sentences you are going to have to read with your very own eyeballs — apologies for subjecting you to this:She’s no longer the scared, self-loathing girl she was when she left campus. She’s something else.A fucking femme fatale.File this under: more reasons I try to avoid thrillers by men.Anyway, after my eyes were done rolling into the back of my skull, I pushed onward and yeah, what can I say, I had a lot of fun reading this. Certain elements of the resolution were brilliant, others were a bit silly, but all I can really ask of a thriller is to keep me guessing and keep me on my toes, and Sager always delivers on that front. I’ve become less confident through the years about his ability to write women — see above quote (I thought his female protagonist in his debut, Final Girls, was written brilliantly, which lured me into a false sense of security) — so the more of his books I read, the more the shine does slightly wear off, but I doubt I’ll be able to quit him any time soon; his books are too damn addicting....more",Notes are private!,0,65,1,"Jul 02, 2021","Jul 02, 2021","Dec 02, 2020",,Hardcover,view (with text),/book/show/55628983-survive-the-night
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Horse Girls: Recovering, Aspiring, and Devoted Riders Redefine the Iconic Bond","Marcus, Halimah",0063009269,9780063009264,0063009269,288        pp,3.74,325,"Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2020",,Kindle Edition,view,/book/show/54698075-horse-girls
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Open Water,"Nelson, Caleb Azumah",0241448778,9780241448779,0241448778,145        pp,4.05,"61,216","Feb 04, 2021","Jan 27, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""To be you is to apologize and often that apology comes in the form of suppression. That suppression is indiscriminate. That suppression knows not ""To be you is to apologize and often that apology comes in the form of suppression. That suppression is indiscriminate. That suppression knows not when it will spill. What you're trying to say is that it's easier for you to hide in your own darkness, than energy cloaked in your own vulnerability. Not better, but easier. However, the longer you hold it in, the more likely you are to suffocate. At some point, you must breathe.""Caleb Azumah Nelson's debut, a slim volume just under 150 pages, blew me away. I'm inherently skeptical of second-person narration; I find it particularly tricky to do effectively and with real purpose, so when I started reading it was with a slight apprehension, but Azumah Nelson won my trust effortlessly. His writing is absorbing and gorgeous, the bond between character and reader sealed by the author's choice to frame reader as protagonist, a choice that has the potential to fall flat but which instead is elevated by Azumah Nelson's sharp commentary on sight and observation. This probably sounds like an off the wall comparison but Open Water is a bit like James Baldwin meets Sally Rooney. It has that tender, push-and-pull, will-they-won't-they quality of Normal People but it's also heavier; the stakes are higher; it's not a book generically about young love but instead specifically about young Black love, and the cost of systemic racism on Black love and Black bodies. It's a gentle, supple story, joyous and heart-rending and intimate.26-year-old Caleb Azumah Nelson is an author to watch. Calling it now, whatever he writes next will be shortlisted for the Booker.Thank you to Netgalley and to Viking for the advanced copy provided in exchange for an honest ....more",Notes are private!,0,46,1,"Jan 20, 2021","Jan 21, 2021","Nov 24, 2020",,Hardcover,view (with text),/book/show/53414230-open-water
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Year in the Life of William Shakespeare: 1599,"Shapiro, James",0060088745,9780060088743,B002FL5H3M,333        pp,4.09,"3,961",2005,"Jun 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2020",,Paperback,view,/book/show/8862.A_Year_in_the_Life_of_William_Shakespeare
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shakespeare in a Divided America: What His Plays Tell Us about Our Past and Future,"Shapiro, James",0525522298,9780525522294,0525522298,286        pp,4.10,"2,911","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2020",,Hardcover,view,/book/show/49512631-shakespeare-in-a-divided-america
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breasts and Eggs,"Kawakami, Mieko",1609455878,9781609455873,1609455878,430        pp,3.86,"54,438","Jul 11, 2019","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2020",,Hardcover,view,/book/show/50736031-breasts-and-eggs
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boy in the Field,"Livesey, Margot*",0062946390,9780062946393,0062946390,257        pp,3.71,"8,170","Aug 11, 2020","Aug 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 20, 2020",,Hardcover,view,/book/show/48836860-the-boy-in-the-field
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Aosawa Murders,"Onda, Riku",1912242249,9781912242245,1912242249,315        pp,3.60,"5,467","Feb 02, 2005","Jan 16, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2020",,Paperback,view,/book/show/51054767-the-aosawa-murders
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Filthy Animals,"Taylor, Brandon",0525538917,9780525538912,0525538917,288        pp,3.65,"8,875","Jun 22, 2021","Jun 22, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read Taylor's short story Anne of Cleves ages ago (which appears in this collection), and I quickly fell in love. In some ways it's a melancholic, hI read Taylor's short story Anne of Cleves ages ago (which appears in this collection), and I quickly fell in love. In some ways it's a melancholic, heavy story, but there's also a playfulness to it, and I found that tone so refreshing that I was sure that Filthy Animals was going to end up as one of my favorite books of the year. Instead, this book is unendingly bleak. Anne of Cleves offers a brief respite from the misery, but it's otherwise a weightier collection than I had expected. Every alternating story in this collection follows the same narrative: a depressed Black man named Lionel has just met a white couple at a party, Charles and Sophie, who are in an open relationship; he hooks up with Charles and then gets drawn into their lives. I loved the choice to anchor the collection to a single narrative, and without fail these stories were my favorites and the ones where Taylor most succeeded at accessing the characters' complex emotional landscapes. The other stories left less of an impression on me, and I think it's because we just don't spend enough time with the characters to fully earn the emotional impact that Taylor is aiming for, and that he nails so well with Wallace's story in Real Life. I finished this a week ago and Lionel's story is really the only one that has stuck in my mind since then.I still really enjoyed reading this--a discussed, I love Taylor's writing--and I would wholeheartedly recommend it. It's a skillful exploration of the intersection of loneliness, trauma, and intimacy--it just wasn't entirely what I needed it to be. But that is a-okay! Will still devour whatever Taylor publishes next....more",Notes are private!,0,35,1,"Feb 18, 2021","Mar 07, 2021","Nov 16, 2020",,Hardcover,view (with text),/book/show/55801198-filthy-animals
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Scapegracers        (Scapegracers, #1)","Clarke, H.A.",1645660001,9781645660002,1645660001,400        pp,3.94,"2,999","Sep 15, 2020","Sep 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2020",,Hardcover,view,/book/show/51885014-the-scapegracers
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Among Thieves,"Kuhn, M. J.*",,,B08VJM2GW8,350        pp,3.69,"2,636","Sep 07, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2020",,Kindle Edition,view,/book/show/50214609-among-thieves
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Reign of King John: A Year in the Life of Plantagenet England,"Jones, Dan*",1838934820,9781838934828,1838934820,360        pp,4.12,783,"Oct 08, 2015","Oct 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2020",,Hardcover,view,/book/show/55893148-in-the-reign-of-king-john
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Richard III,"Shakespeare, William",0743482840,9780743482844,0743482840,369        pp,3.91,"53,806",1593,"Oct 01, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,GUESS WHAT I’VE FINALLY READ THE COMPLETE WORKS OF WILLIAM SHAKESPEARE,Notes are private!,0,37,1,"Nov 12, 2020","Nov 16, 2020","Nov 12, 2020",,Mass Market Paperback,view (with text),/book/show/42060.Richard_III
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How We Are Translated,"Johannesson, Jessica Gaitán",1913348067,9781913348069,1913348067,240        pp,3.08,297,"Feb 02, 2021","Feb 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 11, 2020",,Hardcover,view,/book/show/55349195-how-we-are-translated
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Crooked Tree,"Mannion, Una",0063049848,9780063049840,0063049848,320        pp,3.75,"5,618","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 11, 2020",,Hardcover,view,/book/show/54236137-a-crooked-tree
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Were Liars,"Lockhart, E.*",,,,242        pp,3.67,"1,145,027","May 13, 2014","May 13, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this because it’s allegedly a retelling of King Lear. It... isn’t really (and I’ll talk about that more when I one day inevitably do a blog posI read this because it’s allegedly a retelling of King Lear. It... isn’t really (and I’ll talk about that more when I one day inevitably do a blog post on retellings of King Lear) but I actually liked this a LOT more than I was expecting to. Usually when I read YA my overriding feeling is ‘this wasn’t written for me,’ but I actually didn’t feel that so much; this largely felt like an adult thriller when I was reading.  Yes, it contains Teenagers Experiencing Emotions, but that isn't something I have an issue with; there was this sort of cool detachment to the writing that I felt worked in its favor and it was a fantastically paced, cleverly structured book that wasn't weighed down by the protagonist's navel gazing.  And yes, there’s The Twist—it didn’t blow my socks off because it ended up being something I’ve seen done in other books, but I actually thought the execution here was really fantastic and it was definitely worth the wait.  I did feel like the whole thing came together successfully, and it's hard to talk about without giving anything away, but suffice to say this book was just delightful escapism if you prefer your beach reads to have a sharp edge. ...more",Notes are private!,0,17,1,"Nov 29, 2020",Dec 2020,"Nov 08, 2020",,Kindle Edition,view (with text),/book/show/16143347-we-were-liars
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Merchant of Venice,"Shakespeare, William",0743477561,9780743477567,B00735ZIY8,247        pp,3.78,"188,080",1596,Apr 2011,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Nov 08, 2020","Nov 08, 2020","Nov 08, 2020",,Mass Market Paperback,view,/book/show/24128.The_Merchant_of_Venice
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The White Ship: Conquest, Anarchy and the Wrecking of Henry I’s Dream","Spencer, Charles*",0008296804,9780008296803,0008296804,304        pp,4.06,"3,613","Sep 17, 2020","Sep 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2020",,Hardcover,view,/book/show/53604802-the-white-ship
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shakespeare's Sonnets & Poems,"Shakespeare, William",,,B00YNHX4L8,804        pp,4.41,"6,492",2002,"Nov 24, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"[just a note that I did not actually read the Folger edition, I'm just adding it to Goodreads for simplicity's sake as a representative for all of Sha[just a note that I did not actually read the Folger edition, I'm just adding it to Goodreads for simplicity's sake as a representative for all of Shakespeare's works that are not his plays.  I'm not positive which poems are actually included in this edition!]Anyway, some of these poems were lovely but on the whole just not my cup of tea. Venus and Adonis was definitely the highlight for me....more",Notes are private!,0,10,1,"Nov 03, 2020","Nov 10, 2020","Nov 03, 2020",,Kindle Edition,view (with text),/book/show/41732828-shakespeare-s-sonnets-poems
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Klara and the Sun,"Ishiguro, Kazuo*",059331817X,9780593318171,059331817X,303        pp,3.75,"336,764","Mar 02, 2021","Mar 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,12,1,"Mar 08, 2021","May 15, 2022","Nov 02, 2020",,Hardcover,view,/book/show/54120408-klara-and-the-sun
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Boy Parts,"Clark, Eliza",,9781910312643,,304        pp,3.78,"47,720","Jul 23, 2020",Jul 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2020",,ebook,view,/book/show/49083140-boy-parts
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lion in Winter: A Comedy in Two Acts,"Goldman, James",0573611602,9780573611605,0573611602,92        pp,4.22,"9,872",1966,"Jan 21, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2020",,Paperback,view,/book/show/279663.The_Lion_in_Winter
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Acres,"Smiley, Jane*",1400033837,9781400033836,1400033837,371        pp,3.82,"68,720",1991,"Dec 02, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A Thousand Acres is King Lear meets twentieth-century midwestern farming; oddly enough, a thematic match made in heaven, the mores of the small Iowan A Thousand Acres is King Lear meets twentieth-century midwestern farming; oddly enough, a thematic match made in heaven, the mores of the small Iowan community so richly detailed that the stakes effortlessly mirror medieval English court life. It's told through the eyes of Ginny, the eldest daughter and Goneril figure, who lives on their father's thousand acre farm with her husband in a house adjacent to her sister Rose's (Regan)--the youngest sister, Caroline (Cordelia) has moved away and works as a lawyer. When their aging father announces his retirement and intention to turn the farm over to his three daughters, Caroline admits skepticism and is turned away; Ginny and Rose are then left to battle his cruelty and deterioration into drunkenness while keeping the farm afloat.While the premise sounds literally transposed from the Shakespeare play, enough details are reinvented to assure the reader that literality is not Smiley's intention. Rose has cancer, and she has two daughters; Ginny has had five miscarriages and desperately wants a child; Loren (Edgar), in my opinion one of the smartest characters in the original play, is here an afterthought and a bit of a sycophantic idiot; Pete (Cornwall) is a recovering abusive husband, his relationship with Rose unhappy and volatile, while Ginny's marriage to Ty (Albany) is placid in comparison; the Fool is omitted; Jess (Edmund) is not a scheming mastermind, but instead an unmoored drifter whose interruption of Ginny's life is unplanned, haphazard. And as someone who's read King Lear about a million times and has spent countless hours thinking about these characters, if I am actively choosing to spend my time reading King Lear retellings, I can't allow myself to get mired in the details, or else reading retellings just becomes a self-defeating exercise. Half of what I just wrote, what Smiley decided to do with these characters, I don't agree with; it doesn't fit my own idea of what a picture-perfect retelling should look like. So I'm much less interested in the details and more interested in the author's vision, in the ways in which they interact with the original play even--especially--when they choose to deviate. This is where The Queens of Innis Lear, a high fantasy Lear retelling, fell spectacularly short for me, and this is where Smiley succeeded.Each of Smiley's characters is tremendously well-drawn, none more-so than the narrator Ginny. Ginny is obedient and self-effacing, the modest counterpart to her sister Rose who blows through the story like a hurricane. The dynamic between these two sisters, united against the obdurate front that is their father, yet more severed than either of them realizes, is what makes this book so memorable and horribly devastating. This is a bleak, stark, humorless work, which accesses the tragic inevitability of the original play and refocuses it. This isn't the tragedy of Lear as much as it is the tragedy of Goneril, the long-suffering eldest daughter, and in turning this into Ginny's story, part of the cosmic scale is lost, but the calamity and the creeping dread is recaptured on a smaller, more intimate scale. This is an engrossing, quietly devastating book that deftly examines power, corruption, and betrayal through a melancholic, reflective lens, and I found the result both beautiful and heart-rending. I prefer to write my s without spoilers, but in this case, the spoiler is also a huge trigger, so I do want to talk about that before we go. (view spoiler)[Trigger warning for sexual assault of a minor. The reveal that the Lear figure had raped Ginny and Rose when they were teenagers didn't sit well with me at first; for one thing, I tend to take the opinion that books should not introduce sexual assault as a plot point if sexual assault is not their primary focus; for another, it felt to me like a lazy shortcut to giving Ginny and Rose permission to defy their father, an unnecessary addition when the justification for their behavior is already built into the framework of the story. What I did find interesting, though, was how this related to Ginny and Rose's relationship to Caroline; it was refreshing to see a Lear retelling finally do something interesting with Cordelia, turning her from the archetype of the perfect woman to a stubborn, ungrateful child, choosing not to see the full picture of what Ginny and Rose shielded her from. There's a line toward the end where Ginny is about to tell Caroline the full truth, and Caroline turns away and refuses to hear it; there's an acknowledgement that truth can't be delivered without it being asked for, a shocking subversion from Cordelia's role in the original play that I found tremendously effective. (hide spoiler)]...more",Notes are private!,0,24,1,Feb 2021,"Feb 07, 2021","Oct 22, 2020",,Paperback,view (with text),/book/show/41193.A_Thousand_Acres
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Henry VIII,"Shakespeare, William",0743273303,9780743273305,0743273303,296        pp,3.50,"9,090",1613,"Feb 06, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was outrageously bad,Notes are private!,0,28,1,"Oct 20, 2020","Oct 20, 2020","Oct 20, 2020",,Paperback,view (with text),/book/show/187444.Henry_VIII
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wars of the Roses: The Fall of the Plantagenets and the Rise of the Tudors,"Jones, Dan*",0143127888,9780143127888,0143127888,416        pp,4.27,"11,332","Oct 14, 2014","Oct 06, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Apr 14, 2021","May 20, 2021","Oct 20, 2020",,Paperback,view,/book/show/24611635-the-wars-of-the-roses
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Machine,"Steinberg, Susan",1555978479,9781555978471,1555978479,149        pp,3.62,661,"Aug 20, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2020",,Paperback,view,/book/show/41940245-machine
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here Is the Beehive,"Crossan, Sarah*",0316428582,9780316428583,0316428582,288        pp,3.60,"6,914","Aug 20, 2020","Nov 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2020",,Hardcover,view,/book/show/52038928-here-is-the-beehive
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peach,"Glass, Emma",1635571308,9781635571301,1635571308,112        pp,3.12,"3,714","Jan 11, 2018","Jan 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2020",,Hardcover,view,/book/show/34957071-peach
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waking Lions,"Gundar-Goshen, Ayelet",1782271562,9781782271567,1782271562,409        pp,3.80,"8,144",2013,"Mar 03, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Oct 19, 2020",,Hardcover,view,/book/show/28134405-waking-lions
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Henry VI, Part 3","Shakespeare, William",0671722689,9780671722685,0671722689,318        pp,3.70,"7,142",1592,"Apr 07, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,War of the Roses tetralogy >>>> Henriad and no I am not taking constructive criticism at this time.,Notes are private!,0,7,1,"Oct 12, 2020","Oct 16, 2020","Oct 12, 2020",,Mass Market Paperback,view (with text),/book/show/3661922-henry-vi-part-3
