,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"There Are Places in the World Where Rules Are Less Important Than Kindness: And Other Thoughts on Physics, Philosophy and the World","Rovelli, Carlo",059319215X,9780593192153,059319215X,272        pp,4.05,"2,424","Nov 08, 2018","May 10, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love Carlo Rovelli but this didn’t have the magic his other books had. There was a wide arrange of topics from octopi intelligence to LSD to Hitler.I love Carlo Rovelli but this didn’t have the magic his other books had. There was a wide arrange of topics from octopi intelligence to LSD to Hitler. And while I agree with most everything he said, sometimes he came off a little self-righteous. But you might want to read it if you’re interested in his opinions. ...more",Notes are private!,0,0,1,"Jun 28, 2023","Jul 02, 2023","Jun 07, 2022",,Hardcover,view (with text),/book/show/53733107-there-are-places-in-the-world-where-rules-are-less-important-than-kindne
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reality is Not What it Seems: The Journey to Quantum Gravity,"Rovelli, Carlo",5268439022,9785268439021,0241257964,256        pp,4.33,"13,821",Jan 2014,"Jan 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 Stars“The search for knowledge is not nourished by certainty, it is nourished by a radical distrust in certainty.”The more I learn about quantum m4.5 Stars“The search for knowledge is not nourished by certainty, it is nourished by a radical distrust in certainty.”The more I learn about quantum mechanics, physics, and science, the more in awe of our existence I am. If Carlo Rovelli had taught my classes, I wouldn’t have hated science in school.Science is beautiful....more",Notes are private!,0,4,1,"Jun 07, 2022","Nov 29, 2022","Jun 06, 2022",,Hardcover,view (with text),/book/show/29767627-reality-is-not-what-it-seems
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cult Classic,"Crosley, Sloane*",0374603391,9780374603397,0374603391,304        pp,3.30,"18,711","Jun 07, 2022","Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2022",,Hardcover,view,/book/show/58772761-cult-classic
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paradox Hotel,"Hart, Rob*",0593506847,9780593506844,,unknown,3.54,"8,578","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2022",,Audiobook,view,/book/show/60620348-the-paradox-hotel
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,17 & Gone,"Suma, Nova Ren*",0525423400,9780525423409,0525423400,353        pp,3.65,"3,121","Mar 21, 2013","Mar 21, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2022",,Hardcover,view,/book/show/13132403-17-gone
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Toil & Trouble: 15 Tales of Women & Witchcraft,"Spotswood, Jessica*",1335016279,9781335016270,1335016279,405        pp,3.67,"4,748","Aug 28, 2018","Aug 28, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2022",,Hardcover,view,/book/show/36426163-toil-trouble
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alone With You in the Ether,"Blake, Olivie*",,,B08BK995LT,248        pp,3.84,"76,067","Jun 20, 2020","Jun 19, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Kindle Edition,view,/book/show/54208009-alone-with-you-in-the-ether
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Weekend Away,"Alderson, Sarah*",0008411867,9780008411862,0008411867,336        pp,3.91,"13,032","Jul 23, 2020","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Paperback,view,/book/show/52582029-the-weekend-away
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Country,"O'Nan, Stewart*",0374222150,9780374222154,0374222150,229        pp,3.62,"1,517",2003,"Oct 10, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Hardcover,view,/book/show/673914.The_Night_Country
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Night Country        (The Hazel Wood, #2)","Albert, Melissa*",1250246075,9781250246073,1250246075,331        pp,3.71,"17,919","Jan 07, 2020","Jan 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Hardcover,view,/book/show/43565384-the-night-country
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Halloween Season,"Snyder, Lucy A.*",1947879219,9781947879218,1947879219,168        pp,3.44,376,"Oct 05, 2020","Oct 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Paperback,view,/book/show/54699169-halloween-season
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ghost Road Blues        (Pine Deep, #1)","Maberry, Jonathan*",0786018151,9780786018154,0786018151,472        pp,3.78,"8,504","May 31, 2006","Jun 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Mass Market Paperback,view,/book/show/125965.Ghost_Road_Blues
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haunted Nights,"Datlow, Ellen*",1101973838,9781101973837,1101973838,352        pp,3.65,"1,712","Oct 03, 2017","Oct 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Paperback,view,/book/show/34497909-haunted-nights
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witch of Halloween House        (Halloween of Horrors Book 1),"DeGordick, Jeff*",,,B0771WH5MD,258        pp,3.59,586,unknown,"Oct 30, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Kindle Edition,view,/book/show/36513225-the-witch-of-halloween-house
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Halloween House        (Tess and Tilly #4),"Daley, Kathi*",,,B07D3JR364,189        pp,4.40,"1,342","Jul 07, 2018","Jul 31, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Kindle Edition,view,/book/show/40130993-the-halloween-house
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cleopatra and Frankenstein,"Mellors, Coco*",1635576814,9781635576818,1635576814,384        pp,3.76,"106,435","Feb 15, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Hardcover,view,/book/show/57693262-cleopatra-and-frankenstein
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lies in Bone,"Symons, Natalie*",1633375099,9781633375093,1633375099,402        pp,4.09,739,"Sep 06, 2021","Sep 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Paperback,view,/book/show/58898241-lies-in-bone
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No One Goes Alone,"Larson, Erik*",0593557948,9780593557945,0593557948,8        pp,3.32,"6,225","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Audio CD,view,/book/show/58502749-no-one-goes-alone
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bacchanal,"Henry, Veronica *",1542027748,9781542027748,B08D9DF76Q,347        pp,3.85,"10,362","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Kindle Edition,view,/book/show/55051749-bacchanal
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Time Tomorrow,"Straub, Emma*",052553900X,9780525539001,052553900X,310        pp,3.80,"131,354","May 17, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Hardcover,view,/book/show/59089704-this-time-tomorrow
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Run Down: An Endurance Athlete's Race Against Chronic Fatigue,"Gallagher, Michael*",,,B09ML79RDW,293        pp,4.16,56,unknown,"Apr 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Kindle Edition,view,/book/show/60560569-run-down
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mean Baby: A Memoir of Growing Up,"Blair, Selma",0525659501,9780525659501,B09JRSVSVV,299        pp,3.93,"20,626","May 17, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Kindle Edition,view,/book/show/59519684-mean-baby
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Denial: A Memoir of Terror,"Stern, Jessica",0061626651,9780061626654,0061626651,300        pp,3.76,"1,172","Jun 22, 2010","Jun 22, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Hardcover,view,/book/show/7797817-denial
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Live the Tribe of Fatherless Girls,"Madden, T Kira*",1635571855,9781635571851,1635571855,336        pp,4.26,"9,593","Mar 19, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2022",,Hardcover,view,/book/show/40046084-long-live-the-tribe-of-fatherless-girls
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Eaten,"Adelmann, Maria*",0316450847,9780316450843,0316450847,291        pp,3.61,"10,115","May 31, 2022","May 31, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2022",,Hardcover,view,/book/show/58950713-how-to-be-eaten
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bravely,"Stiefvater, Maggie*",1368071341,9781368071345,1368071341,367        pp,3.95,"5,983","Apr 01, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2022",,Hardcover,view,/book/show/58854953-bravely
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Met Her on the Mountain: A Forty-Year Quest to Solve the Appalachian Cold-Case Murder of Nancy Morgan,"Pinsky, Mark I.",0895876116,9780895876119,0895876116,272        pp,3.69,271,"Sep 23, 2013","Oct 01, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This author did more for Nancy Morgan than any law enforcement person ever did.Just another tragic story about police corruption, and men raping/murdeThis author did more for Nancy Morgan than any law enforcement person ever did.Just another tragic story about police corruption, and men raping/murdering, then getting away with it. The world is so messed up.The focus of this book was more on Appalachian politics than of the crime itself, and that didn’t really interest me.But Nancy still deserves justice. The fact that they haven’t tested the DNA, and that there continues to be a massive backlog of rape kits, is absolutely infuriating. ...more",Notes are private!,0,0,1,"Jun 25, 2022","Jun 25, 2022","May 27, 2022",,Hardcover,view (with text),/book/show/17321768-met-her-on-the-mountain
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cleopatra: A Life,"Schiff, Stacy*",0316001929,9780316001922,0316001929,369        pp,3.73,"117,219","Nov 01, 2010","Nov 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2022",,Hardcover,view,/book/show/7968243-cleopatra
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Could Move Clouds,"Rojas Contreras, Ingrid*",0385546661,9780385546669,0385546661,320        pp,4.06,"3,347","Jul 12, 2022","Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/59411559-the-man-who-could-move-clouds
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"What Moves the Dead        (Sworn Soldier, #1)","Kingfisher, T.",1250830753,9781250830753,1250830753,165        pp,3.90,"64,918","Jul 12, 2022","Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/58724626-what-moves-the-dead
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daughter of Doctor Moreau,"Moreno-Garcia, Silvia*",0593355334,9780593355336,0593355334,306        pp,3.58,"31,004","Jul 19, 2022","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/54829360-the-daughter-of-doctor-moreau
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Like Home,"Gailey, Sarah*",1250174724,9781250174727,1250174724,344        pp,3.36,"27,868","Jul 19, 2022","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/57693472-just-like-home
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pallbearers Club,"Tremblay, Paul*",0063069911,9780063069916,0063069911,278        pp,3.11,"11,156","Jul 05, 2022","Jul 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/59314692-the-pallbearers-club
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upgrade,"Crouch, Blake*",0593157532,9780593157534,0593157532,352        pp,3.81,"91,942","Jul 07, 2022","Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/59838811-upgrade
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ordinary Monsters        (The Talents Trilogy #1),"Miro, J.M.",1250833663,9781250833662,1250833663,672        pp,3.79,"15,280","Jun 07, 2022","Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/58725025-ordinary-monsters
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Darker,"Feeney, Alice*",1250843936,9781250843937,1250843936,338        pp,3.77,"174,837","Aug 30, 2022","Aug 30, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/59808050-daisy-darker
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The It Girl,"Ware, Ruth*",1982155264,9781982155261,1982155264,423        pp,3.86,"234,513","Jul 12, 2022","Jul 12, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I went into this knowing nothing about the premise. I just preordered it because it was the new Ruth Ware. Based on the title, I thought it would be aI went into this knowing nothing about the premise. I just preordered it because it was the new Ruth Ware. Based on the title, I thought it would be about some annoying Hollywood socialite, but I was pleasantly surprised to find that it took place at Oxford college, with some scenes in a cozy little bookshop.But as much as I liked the setting, it still didn’t make up for all the little things that annoyed me, the main one being Hannah. She was such an incredibly naive character that I found myself rolling my eyes over and over. For example, she asked why April was using ADHD meds when she didn’t have ADHD. Most students know why. But things would take her over a decade to understand. And we are supposed to believe that she was not only a college student, but smart enough to get into Oxford? And Hannah was best friends with April (a bratty girl who treated everyone like shit) for such a short amount of time, yet she acted they had such a deep, incredible friendship. And gave the impression that April was a good person.Then she would prance around trying to solve mysteries and stress herself out, which was put her baby’s life in danger. And she’d argue with the nurses about it!But the worst was that I knew who the killer was waaaaaaaaaay before Hannah did and it was so infuriating. I was always screaming, “DON’T TRUST ****! DON’T GO WITH ****!”Overall, good setting, somewhat entertaining, a creative murder element, dark academia vibes, but very frustrating at the same time....more",Notes are private!,0,5,1,Aug 2022,"Aug 04, 2022","May 25, 2022",,Hardcover,view (with text),/book/show/59345249-the-it-girl
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House Across the Lake,"Sager, Riley*",0593183193,9780593183199,0593183193,349        pp,3.60,"249,522","Jun 21, 2022","Jun 21, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was the most disappointing Riley Sager book yet!It felt like a hundred other books I've read. Uninspired. Unoriginal. I just wanted it to be overThis was the most disappointing Riley Sager book yet!It felt like a hundred other books I've read. Uninspired. Unoriginal. I just wanted it to be over.An alcoholic and unreliable narrator, spying on her neighbors and witnessing what she thinks is a murder...hmmmm, where have I heard that story before? Oh yeah...it's like 25% of the thrillers published in the last few years. Come on, do something different!I did like some of the twists and supernatural elements near the end, but that still didn't save the story. It just dragged on and on.Damn it, I was looking forward to this.*I almost forgot to add, the audiobook narration was not good either. I thought the main character was a 75 year-old-woman, when she was supposed be like 36! And the narrator finished all her sentences with a weird inflection. All together, a bad experience....more",Notes are private!,0,6,1,"Jun 21, 2022","Jun 24, 2022","May 25, 2022",,Hardcover,view (with text),/book/show/59149026-the-house-across-the-lake
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Acts of Violet,"Montimore, Margarita*",1250815061,9781250815064,1250815061,336        pp,3.50,"8,593","Jul 05, 2022","Jul 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/58724862-acts-of-violet
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Harbor        (Kørner and Werner, #4)","Engberg, Katrine",1982127635,9781982127633,1982127635,352        pp,3.78,"5,310","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/58438495-the-harbor
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Woman,"Lea, Caroline*",0718188977,9780718188979,0718188977,392        pp,3.69,"6,924","Feb 07, 2019","Feb 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2022",,Hardcover,view,/book/show/40917716-the-glass-woman
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quickening,"Ward, Rhiannon",1409192172,9781409192176,1409192172,336        pp,3.80,"1,801","Feb 06, 2020","Aug 31, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2022",,Hardcover,view,/book/show/48997632-the-quickening
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Every Dark Corner,"Ralston, Duncan*",,,B08DTMJ862,276        pp,3.75,100,"Jul 28, 2020","Jul 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2022",,Kindle Edition,view,/book/show/54741410-in-every-dark-corner
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sitting Up with the Dead: A Storied Journey through the American South,"Petro, Pamela*",1628727039,9781628727036,1628727039,448        pp,3.81,43,May 2002,"Feb 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2022",,Paperback,view,/book/show/28695612-sitting-up-with-the-dead
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tiny Upward Shove,"Chadburn, Melissa*",0374277753,9780374277758,0374277753,352        pp,3.94,901,"Apr 12, 2022","Apr 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2022",,Hardcover,view,/book/show/57693570-a-tiny-upward-shove
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright Dead Things,"Limon, Ada*",1571314717,9781571314710,1571314717,105        pp,4.22,"11,265","Sep 08, 2015","Sep 15, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2022",,Paperback,view,/book/show/24945396-bright-dead-things
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The People Next Door,"Beevis, Keri*",,,B09G66G4CD,390        pp,4.18,"3,470","Nov 16, 2021","Nov 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2022",,Kindle Edition,view,/book/show/58998229-the-people-next-door
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beyond Reach        (Grant County, #6)","Slaughter, Karin*",038533947X,9780385339476,038533947X,416        pp,4.20,"38,614","Jul 31, 2007","Jul 31, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 19, 2022",,Hardcover,view,/book/show/21720.Beyond_Reach
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Faithless        (Grant County, #5)","Slaughter, Karin*",0440242916,9780440242918,0440242916,549        pp,4.11,"43,174","Aug 30, 2005","Jul 25, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.5 StarsI don't know why I continue with this series when I don't really like it. I guess I just want to finish it and move on. This particular myste2.5 StarsI don't know why I continue with this series when I don't really like it. I guess I just want to finish it and move on. This particular mystery didn't really do anything for me. Lots of religious fanatics and annoying characters.I cared most about the parts with Sarah and Jeffrey, and Lena became slightly less irritating, but overall I was bored and disinterested. ...more",Notes are private!,0,0,1,"Jan 16, 2023","Jan 20, 2023","May 19, 2022",,Mass Market Paperback,view (with text),/book/show/21722.Faithless
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Triptych        (Will Trent, #1)","Slaughter, Karin*",,,,393        pp,4.13,"98,959","Aug 15, 2006","Aug 16, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I tried to read this several times but couldn’t get into it because it starts in Michael’s POV and I couldn’t stand him. But because I trust the authoI tried to read this several times but couldn’t get into it because it starts in Michael’s POV and I couldn’t stand him. But because I trust the author, I gave it a chance and I’m so glad I did! I finished it in less than 24 hrs. This was brutal and graphic, like her other novels, but Slaughter is such a good storyteller. And there were some great twists along the way.I usually hate stories about wrongfully convicted criminals because they’re so upsetting, but this one had a satisfying conclusion.And I love Will Trent! He’s weird, his backstory is heartbreaking, but he’s also a smart guy with a heart of gold. I look forward to the rest of the series....more",Notes are private!,0,1,1,"Mar 26, 2023","Mar 26, 2023","May 19, 2022",,Hardcover,view (with text),/book/show/21717.Triptych
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Beekle: The Unimaginary Friend,"Santat, Dan*",0316199982,9780316199988,0316199982,40        pp,4.26,"14,539","Apr 08, 2014","Apr 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2022",,Hardcover,view,/book/show/18295821-the-adventures-of-beekle
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Liarmouth: A Feel-Bad Romance,"Waters, John",0374185727,9780374185725,0374185727,240        pp,3.29,"3,091","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2022",,Hardcover,view,/book/show/58772760-liarmouth
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breathless,"McCulloch, Amy*",0593315499,9780593315491,0593315499,343        pp,3.64,"22,633","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2022",,Hardcover,view,/book/show/59149042-breathless
