,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Tessa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
599,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grasă şi proastă,"Ojog-Braşoveanu, Rodica",9735698005,,,281        pp,4.15,"1,218",2000,2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,not set,"May 31, 2019","May 31, 2019",,Paperback,view,/book/show/8251596-gras-i-proast
600,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Floarea întunecată,"Galsworthy, John",606600834X,9786066008341,606600834X,315        pp,3.62,558,1913,2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,not set,"May 28, 2019","May 28, 2019",,Hardcover,view,/book/show/16038528-floarea-ntunecat
601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Awkward Age,"James, Henry",0140432973,9780140432978,0140432973,166        pp,3.56,"1,056",1899,"Oct 06, 1987",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"May 24, 2019","May 24, 2019",,Paperback,view,/book/show/551498.The_Awkward_Age
602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Science and Secrets of Early Medicine Egypt-Babyloni,"Thorwald, Jürgen",0151795851,9780151795857,0151795851,0        pp,3.60,153,1963,"Jan 01, 1963",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"May 22, 2019","May 22, 2019",,Hardcover,view,/book/show/7549431-science-and-secrets-of-early-medicine-egypt-babyloni
603,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cocaine,Pitigrilli,1939931096,9781939931092,1939931096,261        pp,3.82,538,1921,"Sep 15, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"May 20, 2019","May 20, 2019",,Paperback,view,/book/show/18163529-cocaine
604,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Modest Mignon,"Balzac, Honoré de",1333112270,9781333112271,1333112270,364        pp,3.72,429,1844,"Aug 24, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,"May 15, 2019","May 15, 2019",,Paperback,view,/book/show/31401837-modest-mignon
605,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Versiunea maiorului Vlad,"Ungherea, Olimpian",,,,254        pp,5.00,2,unknown,1977,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,2,not setnot set,"May 13, 2019not set","May 13, 2019",,Paperback,view,/book/show/40766599-versiunea-maiorului-vlad
606,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mătăniile,"Barclay, Florence L.",,,,317        pp,4.00,"1,455",1909,2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,not set,"May 10, 2019","May 10, 2019",,,view,/book/show/23282428-m-t-niile
607,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Contesa de Cagliostro,"Leblanc, Maurice",,,,224        pp,3.84,"1,018",1924,1992,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"May 07, 2019","May 07, 2019",,Paperback,view,/book/show/18309167-contesa-de-cagliostro
608,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marchiza de Montespan,"Montfort, Alex",,,,118        pp,3.33,3,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,2,not setnot set,"May 06, 2019not set","May 06, 2019",,,view,/book/show/45482545-marchiza-de-montespan
609,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quickie,"Patterson, James*",0316117366,9780316117364,0316117366,357        pp,3.85,"41,429","Jul 02, 2007","Jul 02, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,not set,"May 02, 2019","May 02, 2019",,Hardcover,view,/book/show/13133.The_Quickie
610,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cadouri pentru o mătuşă,"Buzoianu, Gheorghe",,,,174        pp,3.62,8,"Jan 01, 1983",1983,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,May 2019,"May 01, 2019",,Paperback,view,/book/show/15932220-cadouri-pentru-o-m-tu
611,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Incertitudinile comisarului,"Adamache, Adrian",,,,unknown,3.57,7,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Apr 29, 2019","Apr 29, 2019",,,view,/book/show/32847201-incertitudinile-comisarului
612,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Acum, in noiembrie","Johnson, Josephine Winslow",,,,230        pp,3.71,"1,884",1934,1976,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,2,not setnot set,"Apr 27, 2019not set","Apr 27, 2019",,Paperback,view,/book/show/45314388-acum-in-noiembrie
613,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Al treilea ochi al lui Shiva,"Nath, Kedar",,,,141        pp,3.57,7,unknown,1972,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,"Apr 25, 2019","Apr 25, 2019",,Paperback,view,/book/show/37804373-al-treilea-ochi-al-lui-shiva
614,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Agentia de plasare,"Brid, Laura",9739498817,,,155        pp,5.00,1,unknown,1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Editura Alcris a avut succes in anii `90 cu cartile romantice traduse in mare parte de la Harlequin. Aceste carticele cu copertile lor roz indraznete,Editura Alcris a avut succes in anii `90 cu cartile romantice traduse in mare parte de la Harlequin. Aceste carticele cu copertile lor roz indraznete, poate usor caraghioase au fost atat de populare, incat editura s-a gandit sa ofere sansa cititoarelor din Romania sa-si publice manuscrisele sub egida sa prin intermediul unui concurs. Vazand insa, ca manuscrisele inscrise nu sunt pe gustul lor, cei de la editura au decis sa dea chiar ei reteta pentru un bestseller: (pe care au si anexat-o la sfarsitul acestui roman):""Pentru a scrie o buna istorie sentimentala trebuie sa tineti seama de cateva retete simple: o eroina ranita, tradata in trecut, careia ii este frica sa se angajeze trup si suflet intr-o relatie. Apoi trebuie un ""coup de foudre"": aceste doua fiinte se atrag, dar incearca sa reziste flacarii care-i uneste. Priviri, sarutari, mangaieri, chiar relatii sexuale( decente)...(cat mai tarziu posibil) trebuie sa faca sa dureze suspansul. In medie la capatul a 160-180 de pagini... ""Ei bine, acum ca avem reteta la indemana, haideti sa ne apucam cu totii sa scriem bestsellere!...more",Notes are private!,0,2,2,not setnot set,"Apr 22, 2019not set","Apr 22, 2019",,Paperback,view (with text),/book/show/45235632-agentia-de-plasare
615,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aureola dragostei,"Barcley, Florence",,,,unknown,4.38,8,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Apr 17, 2019","Apr 17, 2019",,,view,/book/show/17666567-aureola-dragostei
616,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anotimp zbuciumat,"Roblès, Emmanuel",,,,188        pp,3.47,17,1974,1980,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"Apr 16, 2019","Apr 16, 2019",,Paperback,view,/book/show/36385262-anotimp-zbuciumat
617,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maigret si fantoma        (Maigret #62),"Simenon, Georges",9734623265,9789734623266,9734623265,192        pp,3.77,"1,207",1964,2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,not set,"Apr 11, 2019","Apr 11, 2019",,Paperback,view,/book/show/17401513-maigret-si-fantoma
618,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spintecătorul        (Jurnalele Vampirilor: Jurnalele lui Stefan, #4)","Smith, L.J.*",9731024867,9789731024868,9731024867,288        pp,4.23,"33,235","Jan 01, 2011","Jul 31, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,not set,Apr 2019,"Apr 10, 2019",,Paperback,view,/book/show/15779337-spintec-torul
619,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crimă şi Adevăr,"Săroiu, Ionel",,,,130        pp,4.50,4,1970,1970,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,not set,"Apr 09, 2019","Apr 09, 2019",,Paperback,view,/book/show/35222302-crim-i-adev-r
620,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Casa de pe țărm,"du Maurier, Daphne",,,,348        pp,3.83,"12,825",1969,2015,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,"Apr 07, 2019","Apr 07, 2019",,Paperback,view,/book/show/29855347-casa-de-pe-rm
621,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Maigret italiani,"Marzano, Rodolfo",,,,unknown,4.00,8,1967,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Apr 03, 2019","Apr 03, 2019",,,view,/book/show/36393182-i-maigret-italiani
622,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spune-mi totul despre tine,"Busby, F.M.",9739608957,,,308        pp,4.00,2,unknown,1994,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,2,not setnot set,Apr 2019not set,"Apr 01, 2019",,Paperback,view,/book/show/44690643-spune-mi-totul-despre-tine
623,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Price of Things,"Glyn, Elinor",0553118161,9780553118162,0553118161,182        pp,3.25,16,1919,"Jan 01, 1978",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Mar 30, 2019","Mar 30, 2019",,Paperback,view,/book/show/5257867-the-price-of-things
624,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Intoarcerea lui Heathcliff,"Haire-Sargeant, Lin*",,9789737361967,9737361962,352        pp,3.37,462,Jul 1992,2013,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Mar 28, 2019","Mar 28, 2019",,,view,/book/show/29073523-intoarcerea-lui-heathcliff
625,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un cuib de nobili,"Turgenev, Ivan",9735760207,9789735760205,,204        pp,3.91,"4,831",1859,Nov 1998,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,16,1,not set,"Mar 22, 2019","Mar 22, 2019",,Paperback,view,/book/show/7263428-un-cuib-de-nobili
626,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rapid Fire        (Bear Claw Creek Crime Lab, #3)","Andersen, Jessica*",0373229283,9780373229284,0373229283,256        pp,3.80,93,"Jan 01, 2006",Jul 2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Mar 20, 2019","Mar 20, 2019",,Mass Market Paperback,view,/book/show/2241485.Rapid_Fire
627,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disparitia unui necunoscut,"Timcu, George",,,,240        pp,3.43,7,"Jan 01, 1983",1983,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** Din start, tin sa mentionez ca ii apreciez foarte mult pe autorii romani care scriu sau au scris literatura politista de calitate. I**spoiler alert** Din start, tin sa mentionez ca ii apreciez foarte mult pe autorii romani care scriu sau au scris literatura politista de calitate. Insa acest roman m-a dezamagit profund si enervat foarte tare pentru ca am citit 240 de pagini fara sa primesc NICI MACAR UN INDICIU despre identitatea criminalului. La final ni se spune ca a fost un necunoscut si ca va ramane un necunoscut pentru noi cititorii. Mi s-a parut o totala lipsa de fair-play din partea autorului si m-am simtit pacalita....more",Notes are private!,0,5,1,not set,"Mar 18, 2019","Mar 18, 2019",,Paperback,view (with text),/book/show/18193834-disparitia-unui-necunoscut
628,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cloning Sourcebook,Klabund,3932412230,9783932412233,3932412230,0        pp,3.11,61,1928,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Mar 17, 2019","Mar 17, 2019",,Hardcover,view,/book/show/6249566-the-cloning-sourcebook
629,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Urmele nu se sterg,XXX,,,,310        pp,4.50,2,unknown,1969,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"Mar 13, 2019","Mar 13, 2019",,Paperback,view,/book/show/44423095-urmele-nu-se-sterg
630,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dezghețul,"Miller, A.D.*",9737243099,9789737243096,9737243099,200        pp,3.29,"9,679","Feb 14, 2011","Mar 03, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Mar 13, 2019","Mar 13, 2019",,Paperback,view,/book/show/17879878-dezghe-ul
631,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Explozia se va produce astazi,"Toman, Nikolai",,,,146        pp,4.33,3,unknown,1962,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,2,not setnot set,"Mar 11, 2019not set","Mar 11, 2019",,Paperback,view,/book/show/44341052-explozia-se-va-produce-astazi
632,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Asigurare pentru moarte,"Cain, James M.",,9789731020068,,176        pp,4.06,"26,208",1936,2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Mar 09, 2019","Mar 09, 2019",,Paperback,view,/book/show/19178830-asigurare-pentru-moarte
633,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Six-Gun Investigation        (The Silver Star of Texas, #1)","Kane, Mallory*",0373692323,9780373692323,0373692323,256        pp,3.91,47,"Jan 09, 2007","Jan 09, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Mar 08, 2019","Mar 08, 2019",,Mass Market Paperback,view,/book/show/2116099.Six_Gun_Investigation
634,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dragul meu Sherlock Holmes,"Zincă, Haralamb",,,,unknown,4.17,53,1977,1977,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"Mar 05, 2019","Mar 05, 2019",,,view,/book/show/16039971-dragul-meu-sherlock-holmes
635,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Lecture,"Pausch, Randy",,,B00139VU7E,217        pp,4.26,"345,303","Apr 08, 2008","Apr 11, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,Mar 2019,Mar 2019,"Mar 01, 2019",,Kindle Edition,view,/book/show/40611510-the-last-lecture
636,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Little Girls in Blue,"Clark, Mary Higgins",0743497295,9780743497299,0743497295,416        pp,3.90,"32,416","Apr 04, 2006","Mar 20, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Feb 28, 2019","Feb 28, 2019",,Mass Market Paperback,view,/book/show/154423.Two_Little_Girls_in_Blue
