,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,David's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Secret Place        (Dublin Murder Squad, #5)","French, Tana*",1444755579,9781444755572,1444755579,528        pp,3.85,"85,383","Sep 02, 2014","Aug 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2014",,Hardcover,view,/book/show/15851434-the-secret-place
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Double        (Spero Lucas #2),"Pelecanos, George",0316078395,9780316078399,0316078395,295        pp,3.66,"2,285","Oct 08, 2013","Oct 08, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is fine work, an homage to the masters of the single-minded independent operator, but also a vigorous, swift narrative in its own right. PelecanoThis is fine work, an homage to the masters of the single-minded independent operator, but also a vigorous, swift narrative in its own right. Pelecanos makes his mentors clear: John D. MacDonald, Richard Stark, Don Carpenter (who I have yet to read), and a few select others. Spero Lucas is a descendent of McGee and Parker. The Double -- the name of an art treasure that must be recovered -- holds perhaps the most bloody and ruthless scenes in any book I have read by this author, and the most vivid adulteries, but the code of ethics observed here does cover at least the edge of justice and desperate need. And like the ""salvage worker"" Travis McGee, there is no one other than Lucas to put things right. We immediately recognize the escalating costs of the recovery and are left to wonder at the moral universe of the novel, and how erosive it is. When we read it we are watching a character's descent, and know it is not yet complete....more",Notes are private!,0,1,1,not set,not set,"Jul 18, 2014",,Hardcover,view (with text),/book/show/17333232-the-double
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Life After Life        (Todd Family, #1)","Atkinson, Kate",0316176486,9780316176484,0316176486,529        pp,3.78,"227,426","Mar 14, 2013","Apr 02, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"We know that time is continuous and inexorable, but we imagine it to be wrinkled or contoured. We read novels that transcend ""real time"" by tricky assWe know that time is continuous and inexorable, but we imagine it to be wrinkled or contoured. We read novels that transcend ""real time"" by tricky assumptions, or compress it with deep details, or vary it through multiple perspectives on one moment. And so it can be destroyed and reconstructed, and relived, in fiction and made less like time as we know it, more like time as we imagine it to be: our experiences kept in the great store that is our brain. (Yesterday, I felt the shame of my schoolchild self, even more vividly than in 1955. I constantly find out that he is not the past at all, and never will be.) The achievements of this extraordinary, brilliant work rely on rendering time as planar and episodic, repeatable with variations and restorations, each episode a different deal of fated cards. Or time is here a flowing unearthly liquid, a medium for floating, a floating world. Toward the end of Life After Life, Atkinson's chosen protagonist Ursula says, ""The past seemed to leak into the present, as if there were a fault somewhere. Or was it the future spilling into the past? Either way it was nightmarish, as if her inner dark landscape had become manifest. ... Here too, she thought. She had been here before. She had never been here before. I give in, she thought. Whatever it is, it can have me."" I too have been taken over, having given in to this telling, yet it has proven to be unlike any other cedings of awareness to a book. This narrative, one feels as he reads, is reconstructing the variable imaginations of time -- really, the contemplation of possibilities -- during the last century's wars in Europe and their complete alteration of lives, geographies and the human conscience. And so I embrace this book for its mastery of design and the interior narration of Ursula's sequential lives, but also for its superior authenticity in rendering the bombing of Britain, including the roughest and least bearable details. I cannot say enough about this book. I cannot say anything about this book. It is now heroic among books for me, in the handful of masterpieces all strong readers should experience....more",Notes are private!,0,4,1,not set,not set,"Jul 14, 2014",,Hardcover,view (with text),/book/show/15790842-life-after-life
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Third Bullet        (Bob Lee Swagger, #8)","Hunter, Stephen*",145164020X,9781451640205,145164020X,477        pp,3.88,"4,601","Jan 15, 2013","Jan 15, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 28, 2014",,Hardcover,view,/book/show/13547517-the-third-bullet
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Euphoria,"King, Lily*",0802122558,9780802122551,0802122558,256        pp,3.86,"92,598","Jun 03, 2014","Jun 03, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2014",,Hardcover,view,/book/show/18467802-euphoria
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Past Reason Hated        (Inspector Banks, #5)","Robinson, Peter",0380733285,9780380733286,0380733285,384        pp,3.97,"6,496",1991,"Oct 03, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book took me too long to read, so my arrival at its final revelations seemed unworthy of my reading devotion. Robinson is a master of the BritishThis book took me too long to read, so my arrival at its final revelations seemed unworthy of my reading devotion. Robinson is a master of the British procedural, but the book has a closed coziness to it that tends to lighten its consequences and reduce its gravity. The strongest part of the book is its sensitive characterization of the surviving partner of the victim. That writing is the best in the book, and displays the best of Inspector Banks. ...more",Notes are private!,0,0,1,not set,not set,"Apr 22, 2014",,Mass Market Paperback,view (with text),/book/show/102184.Past_Reason_Hated
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fun Home: A Family Tragicomic,"Bechdel, Alison",0618477942,9780618477944,,232        pp,4.08,"180,862","Jun 08, 2006","Jun 08, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 23, 2014",,Hardcover,view,/book/show/38990.Fun_Home
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Him Go,"Watson, Larry*",1571311025,9781571311023,1571311025,269        pp,3.94,"3,143","Jan 01, 2013","Sep 03, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thanks to this book I will be going back to read all of Larry Watson, whose books have languished on my shelves undeservedly. Another in the series ofThanks to this book I will be going back to read all of Larry Watson, whose books have languished on my shelves undeservedly. Another in the series of American Plains fiction that I find so engaging for its variables of great spaces, laconic voices, and strong interactions. Things happen here because people have strong wills and determined goals. Like the best of these books, this one is set in the post-war time before the nation became both populous and small. And like the best of the writers I have found (including Cormac McCarthy and Wallace Stegner) the work almost seems to be set in a different country than the one we inhabit now. Maybe it is a different and now lost country; fiction just gives us access to the invisible plane of time where it still goes on. ...more",Notes are private!,0,0,1,not set,"Apr 21, 2014","Mar 23, 2014",,Hardcover,view (with text),/book/show/17318621-let-him-go
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gods of Guilt        (The Lincoln Lawyer, #5; Harry Bosch Universe, #26)","Connelly, Michael*",0316069515,9780316069519,0316069515,389        pp,4.20,"61,994","Dec 02, 2013","Dec 02, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Smoothly written, superbly plotted, and perfectly readable. About as clear and engaging as a reading experience can be. This is true of every book ConSmoothly written, superbly plotted, and perfectly readable. About as clear and engaging as a reading experience can be. This is true of every book Connelly writes, and I gratefully await the next....more",Notes are private!,0,0,1,not set,"Mar 15, 2014","Mar 15, 2014",,Hardcover,view (with text),/book/show/17333227-the-gods-of-guilt
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In a Lonely Place,"Hughes, Dorothy B.",1558614559,9781558614550,1558614559,250        pp,4.12,"6,942",1947,"Nov 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2014",,Paperback,view,/book/show/591354.In_a_Lonely_Place
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Month in the Country,"Carr, J.L.",0940322471,9780940322479,0940322471,160        pp,4.12,"15,911",1980,"Oct 31, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2014",,Paperback,view,/book/show/60707.A_Month_in_the_Country
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Big Sky        (The Big Sky, #1)","Guthrie Jr., A.B.",0618154639,9780618154630,0618154639,386        pp,4.01,"5,303",1947,"Jan 09, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2014",,Paperback,view,/book/show/202035.The_Big_Sky
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shadow Country,"Matthiessen, Peter",,,,892        pp,4.07,"5,237",2008,"Apr 08, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2014",,Hardcover,view,/book/show/2253484.Shadow_Country
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Phantom Prey        (Lucas Davenport, #18)","Sandford, John",0399155007,9780399155000,0399155007,384        pp,4.04,"19,090","May 06, 2008","May 06, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 20, 2014",,Hardcover,view,/book/show/2014625.Phantom_Prey
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ostland,"Thomas, David",1780877366,9781780877365,1780877366,448        pp,4.08,"1,223","Mar 01, 2013","Jul 18, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As generations of witnesses and the value of curiosity disappear from our lives, it is time to forge anew the future of memory. We may know how littleAs generations of witnesses and the value of curiosity disappear from our lives, it is time to forge anew the future of memory. We may know how little we know about the Twentieth Century's most immense homicidal act--the Holocaust, the ""final solution""--but our children and their children are likely to know far less than we do. What we do not know is how little we feel until we read a novel, based on truth, like Ostland. Our most important museums and collections, scholarly accounts based on eternal documentation, and some well-known films (""Shoah,"" ""Schindler's List,"" ""Night and Fog"") continue to provide chilling historic and visual documentation with evocative voices. In our classrooms, poor young Anne Frank repeatedly disappears at the end of her diary, with unknowable implications for the adolescent conscience, and perhaps the assignment gives a moment of pause for a parent capable of grasping the ""lesson"" in Anne's life. (Really, it is an adult story, that diary.) No matter, the tale is barely told, the adult conscience is rarely addressed, at least not until we can see the soldiers who take Anne as other humans, not monsters in jackboots. This novel will be the kind of book that people not yet born will have to read in order to understand the pervasive continuities and chilling likenesses between lawless serial homicide and sanctioned political genocide. Nor is it only the efficient gunshot delivered at the brink of a forest pit that must be heard by new generations: they must come to understand the diligence, the will, and the train schedules necessary for the shot to be fired. Ammunition is distributed along with vodka to control the murderer's shame, his awareness of what his fear of cowardice has brought into his life. The small ambitions of intelligent people, the blind ideologies of leaders, the passive dismissal of moral evidence, the pervasive euphemisms: these are the deforming crimes we must grasp if we can. The events in this book are brutal. During WWII a former Berlin police detective, now an SS officer on the Eastern Front, carries out the ""resettlement"" of German Jews; meanwhile, twenty years later, lawyers are prosecuting him for war crimes. They are relatively obscure elements in an event of massive significance for our time and for all time. We will never end the discovery of its meaning until we are too careless, distracted, and unaware to read and carry forward in our memories and ethics a narrative like this one, where Jews come to the edge of a pit naked, and some turn around to look into the eyes beyond the pistol....more",Notes are private!,0,2,1,not set,not set,"Feb 12, 2014",,Hardcover,view (with text),/book/show/17556134-ostland
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Capital Culture: J. Carter Brown, the National Gallery of Art, and the Reinvention of the Museum Experience","Harris, Neil",022606770X,9780226067704,022606770X,616        pp,3.29,21,"Jan 01, 2013","Sep 30, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this excellent, over-documented scholarly book so that others do not have to. It was a heavy read, completed in order to write a  requestI read this excellent, over-documented scholarly book so that others do not have to. It was a heavy read, completed in order to write a  requested by the museum journal, Curator. Reading gave me many useful thoughts, and reminded me of how my imagination of museums is so far from the realities of the institutions themselves. Ostensibly a biography of J. Carter Brown, who directed the National Gallery in Washington for many years at the end of the 20th Century, the book is also about the cold wars among art museums during the period that gave us hysterical blockbuster exhibitions and pervasive merchandising --perhaps the worst things to happen to art museums. In my  it took me about 3,000 words to say that bleeding money and bequests out of donors, flattering the wealthy at the cost of democracy, exalting (and paying a fortune for) European treasures in American museums, spending wastefully for massive, vapid exhibitions -- these are symptoms of piteous, sick values. Harris is a fine scholar, tracing the documents that made all of this clear, assembling the lessons superbly....more",Notes are private!,0,1,1,not set,not set,"Feb 11, 2014",,Hardcover,view (with text),/book/show/17673955-capital-culture
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Orphan Master's Son,"Johnson, Adam",0812992792,9780812992793,0812992792,443        pp,4.06,"100,176","Jan 10, 2012","Jan 10, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The normal distractions of life took me away from this book many times, but each return to it was easy and the language refreshed and amazed me. JohnsThe normal distractions of life took me away from this book many times, but each return to it was easy and the language refreshed and amazed me. Johnson is writing in the dark, capturing the magic of that bizarro world, North Korea, and its tiny late dear leader Kim Il Sung. The Dear Leader, also the chief fabulist, is magic: his illusions become real, and people who do not believe the illusions are given a brutal new reality by the state because he is also a paranoid murderer and sadist. But the Dear Leader is a minor actor in the book; it is Jun Do, the orphanage refugee who shape-shifts his way from tunnel-rat to government kidnapper to radio-scanner and eventually somehow to become the substitute husband for Sun Moon, a beautiful actress who is the Dear Leader's favorite. It is all a perfectly unbelievable and brilliantly compelling story. Perhaps my fitful reading of it made the book seem long and the shifts in sequence, time and perspective made it seem fragmented, but it was easy to persist. Johnson is a daring writer who fearlessly gives an alternate reality a credible voice (including the voice of the inescapable loudspeaker blaring lies to every household) saying credible things, in an incredibly perverse but seemingly true and pitiless land where people will believe anything that keeps them from being different. This book demonstrates how fiction draws aside the curtain in the brain, to show us something we had never imagined, with all the discomfort of the bizarre and the perverse, made into an unexpectedly brilliant narrative....more",Notes are private!,0,6,1,not set,not set,"Jan 25, 2014",,Hardcover,view (with text),/book/show/11529868-the-orphan-master-s-son
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Norwegian by Night        (Sigrid Ødegård #1),"Miller, Derek B.*",1921844884,9781921844881,1921844884,303        pp,3.94,"15,871",2012,Jun 2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel transcends categorical assignments, thereby giving evidence that superb writing, a reflective and deep central character, and attention to This novel transcends categorical assignments, thereby giving evidence that superb writing, a reflective and deep central character, and attention to complex historical evidence in the creation of a situation will overcome babble about genres. We want a narrative mind worth inhabiting, maybe one we find compromised or troubled, in a place we can barely imagine. And we want a voice that makes us see and feel it. These are here. The large themes of rescue and redemption are balanced against the irretrievable omissions and guilts of the past. At 82, Sheldon Horowitz is a modern hero, unexpected, improvisatory, and courageous while fearful. The novel is a fine achievement, though it rushes to a climax and needs another chapter, one where we all might contemplate the unspoken motives of one life, and why there were no words to say them out loud to others....more",Notes are private!,0,1,1,not set,not set,"Jan 19, 2014",,Paperback,view (with text),/book/show/15775210-norwegian-by-night
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Holy Orders        (Quirke, #6)","Black, Benjamin",0805094407,9780805094404,0805094407,304        pp,3.75,"2,338",2013,"Aug 20, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Quirke does not change, ever. Nor do the demons he carries and evokes involuntarily throughout his work as a forensic pathologist in nineteen-fifties Quirke does not change, ever. Nor do the demons he carries and evokes involuntarily throughout his work as a forensic pathologist in nineteen-fifties Dublin. The haunted man's fragile consciousness allows a form of nearly-lost love for his daughter and his actress companion, though he would prefer to be isolated from virtually everyone in his life. The murders he encounters are almost always in some way evocative of the tremors of Quirke's life; in this book, the victim is someone he and his daughter have known. The procedural that follows involves the church and its priests -- and inescapable memories of his brutal childhood at their hands. He is drinking and hallucinating, and we cannot anticipate his future with optimism. The murder becomes increasingly bare of importance, though yet immense in pathos and misery. The writer Benjamin Black/John Banville also does not change: his sentences inspire awe and his dwelling within Quirke is flawless, making the reader both full of joy in the reading and full of sorrow for the capacity of grief it can hold....more",Notes are private!,0,5,1,not set,"Dec 20, 2013","Dec 29, 2013",,Hardcover,view (with text),/book/show/16044991-holy-orders
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,These Dreams of You,"Erickson, Steve",1609450639,9781609450632,1609450639,309        pp,3.92,552,2012,2012,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Compelling by style and forward motion, and astonishing by abrupt shifts in chronology and perspective, this novel requires a complete occupation of tCompelling by style and forward motion, and astonishing by abrupt shifts in chronology and perspective, this novel requires a complete occupation of the imagination. For one member of a generation tempered and still cautioned by Vietnam and the losses and despair of 1968, reading it was unexpectedly visceral. It is a book about the nation, at once the history of a desire for the survival and thriving of our people, but also a record of disintegration and loss of possibility that for me began in 1963 ... and continues this morning. The novel meanders across time and territory -- California, London, Addis Ababa, Berlin -- and opens four or five or six narratives in different periods of recent history. It is about writing, adoption, abandonment, and being a parent, but full of hopeful ambivalence regarding all of these things. To describe these folds of time and history here is neither easy nor worthwhile, nor is it what the novel requires of its reader (see sentence one, above). It is thrilling to be inspired by complexity, to admire and wonder about a book's interior experiences, and then to keep the book open long beyond its last sentence. ...more",Notes are private!,0,0,1,not set,not set,"Dec 18, 2013",,Paperback,view (with text),/book/show/12331736-these-dreams-of-you
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is How You Lose Her,"Díaz, Junot",1594487367,9781594487361,1594487367,217        pp,3.75,"97,832","Mar 22, 2010","Sep 11, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's difficult for me to admire this book. At times I thought it had all the banal qualities of a bold contribution to some second-draft, second-rate It's difficult for me to admire this book. At times I thought it had all the banal qualities of a bold contribution to some second-draft, second-rate neighborhood writing workshop. Not a pleasant sentence anywhere, not an articulate person or reflective moment. (Even hard, local writing can have a great sentence now and then, and someone who pauses long enough to say, ""Maybe I'm an idiot."") But I pushed through all the shallowness and brutal stupidity, hoping for something momentary and elusive. The final stories were better (a star for each of them), with a clearer and less corrosive and superficial voice, but still nothing resonant for me. However: these stories capture the quality of living in two countries at once, belonging to neither, and running from every kind of responsibility. Also, it must be said: there is absolutely no charm in old country obduracy and shameful, hypermasculine gender stereotypes, though they may contribute to an ""authentic"" voice. It's still painful and brutal, unredeemed by insight, and not one that I care to read ever again. [There's some relief in this: a recognition that not every must-read, heavily lauded fresh author needs to be on the ""gotta read this list."" It seems that a lot of writers are falling off that list these days -- including many of my old crime reliables -- even as still more are being added. Having recently allowed myself into the short story, I find it is a wonderful and promising world. (Fortunately I have collected dozens of examples, all unread.) But: The NYTBR published its ""Best Books"" of the year today, and I found the nonfiction more attractive than the fiction, a surprise. Forgive me my preferences.]...more",Notes are private!,0,1,1,not set,"Nov 29, 2013","Nov 30, 2013",,Hardcover,view (with text),/book/show/13503109-this-is-how-you-lose-her
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Testament of Mary,"Tóibín, Colm",1451688385,9781451688382,1451688385,81        pp,3.64,"16,936","Oct 01, 2012","Nov 13, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When Mary tells the story of what happened to her son, it is in the voice of a parent whose child has become estranged and transformed, as if taken byWhen Mary tells the story of what happened to her son, it is in the voice of a parent whose child has become estranged and transformed, as if taken by a cult. We feel with her that he is immature or perhaps delusional, given to a belief in what he has been convinced must be true, that he is the son of God and destined to redeem common people through blood sacrifice. Mary knows that he is more truly her son, though she has been erased from his life to serve the politics of becoming a credible messiah. Her voice is austere and stays on the fine line between bitterness and resignation. As the young man is executed, she disappears quietly, and goes off to live out a solitude, looking back at the crucifixion with remote dispassion. Her life is sacrificed with his, though she lives on to explain this narrative without sentiment, in a cool and uncompromising voice.Two other novels I know are fictions about Jesus, whose name does not appear in Toibin's book. D. H. Lawrence wrote The Man Who Died, about the resurrected protagonist who, having done his job, is free to lead a true life. A. J. Langguth's episodic novel, Jesus Christs, imagines him as an Everyman who takes on multiple guises and appears in unexpected places. Like those novels, Toibin's gives us a view of a man who walks the streets, performs rare and unusual feats, and has a human destiny. He is no less beloved or heroic for all his naïveté. Mary is a poised, aware, and sensible narrator who has pitiably lost a son because he has taken on an exclusive purpose, a unique and ineluctable brand. She must observe his life (and his death) from a distance, with an eye toward the dangers of politicians and soldiers. She wanted more for him; we feel that both he and she deserved far better from their lives....more",Notes are private!,0,0,1,not set,not set,"Nov 26, 2013",,Hardcover,view (with text),/book/show/13547234-the-testament-of-mary
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dirty Love,"Dubus III, Andre",0393064654,9780393064650,0393064654,304        pp,3.53,"3,778","Oct 07, 2013","Oct 07, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of the first compelling fiction pursuits I undertook was to read all of John Updike. This began early in the sixties when he had just written a haOne of the first compelling fiction pursuits I undertook was to read all of John Updike. This began early in the sixties when he had just written a handful of books. I later dropped the pursuit -- though I did keep up with most things Updike -- but it gave me a steady theme of delight and anticipation as a reader when I had none in my life. The Pennsylvania stories, the Maple stories, the Rabbit novels, the sex novels all were pointed and direct, and close to the classes and behaviors of people I could identify and imagine amid the ways of living. I thought of Updike when I read these four long stories, but with a clear sense that Dubus had far surpassed him: what I had once loved in Updike as a young man now came more brilliantly to me as an old one. Andre Dubus III is an American writer of the highest quality and deepest vision.Great adult fiction does justice to lives of error and misconception, of bad moral judgments and failures to look within. Bad mistakes, cheap thrills, compromised hopes, thoughtless sex, failures to attend to others, to be generous. The inability to be kind. Lives in fiction are sacrificed for these crimes, just like lives outside of fiction. Dubus has created four slightly linked instances of people unable to alter or comprehend awful moral judgments, allowing their tensions to become brutally enormous, destructive forces. While the stories are about the slow crises of lives, those crises cannot be resolved by these actors because they require actions made impossible by the blindnesses that have created the crisis. In each story a person looks at the consequences of a life gone off toward something unanticipated, without the prospect of self-rescue. They make unknowing choices, as we all do, and find themselves overlooking a precipice with no choice but to drop off, graceless, wingless and fated. A bank teller gives up her gentle but empty private life for the vague promise of having a boyfriend whose shallowness and dominance are inescapable. A feckless bartender betrays the authentic woman who has given him the possibility of a horizon. A project manager is cuckolded by the wife he has treated like an employee; it is not in his manfully asserted plan. All of the tales share a fittingly rocky setting on the Northeast American shoreline. The title story of Dirty Love, is peerless. Shared by a young woman and her great-uncle, its shuttered interior spaces and privacies are rendered in ways I cannot even attempt to describe: the details, the disappointments, the separations -- beyond their brilliant telling -- cannot be described. It is worth more words and stars than I have to give them....more",Notes are private!,0,6,1,not set,"Nov 21, 2013","Nov 23, 2013",,Hardcover,view (with text),/book/show/17573648-dirty-love
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Chessmen        (Lewis Trilogy, #3)","May, Peter*",0857382241,9780857382245,0857382241,383        pp,4.10,"20,374","Jun 01, 2012","Jan 03, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fin McCleod seems reduced in this final volume of a superb trilogy. The book has so many flashbacks and early life history that I failed at times to kFin McCleod seems reduced in this final volume of a superb trilogy. The book has so many flashbacks and early life history that I failed at times to keep up with the contemporary narrative, or to see Fin as a grown, haunted man. Throughout the three books what has been most compelling to me is the construction of the Lewis world, insular as it is ancient, unforgetting as it is vengeant. As with books of this richness of character and place, it is not the purpose or unraveling of the problem that reveals the most, but the construction of an entire society with a history of unhealed wounds. As a mature reader I know that such wounds may never heal. But as a projecting reader who has now lived inside this protagonist with a messy history for three thick and superior stories, I want him to find a peaceful place in these isles, with an abundance of solace and reconciliation. These are superior novels that transcend genre....more",Notes are private!,0,0,1,not set,"Nov 11, 2013","Nov 11, 2013",,Paperback,view (with text),/book/show/15832513-the-chessmen
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Caine Mutiny,"Wouk, Herman",0316955108,9780316955102,0316955108,537        pp,4.28,"25,188","Mar 19, 1951","Apr 15, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,One of my first adult books.,Notes are private!,0,1,1,not set,Jan 1958,"Nov 05, 2013",,Paperback,view (with text),/book/show/368772.The_Caine_Mutiny
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Twenty Thousand Leagues Under the Sea        (Captain Nemo, #2)","Verne, Jules",076072850X,9780760728505,076072850X,269        pp,3.89,"253,415","Mar 20, 1869","Apr 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 1957,"Nov 05, 2013",,Hardcover,view,/book/show/33507.Twenty_Thousand_Leagues_Under_the_Sea
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wright Brothers,"Reynolds, Quentin",0394847008,9780394847009,0394847008,160        pp,4.02,760,1950,"Feb 12, 1981",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It is interesting to see that the journalist Quentin Reynolds wrote this, and I see that Robert Penn Warren wrote one of the titles in this series (ReIt is interesting to see that the journalist Quentin Reynolds wrote this, and I see that Robert Penn Warren wrote one of the titles in this series (Remember the Alamo!) as did Elizabeth Janeway and others. The next time the Wright Brothers showed up in my life, I was on a dissertation committee for a student who had studied their experimental diaries as an opportunity to understand adult learning. She asked, ""Why did the Wright Brothers get the plane aloft first?"" -- especially when so many more ""advanced"" experimenters were working on the problem. And her answer was that the Wrights were brothers, so they communicated steadily and (literally) in a familiar way. On another level, I think it is possible that these histories led me to understand extraordinary behavior and the idea of living up to something. ...more",Notes are private!,0,0,1,not set,Jan 1955,"Nov 05, 2013",,Paperback,view (with text),/book/show/356559.The_Wright_Brothers
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pony Express,"Adams, Samuel Hopkins",0394903072,9780394903071,0394903072,233        pp,3.82,82,1950,"Nov 12, 1962",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 1955,"Nov 05, 2013",,Hardcover,view,/book/show/1496843.The_Pony_Express
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clipper Ship Days: The Golden Age of American Sailing Ships,"Jennings, John",,,,unknown,3.65,20,1952,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 1955,"Nov 05, 2013",,Hardcover,view,/book/show/9131625-clipper-ship-days
