,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Maria's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nu mai e nimeni acasă,"Yamamoto, Sabina",,9786069802335,,260        pp,3.89,66,unknown,"Nov 15, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un roman realist electrizant, cu un ritm alert, cu o narațiune dureros de expresivă. O autoare care, cel puțin în romanul de debut promite foarte multUn roman realist electrizant, cu un ritm alert, cu o narațiune dureros de expresivă. O autoare care, cel puțin în romanul de debut promite foarte mult și pe care v-o recomand....more",Notes are private!,0,6,1,"Nov 26, 2023","Nov 26, 2023","Nov 26, 2023",,Paperback,view (with text),/book/show/202680341-nu-mai-e-nimeni-acas
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maniunia iubilei Ba i prochie trevolneniia,"Abgaryan, Narine",5271421910,9785271421914,5271421910,0        pp,4.60,10,unknown,"Jan 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 23, 2023","Nov 25, 2023","Nov 23, 2023",,Hardcover,view,/book/show/28043331-maniunia-iubilei-ba-i-prochie-trevolneniia
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Picătura de aur,"Tournier, Michel",6068255980,9786068255989,6068255980,160        pp,3.58,526,"Jan 03, 1986",2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 22, 2023","Nov 27, 2023","Nov 22, 2023",,Paperback,view,/book/show/16139876-pic-tura-de-aur
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,TransAtlantic,"McCann, Colum*",1400069599,9781400069590,1400069599,304        pp,3.82,"26,207","Jun 04, 2013","Jun 04, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Trebuie să admirăm lumea, pentru că nu se termină odată cu noi.""""Trebuie să admirăm lumea, pentru că nu se termină odată cu noi.""...more",Notes are private!,0,2,1,"Nov 20, 2023","Nov 22, 2023","Nov 20, 2023",,Hardcover,view (with text),/book/show/16085517-transatlantic
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Morfologia (ne)vinovatiei. Alfabetul detentiei feminine in comunism,"Vasilescu, Constantin",,9786063396991,,736        pp,5.00,3,unknown,"Dec 19, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Găsesc ""Morfologia (ne)vinovăției"" o carte- document foarte interesantă, necesară și oportună istoriografiei naționale, cu atât mai mult cu cât ea a fGăsesc ""Morfologia (ne)vinovăției"" o carte- document foarte interesantă, necesară și oportună istoriografiei naționale, cu atât mai mult cu cât ea a fost redactată cu susținerea IICCMER. Într-o societate încă traumatizată de traiul în comunism și de represiunea pe care sistemul a desfășurat-o sistematic împotriva populației mai bine de jumătate de secol, Justiția care are voie să fie doar oarbă, nu și surdă și mută, încă nu îndrăznește să judece vinovații și să aducă reparații celor care au suferit. Pe când lucrătorilor fostei securități care au pus în practică ororile sistemului nu le-a fost clintit niciun fir de păr.Recomand acest studiu mai ales tinerilor, căci ar avea multe de învățat din el....more",Notes are private!,0,4,1,"Nov 16, 2023","Nov 20, 2023","Nov 16, 2023",,Paperback,view (with text),/book/show/199332301-morfologia-ne-vinovatiei-alfabetul-detentiei-feminine-in-comunism
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vezi mâinile mele,"Macsim, Gabriel Florin",,9789734695805,,184        pp,4.11,27,unknown,"Aug 01, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Debutul lui Gabriel Macsim în volumul de proză scurtă ""Vezi mâinile mele"" mi se pare foarte promițător. Autorul stăpânește bine arta narațiunii, frazeDebutul lui Gabriel Macsim în volumul de proză scurtă ""Vezi mâinile mele"" mi se pare foarte promițător. Autorul stăpânește bine arta narațiunii, frazele sunt perfect echilibrate, efectul de ""rotund"" al prozelor lui e evident....more",Notes are private!,0,5,1,"Nov 15, 2023","Nov 15, 2023","Nov 15, 2023",,Paperback,view (with text),/book/show/194998199-vezi-m-inile-mele
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Divisadero,"Ondaatje, Michael",,,,273        pp,3.51,"11,502","Jan 29, 2007","May 29, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un roman relativ dezlânat în structura lui și care nu susține pe de-a-ntregul statura de scriitor cu stil a lui Ondaatje. Totodată, traducerea româneaUn roman relativ dezlânat în structura lui și care nu susține pe de-a-ntregul statura de scriitor cu stil a lui Ondaatje. Totodată, traducerea românească, mai ales în ultimele 50 de pagini mi s-a părut slăbuță rău și lipsită de orice poezie. Ușor dezamăgită după lectură....more",Notes are private!,0,4,1,"Nov 12, 2023","Nov 15, 2023","Nov 12, 2023",,Hardcover,view (with text),/book/show/80063.Divisadero
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ukkosenjumalan poika,"Paasilinna, Arto",9510124583,9789510124581,9510124583,262        pp,3.60,997,1984,1984,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 10, 2023","Nov 12, 2023","Nov 10, 2023",,,view,/book/show/1030651.Ukkosenjumalan_poika
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Labiș: jurnalul pierdut,"Perța, Cosmin",9734689983,9789734689989,9734689983,184        pp,4.47,85,May 2022,May 2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 09, 2023","Nov 10, 2023","Nov 09, 2023",,Mass Market Paperback,view,/book/show/61065975-labi
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rupturi,"Dumitru, George C.*",,9789734694884,,224        pp,4.21,19,unknown,"Jun 20, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Nov 08, 2023","Nov 09, 2023","Nov 08, 2023",,Paperback,view,/book/show/179649017-rupturi
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Goana nebună a lumii,"McCann, Colum*",6068251055,9786068251059,6068251055,576        pp,3.95,"104,953","Jun 16, 2009",2010,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Literatura ne poate aduce aminte că nu toată viața e deja pusă pe hârtie: mai sunt încă foarte multe povești de istorisit."", conchide Calum McCann în""Literatura ne poate aduce aminte că nu toată viața e deja pusă pe hârtie: mai sunt încă foarte multe povești de istorisit."", conchide Calum McCann în nota autorului, din finalul excelentului roman ficțional ""Goana nebună a lumii"". El, autorul, m-a fermecat prin arta desăvârșită a scrisului, așa încât, de astăzi, îl plasez în topul scriitorilor mei favoriți....more",Notes are private!,0,6,1,"Nov 03, 2023","Nov 08, 2023","Nov 03, 2023",,Hardcover,view (with text),/book/show/18273012-goana-nebun-a-lumii
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Treisprezece priviri diferite,"McCann, Colum*",,,,256        pp,3.95,"6,689","Oct 13, 2015",2016,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,Nov 2023,"Nov 02, 2023","Nov 01, 2023",,Paperback,view,/book/show/36647833-treisprezece-priviri-diferite
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apeirogon,"McCann, Colum*",030787804X,9780307878045,030787804X,15        pp,4.25,"21,706","Feb 25, 2020","Feb 25, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Îmi doream de mult să citesc un roman captivant care să mă țină legată de filele lui și să nu-mi dea voie să mă pierd în lucruri inutile și se pare căÎmi doream de mult să citesc un roman captivant care să mă țină legată de filele lui și să nu-mi dea voie să mă pierd în lucruri inutile și se pare că acest roman a fost ""Apeirogon""-ul lui Colum McCann, în foarte buna traducere a lui Bogdan Perdivară.Apeirogon are o formă narativă incomparabilă cu ce-am citit eu până acum, fiind foarte greu să-l încadrezi într-o categorie consacrată: 1001 de relatări de dimensiuni inegale (unele de doar o frază, altele de câteva pagini), unele fără legătură aparentă între ele, dar care în final ți se relevă într-un rotund frumos închegat și revelator. Mi s-a părut, citindu-l, că romanul poate fi parcurs la fel de bine și în sens invers, fără să-și piardă înțelesul. Numărul acestora, pe de altă parte, și modul în care autorul le înlănțuiește îți sugerează și o subtilă legătură cu poveștile arabe ale celor ""O mie și una de nopți"".Stilul narațiunii este concis, alert, febril, reportericesc chiar pe alocuri, cu toate acestea, emoțiile pe care le transmite cititorului devin uneori copleșitoare.Folosind metodele la care am făcut referire, McCann ne spune povestea de viață a două personaje reale, Bassam Aramin, palestinian, și Rami Elhanan, evreu, doi tați ale căror fiice au fost ucise în timpul unor atacuri teroriste sau conflicte israeliano-palestiniene. După valul inițial de ură resimțit, fiecare realizează că nu ura și răzbunarea sunt soluția, ci convingerea celorlalți că trebuie să renunțe la conflictul dintre cele două etnii, iar pentru asta ei iși spun istoriile personale în toate adunările și conferințele interne și internaționale la au acces. Practic, acesta este firul poveștii reale, dar, urmându-l, îți devine cunoscută toată tragedia acelei nefericite părți de lume.E primul roman pe care i-l citesc și remarc faptul că McCann face parte din categoria autorilor care știu ce și cum s-o spună ca să îți stârnească admirația. Bref: o carte grozavă!...more",Notes are private!,0,3,1,"Oct 29, 2023","Oct 31, 2023","Oct 29, 2023",,Audio CD,view (with text),/book/show/50732671-apeirogon
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quilt,"Niculescu, Veronica D.",9734694057,9789734694051,,280        pp,4.16,31,unknown,2023,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 25, 2023","Oct 29, 2023","Oct 25, 2023",,Paperback,view,/book/show/197344237-quilt
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vineri sau limburile Pacificului,"Tournier, Michel",9733404268,,,181        pp,3.68,"3,341",1967,1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 24, 2023","Oct 25, 2023","Oct 24, 2023",,Paperback,view,/book/show/13374304-vineri-sau-limburile-pacificului
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fecioara şi căpcăunul,"Tournier, Michel",6068251705,9786068251707,6068251705,160        pp,3.40,351,1983,"Oct 07, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Oct 23, 2023","Oct 23, 2023","Oct 23, 2023",,Paperback,view,/book/show/13414163-fecioara-i-c-pc-unul
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O femeie din Berlin: însemnări de jurnal din 20 aprilie până în 22 iunie 1945,Anonymous,9735061473,9789735061470,9735061473,296        pp,4.27,"15,442",1953,May 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,not set,not set,"Oct 13, 2023",,Paperback,view,/book/show/40236320-o-femeie-din-berlin
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Regele arinilor,"Tournier, Michel",6066090968,9786066090964,6066090968,416        pp,4.02,"2,130","Sep 09, 1970",2011,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 10, 2023","Oct 23, 2023","Oct 10, 2023",,Paperback,view,/book/show/17206267-regele-arinilor
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marinarul și alte ficțiuni,"Pessoa, Fernando",6060970087,9786060970088,,214        pp,4.29,31,May 2022,May 2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 09, 2023","Oct 23, 2023","Oct 09, 2023",,Paperback,view,/book/show/61025570-marinarul-i-alte-fic-iuni
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fidelitate,"Missiroli, Marco",6069782623,9786069782620,6069782623,239        pp,3.05,"4,232","Feb 12, 2019",2019,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Carte abandonată ca necitibilă.,Notes are private!,0,7,1,"Oct 09, 2023","Oct 09, 2023","Oct 09, 2023",,Paperback,view (with text),/book/show/51168325-fidelitate
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dora și Minotaurul. Viața mea cu Picasso,"Drakulić, Slavenka",6069783212,9786069783214,6069783212,208        pp,4.18,"1,005","Apr 01, 2015",2020,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Oct 08, 2023","Oct 08, 2023","Oct 08, 2023",,Paperback,view,/book/show/55425842-dora-i-minotaurul-via-a-mea-cu-picasso
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meteorii,"Tournier, Michel",9733403415,,,442        pp,4.07,594,1975,1995,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mi-a plăcut mult acest roman al lui Michel Tournier, ""Meteorii"", reeditat la Pandora, în colecția Anansi. Deși mă cam dezamăgise la început prin conțiMi-a plăcut mult acest roman al lui Michel Tournier, ""Meteorii"", reeditat la Pandora, în colecția Anansi. Deși mă cam dezamăgise la început prin conținutul relativ scandalos, mi-am dat seama că așa trebuia construit personajul care nu-mi plăcea și că romanul nu trebuie abandonat - cum aproape că era s-o fac. Continuând să citesc, Tournier mi s-a părut un stilist desăvârșit, un scriitor cu o fantastică stăpânire a cuvântului. Motiv pentru care i-am mai comandat azi patru romane pe care le aștept să vină săptămâna următoare....more",Notes are private!,0,5,1,"Sep 27, 2023","Oct 07, 2023","Sep 27, 2023",,Paperback,view (with text),/book/show/18335476-meteorii
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Adriatic: A Concert of Civilizations at the End of the Modern Age,"Kaplan, Robert D.",0399591044,9780399591044,0399591044,368        pp,3.61,578,"Apr 12, 2022","Apr 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Citind ""Adriatica"" lui Kaplan, mă gândeam ce să scriu despre ea după lectură. De parcă mi-ar fi auzit gândul, autorul o definește, spre final, cu propCitind ""Adriatica"" lui Kaplan, mă gândeam ce să scriu despre ea după lectură. De parcă mi-ar fi auzit gândul, autorul o definește, spre final, cu propriile lui cuvinte: ""Așa că mă îngrijorează că această carte pe care o scriu nu se încadrează în nicio categorie. Nu este strategie militară, știință politică, istorie arhivistică originală, reportaj amplu de tip convențional, literatură de călătorie tradițională, memorii sau critică literară.""Totuși, cel mai mult mie mi s-a părut a fi o carte de călătorie în care autorul, pe lângă o sinteză bibliografică istorico-socio-politică, sondează opinia unor persoane reprezentative ale locurilor pe care le vizitează asupra impresiilor personale privind perspectivele geopolitice ale statelor/orașelor din jurul mării Adriatice, linia de falie între ""Est"" și ""Vest"", o zonă atât de interesantă din punctul de vedere al civilizațiilor care s-au succedat.Bref, mi s-a părut o carte relativ instructivă....more",Notes are private!,0,7,1,"Sep 25, 2023","Sep 27, 2023","Sep 25, 2023",,Hardcover,view (with text),/book/show/58537083-adriatic
